,index,Dutch,Frequency,cumsum
77,677,perfect,23781,87.55177805145769
78,678,goeie,23729,87.56499886264474
79,679,gisteren,23708,87.57820797350583
80,680,aarde,23690,87.59140705551607
81,681,contact,23680,87.60460056594253
82,682,zus,23673,87.61779017626034
83,683,erbij,23655,87.63096975772731
84,684,beschermen,23651,87.64414711056077
85,685,gevangenis,23604,87.65729827695039
86,686,persoon,23532,87.67040932793667
87,687,winnen,23527,87.68351759313107
88,688,kracht,23416,87.69656401374534
89,689,ziek,23388,87.70959483392498
90,690,omhoog,23384,87.72262342547111
91,691,beloof,23372,87.73564533111669
92,692,gebruik,23324,87.74864049316005
93,693,hoezo,23305,87.7616250691942
94,694,degene,23190,87.7745455720147
95,695,trek,23142,87.78743933123299
96,696,meen,23131,87.8003269617091
97,697,enkele,23120,87.81320846344305
98,698,getrouwd,23101,87.82607937916778
99,699,gevraagd,23036,87.83891407959784
100,700,verdomde,22976,87.85171535052514
101,701,hierheen,22953,87.8645038068097
102,702,punt,22940,87.87728502003533
103,703,toekomst,22866,87.89002500354088
104,704,probeerde,22816,87.90273712912746
105,705,half,22653,87.91535843789816
106,706,leger,22633,87.9279686035013
107,707,waard,22558,87.94053698222596
108,708,opnieuw,22556,87.95310424663387
109,709,val,22549,87.96566761093311
110,710,vuur,22539,87.97822540364857
111,711,bewijs,22485,87.99075310981154
112,712,controle,22448,88.00326020111444
113,713,stellen,22399,88.01573999165677
114,714,tv,22397,88.02821866788234
115,715,loop,22309,88.04064831417051
116,716,woorden,22277,88.05306013139054
117,717,droom,22275,88.0654708342938
118,718,begrijpen,22175,88.07782582135913
119,719,eet,22161,88.09017300820713
120,720,bedoelt,22087,88.10247896533505
121,721,onzin,22078,88.11477990803755
122,722,serieus,21993,88.1270334922778
123,723,konden,21991,88.1392859622013
124,724,nietwaar,21987,88.15153620349126
125,725,verlaten,21978,88.16378143035583
126,726,pistool,21976,88.17602554290362
127,727,gekregen,21923,88.18824012605731
128,728,men,21893,88.2004379944596
129,729,brengt,21858,88.21261636231863
130,730,fantastisch,21749,88.22473399991428
131,731,trots,21748,88.23685108035154
132,732,ziens,21747,88.24896760363043
133,733,ongeluk,21576,88.26098885282644
134,734,geheim,21569,88.27300620191379
135,735,vroeger,21569,88.28502355100113
136,736,veranderd,21563,88.2970375571382
137,737,eentje,21539,88.30903819147414
138,738,werden,21503,88.32101876810844
139,739,begon,21433,88.33296034365618
140,740,verliezen,21415,88.34489189035308
141,741,probeert,21388,88.35680839377373
142,742,vliegtuig,21378,88.3687193256106
143,743,let,21267,88.38056841286733
144,744,slim,21263,88.39241527149055
145,745,juiste,21213,88.40423427219478
146,746,langer,21206,88.41604937279037
147,747,slaap,21098,88.42780430028097
148,748,lezen,20906,88.43945225336272
149,749,ongeveer,20864,88.45107680579251
150,750,behalve,20764,88.46264564238436
151,751,meid,20761,88.47421280750108
152,752,oom,20690,88.48574041437284
153,753,gered,20648,88.49724462059267
154,754,bank,20625,88.50873601216976
155,755,generaal,20580,88.52020233161979
156,756,dienst,20545,88.53164915052652
157,757,tenminste,20489,88.54306476856401
158,758,lief,20484,88.5544776008096
159,759,noem,20459,88.56587650409571
160,760,gedood,20440,88.5772648213726
161,761,vraagt,20434,88.58864979569921
162,762,boos,20412,88.60002251254149
163,763,spullen,20372,88.61137294304856
164,764,volgen,20356,88.62271445902158
165,765,sturen,20355,88.63405541783622
166,766,hemel,20341,88.64538857643353
167,767,makkelijk,20338,88.65672006355572
168,768,ter,20291,88.66802536423407
169,769,genomen,20285,88.67932732196215
170,770,grootste,20192,88.69057746396092
171,771,gebeurde,20138,88.70179751940721
172,772,kwamen,20022,88.71295294448147
173,773,excuseer,19977,88.72408329742865
174,774,meter,19974,88.7352119789007
175,775,weinig,19956,88.74633063152191
176,776,iedere,19953,88.75744761266799
177,777,moordenaar,19937,88.76855567928
178,778,luisteren,19909,88.77964814545739
179,779,begrijpt,19866,88.79071665382445
180,780,gevaar,19844,88.80177290470715
181,781,ieder,19830,88.81282135537255
182,782,sommige,19823,88.8238659059293
183,783,via,19779,88.83488594151734
184,784,succes,19777,88.84590486278863
185,785,vertrekken,19747,88.85690706930853
186,786,muziek,19732,88.86790091845275
187,787,gestolen,19720,88.8788880816964
188,788,meest,19707,88.88986800188113
189,789,hoef,19691,88.90083900753177
190,790,advocaat,19685,88.91180667023214
191,791,kijkt,19657,88.9227587324979
192,792,helpt,19490,88.93361774931427
193,793,afspraak,19419,88.94443720788568
194,794,maand,19362,88.95522490842949
195,795,zwarte,19353,88.96600759454786
196,796,seconden,19303,88.97676242274727
197,797,sterk,19286,88.98750777925423
198,798,foto's,19273,88.99824589270224
199,799,lijken,19214,89.00895113380588
