,index,Dutch,Frequency,cumsum
78,3278,vrijen,3134,98.9027930176845
79,3279,kwart,3134,98.90453915204584
80,3280,coma,3134,98.90628528640718
81,3281,concentreer,3134,98.90803142076852
82,3282,snappen,3132,98.9097764408131
83,3283,link,3131,98.9115209036993
84,3284,aanklager,3130,98.91326480942712
85,3285,braaf,3125,98.91500592936305
86,3286,veiliger,3123,98.91674593498222
87,3287,beheersen,3120,98.91848426912624
88,3288,buitenlandse,3119,98.92022204611189
89,3289,plant,3119,98.92195982309754
90,3290,vloog,3118,98.9236970429248
91,3291,Miami,3117,98.92543370559369
92,3292,Sydney,3116,98.92716981110419
93,3293,slaaf,3115,98.92890535945632
94,3294,nl.,3114,98.93064035065008
95,3295,slaven,3114,98.93237534184382
96,3296,zeep,3113,98.9341097758792
97,3297,bloeden,3112,98.93584365275619
98,3298,spelers,3111,98.9375769724748
99,3299,arresteer,3110,98.93930973503502
100,3300,sector,3109,98.94104194043688
101,3301,coördinaten,3108,98.94277358868035
102,3302,overeen,3108,98.94450523692383
103,3303,zout,3107,98.94623632800892
104,3304,ofzo,3107,98.94796741909401
105,3305,kleiner,3105,98.94969739586234
106,3306,traditie,3104,98.9514268154723
107,3307,konijn,3104,98.95315623508226
108,3308,symbool,3102,98.95488454037545
109,3309,ondervragen,3101,98.95661228851027
110,3310,creëren,3099,98.95833892232832
111,3311,afgewezen,3096,98.96006388467124
112,3312,politieagent,3093,98.96178717553903
113,3313,borg,3093,98.9635104664068
114,3314,zorgde,3092,98.9652332001162
115,3315,documenten,3092,98.9669559338256
116,3316,voorzien,3092,98.968678667535
117,3317,Grant,3090,98.97040028692764
118,3318,vervolgens,3085,98.97211912052839
119,3319,kliniek,3085,98.97383795412914
120,3320,vergeleken,3085,98.97555678772989
121,3321,vredesnaam,3084,98.97727506417225
122,3322,oppakken,3082,98.97899222629785
123,3323,vroegen,3078,98.98070715978994
124,3324,defensie,3078,98.98242209328203
125,3325,info,3076,98.98413591245736
126,3326,cadeautje,3075,98.98584917447431
127,3327,kwade,3074,98.98756187933287
128,3328,eeuwige,3074,98.98927458419145
129,3329,flinke,3074,98.99098728905001
130,3330,staren,3074,98.99269999390859
131,3331,combinatie,3074,98.99441269876715
132,3332,opblazen,3069,98.99612261783383
133,3333,zoektocht,3066,98.99783086542536
134,3334,gedumpt,3065,98.99953855585852
135,3335,terugkeren,3063,99.00124513197491
136,3336,discussie,3062,99.00295115093293
137,3337,heuvel,3062,99.00465716989095
138,3338,avenue,3060,99.0063620745322
139,3339,nut,3058,99.0080658648567
140,3340,lust,3056,99.00976854086444
141,3341,patroon,3054,99.01147010255542
142,3342,bestemming,3053,99.01317110708801
143,3343,dient,3052,99.01487155446223
144,3344,verzonnen,3052,99.01657200183647
145,3345,wegging,3049,99.01827077773554
146,3346,Kirk,3048,99.01996899647625
147,3347,turner,3046,99.02166610090019
148,3348,gespannen,3046,99.02336320532413
149,3349,besefte,3044,99.02505919543131
150,3350,bloeddruk,3043,99.02675462838012
151,3351,bevindt,3042,99.02844950417055
152,3352,nachten,3041,99.0301438228026
153,3353,stervende,3040,99.03183758427626
154,3354,beleefd,3039,99.03353078859155
155,3355,neuk,3039,99.03522399290684
156,3356,hol,3038,99.03691664006375
157,3357,oordeel,3037,99.03860873006228
158,3358,ontploffen,3037,99.0403008200608
159,3359,eerwaarde,3034,99.04199123858419
160,3360,knie,3031,99.04367998563244
161,3361,Nina,3030,99.04536817552231
162,3362,buitenaardse,3030,99.04705636541219
163,3363,lieveling,3028,99.0487434409853
164,3364,demonen,3027,99.05042995940003
165,3365,studio,3026,99.05211592065639
166,3366,lawaai,3024,99.05380076759599
167,3367,gehele,3021,99.05548394306044
168,3368,verplaatst,3021,99.0571671185249
169,3369,waag,3021,99.05885029398935
170,3370,college,3019,99.06053235513706
171,3371,pagina,3017,99.06221330196799
172,3372,passie,3017,99.06389424879893
173,3373,mietje,3016,99.06557463847149
174,3374,Oliver,3015,99.06725447098566
175,3375,verspillen,3014,99.06893374634147
176,3376,lessen,3010,99.07061079306375
177,3377,zonden,3009,99.07228728262766
178,3378,techniek,3006,99.07396210071641
179,3379,relax,3004,99.07563580448841
180,3380,cirkel,3004,99.07730950826043
181,3381,gebeten,3003,99.07898265487405
182,3382,natuurlijke,3003,99.08065580148768
183,3383,veronderstel,3003,99.0823289481013
184,3384,applaus,3002,99.08400153755655
185,3385,schoonmaken,3002,99.0856741270118
186,3386,kooi,3002,99.08734671646704
187,3387,doodsbang,2998,99.08901707728877
188,3388,India,2998,99.09068743811049
189,3389,riskeren,2996,99.09235668461547
190,3390,brandstof,2995,99.09402537396205
191,3391,veertig,2991,99.09569183467512
192,3392,voeden,2989,99.09735718107144
193,3393,betekende,2985,99.09902029883423
194,3394,grazen,2983,99.10068230228028
195,3395,haatte,2983,99.1023443057263
196,3396,gewapend,2983,99.10400630917235
197,3397,pure,2982,99.10566775546
198,3398,verrot,2982,99.10732920174766
199,3399,planten,2981,99.10899009087693
