,index,Dutch,Frequency,cumsum
61,1661,gereed,7407,94.6298167017462
62,1662,aangedaan,7403,94.6339413452296
63,1663,zojuist,7398,94.6380632029211
64,1664,menselijk,7383,94.64217670323693
65,1665,blik,7381,94.64628908923598
66,1666,verband,7376,94.65039868944314
67,1667,schot,7370,94.65450494670003
68,1668,punten,7362,94.65860674668987
69,1669,domme,7352,94.66270297509593
70,1670,vogel,7351,94.6667986463436
71,1671,project,7348,94.67089264611613
72,1672,trekt,7342,94.67498330293839
73,1673,stemmen,7338,94.67907173112714
74,1674,genoegen,7336,94.68315904499912
75,1675,burgemeester,7327,94.68724134444568
76,1676,genezen,7326,94.69132308673386
77,1677,gedachte,7321,94.69540204323015
78,1678,films,7320,94.69948044256806
79,1679,hoopte,7319,94.70355828474759
80,1680,doc,7319,94.70763612692711
81,1681,gebruikte,7318,94.71171341194827
82,1682,gelaten,7316,94.71578958265266
83,1683,voeren,7311,94.71986296756515
84,1684,bedenken,7310,94.72393579531926
85,1685,bekijk,7305,94.72800583728149
86,1686,verborgen,7293,94.73206919334314
87,1687,oplossing,7289,94.73613032077128
88,1688,donder,7288,94.74019089104105
89,1689,verdomd,7288,94.74425146131081
90,1690,laag,7287,94.74831147442221
91,1691,km,7287,94.7523714875336
92,1692,bak,7285,94.75643038632822
93,1693,speelde,7281,94.76048705648932
94,1694,verwachten,7280,94.76454316949206
95,1695,uitstekend,7273,94.76859538238612
96,1696,voedsel,7262,94.77264146653802
97,1697,arts,7258,94.7766853220564
98,1698,fouten,7251,94.78072527746612
99,1699,super,7241,94.78475966129206
100,1700,testen,7238,94.78879237364285
101,1701,kleur,7237,94.79282452883525
102,1702,aangevallen,7233,94.79685445539414
103,1703,station,7233,94.80088438195304
104,1704,kip,7219,94.80490650829462
105,1705,Simon,7213,94.80892529168592
106,1706,piloot,7211,94.81294296076047
107,1707,truck,7211,94.81696062983501
108,1708,duizenden,7202,94.82097328448414
109,1709,kluis,7197,94.82498315334136
110,1710,maatje,7192,94.8289902364067
111,1711,des,7176,94.83298840493796
112,1712,echtgenoot,7173,94.83698490199409
113,1713,Don,7159,94.84097359883289
114,1714,vermoordt,7158,94.84496173851332
115,1715,gouden,7158,94.84894987819375
116,1716,elf,7151,94.85293411776553
117,1717,gebleven,7145,94.85691501438703
118,1718,taal,7143,94.86089479669177
119,1719,sterker,7134,94.86486956457108
120,1720,noorden,7133,94.86884377529204
121,1721,zwemmen,7133,94.87281798601298
122,1722,hoewel,7123,94.87678662515012
123,1723,leugenaar,7113,94.88074969270347
124,1724,St.,7112,94.88471220309845
125,1725,vermist,7108,94.8886724848599
126,1726,toon,7099,94.89262775219593
127,1727,vijanden,7098,94.8965824623736
128,1728,meegemaakt,7084,94.90052937233395
129,1729,compleet,7078,94.90447293934402
130,1730,shirt,7070,94.90841204908706
131,1731,deuren,7058,94.91234447292953
132,1732,vertrekt,7054,94.9162746681385
133,1733,lijden,7053,94.92020430618908
134,1734,geïnteresseerd,7053,94.92413394423967
135,1735,veroorzaakt,7053,94.92806358229025
136,1736,telefoontje,7045,94.93198876307379
137,1737,proces,7044,94.93591338669897
138,1738,tent,7039,94.93983522453223
139,1739,harder,7033,94.94375371941523
140,1740,drank,7029,94.9476699856647
141,1741,begrafenis,7026,94.95158458043905
142,1742,achtergelaten,7020,94.9554958322631
143,1743,gedragen,7016,94.95940485545364
144,1744,war,7014,94.96331276432743
145,1745,verstand,7008,94.96721733025093
146,1746,stuurt,7006,94.97112078185768
147,1747,snapt,7002,94.9750220048309
148,1748,oplossen,6997,94.97892044201224
149,1749,vaarwel,6993,94.98281665056005
150,1750,ongelofelijk,6991,94.98671174479111
151,1751,video,6989,94.9906057247054
152,1752,Adam,6979,94.9944941330359
153,1753,kregen,6969,94.99837696978261
154,1754,bevalt,6966,95.00225813505418
155,1755,hiervan,6959,95.00613540021709
156,1756,vriendelijk,6957,95.01001155106324
157,1757,bereikt,6952,95.01388491611749
158,1758,Vegas,6949,95.0177566096966
159,1759,Victor,6945,95.0216260746422
160,1760,jagen,6942,95.02549386811266
161,1761,wit,6942,95.02936166158312
162,1762,heus,6933,95.03322444062817
163,1763,neen,6932,95.03708666251484
164,1764,bieden,6932,95.0409488844015
165,1765,vrijdag,6923,95.04480609186274
166,1766,theorie,6916,95.04865939921534
167,1767,genaamd,6908,95.0525082493009
168,1768,melk,6898,95.05635152780266
169,1769,uwe,6892,95.06019146335414
170,1770,dankbaar,6882,95.06402582732183
171,1771,vluchten,6880,95.06785907697277
172,1772,paarden,6879,95.07169176946532
173,1773,sterf,6878,95.07552390479948
174,1774,blind,6874,95.07935381150014
175,1775,vorig,6869,95.0831809324089
176,1776,koffer,6861,95.08700359605061
177,1777,vasthouden,6861,95.09082625969234
178,1778,carrière,6861,95.09464892333405
179,1779,vliegveld,6857,95.09846935834226
180,1780,waardeer,6853,95.10228756471693
181,1781,verloor,6853,95.10610577109162
182,1782,goden,6852,95.10992342030792
183,1783,manieren,6849,95.11373939804909
184,1784,normale,6840,95.11755036136485
185,1785,geheimen,6831,95.12135631025518
186,1786,reizen,6826,95.12515947335362
187,1787,hoger,6823,95.12896096497691
188,1788,schoonheid,6818,95.13275967080831
189,1789,straf,6815,95.13655670516458
190,1790,iedereen,6798,95.1403442678284
191,1791,minister,6797,95.14413127333383
192,1792,eng,6794,95.14791660736412
193,1793,yeah,6791,95.15170026991927
194,1794,verkoop,6785,95.15548058952416
195,1795,berg,6785,95.15926090912903
196,1796,hoed,6781,95.1630390001004
197,1797,Alice,6777,95.16681486243823
198,1798,klant,6776,95.1705901676177
199,1799,vergadering,6768,95.17436101553012
