,index,Dutch,Frequency,cumsum
107,1307,woon,10129,92.91986476272945
108,1308,twaalf,10126,92.92550654848023
109,1309,stelt,10112,92.93114053401368
110,1310,beweging,10094,92.93676449069632
111,1311,duren,10073,92.94237674705298
112,1312,patiënt,10067,92.94798566045935
113,1313,thee,10063,92.95359234523222
114,1314,indruk,10062,92.95919847284671
115,1315,totaal,10034,92.96478900002657
116,1316,Parijs,10000,92.97036058382153
117,1317,ballen,9997,92.97593049614134
118,1318,dorp,9991,92.98149706551088
119,1319,stukje,9981,92.98705806329663
120,1320,leider,9978,92.99261738960725
121,1321,zwaard,9975,92.99817504444272
122,1322,kus,9973,93.00373158496143
123,1323,taxi,9969,93.00928589684662
124,1324,gevoelens,9966,93.01483853725667
125,1325,verdachte,9962,93.0203889490332
126,1326,Engels,9962,93.02593936080974
127,1327,zware,9954,93.03148531531924
128,1328,vlak,9931,93.03701845518601
129,1329,soldaten,9926,93.0425488092609
130,1330,zagen,9920,93.04807582038549
131,1331,lol,9915,93.05360004571818
132,1332,langzaam,9900,93.0591159136752
133,1333,hangen,9886,93.06462398141488
134,1334,keuken,9880,93.0701287062043
135,1335,wind,9867,93.07562618793479
136,1336,cel,9858,93.08111865523986
137,1337,breken,9857,93.08661056538655
138,1338,vergeef,9851,93.09209913258296
139,1339,geluid,9849,93.09758658546261
140,1340,slaapt,9847,93.10307292402551
141,1341,moorden,9836,93.10855313384623
142,1342,aangenaam,9829,93.1140294435583
143,1343,geholpen,9821,93.11950129600332
144,1344,beest,9807,93.12496534823103
145,1345,bier,9779,93.13041380002412
146,1346,actie,9775,93.1358600231837
147,1347,dieren,9771,93.14130401770974
148,1348,krant,9766,93.1467452264439
149,1349,draag,9766,93.15218643517805
150,1350,leidt,9759,93.15762374380355
151,1351,ontvangen,9746,93.16305380937013
152,1352,minuut,9726,93.1684727317691
153,1353,levens,9699,93.17387661089182
154,1354,appartement,9687,93.179273804114
155,1355,draaien,9663,93.18465762553507
156,1356,vakantie,9660,93.190039775481
157,1357,leer,9657,93.19542025395178
158,1358,sterft,9652,93.20079794663067
159,1359,mist,9642,93.20617006772578
160,1360,vecht,9633,93.21153717439546
161,1361,passen,9632,93.21690372390675
162,1362,jurk,9614,93.22226024456724
163,1363,privé,9612,93.22761565091095
164,1364,hoer,9607,93.23296827146277
165,1365,chef,9606,93.2383203348562
166,1366,wraak,9592,93.24366459803232
167,1367,sexy,9585,93.24900496109979
168,1368,gauw,9581,93.25434309553373
169,1369,slot,9567,93.25967342975036
170,1370,afstand,9564,93.26500209249187
171,1371,Washington,9549,93.27032239785767
172,1372,gratis,9544,93.27563991743158
173,1373,wint,9536,93.28095297973844
174,1374,reed,9533,93.28626437057018
175,1375,strijd,9527,93.29157241845164
176,1376,ervaring,9519,93.29687600906605
177,1377,honderd,9514,93.30217681388858
178,1378,bouwen,9513,93.30747706155272
179,1379,leiding,9512,93.31277675205848
180,1380,schoon,9510,93.31807532824749
181,1381,geslagen,9495,93.3233655470608
182,1382,draait,9483,93.32864907997356
183,1383,belangrijke,9467,93.33392369835225
184,1384,risico,9459,93.33919385946389
185,1385,trap,9452,93.34446012046689
186,1386,prinses,9425,93.34971133819363
187,1387,verantwoordelijk,9385,93.3549402695852
188,1388,neuken,9373,93.36016251507621
189,1389,goedenavond,9370,93.36538308909209
190,1390,slachtoffers,9367,93.37060199163282
191,1391,bezit,9358,93.37581587974815
192,1392,noemde,9326,93.38101193879533
193,1393,armen,9313,93.38620075478357
194,1394,roep,9305,93.39138511350478
195,1395,schoot,9282,93.39655665758326
196,1396,vertrek,9281,93.40172764450335
197,1397,restaurant,9271,93.40689305983966
198,1398,geniet,9270,93.41205791801758
199,1399,gepraat,9268,93.41722166187876
