,index,Dutch,Frequency,cumsum
91,91,eens,314535,62.79330551252111
92,92,dus,313730,62.96810281092029
93,93,weg,309088,63.140313780121865
94,94,zien,304936,63.31021142773177
95,95,toch,299795,63.477244724112694
96,96,man,293750,63.64090999808956
97,97,nooit,278492,63.79607414951208
98,98,terug,276017,63.94985933394535
99,99,laten,271958,64.10138301251624
100,100,nou,268379,64.25091262124693
101,101,mee,267390,64.39989120034028
102,102,misschien,261933,64.54582936615674
103,103,even,256366,64.68866583127453
104,104,iemand,255563,64.8310548982136
105,105,komt,254604,64.97290965026673
106,106,niets,254174,65.11452482421667
107,107,zei,250107,65.2538740350372
108,108,hou,236668,65.3857355943957
109,109,komen,229453,65.51357725604613
110,110,mensen,229103,65.64122391226374
111,111,onze,226560,65.76745371472228
112,112,nodig,225962,65.8933503364699
113,113,tot,221382,66.01669517283942
114,114,worden,219867,66.139195914264
115,115,veel,219860,66.26169275557993
116,116,weten,219188,66.38381518646483
117,117,leven,218884,66.50576824120238
118,118,wij,216722,66.62651671952345
119,119,weer,215029,66.74632192870803
120,120,gewoon,213834,66.86546133362911
121,121,kijk,213616,66.98447927802347
122,122,zeggen,213356,67.10335236123916
123,123,tijd,212764,67.22189560669419
124,124,zeg,210814,67.3393523933092
125,125,twee,208298,67.4554073694414
126,126,toen,208044,67.5713208273452
127,127,tegen,207613,67.68699414998744
128,128,zit,205110,67.8012729052058
129,129,net,203060,67.91440948574622
130,130,dood,200313,68.02601555221814
131,131,uw,198061,68.13636689801945
132,132,wordt,195977,68.24555712575787
133,133,hé,195920,68.35471559546868
134,134,maken,192444,68.46193738265235
135,135,mag,189195,68.56734896226104
136,136,één,188447,68.67234378740187
137,137,z'n,187701,68.77692297239159
138,138,omdat,184722,68.8798423825688
139,139,gedaan,183529,68.98209710279927
140,140,heel,182156,69.0835868445747
141,141,af,181253,69.18457347233343
142,142,altijd,179551,69.28461181653026
143,143,jouw,174623,69.38190448423295
144,144,zeker,172890,69.47823159646396
145,145,geef,172570,69.57438041801353
146,146,zie,170848,69.66956981283361
147,147,wacht,170736,69.7646968059152
148,148,allemaal,165988,69.85717841101093
149,149,jaar,164433,69.94879363482656
150,150,doet,164337,70.04035537143774
151,151,dag,162898,70.13111535714083
152,152,zij,161349,70.22101230451409
153,153,hun,159382,70.30981332135487
154,154,huis,158155,70.39793070486402
155,155,vader,156071,70.4848869703103
156,156,dank,155212,70.57136463670858
157,157,dacht,153597,70.65694249232399
158,158,kunt,152626,70.74197934715289
159,159,zoals,152422,70.8269025416724
160,160,vrouw,151285,70.9111922471144
161,161,keer,150854,70.99524181729485
162,162,anders,146609,71.07692625015434
163,163,andere,146177,71.15836999059388
164,164,willen,145447,71.2394070054164
165,165,erg,144618,71.31998213594231
166,166,spijt,141916,71.39905182452682
167,167,bedankt,141652,71.47797442329914
168,168,niemand,140961,71.55651202563125
169,169,wilt,140826,71.6349744115821
170,170,geld,140214,71.71309581660472
171,171,zitten,140083,71.79114423387962
172,172,niks,139985,71.86913804963332
173,173,iedereen,138354,71.94622314007007
174,174,binnen,136920,72.02250926539062
175,175,staat,135644,72.09808445661895
176,176,wilde,134996,72.17329860921735
177,177,zich,134601,72.24829268425586
178,178,beter,134537,72.32325110115806
179,179,werk,134446,72.39815881664775
180,180,praten,132705,72.47209651939873
181,181,gezien,131006,72.54508761006295
182,182,zullen,130862,72.61799846992051
183,183,waren,129549,72.6901777808258
184,184,god,128800,72.76193978010485
185,185,maak,128702,72.83364717786272
186,186,neem,128506,72.9052453725782
187,187,vinden,127950,72.97653378723466
188,188,vind,127521,73.04758318094633
189,189,moeder,124814,73.11712434692471
190,190,kon,123381,73.18586710494527
191,191,uur,122231,73.25396913082942
192,192,klaar,122212,73.32206057070435
193,193,genoeg,120215,73.38903936529542
194,194,helpen,119301,73.45550891712764
195,195,oh,119077,73.52185366548285
196,196,hele,118678,73.58797610764465
197,197,drie,117145,73.65324442601067
198,198,vast,116765,73.71830102419248
199,199,na,116659,73.78329856358609
