,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
24,1424,estados,*estados* (estar),estar,"Ella se molesta cuando empieza a pensar en esos estados.
She gets upset when she starts thinking about those states."
25,1425,tocar,tocar,,"Me gusta tocar la guitarra cuando mis amigos viejos vienen a verme.
I like to play the guitar when my old friends come to see me."
26,1426,vuelvo,*vuelvo* (volver),,"Vuelvo a casa con una experiencia nueva de los Estados Unidos.
I return home with a new experience from the United States."
27,1427,habían,*habían* (haber),,"Habían muchos libros en la biblioteca cuando los encontró.

There were many books in the library when he found them."
28,1428,ganas,*ganas* (gana),gana,"Tuvimos muchas ganas de ganar el partido.
We were very eager to win the game."
29,1429,ganas,*ganas* (ganar),ganar,"Tengo muchas ganas de darte un abrazo y contarte todo.
I really want to give you a hug and tell you everything."
30,1430,hacerte,*hacerte* (hacer),,"Claro, aquí tienes una oración:

""El espíritu te hace capaz de hacerte más fuerte.""

""The spirit makes you capable of making yourself stronger."""
31,1431,dejo,*dejo* (dejar),,"El príncipe deja su sombrero en la cocina.
The prince leaves his hat in the kitchen."
32,1432,volvió,*volvió* (volver),,"Él volvió y me alegra saber que todo fue una mentira.
He returned and it makes me happy to know that everything was a lie."
33,1433,ejemplo,ejemplo,,"En este ejemplo, yo tendría que escribir una carta.

In this example, I would have to write a letter."
34,1434,contar,contar,,"Debía contar lo que había podido ver.

I had to tell what I had been able to see."
35,1435,tenían,*tenían* (tener),,"Los niños tenían que pedir permiso para usar el estilo nuevo.

The children had to ask for permission to use the new style."
36,1436,propósito,propósito,,"El propósito de esta experiencia me alegra mucho.
The purpose of this experience makes me very happy."
37,1437,entiende,*entiende* (entender),,"El jefe quiere que todos entiendan el informe antes de que tengan la reunión.

The boss wants everyone to understand the report before they have the meeting."
38,1438,empieza,*empieza* (empezar),,"Empieza a estudiar con ganas, pareces muy motivado.
Start studying with enthusiasm, you seem very motivated."
39,1439,anillo,anillo,,"El príncipe no entiende dónde está su anillo.
The prince does not understand where his ring is."
40,1440,londres,*londres* (Londres),,"Aunque estuviera en Londres, sin embargo, extrañaría mi hogar.

Even if I were in London, however, I would miss my home."
41,1441,tendría,*tendría* (tener),,"Tendría una mejor opinión si llevas una actitud positiva.
I would have a better opinion if you carry a positive attitude."
42,1442,pedir,pedir,,"Voy a pedir el precio antes de que suba.
I am going to ask for the price before it goes up."
43,1443,estilo,estilo,,"El director tiene un estilo único para tocar el piano.
The director has a unique style for playing the piano."
44,1444,ayudarme,*ayudarme* (ayudar),,"¿Pueden ayudarme a asegurar que los datos estén exactos?
Can you help me ensure that the data is accurate?"
45,1445,pista,pista,,"A pesar del embargo, tengo muchas ganas de ir a la pista de baile.
Despite the embargo, I really want to go to the dance floor."
46,1446,cambiado,*cambiado* (cambiar),cambiar,"He cambiado mis ganas de aprender.  
I have changed my desire to learn."
47,1447,cambiado,cambiado,cambiado,"Él volvió a probar la comida y notó que el sabor había cambiado.
He tried the food again and noticed that the taste had changed."
48,1448,escapar,escapar,,"El gato intentó escapar de la cocina en EEUU.
The cat tried to escape from the kitchen in the USA."
49,1449,eeuu,*eeuu* (EEUU),,"El director quiere escapar a EEUU.
The director wants to escape to the USA."
50,1450,encontró,*encontró* (encontrar),,"El equipo encontró una buena defensa que no tenían antes.
The team found a good defense that they didn't have before."
51,1451,espíritu,espíritu,,"El espíritu de la fiesta empieza cuando dejo mis preocupaciones.

The spirit of the party begins when I leave my worries behind."
52,1452,viejos,*viejos* (viejo),,"El reloj viejo volvió a funcionar y ahora sirve bien.
The old clock started working again and now it works well."
53,1453,molesta,*molesta* (molestar),,"La nueva disposición de la cocina me molesta porque todo ha cambiado.

The new arrangement of the kitchen bothers me because everything has changed."
54,1454,nota,nota,nota,"Él sacó una buena nota para probar que no era una mentira.
He got a good grade to prove it wasn't a lie."
55,1455,nota,*nota* (notar),notar,"La diferencia entre los sistemas educativos de EEUU y España es notable.

The difference between the educational systems of the USA and Spain is noticeable."
56,1456,diferencia,diferencia,,"Si estuviera en tu lugar, mi opinión sería diferente, pero la diferencia es pequeña.

If I were in your place, my opinion would be different, but the difference is small."
57,1457,tratar,tratar,,"Voy a tratar de hacer un buen tiro, pero si no puedo, dejo de intentarlo.
I will try to make a good shot, but if I can't, I will stop trying."
58,1458,precio,precio,,"Tuvimos que caminar despacio para ver el precio de los productos.
We had to walk slowly to see the price of the products."
59,1459,caballero,caballero,,"El caballero tenía una taza de té.  
The gentleman had a cup of tea."
60,1460,sirve,*sirve* (servir),,"El mapa que encontró sirve para escapar.

The map he found is useful for escaping."
61,1461,alegra,*alegra* (alegrar),,"La música me alegra, pero el ruido me molesta en todos los estados.

Music makes me happy, but noise bothers me in all states."
62,1462,doble,doble,,"La puerta blanca tiene un doble cerrojo y también una cadena de seguridad.
The white door has a double lock and also a security chain."
63,1463,agradable,agradable,,"Tuvimos una conversación muy agradable y me gustó contar historias.

We had a very pleasant conversation and I enjoyed telling stories."
64,1464,embargo,embargo,,"No dejo de pedir ayuda, pero hay un embargo.

I don't stop asking for help, but there is an embargo."
65,1465,tengan,*tengan* (tener),,"Espero que tengan una buena defensa cuando empieza el partido.
I hope they have a good defense when the game starts."
66,1466,tuvimos,*tuvimos* (tener),,"Tuvimos que ayudarme cuando conocí a mi nuevo profesor.
We had to help me when I met my new teacher."
67,1467,sube,*sube* (subir),,"La marea alta sube rápidamente.
The high tide rises quickly."
68,1468,estén,*estén* (estar),,"Espero que estén en Londres cuando reciban mi nota.
I hope you are in London when you receive my note."
69,1469,mami,mami,,"Mami estuviera alegra si vinieras a visitarla.

Mom would be happy if you came to visit her."
70,1470,emergencia,emergencia,,"Tenían una luz blanca para la emergencia.
They had a white light for the emergency."
71,1471,cuello,cuello,,"El anillo no cabe en mi cuello, así que no puedo abrir el paquete.

The ring doesn't fit on my neck, so I can't open the package."
72,1472,boda,boda,,"La boda tiene un color doble en la decoración.
The wedding has a double color in the decoration."
73,1473,aprender,aprender,,"He podido aprender mucho del informe.
I have been able to learn a lot from the report."
74,1474,té,té,,"Tenía un buen día y decidí tomar un té.

I was having a good day and decided to have some tea."
75,1475,informe,informe,informe,"El propósito del informe es contar los detalles del proyecto.
The purpose of the report is to tell the details of the project."
76,1476,informe,*informe* (informar),informar,"Tuviste que preparar un informe sobre la cocina.
You had to prepare a report about the kitchen."
77,1477,blanca,*blanca* (blanco),blanco,"Mami quiere hacerle una bufanda blanca.  
Mom wants to make her a white scarf."
78,1478,blanca,*blanca* (Blanca),Blanca,"La profesora Blanca entiende el informe.

Professor Blanca understands the report."
79,1479,experiencia,experiencia,,"La experiencia en la cocina fue muy divertida y llena de color.
The experience in the kitchen was very fun and full of color."
80,1480,debía,*debía* (deber),,"Debía aprender el estilo de baile.

I had to learn the dance style."
81,1481,podido,*podido* (poder),,"He podido entregar el informe al director.
I have been able to deliver the report to the director."
82,1482,mentira,mentira,,"No he podido creer esa mentira, es un mal ejemplo.

I couldn't believe that lie, it's a bad example."
83,1483,director,director,,"El director sube al escenario para dar un tiro de salida.
The director goes up to the stage to give a starting shot."
84,1484,mata,*mata* (matar),,"Los novios tenían una boda hermosa bajo una mata de flores.

The couple had a beautiful wedding under a flower tree."
85,1485,exacto,exacto,,"La camisa blanca es exacto lo que también necesito.

The white shirt is exactly what I also need."
86,1486,déjalo,*déjalo* (dejar),,"Déjalo, el príncipe necesita el informe ahora.  
Leave it, the prince needs the report now."
87,1487,defensa,defensa,,"Necesitas un informe antes de irte a la defensa.  
You need a report before you go to the defense."
88,1488,tuviste,*tuviste* (tener),,"¿Tuviste tiempo para darme tu opinión sobre la cocina?
Did you have time to give me your opinion about the kitchen?"
89,1489,confiar,confiar,,"Confío en que la diferencia en la boda será maravillosa.
I trust that the difference in the wedding will be wonderful."
90,1490,color,color,,"Voy a escribir un ejemplo con mucho color.
I am going to write an example with a lot of color."
91,1491,hacerle,*hacerle* (hacer),,"Claro, aquí tienes una oración:

""Pareces viejos amigos cuando le vas a hacerle un favor.""

""You seem like old friends when you are going to do him a favor."""
92,1492,aquel,aquel,,"Aquel embargo no me quita las ganas de viajar.

That embargo does not take away my desire to travel."
93,1493,conocí,*conocí* (conocer),,"Conocí a un amigo en Londres y no he podido olvidarlo.
I met a friend in London and I haven't been able to forget him."
94,1494,probar,probar,,"¿Puedes ayudarme a probar la comida en la cocina?  
Can you help me taste the food in the kitchen?"
95,1495,príncipe,príncipe,,"Si el príncipe estuviera aquí, no habría diferencia.

If the prince were here, there would be no difference."
96,1496,irá,*irá* (ir),,"El príncipe irá al castillo cambiado.

The prince will go to the changed castle."
97,1497,despacio,despacio,,"Llevas el vaso y bebes despacio.  
You carry the glass and drink slowly."
98,1498,tiro,tiro,tiro,"El tiro de la pelota hizo tocar la ventana de los viejos vecinos.
The throw of the ball made it touch the window of the old neighbors."
99,1499,tiro,*tiro* (tirar),tirar,"El tiro hizo la diferencia en el partido.
The shot made the difference in the match."
