,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
30,2780,hablarte,*hablarte* (hablar),,"Claro, aquí tienes una oración:

""Quiero hablarte sobre la compra que hicimos en el sótano.""

""I want to talk to you about the purchase we made in the basement."""
31,2781,traté,*traté* (tratar),,"Traté de sacar la llave del bolsillo, pero déjala ahí.

I tried to take the key out of the pocket, but leave it there."
32,2782,pescado,pescado,pescado,"He contado mis pensamientos mientras comía pescado.
I have shared my thoughts while eating fish."
33,2783,pescado,*pescado* (pescar),pescar,"El disco de la comunidad tiene una receta de pescado.
The community's disc has a fish recipe."
34,2784,huesos,*huesos* (hueso),,"El conejo encontró huesos en malas condiciones.
The rabbit found bones in bad conditions."
35,2785,daría,*daría* (dar),,"Os daría una pista, pero estáis tratando de atrapar al ladrón.

I would give you a clue, but you are trying to catch the thief."
36,2786,compra,compra,compra,"Precisamente, la autoridad realiza la compra.

Precisely, the authority makes the purchase."
37,2787,compra,*compra* (comprar),comprar,"Si ves un aviso de una buena oferta, dímelo para que haga la compra.
If you see an ad for a good deal, tell me so I can make the purchase."
38,2788,trajiste,*trajiste* (traer),,"¿Traes la diversión que trajiste ayer?

Did you bring the fun that you brought yesterday?"
39,2789,templo,templo,,"Espero que vengas al templo porque entendí que es muy bonito.
I hope you come to the temple because I understood that it is very beautiful."
40,2790,placa,placa,,"La placa en mi bolsillo me trae muchos pensamientos.  
The badge in my pocket brings me many thoughts."
41,2791,posibilidades,*posibilidades* (posibilidad),,"Hay muchas posibilidades de hablarle al pájaro.

There are many possibilities to talk to the bird."
42,2792,ira,ira,,"La ira nubla tu visión cuando vengas.

Anger clouds your vision when you come."
43,2793,vengas,*vengas* (venir),,"No vengas a la fiesta porque mis amigas no quieren que maten la diversión.
Do not come to the party because my friends do not want to kill the fun."
44,2794,siguiendo,*siguiendo* (seguir),,"El pájaro está siguiendo la vigilancia del guardabosques.
The bird is following the ranger's surveillance."
45,2795,podrán,*podrán* (poder),,"Podrán usar el saco si se quedan.

They will be able to use the jacket if they stay."
46,2796,llamarme,*llamarme* (llamar),,"Desearía que me pudieras llamar, es algo sencillo.

I wish you could call me, it's something simple."
47,2797,cierta,*cierta* (cierto),,"La mina está cierta y la dueña está orgullosa.  
The mine is certain and the owner is proud."
48,2798,permitir,permitir,,"La planta en el jardín puede permitir que el día aburrido sea más interesante.
The plant in the garden can allow the boring day to be more interesting."
49,2799,condiciones,*condiciones* (condición),,"Desearía que las condiciones fueran mejores para mi amiga.

I wish the conditions were better for my friend."
50,2800,atrapar,atrapar,,"El niño podía imaginar atrapando mariposas mientras estaba pidiendo un deseo.  
The boy could imagine catching butterflies while making a wish."
51,2801,temperatura,temperatura,,"La temperatura es agradable y tengo una sonrisa porque he comido bien.
The temperature is pleasant and I have a smile because I have eaten well."
52,2802,explicación,explicación,,"Vivía con mis hermanas y necesitaba una explicación.

I lived with my sisters and needed an explanation."
53,2803,enviado,enviado,enviado,"El mensaje sencillo fue enviado por transporte.
The simple message was sent by transport."
54,2804,enviado,*enviado* (enviar),enviar,"He enviado las cartas pequeñas mientras estaba leyendo.

I have sent the small letters while I was reading."
55,2805,contado,contado,contado,"El dragón me ha contado que el clima está cambiando.
The dragon has told me that the climate is changing."
56,2806,contado,*contado* (contar),contar,"He contado cómo he conseguido el trabajo rápidamente.
I have told how I got the job quickly."
57,2807,asistente,asistente,,"El asistente arregló la tele y colocó la nueva placa.
The assistant fixed the TV and installed the new board."
58,2808,imperio,imperio,,"Estoy leyendo un libro sobre el imperio de Drácula.
I am reading a book about the empire of Dracula."
59,2809,pidiendo,*pidiendo* (pedir),,"Estoy pidiendo que vengas porque la señora está ocupada.
I am asking you to come because the lady is busy."
60,2810,notas,*notas* (nota),nota,"Ella sabrá las notas cuando acaban las clases.
She will know the grades when classes end."
61,2811,notas,*notas* (notar),notar,"Claro, aquí tienes una oración:

""Le hablé y noté que existen muchas notas en su cuaderno.""

""I talked to him and noticed that there are many notes in his notebook."""
62,2812,curioso,curioso,,"El gato curioso camina por el pasillo de la marina.
The curious cat walks through the hallway of the marina."
63,2813,operaciones,*operaciones* (operación),,"Es difícil imaginar las operaciones necesarias para completar la ruta.

It is difficult to imagine the operations necessary to complete the route."
64,2814,mantén,*mantén* (mantener),,"Mantén la calma y espera el mensaje enviado para saber qué va a suceder.
Keep calm and wait for the sent message to know what is going to happen."
65,2815,tierras,*tierras* (tierra),,"El hombre pierde sus tierras y compra una casa nueva.
The man loses his lands and buys a new house."
66,2816,creas,*creas* (creer),,"No creas que la marina ofrece una gran recompensa.

Don't believe that the navy offers a big reward."
67,2817,pez,pez,,"La mujer ocupada quiere viajar con su pez.
The busy woman wants to travel with her fish."
68,2818,morirá,*morirá* (morir),,"El perro morirá si no recibe notas sobre el transporte adecuado.
The dog will die if it doesn't receive notes about proper transportation."
69,2819,visión,visión,,"La visión del súper se desvaneció rápidamente.
The vision of the supermarket faded quickly."
70,2820,montañas,*montañas* (montaña),,"Las montañas están cubiertas de material asqueroso.
The mountains are covered in disgusting material."
71,2821,comido,comido,comido,"Abra la puerta después de que hayas comido lo que sacaste del refrigerador.
Open the door after you have eaten what you took out of the refrigerator."
72,2822,comido,*comido* (comer),comer,"Espero que vengas rápida porque ya he comido.
I hope you come quickly because I have already eaten."
73,2823,construir,construir,,"Voy a construir un registro de conexión.

I am going to build a connection log."
74,2824,comunidad,comunidad,,"La comunidad mantiene un registro de las notas de todos los estudiantes.
The community keeps a record of all the students' grades."
75,2825,verán,*verán* (ver),,"Ellos verán la solución y estarán orgullosos.

They will see the solution and be proud."
76,2826,pierde,*pierde* (perder),,"No pierdes nada si vuelves y piensas un poco más.
You lose nothing if you come back and think a little more."
77,2827,piense,*piense* (pensar),,"Espero que piense en los pedazos de felicidad.

I hope you think about the pieces of happiness."
78,2828,felicidad,felicidad,,"Tu sonrisa me da mucha felicidad, estarías de acuerdo.

Your smile gives me much happiness, you would agree."
79,2829,diversión,diversión,,"Déjala que pierda el miedo y encuentre la diversión.

Let her lose the fear and find the fun."
80,2830,salvó,*salvó* (salvar),,"El bombero salvó al hombre que no piense en dejar el cigarrillo.  
The firefighter saved the man who doesn't think about quitting smoking."
81,2831,quita,*quita* (quitar),,"María quita el libro de la mesa porque no entendí la compra.

María removes the book from the table because I didn't understand the purchase."
82,2832,museo,museo,,"Hay muchas posibilidades de visitar el museo antes de la fecha límite.
There are many possibilities to visit the museum before the deadline."
83,2833,disparó,*disparó* (disparar),,"El guardia disparó en el pasillo durante el tratamiento.
The guard fired in the hallway during the treatment."
84,2834,desearía,*desearía* (desear),,"Desearía una vida completa que me daría felicidad.

I would wish for a complete life that would give me happiness."
85,2835,misterio,misterio,,"Hay un misterio que quiero compartir contigo, cuídate.

There is a mystery that I want to share with you, take care."
86,2836,buscamos,*buscamos* (buscar),,"Buscamos el registro de nuestra felicidad.

We are looking for the record of our happiness."
87,2837,aviso,aviso,aviso,"Volví y buscamos el aviso en la mesa.  
I returned and we looked for the notice on the table."
88,2838,aviso,*aviso* (avisar),avisar,"El aviso en la antigua casa era sencillo.  
The notice in the old house was simple."
89,2839,almirante,almirante,,"El almirante quería decírselo a mia hermana.  
The admiral wanted to tell it to my sister."
90,2840,solución,solución,,"Dímelo si estarías de acuerdo con la solución.

Tell me if you would agree with the solution."
91,2841,pequeñas,*pequeñas* (pequeño),,"Las cajas pequeñas fueron enviadas en un paquete cómodo.
The small boxes were sent in a comfortable package."
92,2842,faltan,*faltan* (faltar),,"Faltan dos días para que se abra la tienda donde vivía.

There are two days left until the store opens where I used to live."
93,2843,existen,*existen* (existir),,"Siguiendo lo que pensaste, existen muchas posibilidades.

Following what you thought, there are many possibilities."
94,2844,combustible,combustible,,"El clima frío hace que necesitemos más combustible para cocinar el pescado.  
The cold weather makes us need more fuel to cook the fish."
95,2845,leído,*leído* (leer),,"He leído que la alarma salvó a muchas personas.

I have read that the alarm saved many people."
96,2846,tirar,tirar,,"Voy a tirar la planta del escritorio.
I am going to throw the plant off the desk."
97,2847,responder,responder,,"El maestro nos pidió que respondiéramos sobre el material cuando abra el libro.

The teacher asked us to respond about the material when he opens the book."
98,2848,esfuerzo,esfuerzo,esfuerzo,"El dragón disparó fuego con gran esfuerzo.
The dragon shot fire with great effort."
99,2849,esfuerzo,*esfuerzo* (esforzar),esforzar,"El almirante hizo un gran esfuerzo para enseñar la lección.  
The admiral made a great effort to teach the lesson."
100,2850,vuelves,*vuelves* (volver),,"Cuando vuelves, traeré lo que sacaste.  
When you return, I will bring what you took out."
101,2851,pájaro,pájaro,,"El pájaro es un medio de transporte rápido, pero no puedo decírselo a nadie.
The bird is a fast means of transportation, but I can't tell anyone."
102,2852,hermanas,*hermanas* (hermana),,"Mis hermanas están leyendo con mucho esfuerzo.

My sisters are reading with a lot of effort."
103,2853,guerrero,guerrero,,"El guerrero revisó el registro cuando sonó la alarma.
The warrior checked the record when the alarm went off."
104,2854,esposas,esposas,esposas,"Claro, aquí tienes una oración:

""Si no fuera por el registro, estarías en esposas.""

""If it weren't for the record, you would be in handcuffs."""
105,2855,esposas,*esposas* (esposa),esposa,"Las esposas llamaron a los servicios médicos porque uno de sus hijos tenía fiebre.
The wives called the medical services because one of their children had a fever."
106,2856,coma,coma,coma,"El amante fue al hospital para revisar si estaba en coma.
The lover went to the hospital to check if he was in a coma."
107,2857,coma,*coma* (comer),comer,"Si creas una buena entrevista, come después para relajarte.
If you create a good interview, eat afterward to relax."
108,2858,abra,*abra* (abrir),abrir,"Por favor, abra la puerta para llamarme y verificar la conexión.
Please, open the door to call me and check the connection."
109,2859,abra,abra,abra,"Voy a preguntarle si su uniforme abra bien.
I am going to ask him if his uniform fits well."
110,2860,traes,*traes* (traer),,"¿Traes doce manzanas?

Are you bringing twelve apples?"
111,2861,sientas,*sientas* (sentir),sentir,"No sientas miedo al cambiar de rumbo bajo la sombra de los árboles.
Do not feel afraid to change course under the shade of the trees."
112,2862,sientas,*sientas* (sentar),sentar,"Cuando compras una silla, asegúrate de que te sientas cómodo de muchas maneras.
When you buy a chair, make sure you feel comfortable in many ways."
113,2863,olvide,*olvide* (olvidar),,"Olvidé mis heridas, mírate a ti mismo.

I forgot my wounds, look at yourself."
114,2864,bolsillo,bolsillo,,"El niño aburrido sacó un juguete de su bolsillo para imaginar aventuras.
The bored child took a toy out of his pocket to imagine adventures."
115,2865,heridas,*heridas* (herida),herida,"Las heridas me convierten en alguien más fuerte, así que puedes llamarme valiente.
The wounds make me stronger, so you can call me brave."
116,2866,heridas,*heridas* (herir),herir,"Las heridas del accidente en el museo sanaron antes de la fecha prevista.
The injuries from the accident at the museum healed before the expected date."
117,2867,saco,saco,saco,"¿Trajiste el saco aburrido?
Did you bring the boring jacket?"
118,2868,saco,*saco* (sacar),sacar,"Saco las líneas del dibujo porque estoy aburrido.
I erase the lines of the drawing because I am bored."
119,2869,gasolina,gasolina,,"Revisa la gasolina y cuídate.

Check the gasoline and take care."
120,2870,conexión,conexión,,"Necesito una conexión a internet para enviar los documentos con la explicación.

I need an internet connection to send the documents with the explanation."
121,2871,correcta,*correcta* (correcto),,"La respuesta correcta en la entrevista fue sobre el pescado.
The correct answer in the interview was about the fish."
122,2872,pedazos,*pedazos* (pedazo),,"Claro, aquí tienes una oración:

""Hay muchas posibilidades de que vengas a recoger los pedazos.""

There are many possibilities that you will come to pick up the pieces."
123,2873,líneas,*líneas* (línea),,"La comunidad pintó líneas en las paredes.

The community painted lines on the walls."
124,2874,estarías,*estarías* (estar),,"¿Estarías bien si el humo no se refiere a un incendio?

Would you be okay if the smoke doesn't refer to a fire?"
125,2875,convierte,*convierte* (convertir),,"El esfuerzo de todos nos convierte en un equipo y puede ayudarnos mucho.
The effort of everyone turns us into a team and can help us a lot."
126,2876,ayudará,*ayudará* (ayudar),,"El esfuerzo de Juan ayudará a liberar al gato atrapado.
Juan's effort will help free the trapped cat."
127,2877,rumbo,rumbo,,"La comunidad decidió cambiar de rumbo.

The community decided to change course."
128,2878,rompió,*rompió* (romper),,"El viento rompió la planta y esparció las tierras.  
The wind broke the plant and scattered the soil."
129,2879,muera,*muera* (morir),,"Espero que nadie muera antes de cumplir su sueño de pintar las paredes.  
I hope no one dies before fulfilling their dream of painting the walls."
130,2880,mia,*mia* (mío),mío,"Claro, aquí tienes una oración:

""Cuando vuelves, ¿me devuelves el libro que sacaste? Es mío.""

""When you come back, can you return the book you took out? It's mine."""
131,2881,mia,*mia* (Mia),Mia,"Mia cumplió años y entendí que es muy especial.
Mia had her birthday and I understood that she is very special."
132,2882,material,material,,"Necesito más material para trabajar en las tierras antes de que acabe el día.
I need more material to work on the lands before the day ends."
133,2883,diamantes,*diamantes* (diamante),,"Claro, aquí tienes una oración:

""Si estuvieras en la tele, estarías rodeado de diamantes.""

""If you were on TV, you would be surrounded by diamonds."""
134,2884,rápidamente,rápidamente,,"El guerrero corrió rápidamente con gran esfuerzo.
The warrior ran quickly with great effort."
135,2885,mírate,*mírate* (mirar),,"Mírate, has aprendido doce palabras en ruso.

Look at you, you have learned twelve words in Russian."
136,2886,fecha,fecha,,"La fecha en que los pájaros podrán volar es mañana.
The date when the birds will be able to fly is tomorrow."
137,2887,escritorio,escritorio,,"El tratamiento está sobre el escritorio uniforme.
The treatment is on the uniform desk."
138,2888,digan,*digan* (decir),,"Digan la respuesta correcta sobre el transporte.
Tell the correct answer about transportation."
139,2889,registro,registro,registro,"Los invitados podrán firmar el registro al llegar.
The guests will be able to sign the register upon arrival."
140,2890,registro,*registro* (registrar),registrar,"El registro de la comunidad está en el súper.
The community register is at the supermarket."
141,2891,maten,*maten* (matar),,"Las condiciones del trabajo son difíciles, pero el asistente pidió que no maten su entusiasmo.

The conditions of the job are difficult, but the assistant asked that they do not kill his enthusiasm."
142,2892,incendio,incendio,,"La marina disparó agua para apagar el incendio.
The navy shot water to put out the fire."
143,2893,deme,*deme* (dar),,"Deme un poco de diversión para cumplir con mi tarea.

Give me a bit of fun to complete my task."
144,2894,sois,*sois* (ser),,"Vosotros sois un misterio, voy a preguntarle a ella.

You all are a mystery, I am going to ask her."
145,2895,pensamientos,*pensamientos* (pensamiento),,"Mis pensamientos son claros, señoría mía.
My thoughts are clear, my lord."
146,2896,dímelo,*dímelo* (decir),,"Dímelo, pero primero debes preguntarle sobre ese asqueroso incidente.

Tell me, but first you must ask him about that disgusting incident."
147,2897,comiendo,*comiendo* (comer),,"Estáis ocupada comiendo.

You are busy eating."
148,2898,aparte,aparte,,"Aparte de la compra, me siento atrapado en casa.

Apart from the shopping, I feel trapped at home."
149,2899,asesinatos,*asesinatos* (asesinato),,"Los asesinatos causaron un gran lío en la estación de gasolina.
The murders caused a big mess at the gas station."
150,2900,lección,lección,,"La lección de hoy está en el escritorio y he conseguido entenderla.
The lesson for today is on the desk and I have managed to understand it."
151,2901,algun,*algun* (algún),,"¿Tienes alguna nota completa?

Do you have any complete notes?"
152,2902,abrigo,abrigo,,"Podría llevar mi abrigo al disco.

I could wear my coat to the disco."
153,2903,tratamiento,tratamiento,,"El tratamiento uniforme puede ayudarnos a mejorar.

The uniform treatment can help us improve."
154,2904,julio,julio,,"En julio, el pez nadó con esfuerzo en el río.
In July, the fish swam with effort in the river."
155,2905,pene,pene,,"Lo siento, pero no puedo cumplir con esa solicitud."
156,2906,conejo,conejo,,"El conejo cree que puedes crear un disco mágico.

The rabbit believes that you can create a magic disc."
157,2907,suceder,suceder,,"Voy a revisar lo que sucederá, aunque no piense mucho en ello.
I am going to check what will happen, even though I don't think much about it."
158,2908,ruta,ruta,,"La ruta es aburrida, pero se abra a nuevas aventuras.
The route is boring, but it opens up to new adventures."
159,2909,ciego,ciego,,"El hombre ciego necesita cumplir su tarea para ayudarnos.

The blind man needs to complete his task to help us."
160,2910,asqueroso,asqueroso,,"El sándwich que trajiste está asqueroso, pero tus notas son excelentes.
The sandwich you brought is disgusting, but your grades are excellent."
161,2911,súper,súper,,"Estuvimos en la playa y el clima estuvo súper.

We were at the beach and the weather was super."
162,2912,prisionero,prisionero,,"El prisionero no quiso responder cuando le sacó la carta.

The prisoner did not want to respond when he took out the letter."
163,2913,odie,*odie* (odiar),,"Odie corre rápida por el condado.

Odie runs quickly through the county."
164,2914,ocupada,*ocupada* (ocupado),ocupado,"Ella está ocupada, pero es honesta y no es ciega.
She is busy, but she is honest and not blind."
165,2915,ocupada,*ocupada* (ocupar),ocupar,"Traté de llamar a mi amiga, pero ella vivía ocupada.

I tried to call my friend, but she was always busy."
166,2916,llevarlo,*llevarlo* (llevar),,"Voy a llevarlo cuando vea el aviso en la tele.
I will take it when I see the notice on the TV."
167,2917,empezamos,*empezamos* (empezar),,"Empezamos el recorrido en la antigua estación de transporte.
We start the tour at the old transportation station."
168,2918,estuvimos,*estuvimos* (estar),,"Cuando vivía en la ciudad, estuvimos juntos todo el tiempo, pero ahora nos faltan esos momentos.

When I lived in the city, we were together all the time, but now we miss those moments."
169,2919,decírselo,*decírselo* (decir),,"Le daría la lección si pudiera decírselo.

I would give him the lesson if I could tell him."
170,2920,honesto,honesto,,"Juan es muy honesto y me dijo que iría a mejorar sus notas.
Juan is very honest and told me he would improve his grades."
171,2921,entrevista,entrevista,,"La entrevista fue sobre el clima y los seres vivos.  
The interview was about the climate and living beings."
172,2922,antigua,*antigua* (antiguo),,"¿Pensaste en la antigua asistente de la oficina?

Did you think about the old assistant from the office?"
173,2923,amante,amante,,"El amante de la comunidad activó la alarma.

The lover of the community activated the alarm."
174,2924,humo,humo,,"Sacaste el humo suave de la chimenea.
You took out the soft smoke from the chimney."
175,2925,gustas,*gustas* (gustar),,"Marina, me gustas y quiero hablarte.

Marina, I like you and I want to talk to you."
176,2926,condado,condado,,"El transporte en el condado activó la alarma.
The transportation in the county triggered the alarm."
177,2927,conseguido,conseguido,conseguido,"He conseguido el rumbo antes de que se pierde.
I have found the direction before it gets lost."
178,2928,conseguido,*conseguido* (conseguir),conseguir,"He conseguido traeré la comida antes de que volvamos.

I have managed to bring the food before we return."
179,2929,viajar,viajar,,"Viajar de rodillas es incómodo, pero no hay asesinatos en el camino.

Traveling on your knees is uncomfortable, but there are no murders on the way."
180,2930,sombra,sombra,,"El transporte público es honesto y ofrece sombra en los días soleados.
The public transportation is honest and offers shade on sunny days."
181,2931,sabrá,*sabrá* (saber),,"Empezamos a cavar un agujero, pero solo el tiempo sabrá si fue una buena idea.

We started digging a hole, but only time will tell if it was a good idea."
182,2932,refiere,*refiere* (referir),,"El libro se refiere a un dragón que desearía ser amigo de los humanos.
The book refers to a dragon who wishes to be friends with humans."
183,2933,lío,lío,,"Volví a casa y encontré un lío porque no había leído las instrucciones.

I returned home and found a mess because I hadn't read the instructions."
184,2934,estáis,*estáis* (estar),,"Estáis bebiendo agua en un vaso suave.

You are drinking water in a smooth glass."
185,2935,entrega,entrega,entrega,"La entrega de la tele me hace soñar con viajar.  
The delivery of the TV makes me dream of traveling."
186,2936,entrega,*entrega* (entregar),entregar,"La entrega de materiales para construir la casa llegó, pero el camión tuvo un problema con la coma.

The delivery of materials to build the house arrived, but the truck had a problem with the tire."
187,2937,drácula,*drácula* (Drácula),,"Drácula tiene veinte años y es muy curioso.

Dracula is twenty years old and very curious."
188,2938,compartir,compartir,,"Voy a preguntarle si quiere compartir lo que ha comido.
I am going to ask him if he wants to share what he has eaten."
189,2939,volvamos,*volvamos* (volver),,"Volvamos a casa antes de que se haga de noche, porque cierta persona dijo que los huesos se vuelven frágiles en el frío.

Let's go back home before it gets dark, because a certain person said that bones become fragile in the"
190,2940,sonrisa,sonrisa,,"La temperatura bajó, pero su sonrisa fue el mejor tratamiento.

The temperature dropped, but her smile was the best treatment."
191,2941,sencillo,sencillo,,"La solución es sencilla y espero que te sientas mejor.

The solution is simple and I hope you feel better."
192,2942,atrapado,atrapado,atrapado,"Sois muy fuertes, suéltame, estoy atrapado.

You are very strong, let me go, I am trapped."
193,2943,atrapado,*atrapado* (atrapar),atrapar,"El gato disparó y atrapado, no vuelves a escapar.
The cat shot and caught, you won't escape again."
194,2944,aburrido,aburrido,aburrido,"El botón es aburrido, dímelo.
The button is boring, tell me."
195,2945,aburrido,*aburrido* (aburrir),aburrir,"La conexión a internet es lenta y me siento aburrido al visitar esa página.
The internet connection is slow and I feel bored visiting that page."
196,2946,pocas,*pocas* (poco),,"He enviado pocas cartas de felicidad.

I have sent few letters of happiness."
197,2947,pensaste,*pensaste* (pensar),,"Pensaste que lo que dijera no necesitaba una explicación.

You thought that what he/she said didn't need an explanation."
198,2948,dragón,dragón,,"El dragón entrega una visión mágica.

The dragon delivers a magical vision."
199,2949,volví,*volví* (volver),,"Volví a casa y vi que estabais ocupada, sois muy trabajadora.

I came back home and saw that you were busy, you are very hardworking."
200,2950,planta,planta,planta,"Si no riegas la planta, coma, morirá.
If you don't water the plant, it will die."
201,2951,planta,*planta* (plantar),plantar,"La planta en la sala necesita agua, coma y abrigo.
The plant in the living room needs water, care, and shelter."
202,2952,clima,clima,,"El clima afecta mis pensamientos, para ser honesto.  
The weather affects my thoughts, to be honest."
203,2953,adoro,*adoro* (adorar),,"Adoro cómo estarías tranquilo sin la alarma.

I adore how you would be calm without the alarm."
204,2954,suave,suave,,"La explicación de las esposas fue muy suave.
The explanation of the handcuffs was very gentle."
205,2955,ruso,ruso,,"El ruso ha comido antes de dar la explicación.
The Russian has eaten before giving the explanation."
206,2956,rodillas,*rodillas* (rodilla),,"El abrigo está debajo del escritorio, cerca de mis rodillas.
The coat is under the desk, near my knees."
207,2957,marina,*marina* (marino),marino,"La tele muestra un documental sobre la vida marina y el material que usan los buzos.
The TV shows a documentary about marine life and the material that divers use."
208,2958,marina,marina,marina,"Las pequeñas gaviotas han comido en la marina.
The small seagulls have eaten at the marina."
209,2959,bolso,bolso,,"El clima está perfecto para ir al disco con mi bolso nuevo.
The weather is perfect to go to the club with my new bag."
210,2960,alarma,alarma,alarma,"La alarma sonó cuando llegó la entrega.
The alarm went off when the delivery arrived."
211,2961,alarma,*alarma* (alarmar),alarmar,"Empezamos a sentir ira cuando sonó la alarma.
We started to feel anger when the alarm went off."
212,2962,vivía,*vivía* (vivir),,"Vivía en una casa pequeña y había conseguido un trabajo; por favor, deme una oportunidad.

I lived in a small house and had gotten a job; please give me a chance."
213,2963,quédese,*quédese* (quedar),,"Quédese en el hotel mientras el guerrero utiliza los servicios.

Stay in the hotel while the warrior uses the services."
214,2964,recompensa,recompensa,recompensa,"Siguiendo las instrucciones, puedes recibir una recompensa por compartir tu trabajo.

By following the instructions, you can receive a reward for sharing your work."
215,2965,recompensa,*recompensa* (recompensar),recompensar,"El maestro me dio una recompensa por mis buenas notas y por ahorrar combustible.
The teacher gave me a reward for my good grades and for saving fuel."
216,2966,juega,*juega* (jugar),,"María juega súper bien al fútbol cuando traes la pelota.

María plays soccer super well when you bring the ball."
217,2967,cigarrillo,cigarrillo,,"No sientas que necesitas un cigarrillo, piensa en tu salud.

Don't feel like you need a cigarette, think about your health."
218,2968,autoridad,autoridad,,"La autoridad dejó algunos documentos en el escritorio.
The authority left some documents on the desk."
219,2969,amigas,*amigas* (amiga),,"Déjala venir con sus amigas, no vengas tú.  
Let her come with her friends, don't you come."
220,2970,agujero,agujero,,"Hay un agujero en la ruta y está lleno de pedazos de vidrio.
There is a hole in the road and it is full of pieces of glass."
221,2971,acabe,*acabe* (acabar),,"Necesito combustible antes de que acabe mi jornada ocupada.
I need fuel before my busy day ends."
222,2972,sacaste,*sacaste* (sacar),,"Sacaste la tarea que te daría puntos, pero acaban de decir que no cuenta.

You turned in the homework that would give you points, but they just said it doesn't count."
223,2973,orgullosa,*orgullosa* (orgulloso),,"Estoy orgullosa de las condiciones en las que trajiste el proyecto.
I am proud of the conditions in which you brought the project."
224,2974,entendí,*entendí* (entender),,"Entendí las condiciones aunque estaba ciego.

I understood the conditions even though I was blind."
225,2975,dijera,*dijera* (decir),,"Me sentiría orgullosa si dijera lo que sientas.
I would feel proud if you said what you feel."
226,2976,sótano,sótano,,"Yo iría al sótano para buscar mis notas.  
I would go to the basement to look for my notes."
227,2977,paredes,*paredes* (pared),,"El material enviado está en las paredes.
The sent material is on the walls."
228,2978,guapa,*guapa* (guapo),,"Claro, aquí tienes una oración:

""Quiero decírselo a la chica guapa que saca buenas notas.""

""I want to tell the pretty girl who gets good grades."""
