,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
22,1522,piernas,*piernas* (pierna),,"Déjeme ayudarte a levantarte para que estires las piernas.
Let me help you get up so you can stretch your legs."
23,1523,unidad,unidad,,"Teníamos una unidad fuerte respecto a nuestras metas.

We had a strong unity regarding our goals."
24,1524,hielo,hielo,,"Los nuevos estudiantes están cansados y quieren hielo en sus bebidas.
The new students are tired and want ice in their drinks."
25,1525,llegamos,*llegamos* (llegar),,"Llegamos al éxito después de que mataste al dragón.  
We reached success after you killed the dragon."
26,1526,déjeme,*déjeme* (dejar),,"Déjeme quedarme aquí porque me dejaste solo.

Let me stay here because you left me alone."
27,1527,debí,*debí* (deber),,"Debí tener esperanza durante la visita.

I should have had hope during the visit."
28,1528,vendrá,*vendrá* (venir),,"Dra Pérez vendrá a la exposición de arte.

Dr. Pérez will come to the art exhibition."
29,1529,matrimonio,matrimonio,,"El matrimonio de ese cabrón es una especie de milagro.
The marriage of that jerk is a kind of miracle."
30,1530,habías,*habías* (haber),,"Habías herido mi corazón, pero déjeme perdonarte.

You had hurt my heart, but let me forgive you."
31,1531,podrá,*podrá* (poder),,"El equipo podrá trabajar en unidad.  
The team will be able to work in unity."
32,1532,piel,piel,,"La piel de esta especie es un tema interesante.

The skin of this species is an interesting topic."
33,1533,preocupa,*preocupa* (preocupar),,"El niño se preocupa porque perdió el juguete que dejaste en la mesa.
The child is worried because he lost the toy you left on the table."
34,1534,quedarme,*quedarme* (quedar),,"Quiero quedarme en el museo de arte, mírame.

I want to stay in the art museum, look at me."
35,1535,mio,*mio* (mío),mío,"Solía usar el libro que necesitaba, pero ahora es mío.
I used to use the book I needed, but now it is mine."
36,1536,mio,mio,mio,"El gato mío quiere subir al árbol verde.
My cat wants to climb the green tree."
37,1537,tuviera,*tuviera* (tener),,"Si tuviera un socio, todo pasará más rápido.
If I had a partner, everything will happen faster."
38,1538,tiempos,*tiempos* (tiempo),,"En tiempos pasados, solía estar herido.

In past times, I used to be hurt."
39,1539,quienes,*quienes* (quien),,"¿Quiénes pasarán a recordar este día?

Who will come to remember this day?"
40,1540,oiga,*oiga* (oír),,"Oiga, ¿dejaste las llaves en el cine?
Listen, did you leave the keys at the cinema?"
41,1541,últimos,*últimos* (último),,"Oiga, estoy cansado porque los últimos días fueron muy largos.
Listen, I am tired because the last few days were very long."
42,1542,oigan,*oigan* (oír),,"Oigan, su piel se pondrá roja cuando vendrá el sol.

Listen, your skin will turn red when the sun comes."
43,1543,fuimos,*fuimos* (ir),ir,"Fuimos a subir la montaña porque estábamos bien preparados.
We went to climb the mountain because we were well prepared."
44,1544,fuimos,*fuimos* (ser),ser,"Fuimos al cine en unidad.
We went to the cinema together."
45,1545,arte,arte,,"En estos tiempos, una visita al museo de arte es muy relajante.
In these times, a visit to the art museum is very relaxing."
46,1546,necesitaba,*necesitaba* (necesitar),,"Necesitaba un consejo grandioso porque me preocupa el examen.

I needed great advice because I am worried about the exam."
47,1547,quiénes,*quiénes* (quién),,"¿Quiénes son el socio y la mamá?
Who are the partner and the mom?"
48,1548,común,común,,"En las vacaciones vimos una especie de pájaro muy común.

During the vacation, we saw a very common species of bird."
49,1549,intentando,*intentando* (intentar),,"Estamos intentando llegar antes de que el monstruo aparezca.
We are trying to arrive before the monster appears."
50,1550,llevaré,*llevaré* (llevar),,"Llevaré el éxito, cabrón.

I will bring success, dude."
51,1551,levántate,*levántate* (levantar),,"Levántate temprano, porque vendrá el profesor para hablar del tema.

Get up early, because the teacher will come to talk about the topic."
52,1552,correr,correr,,"Voy a correr el maratón completo para recordar a mi abuelo.  
I am going to run the full marathon to remember my grandfather."
53,1553,brillante,brillante,,"Leo un libro brillante.
I read a brilliant book."
54,1554,calor,calor,,"Hace mucho calor en los días largos de verano con mis nuevos amigos.
It is very hot on the long summer days with my new friends."
55,1555,planes,*planes* (plan),,"Estoy preparado pero cansado de hacer planes.  
I am prepared but tired of making plans."
56,1556,dra,*dra* (doctora),,"Llevaré la dra al segundo piso para subir.

I will take the dra to the second floor to go up."
57,1557,visita,visita,,"Claro, aquí tienes una oración:

""Tenía planes para la visita, pero los mataste.""

""I had plans for the visit, but you ruined them."""
58,1558,presión,presión,,"Debí estudiar más para el examen porque sentí mucha presión sobre el tema.
I should have studied more for the exam because I felt a lot of pressure about the topic."
59,1559,pared,pared,,"El niño herido se apoyó en la pared con su pierna lastimada.
The injured boy leaned against the wall with his hurt leg."
60,1560,esperanza,esperanza,,"La esperanza vendrá del fondo de nuestro corazón.
Hope will come from the bottom of our heart."
61,1561,completo,completo,completo,"El proyecto estará completo y podrá ser presentado en su forma más brillante.
The project will be complete and can be presented in its most brilliant form."
62,1562,completo,*completo* (completar),completar,"El tema mío está completo.
The topic of mine is complete."
63,1563,subir,subir,,"María tomó el ascensor común para subir al tercer piso.
Maria took the common elevator to go up to the third floor."
64,1564,cansado,*cansado* (cansar),cansar,"Llegamos a los puntos de control y estoy cansado.
We arrived at the checkpoints and I am tired."
65,1565,cansado,cansado,cansado,"Él perdió sus fuerzas y ahora está cansado.
He lost his strength and now he is tired."
66,1566,llame,*llame* (llamar),,"Llame a los actores que parecen listos para la escena.  
Call the actors who seem ready for the scene."
67,1567,recordar,recordar,,"Mi tía perdió sus llaves y no puede recordar dónde las dejó.
My aunt lost her keys and can't remember where she left them."
68,1568,trampa,trampa,,"Fuimos al bosque y encontramos una trampa que alguien había preparado.
We went to the forest and found a trap that someone had prepared."
69,1569,monstruo,monstruo,,"El monstruo está herido y eso me preocupa.
The monster is injured and that worries me."
70,1570,bajar,bajar,,"Leo las instrucciones para bajar el archivo.
I read the instructions to download the file."
71,1571,pierna,pierna,,"El monstruo vendrá y me tocará la pierna.
The monster will come and touch my leg."
72,1572,señores,*señores* (señor),,"Los señores están intentando saber cuándo vendrá el tren.
The gentlemen are trying to find out when the train will come."
73,1573,tomó,*tomó* (tomar),,"El niño tomó la pelota verde y ayudó al pájaro herido.
The boy took the green ball and helped the injured bird."
74,1574,pasará,*pasará* (pasar),,"Ella recordará este día por mucho tiempo porque pasará una larga noche.

She will remember this day for a long time because she will have a long night."
75,1575,mataste,*mataste* (matar),,"Tú mataste el tema que querías traer.

You killed the topic you wanted to bring."
76,1576,grandioso,grandioso,,"El cine es un arte grandioso.
The cinema is a grand art."
77,1577,socio,socio,,"Mírame, ese es un socio mío.

Look at me, that is a partner of mine."
78,1578,herido,*herido* (herir),herir,"La escena del accidente fue el tema principal porque había un hombre herido.
The scene of the accident was the main topic because there was an injured man."
79,1579,herido,herido,herido,"El tema de la salud me preocupa porque mi amigo está herido.
The topic of health worries me because my friend is injured."
80,1580,cayó,*cayó* (caer),,"El demonio corrió tan rápido que se cayó.  
The demon ran so fast that he fell."
81,1581,fuerzas,*fuerzas* (fuerza),fuerza,"Las fuerzas del equipo hicieron un trabajo grandioso y completo.
The team's forces did a great and complete job."
82,1582,fuerzas,*fuerzas* (forzar),forzar,"Señores, no fuerzas la situación, vendrá a su tiempo.
Gentlemen, do not force the situation, it will come in due time."
83,1583,cine,cine,,"Me gustaría que el cine tuviera una pantalla más brillante.
I would like the cinema to have a brighter screen."
84,1584,escena,escena,,"La escena era brillante y ella pidió silencio.

The scene was bright and she asked for silence."
85,1585,tía,tía,,"Leo un libro mientras mi tía me llame.

I read a book while my aunt calls me."
86,1586,dando,*dando* (dar),,"Oiga, ¿podrá ayudarme? Estoy dando direcciones a los turistas.

Listen, could you help me? I am giving directions to the tourists."
87,1587,puntos,*puntos* (punto),,"Estoy preparado para bajar los puntos.

I am ready to lower the points."
88,1588,teníamos,*teníamos* (tener),,"Cuando éramos niños, teníamos un álbum de fotos completo que mamá nos hizo.

When we were children, we had a complete photo album that mom made for us."
89,1589,dejaste,*dejaste* (dejar),,"Dejaste preparado el vendaje para mi pierna.
You left the bandage prepared for my leg."
90,1590,muévete,*muévete* (mover),,"Muévete rápido porque el tren perdió su horario completo.

Move quickly because the train lost its entire schedule."
91,1591,larga,*larga* (largo),largo,"La señora nos pidió que esperáramos hasta que llegamos a la calle larga.
The lady asked us to wait until we reached the long street."
92,1592,larga,*larga* (largar),largar,"No te preocupa, solo muévete a la fila larga.

Don't worry, just move to the long line."
93,1593,solía,*solía* (soler),,"Solía ver al cabrón en la calle principal todos los días.  
I used to see the jerk on the main street every day."
94,1594,tema,tema,tema,"Me quedaré en casa para estudiar el tema completo.
I will stay at home to study the complete topic."
95,1595,tema,*tema* (temer),temer,"Ella pidió una explicación larga sobre el tema.
She asked for a long explanation about the topic."
96,1596,preparado,preparado,preparado,"Mi tía está preparada para el éxito.
My aunt is prepared for success."
97,1597,preparado,*preparado* (preparar),preparar,"¿Quiénes están preparados para subir la montaña?
Who is prepared to climb the mountain?"
98,1598,depende,*depende* (depender),,"Depende de la dra si el matrimonio será feliz.

It depends on the doctor if the marriage will be happy."
99,1599,policías,*policías* (policía),,"Llame a los policías y podrá recibir ayuda.

Call the police and you will be able to receive help."
