,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
56,856,modo,modo,modo,"Pase por aquí de modo que acabo rápido.

Pass through here so that I finish quickly."
57,857,encontré,*encontré* (encontrar),encontrar,"Encontré a la persona que conoce y vio ayer.  
I found the person you know and saw yesterday."
58,858,mensaje,mensaje,mensaje,"Encontré un mensaje en mi buzón.
I found a message in my mailbox."
59,859,llamada,llamada,llamada,"Recibí una llamada muy larga desde el centro.

I received a very long call from the center."
60,860,llamada,*llamada* (llamar),llamar,"Recibí una llamada en la línea y necesito regresar.

I received a call on the line and I need to return."
61,861,navidad,navidad,navidad,"Podríamos tener una navidad normal este año.

We could have a normal Christmas this year."
62,862,eras,*eras* (ser),ser,"Eras el chico que todos conoce como estúpido.
You were the boy everyone knows as stupid."
63,863,pena,pena,pena,"Me dio mucha pena no ganar la lotería de Navidad.
I felt very sorry for not winning the Christmas lottery."
64,864,pena,*pena* (penar),penar,"Sal y hazlo sin pena.
Go out and do it without shame."
65,865,largo,largo,largo,"El piso es largo y funciona bien.
The floor is long and works well."
66,866,largo,*largo* (largar),largar,"Le hice una llamada larga para decirle la noticia.  
I made a long call to tell him the news."
67,867,entra,*entra* (entrar),entrar,"El gato entra por la puerta diferente.
The cat enters through the different door."
68,868,piso,piso,piso,"Hay un error en el piso del centro.
There is an error on the floor of the center."
69,869,piso,*piso* (pisar),pisar,"El niño siente el piso frío en su trasero.
The child feels the cold floor on his bottom."
70,870,foto,foto,foto,"Tomaste una foto cuando fuiste al aire libre.
You took a photo when you went outdoors."
71,871,dijeron,*dijeron* (decir),decir,"Me dijeron que la pena lo mató.

They told me that the sorrow killed him."
72,872,médico,médico,médico,"El médico oficial sintió pena por el paciente.
The official doctor felt sorry for the patient."
73,873,accidente,accidente,accidente,"Es una pena que el accidente no esté en la foto.
It's a shame that the accident is not in the photo."
74,874,fuiste,*fuiste* (ir),ir,"Fuiste a decirle sobre el negocio.

You went to tell him about the business."
75,875,fuiste,*fuiste* (ser),ser,"Fuiste muy amable en Navidad con tus palabras.

You were very kind at Christmas with your words."
76,876,imposible,imposible,imposible,"Es imposible terminar el programa antes de Navidad.
It is impossible to finish the program before Christmas."
77,877,podríamos,*podríamos* (poder),poder,"Podríamos hacerlo si el ejército nos ayuda.  
We could do it if the army helps us."
78,878,línea,línea,línea,"La línea del camino es muy larga, ¿fuiste por ahí?
The line of the road is very long, did you go that way?"
79,879,propia,*propia* (propio),propio,"Acabo de ver una película que tiene su propia historia y el héroe mató al villano.

I just watched a movie that has its own story and the hero killed the villain."
80,880,barco,barco,barco,"En segundos, fuiste al barco.

In seconds, you went to the boat."
81,881,ganar,ganar,ganar,"Voy a decirle que no vale la pena ganar siempre.  
I am going to tell him that it's not worth it to always win."
82,882,normal,normal,normal,"Fuiste muy lindo, todo fue normal.

You were very nice, everything was normal."
83,883,segundos,*segundos* (segundo),segundo,"Mi novia llegó unos segundos después con un vestido diferente.
My girlfriend arrived a few seconds later with a different dress."
84,884,vive,*vive* (vivir),vivir,"Él ha entendido que vive por ello.

He has understood that he lives for it."
85,885,mitad,mitad,mitad,"Él conoce la mitad de la receta para hacer pan con sal.
He knows half of the recipe to make bread with salt."
86,886,quiera,*quiera* (querer),querer,"Podríamos llamar al médico cuando quiera.

We could call the doctor whenever you want."
87,887,tras,tras,tras,"Tras llegar, decidió no regresar.
After arriving, he decided not to return."
88,888,decirle,*decirle* (decir),decir,"Voy a empezar la llamada para decirle algo importante.
I am going to start the call to tell him/her something important."
89,889,lindo,lindo,lindo,"Voy a empezar un negocio lindo.
I am going to start a nice business."
90,890,funciona,*funciona* (funcionar),funcionar,"El sitio web de mi negocio funciona bien.
The website of my business works well."
91,891,programa,programa,programa,"El programa de televisión es muy lindo, pero necesito sal para la cena.
The TV program is very nice, but I need salt for dinner."
92,892,vine,*vine* (venir),venir,"Vine a mi propia casa después de un largo viaje.
I came to my own house after a long trip."
93,893,abre,*abre* (abrir),abrir,"El grupo abre la puerta del piso.
The group opens the door of the apartment."
94,894,sean,*sean* (ser),ser,"Espero que se sientan bien al verlo.

I hope you feel good seeing it."
95,895,pagar,pagar,pagar,"Él conoce el mensaje y necesita pagar.

He knows the message and needs to pay."
96,896,fotos,*fotos* (foto),foto,"Estamos listos para tomar fotos normales.
We are ready to take normal photos."
97,897,centro,centro,centro,"Cuando eras niño, siempre querías ir al centro con tu traje favorito.
When you were a child, you always wanted to go downtown with your favorite suit."
98,898,centro,*centro* (centrar),centrar,"El ejército va a empezar su entrenamiento en el centro.  
The army is going to start its training in the center."
99,899,supone,*supone* (suponer),suponer,"El médico supone que no es una gripe, sino un resfriado.
The doctor assumes that it is not the flu, but a cold."
