,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
70,270,ud,*ud* (usted),usted,"¿Cómo se llama usted y qué pasó con su nombre?  
What is your name and what happened to your name?"
71,271,muerto,muerto,muerto,"El gato está muerto porque no tuvo cuidado y salió tarde.
The cat is dead because it wasn't careful and went out late."
72,272,muerto,*muerto* (morir),morir,"El gato está muerto porque lo hizo hacerlo.

The cat is dead because he made him do it."
73,273,unos,*unos* (un),un,"Unos días serán buenas oportunidades para aprender.
Some days will be good opportunities to learn."
74,274,estos,*estos* (este),este,"Estos libros, digo, son de mi madre.
These books, I say, are my mother's."
75,275,salir,salir,salir,"Mis amigos y yo salimos ayer y lo pasamos muy bien.

My friends and I went out yesterday and had a great time."
76,276,policía,policía,policía,"Hemos llamado a la policía para saber qué pasó.
We have called the police to find out what happened."
77,277,realmente,realmente,realmente,"Realmente, tengo alguna duda sobre unos temas.

Really, I have some doubts about a few topics."
78,278,demasiado,demasiado,demasiado,"Es demasiado tarde para recordar su nombre a esta hora.
It's too late to remember his name at this hour."
79,279,familia,familia,familia,"Oye, mi familia quiere hacerlo juntos.
Listen, my family wants to do it together."
80,280,pueden,*pueden* (poder),poder,"Entre alguna de las opciones, pueden elegir la que prefieran.
Between some of the options, they can choose the one they prefer."
81,281,cabeza,cabeza,cabeza,"Claro, aquí tienes una oración:

""¿Crees que me duele tanto la cabeza?""

""Do you think my head hurts so much?"""
82,282,hemos,*hemos* (haber),haber,"Oye, hemos encontrado el libro que tenía.

Hey, we have found the book that he/she had."
83,283,amigos,*amigos* (amigo),amigo,"Mis amigos están muertos, ¿y usted?
My friends are dead, and you?"
84,284,chica,*chica* (chico),chico,"Oye, chica, ¿cómo han sido tus días?

Hey, girl, how have your days been?"
85,285,chica,chica,chica,"La chica ha sido muy amable y su nombre es Ana.
The girl has been very kind and her name is Ana."
86,286,cariño,cariño,cariño,"Hoy tengo una idea, cariño.

Today I have an idea, dear."
87,287,lado,lado,lado,"Somos amigos y siempre estamos al lado.  
We are friends and always by each other's side."
88,288,allá,allá,allá,"Me gusta ir allá por la tarde.
I like to go there in the afternoon."
89,289,entre,entre,entre,"Entre amigos, quizá podamos resolver el problema.
Between friends, maybe we can solve the problem."
90,290,minutos,*minutos* (minuto),minuto,"Claro, aquí tienes una oración:

""Puedes haber pasado unos minutos conmigo.""

""You could have spent a few minutes with me."""
91,291,digo,*digo* (decir),decir,"Digo ""te quiero"" demasiadas veces.

I say ""I love you"" too many times."
92,292,algún,algún,algún,"María ve algún libro que quería comprar.
María sees some book that she wanted to buy."
93,293,serio,serio,serio,"Él tiene una idea seria allí.
He has a serious idea there."
94,294,cuidado,*cuidado* (cuidar),cuidar,"Ten cuidado cuando estés haciendo las cosas, y ten buenas intenciones.

Be careful when you are doing things, and have good intentions."
95,295,cuidado,cuidado,cuidado,"Ten cuidado, esto es muy serio.  
Be careful, this is very serious."
96,296,pasó,*pasó* (pasar),pasar,"Él no supo qué pasó con su nombre.
He didn't know what happened with his name."
97,297,buenas,*buenas* (bueno),bueno,"Ella hizo un trabajo con buenas notas y mucho cuidado.
She did a job with good grades and a lot of care."
98,298,somos,*somos* (ser),ser,"Somos del lado de la buena gente.
We are on the side of good people."
99,299,amor,amor,amor,"Ustedes pueden hacerlo con amor.
You can do it with love."
