,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
51,51,nada,nada,nada,"El señor no tiene nada en su bolsillo.
The gentleman has nothing in his pocket."
52,52,cuando,cuando,cuando,"Cuando eres feliz con tus amigos, todo es mejor.
When you are happy with your friends, everything is better."
53,53,ha,*ha* (haber),haber,"La casa ha sido pintada.
The house has been painted."
54,54,este,este,este,"Este es un libro que te gusta.
This is a book that you like."
55,55,sé,*sé* (saber),saber,"Sé la respuesta y los detalles.
I know the answer and the details."
56,56,estás,*estás* (estar),estar,"¿Tú estás al parque?
Are you at the park?"
57,57,así,así,así,"Así sabes bien lo que pasa.
Thus you know well what is happening."
58,58,puedo,*puedo* (poder),poder,"Puedo hacer algo si se cómo.

I can do something if I know how."
59,59,cómo,cómo,cómo,"¿Cómo sabes tan bien?  
How do you know so well?"
60,60,quiero,*quiero* (querer),querer,"Quiero todo, gracias.
I want everything, thank you."
61,61,sólo,sólo,sólo,"Sólo quiero un poco del pastel, sí.

I only want a little bit of the cake, yes."
62,62,soy,*soy* (ser),ser,"Soy estudiante en la universidad.  
I am a student at the university."
63,63,tiene,*tiene* (tener),tener,"Hay un perro y lo tiene Juan.  
There is a dog and Juan has it."
64,64,gracias,gracias,gracias,"Gracias por tu ayuda cuando está lloviendo.
Thank you for your help when it is raining."
65,65,o,o,o,"María tiene un perro o un gato como mascota.
María has a dog or a cat as a pet."
66,66,él,él,él,"¿Quién es él para ti?  
Who is he to you?"
67,67,bueno,bueno,bueno,"Así es cómo se hace un buen trabajo.  
This is how you do a good job."
68,68,fue,*fue* (ser),ser,"Cuando fue a la casa, encontró a su amigo.
When he went to the house, he found his friend."
69,69,fue,*fue* (ir),ir,"¿Qué fue lo que pasó aquí?  
What happened here?"
70,70,ser,ser,ser,"Su sueño era ser médico.
His dream was to be a doctor."
71,71,hacer,hacer,hacer,"Voy a hacer todo el trabajo en la casa.
I am going to do all the work in the house."
72,72,son,*son* (ser),ser,"Las casas son buenas.
The houses are good."
73,73,todos,*todos* (todo),todo,"Todos te preguntan qué quieres.
Everyone asks you what you want."
74,74,era,*era* (ser),ser,"Eso era lo que ella quería.
That was what she wanted."
75,75,eres,*eres* (ser),ser,"Eres la vez que esto sucede.

You are the time that this happens."
76,76,vez,vez,vez,"Esta vez no puedo ir porque estoy cansado del trabajo.
This time I can't go because I'm tired from work."
77,77,tienes,*tienes* (tener),tener,"¿Tienes que hacer algo hoy?
Do you have to do something today?"
78,78,creo,*creo* (creer),creer,"Creo que tú puedes hacer esto.
I believe that you can do this."
79,79,ella,ella,ella,"Ella sonríe cada vez cuando está feliz.
She smiles every time when she is happy."
80,80,he,*he* (haber),haber,"Tú has visto esa película una vez.
You have seen that movie once."
81,81,ese,ese,ese,"Ese soy yo esta vez.
That is me this time."
82,82,voy,*voy* (ir),ir,"Voy de compras como todos los sábados.
I go shopping like every Saturday."
83,83,puede,*puede* (poder),poder,"Ya puede ir al parque, ya que terminó su tarea.
She can go to the park now, since she finished her homework."
84,84,sabes,*sabes* (saber),saber,"¿Sabes que yo estoy aquí?
Do you know that I am here?"
85,85,hola,hola,hola,"Hola, ¿tiene tiempo ahora?

Hello, do you have time now?"
86,86,sus,*sus* (su),su,"Gracias por sus consejos, tu ayuda es invaluable.
Thank you for your advice, your help is invaluable."
87,87,porque,porque,porque,"Claro, aquí tienes una oración:

""Estoy feliz porque el clima está a mi favor.""

""I am happy because the weather is in my favor."""
88,88,dios,dios,dios,"Mi abuela dice que Dios es una guía en mi vida.
My grandmother says that God is a guide in my life."
89,89,quién,quién,quién,"¿Quién está en las montañas?
Who is in the mountains?"
90,90,nunca,nunca,nunca,"Nunca todos están aquí ahora.
Never are all here now."
91,91,dónde,dónde,dónde,"¿Dónde fue la fiesta con tus amigos?
Where was the party with your friends?"
92,92,quieres,*quieres* (querer),querer,"¿Quieres que me quede aquí o puedo irme?
Do you want me to stay here or can I leave?"
93,93,casa,casa,casa,"Ella encontró algo en su casa.
She found something in her house."
94,94,casa,*casa* (casar),casar,"La casa puede tener algo especial.
The house can have something special."
95,95,favor,favor,favor,"Hola, ¿me puedes hacer un favor?

Hello, can you do me a favor?"
96,96,esa,*esa* (ese),ese,"Creo que hay un gato en esa casa.
I think there is a cat in that house."
97,97,dos,dos,dos,"Este libro es más interesante que los dos anteriores.
This book is more interesting than the two previous ones."
98,98,tan,*tan* (tanto),tanto,"Ella ha trabajado tan duro, gracias a su dedicación.
She has worked so hard, thanks to her dedication."
99,99,señor,señor,señor,"Señor, tú se ves cansado.  
Sir, you look tired."
