,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
71,1371,robot,robot,,"El robot lee un libro cerca del puente.
The robot reads a book near the bridge."
72,1372,llevó,*llevó* (llevar),,"Él llevó su fe para quedar tranquilo.

He carried his faith to remain calm."
73,1373,montón,montón,,"Perdí un montón de tiempo, sin duda.

I lost a lot of time, no doubt."
74,1374,estuviste,*estuviste* (estar),,"Claro, aquí tienes una oración:

""El soldado te llevó al lugar donde estuviste ayer.""

""The soldier took you to the place where you were yesterday."""
75,1375,máquina,máquina,,"Estamos jugando con la máquina para que podamos aprender.

We are playing with the machine so that we can learn."
76,1376,puertas,*puertas* (puerta),,"Las puertas tienen muchas formas, sin duda.

The doors have many shapes, without a doubt."
77,1377,podamos,*podamos* (poder),poder,"Espero que podamos resolver la duda que te pido.
I hope that we can resolve the doubt that I ask you."
78,1378,podamos,*podamos* (podar),podar,"Claro, aquí tienes una oración simple en español:

""Es rico tener un jardín donde podamos podar las plantas.""

It is nice to have a garden where we can prune the plants."
79,1379,muere,*muere* (morir),,"El héroe muere en la batalla, pero el mando inglés sigue luchando.
The hero dies in the battle, but the English command keeps fighting."
80,1380,trago,trago,trago,"El vaso está lleno, pero apenas he tomado un trago.
The glass is full, but I've barely taken a sip."
81,1381,trago,*trago* (tragar),tragar,"Mando un trago sin duda.

I send a drink without a doubt."
82,1382,mayoría,mayoría,,"La mayoría de las personas no tiene duda de que ese vestido es bonito.
The majority of people have no doubt that that dress is beautiful."
83,1383,reina,reina,reina,"La reina parecía feliz cuando salga el sol.
The queen seemed happy when the sun comes out."
84,1384,reina,*reina* (reinar),reinar,"La reina lleva un vestido elegante y tiene mucho mando en el reino.
The queen wears an elegant dress and has a lot of command in the kingdom."
85,1385,lleno,lleno,lleno,"El robot está en la entrada y el cuarto está lleno.
The robot is at the entrance and the room is full."
86,1386,lleno,*lleno* (llenar),llenar,"El vaso está lleno porque he pensado en muchas formas de llenarlo.
The glass is full because I have thought of many ways to fill it."
87,1387,inglés,inglés,,"La estrella de cine es muy rica y habla inglés.
The movie star is very rich and speaks English."
88,1388,don,don,,"Don Quijote es un héroe lleno de valentía.
Don Quixote is a hero full of bravery."
89,1389,soldado,soldado,soldado,"El soldado inteligente rezaba a los dioses.
The intelligent soldier prayed to the gods."
90,1390,soldado,*soldado* (soldar),soldar,"El soldado ayudó a soldar el puente y las puertas.
The soldier helped to weld the bridge and the doors."
91,1391,estrella,estrella,estrella,"Claro, aquí tienes la oración:

""Sigue la estrella hasta la entrada.""

""Follow the star to the entrance."""
92,1392,estrella,*estrella* (estrellar),estrellar,"Perdí mi estrella en el cielo de los Estados Unidos.
I lost my star in the sky of the United States."
93,1393,escuche,*escuche* (escuchar),,"Escuche al robot para mantener el orden.

I listened to the robot to maintain order."
94,1394,valor,valor,,"La fe regresa cuando encuentras valor en tu corazón.
Faith returns when you find courage in your heart."
95,1395,pido,*pido* (pedir),,"Pido una estrella sin duda.
I ask for a star without a doubt."
96,1396,delante,delante,,"El gato está delante de las puertas y me gusta mirar.

The cat is in front of the doors and I like to look."
97,1397,código,código,,"El soldado ingresó el código en la entrada.
The soldier entered the code at the entrance."
98,1398,héroe,héroe,,"El héroe ha matado al dragón y ahora toma una cerveza.  
The hero has killed the dragon and now drinks a beer."
99,1399,fe,fe,,"Tengo fe en que aprenderé inglés viendo programas en la TV.
I have faith that I will learn English by watching shows on TV."
