,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
52,352,dijiste,*dijiste* (decir),decir,"Claro, aquí tienes una oración:

""Tú me dijiste que el dicho da suerte.""

You told me that the saying brings luck."
53,353,espero,*espero* (esperar),esperar,"Espero que me ves hablando.
I hope you see me talking."
54,354,cuánto,cuánto,cuánto,"¿Cuánto tiempo pensé primero en esa idea?
How long did I think about that idea at first?"
55,355,esposa,esposa,esposa,"Vi a mi esposa en el parque.  
I saw my wife in the park."
56,356,esposa,*esposa* (esposar),esposar,"Mi esposa es la única persona que veo cada semana.
My wife is the only person I see every week."
57,357,pronto,pronto,pronto,"La primera clase casi termina pronto.
The first class almost ends soon."
58,358,chicos,*chicos* (chico),chico,"Eh, chicos, miren al capitán.

Hey, guys, look at the captain."
59,359,cualquier,cualquier,cualquier,"Puedes elegir cualquier libro, pues hay muchas opciones.
You can choose any book, as there are many options."
60,360,viejo,viejo,viejo,"El libro viejo está en las manos de cualquier persona.

The old book is in the hands of anyone."
61,361,debemos,*debemos* (deber),deber,"Debemos encontrar una forma de pedir ayuda.

We must find a way to ask for help."
62,362,deja,*deja* (dejar),dejar,"Ella deja el libro en la mesa mientras escucha lo que has dicho.
She leaves the book on the table while listening to what you have said."
63,363,año,año,año,"Este año será bueno en cualquier aspecto.
This year will be good in any aspect."
64,364,muerte,muerte,muerte,"Aquí se ha dicho que la muerte es inevitable.
Here it has been said that death is inevitable."
65,365,hablando,*hablando* (hablar),hablar,"Estoy hablando de los problemas que toma tiempo resolver.
I am talking about the problems that take time to solve."
66,366,manos,*manos* (mano),mano,"Claro, aquí tienes una oración:

""Tú dijiste que el único problema eran mis manos.""

You said that the only problem was my hands."
67,367,da,*da* (dar),dar,"Quizás ella da dulces a los chicos.
Perhaps she gives candies to the kids."
68,368,loco,loco,loco,"¡Vete, hay muchas personas locas aquí!
Go away, there are many crazy people here!"
69,369,problemas,*problemas* (problema),problema,"Tengo buenos amigos que me ayudan con mis problemas a todas horas.
I have good friends who help me with my problems at all hours."
70,370,mano,mano,mano,"Ella cuenta una historia con su mano.
She tells a story with her hand."
71,371,guerra,guerra,guerra,"Debes hablar con tu esposa sobre la guerra.
You must talk to your wife about the war."
72,372,semana,semana,semana,"Debería terminar mi proyecto esta semana antes de la muerte del plazo.
I should finish my project this week before the deadline."
73,373,pasar,pasar,pasar,"Quizás no sabía qué iba a pasar.
Perhaps I didn't know what was going to happen."
74,374,vale,*vale* (valer),valer,"¡Ah, muchas gracias, eso vale mucho!
Ah, thank you very much, that is worth a lot!"
75,375,vale,vale,vale,"Vi a mi esposa en el mercado, vale.

I saw my wife at the market, okay."
76,376,cuál,cuál,cuál,"¿Cuál está listo y cuánto cuesta?
Which one is ready and how much does it cost?"
77,377,viene,*viene* (venir),venir,"María viene pronto, pues tiene una reunión.

María is coming soon, since she has a meeting."
78,378,volver,volver,volver,"Me di cuenta de que quiero volver a casa.  
I realized that I want to return home."
79,379,toma,*toma* (tomar),tomar,"En este caso, toma en cuenta las opiniones de las personas.
In this case, consider the opinions of the people."
80,380,caso,caso,caso,"En caso de emergencia, usa tus manos para llamar por las noches.

In case of emergency, use your hands to call at night."
81,381,caso,*caso* (casar),casar,"Dentro del primer caso, encontramos la solución.  
Inside the first case, we found the solution."
82,382,agua,agua,agua,"El agua del río ha pasado por el puente.
The water from the river has passed under the bridge."
83,383,haré,*haré* (hacer),hacer,"¿Cuál dijiste que haré mañana?
Which did you say I will do tomorrow?"
84,384,vete,*vete* (ir),ir,"Vete pronto y déjame solo.

Go soon and leave me alone."
85,385,entiendo,*entiendo* (entender),entender,"Todavía no entiendo, pero está bien, ok.

I still don't understand, but it's fine, ok."
86,386,horas,*horas* (hora),hora,"Necesito ayuda con mis problemas durante las horas de clase.
I need help with my problems during class hours."
87,387,personas,*personas* (persona),persona,"Muchas personas se dieron cuenta, pues era evidente.
Many people realized, for it was evident."
88,388,capitán,capitán,capitán,"Pensé cuánto respeto tiene el capitán.

I thought about how much respect the captain has."
89,389,adelante,adelante,adelante,"Adelante, pues cuenta conmigo.

Go ahead, you can count on me."
90,390,niño,niño,niño,"El niño disfrutó de sus primeras noches en el campamento.
The boy enjoyed his first nights at the camp."
91,391,listo,listo,listo,"Estoy listo para leer la historia.
I am ready to read the story."
92,392,noches,*noches* (noche),noche,"Las noches dan una nueva esperanza.
The nights give a new hope."
93,393,buenos,*buenos* (bueno),bueno,"Pasé buenos momentos cuando vi a mis amigos.

I had good times when I saw my friends."
94,394,iba,*iba* (ir),ir,"Los niños iban al parque, ¡ah qué divertido!
The children were going to the park, oh how fun!"
95,395,juntos,*juntos* (junto),junto,"Pensé que podríamos caminar juntos de la mano.  
I thought we could walk together hand in hand."
96,396,dame,*dame* (dar),dar,"Dame suerte mientras estudio para el examen.
Give me luck while I study for the exam."
97,397,único,único,único,"Déjame ser el único que lo haré.

Let me be the only one who will do it."
98,398,déjame,*déjame* (dejar),dejar,"Déjame pasar, chico.
Let me pass, boy."
99,399,cerca,cerca,cerca,"La historia de la fuente de agua está cerca.
The story of the water fountain is nearby."
