,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
86,786,campo,campo,campo,"El dolor en el campo llamado ""La Esperanza"" es muy fuerte.
The pain in the field called ""La Esperanza"" is very strong."
87,787,campo,*campo* (campar),campar,"Escuché un ruido en el campo y sentí algo encima de mi oído.

I heard a noise in the field and felt something on top of my ear."
88,788,siendo,*siendo* (ser),ser,"Él está siendo dado un trabajo duro.
He is being given a hard job."
89,789,diez,diez,diez,"Haz una lista con diez puntos de información.
Make a list with ten points of information."
90,790,ése,*ése* (ese),ese,"Ése tiene diez libros más que los demás.
That one has ten more books than the others."
91,791,tranquilo,tranquilo,tranquilo,"El hombre tranquilo usó su fuerza para evitar el daño.
The calm man used his strength to avoid the damage."
92,792,asunto,asunto,asunto,"El profesor explicó el asunto a los demás.
The teacher explained the matter to the others."
93,793,acabó,*acabó* (acabar),acabar,"Ella recuerda cuando el partido en el campo acabó.
She remembers when the game in the field ended."
94,794,quédate,*quédate* (quedar),quedar,"Quédate aquí, uds necesitan descansar porque tienen mucho sueño.
Stay here, you all need to rest because you are very sleepy."
95,795,derecho,derecho,derecho,"El perro está adentro de la casa porque hace mala weather afuera.

The dog is inside the house because the weather is bad outside."
96,796,placer,placer,placer,"Haz el asunto con placer.
Do the task with pleasure."
97,797,recuerda,*recuerda* (recordar),recordar,"Recuerda que el dolor que sientes pasará.
Remember that the pain you feel will pass."
98,798,estuve,*estuve* (estar),estar,"Estuve tranquilo después del daño.  
I was calm after the damage."
99,799,tratando,*tratando* (tratar),tratar,"El muchacho estará tratando de aprender español.
The boy will be trying to learn Spanish."
