,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
29,1029,aun,aun,,"Aun esperen y creen en sus sueños.

Even still, wait and believe in your dreams."
30,1030,tendremos,*tendremos* (tener),,"Tendremos una fiesta, juro que oí a mamá decirlo.

We will have a party, I swear I heard mom say it."
31,1031,vayas,*vayas* (ir),,"Espero que la suerte sea tuya dondequiera que vayas bajo estos cielos.

I hope luck is yours wherever you go under these skies."
32,1032,doy,*doy* (dar),,"Le doy un regalo al teniente.
I give a gift to the lieutenant."
33,1033,trae,*trae* (traer),,"María trae una carta al club.
Maria brings a letter to the club."
34,1034,salió,*salió* (salir),,"Salió en busca de libertad, pero no hubo suerte.

He went out in search of freedom, but there was no luck."
35,1035,ley,ley,,"En el infierno, estés donde estés, la ley siempre se cumple.
In hell, wherever you are, the law is always enforced."
36,1036,ahi,*ahi* (ahí),,"Ahí está el sargento, pero no sé si pudiera ayudarme.

There is the sergeant, but I don't know if he could help me."
37,1037,verdadero,verdadero,,"El verdadero club decía la verdad.
The true club was telling the truth."
38,1038,pelea,pelea,pelea,"Jesús vio una pelea en la sala.
Jesus saw a fight in the room."
39,1039,pelea,*pelea* (pelear),pelear,"Él busca su destino después de la pelea.
He searches for his destiny after the fight."
40,1040,banco,banco,,"El banco en la sala me da calma.
The bench in the living room gives me calm."
41,1041,terrible,terrible,,"Le doy el libro que trae una historia terrible.
I give you the book that brings a terrible story."
42,1042,calma,calma,calma,"Después de la pelea, la calma sucedió.

After the fight, calmness happened."
43,1043,calma,*calma* (calmar),calmar,"Tendré calma en medio del infierno.
I will have calm in the middle of the hell."
44,1044,cena,cena,cena,"La cena está ahí en la mesa con calma.
The dinner is there on the table calmly."
45,1045,cena,*cena* (cenar),cenar,"Deseo cenar con mi esposo esta noche.
I wish to have dinner with my husband tonight."
46,1046,daré,*daré* (dar),,"Daré toda la información necesaria al detective.

I will give all the necessary information to the detective."
47,1047,gobierno,gobierno,,"El gobierno quiere que vayas a pie.
The government wants you to go on foot."
48,1048,comprar,comprar,,"El diablo quiere comprar un libro excelente.
The devil wants to buy an excellent book."
49,1049,creen,*creen* (creer),creer,"Ellos creen que pueden salvar dinero si compran en oferta.
They believe they can save money if they buy on sale."
50,1050,creen,*creen* (crear),crear,"Los detectives creen que el teniente es honesto.
The detectives believe that the lieutenant is honest."
51,1051,sargento,sargento,,"El detective habló con el sargento.

The detective spoke with the sergeant."
52,1052,destino,destino,,"El destino del diablo es algo en lo que muchos creen.
The destiny of the devil is something many believe in."
53,1053,existe,*existe* (existir),,"Existe una pelea que es muy peligrosa.
There is a fight that is very dangerous."
54,1054,hacía,*hacía* (hacer),,"Hacía frío completamente, porqué era invierno.
It was completely cold because it was winter."
55,1055,novio,novio,,"Mi novio decía que estés feliz.  
My boyfriend was saying that you should be happy."
56,1056,sala,sala,,"Daré una fiesta en la sala y veré a mis amigos.

I will throw a party in the living room and I will see my friends."
57,1057,través,través,,"Caminamos a través del bosque con los pies descalzos bajo la luz de la luna.
We walked through the forest with bare feet under the moonlight."
58,1058,regalo,regalo,regalo,"El regalo es hermoso aun en su simplicidad.
The gift is beautiful even in its simplicity."
59,1059,regalo,*regalo* (regalar),regalar,"Voy a regalar un libro después de la cena para salvar nuestra amistad.  
I am going to give a book as a gift after dinner to save our friendship."
60,1060,iglesia,iglesia,,"Tu novio y yo vamos a la iglesia.  
Your boyfriend and I are going to the church."
61,1061,decía,*decía* (decir),,"Aun decía que no lo deje.

He still said not to leave him."
62,1062,cualquiera,cualquiera,,"Cualquiera puede salvar a los animales alrededor del parque.
Anyone can save the animals around the park."
63,1063,excelente,excelente,,"El regalo que me diste es excelente según la ley.
The gift you gave me is excellent according to the law."
64,1064,esperen,*esperen* (esperar),,"Esperen un momento, cualquiera puede encontrar el verdadero camino.

Wait a moment, anyone can find the true path."
65,1065,deseo,deseo,deseo,"Hubo un deseo que mi esposo pidió.
There was a wish that my husband made."
66,1066,deseo,*deseo* (desear),desear,"Espero que creen el deseo de aprender.  
I hope they create the desire to learn."
67,1067,alma,alma,,"El sargento tiene un alma noble y un cerebro brillante.
The sergeant has a noble soul and a brilliant mind."
68,1068,diablo,diablo,,"Mi esposo dice que tendremos que enfrentar al diablo.

My husband says that we will have to face the devil."
69,1069,deje,*deje* (dejar),,"Juro que no deje de seguir la ley.
I swear that I did not stop following the law."
70,1070,cuántos,cuántos,,"¿Cuántos soldados pudiera comandar el teniente?

How many soldiers could the lieutenant command?"
71,1071,espada,espada,,"Mi esposo y yo usamos una espada para defender nuestras vidas.
My husband and I use a sword to defend our lives."
72,1072,estábamos,*estábamos* (estar),,"Estábamos en el parque y prometo que sentíamos una gran libertad.

We were in the park and I promise that we felt a great sense of freedom."
73,1073,carne,carne,,"Ocurrió que en mis sueños había mucha carne.

It happened that in my dreams there was a lot of meat."
74,1074,maravilloso,maravilloso,,"Oí que tu esposo es maravilloso.  
I heard that your husband is wonderful."
75,1075,vidas,*vidas* (vida),,"En el futuro, tendremos las vidas que decíamos querer.

In the future, we will have the lives we said we wanted."
76,1076,sucedió,*sucedió* (suceder),,"El verdadero norte sucedió en el mapa.
The true north happened on the map."
77,1077,oí,*oí* (oír),,"Oí la voz del diablo a través de la ventana.
I heard the voice of the devil through the window."
78,1078,peligroso,peligroso,,"Mi esposo y yo creen que el lugar es peligroso.
My husband and I believe that the place is dangerous."
79,1079,dirección,dirección,,"La dirección de la cita es en la calle Infierno.  
The address of the appointment is on Infierno Street."
80,1080,libertad,libertad,,"Pensaba en la libertad mientras caminaba por el parque.
I was thinking about freedom while walking in the park."
81,1081,jesús,*jesús* (Jesús),,"Jesús vive en el edificio y prepara la cena.

Jesus lives in the building and prepares dinner."
82,1082,ocurrió,*ocurrió* (ocurrir),,"Jesús estaba en la sala cuando ocurrió el accidente.
Jesus was in the living room when the accident happened."
83,1083,veré,*veré* (ver),,"Mañana veré si te daré el dinero para comprar el libro.
Tomorrow I will see if I will give you the money to buy the book."
84,1084,sueños,*sueños* (sueño),,"Esperen con fe, porque los sueños de un santo se cumplen.

Wait with faith, because the dreams of a saint come true."
85,1085,pudiera,*pudiera* (poder),,"Si pudiera volar, como creía de niño, sería increíble.
If I could fly, as I believed when I was a child, it would be incredible."
86,1086,detective,detective,,"El detective les pidió que dejen de hablar y esperen afuera.
The detective asked them to stop talking and wait outside."
87,1087,sorpresa,sorpresa,,"Te daré una sorpresa en nuestro destino.
I will give you a surprise at our destination."
88,1088,tuya,*tuya* (tuyo),,"El esposo de María dijo que la casa pudiera ser tuya.

María's husband said that the house could be yours."
89,1089,pies,*pies* (pie),,"Mis pies están cansados después de terminar el hermoso paseo.  
My feet are tired after finishing the beautiful walk."
90,1090,club,club,,"Esperen, estábamos en el club.

Wait, we were at the club."
91,1091,terminado,*terminado* (terminar),,"He terminado mi tarea y te daré la planta muerta.  
I have finished my homework and I will give you the dead plant."
92,1092,infierno,infierno,,"El calor del infierno me hace sentir que mi cerebro está cocinándose como una cena.

The heat of hell makes me feel like my brain is cooking like a dinner."
93,1093,creía,*creía* (creer),,"Creía que el dibujo hermoso estaba terminado.
I believed that the beautiful drawing was finished."
94,1094,luna,luna,,"La luna ilumina nuestras vidas completamente.  
The moon completely illuminates our lives."
95,1095,salvar,salvar,,"El héroe salió a salvar al pueblo del diablo.
The hero went out to save the town from the devil."
96,1096,carta,carta,,"Mi hermoso esposo escribió una carta.

My handsome husband wrote a letter."
97,1097,estés,*estés* (estar),,"Espero que estés bien y cuántos vidas has cambiado.

I hope you are well and how many lives you have changed."
98,1098,cielos,*cielos* (cielo),,"Oí los cielos y me pregunté porqué eran tan azules.
I heard the skies and wondered why they were so blue."
99,1099,teniente,teniente,,"El teniente fue a comprar comida porque hubo una emergencia.

The lieutenant went to buy food because there was an emergency."
