,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
78,578,tenido,*tenido* (tener),tener,"He tenido un perro y vino a casa.

I have had a dog and it came home."
79,579,culpa,culpa,culpa,"El malo tiene la culpa, carajo.
The bad guy is to blame, damn it."
80,580,culpa,*culpa* (culpar),culpar,"No iré acá porque no es mi culpa.
I will not go here because it is not my fault."
81,581,veras,veras,veras,"En verdad, no podía creer que murió.

In truth, I couldn't believe that he died."
82,582,adónde,adónde,adónde,"¿Adónde trata de ir para encontrar paz?
Where is he/she trying to go to find peace?"
83,583,buscando,*buscando* (buscar),buscar,"Estoy buscando mi escuela y no encuentro mi arma.
I am looking for my school and I can't find my weapon."
84,584,cuanto,cuanto,cuanto,"¿Cuánto demonios tienen tus hijos?
How many demons do your children have?"
85,585,padres,*padres* (padre),padre,"Mis padres me ayudan cuando algo es difícil, lo cual agradezco mucho.
My parents help me when something is difficult, which I appreciate a lot."
86,586,paz,paz,paz,"Lista para ir adónde haya paz.

Ready to go where there is peace."
87,587,demonios,*demonios* (demonio),demonio,"Vivo en una casa con el número trece y dicen que está llena de demonios.
I live in a house with the number thirteen and they say it is full of demons."
88,588,estará,*estará* (estar),estar,"Estará en casa cuando fueron a la reunión de seguridad.
She will be at home when they went to the safety meeting."
89,589,cual,cual,cual,"¿Cuál es el problema que trata de resolver lo que está pasando?
What is the problem that tries to solve what is happening?"
90,590,perdón,perdón,perdón,"Perdón, hermana, ¿puedes darme algunas manzanas?
Sorry, sister, can you give me some apples?"
91,591,asi,*asi* (así),así,"El fuego se apagó, y así llegó el final.
The fire went out, and thus the end came."
92,592,jugar,jugar,jugar,"¡Carajo, vamos a jugar acá!

Damn, let's play here!"
93,593,pensando,*pensando* (pensar),pensar,"Estoy pensando en lo que he tenido en medio del día.
I am thinking about what I have had in the middle of the day."
94,594,esperar,esperar,esperar,"Necesitas esperar un par de minutos.

You need to wait a couple of minutes."
95,595,sabemos,*sabemos* (saber),saber,"Las chicas sabemos que carajo está pasando.
The girls know what the heck is going on."
96,596,recuerdo,recuerdo,recuerdo,"Recuerdo que dejé la lista en el cuarto.

I remember that I left the list in the room."
97,597,recuerdo,*recuerdo* (recordar),recordar,"Recuerdo que el arma estaba en la mesa.
I remember that the weapon was on the table."
98,598,par,par,par,"Mi tío encendió un par de luces.

My uncle turned on a pair of lights."
99,599,joven,joven,joven,"El joven no sabe en cuál pensar.  
The young man doesn't know which one to think about."
