,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
51,1251,papa,papa,,"El imbécil no encuentra la papa.

The idiot can't find the potato."
52,1252,triste,triste,,"La radio dijo que serás triste mañana.
The radio said that you will be sad tomorrow."
53,1253,zona,zona,,"Estoy viendo una zona donde viva mucha gente.

I am seeing an area where many people live."
54,1254,serás,*serás* (ser),,"Serás el mejor en el cargo que te dieron.
You will be the best in the position they gave you."
55,1255,guardia,guardia,,"Me alegro de mostrar respeto al guardia.
I am glad to show respect to the guard."
56,1256,canción,canción,,"María trabaja viendo una canción en su computadora.
Maria works watching a song on her computer."
57,1257,salud,salud,,"La universidad tiene un programa de salud con un logo azul.
The university has a health program with a blue logo."
58,1258,escuchar,escuchar,,"Escuchar es importante para tener una buena relación con la guardia.
Listening is important to have a good relationship with the guard."
59,1259,parar,parar,,"El sol caliente me da energía para no parar.  
The hot sun gives me energy to not stop."
60,1260,estarás,*estarás* (estar),,"Estarás en el principio del camino si muestras respeto.

You will be at the beginning of the path if you show respect."
61,1261,cenar,cenar,,"Vamos a cenar mientras vemos los rayos en la bonita noche.

We are going to have dinner while we watch the lightning in the beautiful night."
62,1262,soldados,*soldados* (soldado),,"Los soldados pusieron mucho respeto en su misión.
The soldiers put a lot of respect into their mission."
63,1263,caballo,caballo,,"El caballo lleva una bolsa para los soldados.
The horse carries a bag for the soldiers."
64,1264,serán,*serán* (ser),,"Las flores que me dieron serán hermosas mientras viva.  
The flowers they gave me will be beautiful as long as I live."
65,1265,estaremos,*estaremos* (estar),,"Estaremos juntos y con el brazo levantado, no nos quedan dudas.

We will be together and with our arm raised, we have no doubts left."
66,1266,interesa,*interesa* (interesar),,"Ninguno de mis amigos conocido se interesa en la música clásica.
None of my known friends is interested in classical music."
67,1267,volar,volar,,"Me alegro de que ninguno de los pájaros haya dejado de volar.
I am glad that none of the birds have stopped flying."
68,1268,principio,principio,,"Al principio, no había ninguno en la bolsa.
At the beginning, there was none in the bag."
69,1269,nivel,nivel,,"El nivel de dificultad en el bosque es alto, según el consejo del guía.
The difficulty level in the forest is high, according to the guide's advice."
70,1270,cálmate,*cálmate* (calmar),,"Cálmate, solo quedan dos semanas para terminar la universidad.
Calm down, there are only two weeks left to finish university."
71,1271,conocer,conocer,,"Me gustaría conocer más sobre la salud, ayúdame.

I would like to know more about health, help me."
72,1272,finalmente,finalmente,,"Finalmente, después de un día ocupado, tuve un encuentro con mis amigos.

Finally, after a busy day, I had a meeting with my friends."
73,1273,alegro,*alegro* (alegrar),alegrar,"Me alegro cuando hablamos porque me das mucha energía.
I am happy when we talk because you give me a lot of energy."
74,1274,alegro,alegro,alegro,"Me alegro de que te interese mi consejo.
I am glad that you are interested in my advice."
75,1275,debajo,debajo,,"El taxi no está debajo de ninguno de los árboles.
The taxi is not under any of the trees."
76,1276,podrían,*podrían* (poder),,"Podrían haber conocido al hombre con la camisa azul.

They could have met the man with the blue shirt."
77,1277,bosque,bosque,,"¿Vienes al bosque para evitar las drogas?
Are you coming to the forest to avoid drugs?"
78,1278,bonita,*bonita* (bonito),,"La biblioteca tiene muchos libros y una vista bonita, pero estoy ocupado.

The library has many books and a beautiful view, but I am busy."
79,1279,bolsa,bolsa,,"San Juan tiene una bolsa de corte elegante.

San Juan has an elegant cut bag."
80,1280,pone,*pone* (poner),,"El conocido pone música para bailar.

The acquaintance plays music to dance."
81,1281,taxi,taxi,,"¡Rayos! ¿Vienes en taxi?

Darn! Are you coming by taxi?"
82,1282,ocupado,ocupado,ocupado,"Podrían ayudarme con este brazo porque estoy ocupado.
Could you help me with this arm because I am busy."
83,1283,ocupado,*ocupado* (ocupar),ocupar,"Estoy ocupado, imbécil, y necesito cuidar mi salud.

I am busy, idiot, and I need to take care of my health."
84,1284,amable,amable,,"La profesora amable nos enseñó a bailar en la obra.

The kind teacher taught us to dance in the play."
85,1285,acaso,acaso,,"¿Acaso has visto un caballo azul?  
Have you perhaps seen a blue horse?"
86,1286,detente,*detente* (detener),,"Detente, los soldados han dejado sus armas.

Stop, the soldiers have left their weapons."
87,1287,imbécil,imbécil,,"Finalmente, el imbécil aprobó la universidad.  
Finally, the idiot passed university."
88,1288,san,san,san,"El paciente se pone nervioso en el hospital San Juan.
The patient gets nervous in San Juan Hospital."
89,1289,san,*san* (San),San,"Me alegro de que estés en San Francisco, cálmate y disfruta.

I am glad that you are in San Francisco, calm down and enjoy."
90,1290,equivocado,equivocado,,"Me di cuenta de que estaba equivocado en mi investigación, y por respeto, corregí mi error.

I realized that I was wrong in my research, and out of respect, I corrected my mistake."
91,1291,viva,*viva* (vivir),,"Tome las luces y viva feliz.  
Take the lights and live happily."
92,1292,puso,*puso* (poner),,"Él puso una señal para que te pararás y estarás seguro.

He put up a sign so you would stop and be safe."
93,1293,obra,obra,obra,"El consejo aprobó la obra y asignó un nuevo cargo para supervisarla.
The council approved the work and assigned a new position to oversee it."
94,1294,obra,*obra* (obrar),obrar,"La obra de teatro fue un éxito y todos mostraron respeto al director a pesar del clima caliente.
The play was a success and everyone showed respect to the director despite the hot weather."
95,1295,consejo,consejo,,"Mi mamá me dio un consejo sobre la salud y me dijo que me ponga a hacer ejercicio.

My mom gave me advice about health and told me to start exercising."
96,1296,público,público,,"Los soldados bailan frente al público.
The soldiers dance in front of the audience."
97,1297,ayúdame,*ayúdame* (ayudar),,"Ayúdame con la investigación sobre los rayos.
Help me with the research on lightning."
98,1298,animales,*animales* (animal),,"Los niños cantan una canción sobre animales para su investigación.
The children sing a song about animals for their research."
99,1299,azul,azul,,"La casa azul es muy bonita y estarás feliz allí.
The blue house is very beautiful and you will be happy there."
