,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
209,2459,limpia,*limpia* (limpiar),limpiar,"Seguimos con interés mientras ella limpia la casa.
We follow with interest while she cleans the house."
210,2460,habéis,*habéis* (haber),,"Habéis llamado a la ambulancia después de beber ron.  
You have called the ambulance after drinking rum."
211,2461,flota,flota,flota,"La flota ha quedado limpia.
The fleet has remained clean."
212,2462,flota,*flota* (flotar),flotar,"El poderoso barco flota en el mar desde hace cien días.
The powerful ship floats on the sea for a hundred days."
213,2463,leyenda,leyenda,,"La leyenda dice que un poquito de magia llegó al pueblo.

The legend says that a little bit of magic arrived in the town."
214,2464,encuentre,*encuentre* (encontrar),,"Espero que encuentre una solución maravillosa deprisa.
I hope you find a wonderful solution quickly."
215,2465,fué,*fué* (ir),ir,"Fuimos al parque, pero el autobús se paró y seguimos caminando.

We went to the park, but the bus stopped and we continued walking."
216,2466,fué,*fué* (ser),ser,"El evento que ocurrió fue escuchando música.  
The event that happened was while listening to music."
217,2467,romper,romper,,"Había un juguete que me gusté mucho, pero se rompió.

There was a toy that I liked a lot, but it broke."
218,2468,muriendo,*muriendo* (morir),,"Coño, la planta está muriendo nuevamente.

Damn, the plant is dying again."
219,2469,encontrarlo,*encontrarlo* (encontrar),,"El truco para encontrarlo está justo enfrente de ti.
The trick to finding it is right in front of you."
220,2470,rescate,rescate,rescate,"El ladrón fue capturado y el dinero robado fue recuperado en el rescate.
The thief was captured and the stolen money was recovered in the rescue."
221,2471,rescate,*rescate* (rescatar),rescatar,"Aseguro que el rescate del perro robado fue exitoso.
I assure you that the rescue of the stolen dog was successful."
222,2472,quedado,*quedado* (quedar),,"La cadena ha quedado cubierta de polvo.
The chain has been left covered in dust."
223,2473,enfrente,enfrente,,"La ambulancia está enfrente del jardín.
The ambulance is in front of the garden."
224,2474,comienzo,comienzo,comienzo,"El comienzo de la granja nunca se olvida.
The beginning of the farm is never forgotten."
225,2475,comienzo,*comienzo* (comenzar),comenzar,"El comienzo de un día poderoso es lo que esperas.  
The beginning of a powerful day is what you hope for."
226,2476,árboles,*árboles* (árbol),,"Los árboles en el parque fueron plantados por el senador y bendecidos por el Cristo.

The trees in the park were planted by the senator and blessed by Christ."
227,2477,queso,queso,,"Mi queso favorito es el que tiene cientos de agujeros.

My favorite cheese is the one that has hundreds of holes."
228,2478,favorito,favorito,,"Nosotras vimos una película que nos pareció muy interesante y ahora es mi favorito.  
We watched a movie that seemed very interesting to us and now it is my favorite."
229,2479,haberme,*haberme* (haber),,"Después de haberme comido el helado, me di cuenta de que tenía la cara sucia.
After having eaten the ice cream, I realized that my face was dirty."
230,2480,frontera,frontera,,"El tercer día del viaje comenzó en la frontera.
The third day of the trip began at the border."
231,2481,creemos,*creemos* (creer),,"Creemos que el reloj ha desaparecido y no va a funcionar más.
We believe that the clock has disappeared and will not work anymore."
232,2482,colega,colega,,"Mi colega dispara rápido en el simulacro de rescate.
My colleague shoots quickly in the rescue drill."
233,2483,jueves,jueves,,"El jueves, Gloria fue a urgencias.  
On Thursday, Gloria went to the emergency room."
234,2484,alemanes,*alemanes* (alemán),,"Los alemanes cuentan una corta historia con mucha gracia.
The Germans tell a short story with a lot of humor."
235,2485,sábado,sábado,,"El sábado voy a coger el tren porque me muero de ganas de viajar.

On Saturday, I am going to catch the train because I am dying to travel."
