,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
52,1152,sur,sur,,"Claro, aquí tienes una oración:

Quise visitar la isla que está al sur.

I wanted to visit the island that is to the south."
53,1153,iremos,*iremos* (ir),,"Iremos al parque y haremos una broma a nuestro enemigo.
We will go to the park and play a prank on our enemy."
54,1154,rato,rato,,"Claro, aquí tienes una oración:

""Cuando puedas, tráeme el papel en un rato.""

""When you can, bring me the paper in a while."""
55,1155,mar,mar,,"Claro, aquí tienes una oración:

""Quiero contarte sobre el mar para que puedas saberlo tú también.""

""I want to tell you about the sea so you can know it too."""
56,1156,espacio,espacio,,"Escúchame, necesito un espacio para escapar de esta locura.
Listen to me, I need a space to escape from this madness."
57,1157,asesinato,asesinato,,"El coronel investigó el asesinato con mucha prisa.
The colonel investigated the murder with great urgency."
58,1158,ventana,ventana,,"La policía investigó el crimen desde la ventana cerca de la salida.  
The police investigated the crime from the window near the exit."
59,1159,prisa,prisa,,"Ellos necesitan la cámara con prisa.
They need the camera in a hurry."
60,1160,tienda,tienda,tienda,"Iremos a la tienda que se encuentra en la esquina.
We will go to the store that is located on the corner."
61,1161,tienda,*tienda* (tender),tender,"Hagan espacio en la tienda para los nuevos productos.
Make space in the store for the new products."
62,1162,cámara,cámara,,"Claro, aquí tienes una oración:

""Después de la reunión, volveré a casa para buscar mi cámara.""

""After the meeting, I will return home to get my camera."""
63,1163,puedas,*puedas* (poder),,"Espero que puedas haber encontrado ambos libros.

I hope you have been able to find both books."
64,1164,según,según,,"Según la posición del mapa, encontramos el parque cerca.

According to the position of the map, we found the park nearby."
65,1165,broma,broma,,"No dejes el dulce en la mesa, es una broma.  
Don't leave the candy on the table, it's a joke."
66,1166,reunión,reunión,,"Estoy mirando si puedes venir a la reunión.
I am looking to see if you can come to the meeting."
67,1167,despierta,*despierta* (despertar),,"Despierta, vayan a ver esa película horrible.

Wake up, go see that horrible movie."
68,1168,sacar,sacar,,"Voy a sacar fotos del mar en un rato.
I am going to take pictures of the sea in a while."
69,1169,tí,*tí* (ti),,"No te olvides de la salida cuando te vayas, por favor.

Don't forget the exit when you leave, please."
70,1170,segunda,*segunda* (segundo),,"La segunda vez que querías cometer un crimen, te atraparon.

The second time you wanted to commit a crime, you got caught."
71,1171,papel,papel,,"Bienvenido, el papel está temprano en la mesa.
Welcome, the paper is early on the table."
72,1172,locura,locura,,"Volveré a la tienda porque olvidé mi locura.

I will return to the store because I forgot my madness."
73,1173,departamento,departamento,,"El departamento está junto a la sala para que hagan reuniones.

The apartment is next to the living room so they can have meetings."
74,1174,horrible,horrible,,"La segunda vez que veamos esa película, fue horrible.
The second time we watched that movie, it was horrible."
75,1175,enfermo,enfermo,,"Claro, aquí tienes la oración:

""Si estás enfermo, harás lo que necesiten.""

""If you are sick, you will do what they need."""
76,1176,pregunto,*pregunto* (preguntar),,"Me pregunto por qué el gato está mirando por la ventana.  
I wonder why the cat is looking out the window."
77,1177,cárcel,cárcel,,"La reunión fue un intento de escapar de la cárcel.
The meeting was an attempt to escape from the jail."
78,1178,órdenes,*órdenes* (orden),,"El contacto llamó para recibir órdenes.
The contact called to receive orders."
79,1179,intento,intento,intento,"Intento reservar el vuelo para que iremos de vacaciones.

I am trying to book the flight so that we will go on vacation."
80,1180,intento,*intento* (intentar),intentar,"Intento ir a la tienda para comprar un libro sobre el planeta.  
I try to go to the store to buy a book about the planet."
81,1181,isla,isla,,"El barco llega a la isla sin saberlo.
The boat arrives at the island without knowing it."
82,1182,salida,salida,salida,"Después de un rato, hicimos una salida al parque.
After a while, we made a trip to the park."
83,1183,salida,*salida* (salir),salir,"La causa de su salida no ha sido encontrada.
The cause of his departure has not been found."
84,1184,llamó,*llamó* (llamar),,"El hombre llamó a la policía cuando encontró a su amigo en la cárcel.
The man called the police when he found his friend in jail."
85,1185,volveré,*volveré* (volver),,"Volveré al lugar donde quise estar, mirando el horizonte.

I will return to the place where I wanted to be, looking at the horizon."
86,1186,usa,*usa* (usar),,"Ella usa su conocimiento para saberlo y resolver el crimen.
She uses her knowledge to find out and solve the crime."
87,1187,gato,gato,,"El gato está enfermo y tiene frío.
The cat is sick and cold."
88,1188,hagan,*hagan* (hacer),,"Hagan lo que les digo sin cuestionar mis órdenes, y no necesitan saberlo todo.

Do what I tell you without questioning my orders, and you don't need to know everything."
89,1189,dejes,*dejes* (dejar),,"No dejes de mirarme, seré tu guía.

Don't stop looking at me, I will be your guide."
90,1190,duele,*duele* (doler),,"Me duele ver el asesinato desde la ventana.
It hurts me to see the murder from the window."
91,1191,vengan,*vengan* (venir),,"Vengan rápido antes de que llegue la salida del tren.
Come quickly before the train's departure arrives."
92,1192,crimen,crimen,,"Mi abuelo tuvo contacto con la policía por un crimen.
My grandfather had contact with the police because of a crime."
93,1193,esperaba,*esperaba* (esperar),,"Esperaba que verás todas las partes de la película.

I hoped you would see all the parts of the movie."
94,1194,causa,causa,causa,"La causa de su decisión fue mirando las estrellas.
The cause of his decision was looking at the stars."
95,1195,causa,*causa* (causar),causar,"Según lo que querías, esa causa es importante.

According to what you wanted, that cause is important."
96,1196,bar,bar,,"El comandante realiza pruebas en el bar.
The commander conducts tests in the bar."
97,1197,seré,*seré* (ser),,"Seré bienvenido en la tienda.  
I will be welcome in the store."
98,1198,ocho,ocho,,"Necesito sacar ocho contactos del teléfono.  
I need to remove eight contacts from the phone."
99,1199,temprano,temprano,,"El ladrón con la pistola llegó temprano al lugar del horrible crimen.
The thief with the gun arrived early at the scene of the horrible crime."
