,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
46,1746,ama,ama,ama,"Mi mamá ama cuando he salido y hable con ella.

My mom loves when I have gone out and talk with her."
47,1747,ama,*ama* (amar),amar,"Ella ama la noticia y el cuento.
She loves the news and the story."
48,1748,limpio,limpio,limpio,"Maté la araña para evitar que mi cuarto esté limpio.
I killed the spider to avoid my room being clean."
49,1749,limpio,*limpio* (limpiar),limpiar,"Mi hermana embarazada gana un premio por tener el jardín más limpio.
My pregnant sister wins a prize for having the cleanest garden."
50,1750,comenzar,comenzar,,"Lleve una vida humana y quiero comenzar a estudiar más.

I lead a human life and I want to start studying more."
51,1751,ángeles,*ángeles* (ángel),,"Algunos ángeles construyen robots.

Some angels build robots."
52,1752,robots,*robots* (robot),,"Estoy orgulloso de los robots que ayudan a evitar accidentes.

I am proud of the robots that help to prevent accidents."
53,1753,lleve,*lleve* (llevar),,"Lleve el bote de lana al puerto.

Take the wool boat to the port."
54,1754,ruido,ruido,,"Deberían haber tomado medidas para reducir el ruido.
They should have taken measures to reduce the noise."
55,1755,preocupe,*preocupe* (preocupar),,"No te preocupes, el ganado está bien y la vaca embarazada está sana.
Don't worry, the livestock is fine and the pregnant cow is healthy."
56,1756,belleza,belleza,,"La belleza de haberte conocido me hace sentir menos nervioso.
The beauty of having met you makes me feel less nervous."
57,1757,salgan,*salgan* (salir),,"Salgan a entregar el pedido y no olviden el pedazo de papel.

Go out to deliver the order and don't forget the piece of paper."
58,1758,come,*come* (comer),,"No se preocupe, todo el mundo come y está feliz.

Don't worry, everyone eats and is happy."
59,1759,verá,*verá* (ver),,"Verá, alguno dijo ""¡joder!"" cuando se cayó.  
You will see, someone said ""damn!"" when they fell."
60,1760,deberían,*deberían* (deber),,"Deberían comprar un bote que ama navegar.

They should buy a boat that loves to sail."
61,1761,líder,líder,,"El líder está nervioso pero ama su trabajo.
The leader is nervous but loves his job."
62,1762,preguntar,preguntar,,"¿Puedo preguntar por qué hay tanto ruido, vos?

Can I ask why there is so much noise, you?"
63,1763,inocente,inocente,,"El líder fue liberado debido a que era inocente.
The leader was released because he was innocent."
64,1764,lástima,lástima,,"Es una lástima decirlo, especialmente ahora.

It's a shame to say it, especially now."
65,1765,red,red,,"Los robots de la semana pasada eran de color rojo.
The robots from last week were red."
66,1766,enfermedad,enfermedad,,"La enfermedad y la belleza no se harán amigos.

The illness and beauty will not become friends."
67,1767,desgraciado,desgraciado,desgraciado,"El desgraciado tenía un objetivo oscuro.

The unfortunate man had a dark objective."
68,1768,desgraciado,*desgraciado* (desgraciar),desgraciar,"El desgraciado perdió un millón de cabellos.

The unfortunate man lost a million hairs."
69,1769,harán,*harán* (hacer),,"Los pequeños ángeles harán una fiesta.

The little angels will have a party."
70,1770,dientes,*dientes* (diente),,"El proyecto intenta enseñar a los niños cómo cepillarse los dientes.
The project tries to teach children how to brush their teeth."
71,1771,maté,*maté* (matar),,"Maté el tiempo peinando mi cabello mientras esperaba haberte visto.

I killed time combing my hair while waiting to have seen you."
72,1772,central,central,,"Si te hubieras casado, vivirías en la ciudad central.

If you had gotten married, you would live in the central city."
73,1773,ponte,*ponte* (poner),,"Ponte el sombrero para proteger tu cabello mientras alcanzas tu objetivo.
Put on the hat to protect your hair while you reach your goal."
74,1774,felices,*felices* (feliz),,"Estamos felices de decirlo, estamos casados.
We are happy to say it, we are married."
75,1775,supe,*supe* (saber),,"Supe que la paga del bote era buena.

I found out that the pay for the boat was good."
76,1776,haberte,*haberte* (haber),,"Me alegra haberte tomado en cuenta, espero que me dé una oportunidad.

I am glad to have considered you, I hope you give me a chance."
77,1777,marcha,marcha,marcha,"Supe que la marcha fue la semana pasada.
I found out that the march was last week."
78,1778,marcha,*marcha* (marchar),marchar,"Él me cuenta que su amigo viene a la marcha.
He tells me that his friend is coming to the march."
79,1779,poderes,*poderes* (poder),,"Maté a alguno de los villanos con mis poderes.  
I killed some of the villains with my powers."
80,1780,hubieras,*hubieras* (haber),,"Si hubieras sido el líder, habríamos alcanzado el objetivo.

If you had been the leader, we would have reached the objective."
81,1781,justicia,justicia,,"La marcha por la justicia despertó muchos sentimientos en la gente.
The march for justice stirred many feelings in the people."
82,1782,bella,*bella* (bello),,"Estoy orgulloso de la bella justicia en nuestra comunidad.
I am proud of the beautiful justice in our community."
83,1783,dé,*dé* (dar),,"Espero que me dé lana para la embarazada.  
I hope he gives me wool for the pregnant woman."
84,1784,proteger,proteger,,"Ellos te harán un sombrero para proteger tu cabello.  
They will make you a hat to protect your hair."
85,1785,cabello,cabello,,"El cabello de los ángeles es tan suave como la lana.
The hair of the angels is as soft as wool."
86,1786,pedido,*pedido* (pedir),pedir,"El desgraciado pidió ayuda para bajar del árbol.
The unfortunate man asked for help to get down from the tree."
87,1787,pedido,pedido,pedido,"Maté el tiempo mientras llevé el pedido a la tienda.
I killed time while I took the order to the store."
88,1788,oscuro,oscuro,,"El cabello oscuro de ella resalta su belleza.
Her dark hair highlights her beauty."
89,1789,embarazada,*embarazada* (embarazado),embarazado,"María está embarazada y come pequeños bocadillos.

María is pregnant and eats small snacks."
90,1790,embarazada,*embarazada* (embarazar),embarazar,"María está embarazada y su objetivo es que sus hijos salgan bien en la escuela.
María is pregnant and her goal is for her children to do well in school."
91,1791,costa,costa,,"Supe que la costa está muy limpia.
I found out that the coast is very clean."
92,1792,dama,dama,,"Después de la reunión, la dama fue al parque central.  
After the meeting, the lady went to the central park."
93,1793,alguno,alguno,,"¿Alguno de ellos ganará cuando lo harán?

Will any of them win when they do it?"
94,1794,orgulloso,orgulloso,,"Estoy orgulloso de que salgan a entregar el pedido.

I am proud that they go out to deliver the order."
95,1795,vos,vos,,"¿Vos escuchaste la noticia sobre el parque limpio?
Did you hear the news about the clean park?"
96,1796,tomado,*tomado* (tomar),,"El inocente ha tomado los poderes del mago.
The innocent one has taken the powers of the magician."
97,1797,digamos,*digamos* (decir),,"Digamos que no quiero escuchar más tonterías sobre ese bote.
Let's say I don't want to hear any more nonsense about that boat."
98,1798,debió,*debió* (deber),,"Él debió dejar de correr porque tenía una enfermedad.

He had to stop running because he had an illness."
99,1799,gana,gana,gana,"Ella gana porque su maté es muy bello.
She wins because her mate is very beautiful."
