,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
10,*tontos* (tonto),"*Fools*
adjective: silly, fool, foolish
noun: silly, fool, stupid",*Fools*,tonto,"[['silly', 'fool', 'foolish', 'idiotic', 'unwise', 'witless', 'soft', 'nonsensical', 'soppy', 'crass', 'calvish', 'spoony', 'simple-minded', 'idle-headed', 'soft-headed'], ['silly', 'fool', 'stupid', 'idiot', 'dummy', 'moron', 'ass', 'dimwit', 'cretin', 'dunderhead', 'dink', 'pinhead', 'cabbagehead', 'numbhead', 'clod-poll']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=tontos,"adjective: silly, fool, foolish
noun: silly, fool, stupid"


11,*mantiene* (mantener),"*maintains*
verb: maintain, keep, hold",*maintains*,mantener,"[['maintain', 'keep', 'hold', 'sustain', 'support', 'keep up', 'service', 'keep in', 'keep on', 'hold up', 'provide for', 'prop', 'abide', 'tend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mantiene,"verb: maintain, keep, hold"


12,*bestia*,"*beast*
noun: beast, animal, brute",*beast*,bestia,"[['beast', 'animal', 'brute', 'sod']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bestia,"noun: beast, animal, brute"


13,*veneno*,"*poison*
noun: venom",*poison*,veneno,[['venom']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=veneno,noun: venom


14,*vecinos* (vecino),"*neighbors*
adjective: neighbor, neighboring, next
noun: neighbor, resident, local",*neighbors*,vecino,"[['neighbor', 'neighboring', 'next', 'near', 'neighbouring', 'neighbour'], ['neighbor', 'resident', 'local', 'citizen', 'denizen', 'neighbour']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=vecinos,"adjective: neighbor, neighboring, next
noun: neighbor, resident, local"


15,*supiera* (saber),"*knew*
verb: know, realize, taste",*knew*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=supiera,"verb: know, realize, taste"


16,*quieran* (querer),"*want*
verb: want, love, wish",*want*,querer,"[['want', 'love', 'wish', 'will', 'like', 'cherish', 'feel like', 'desiderate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quieran,"verb: want, love, wish"


17,*salgo* (salir),"*I'm on my way out*
verb: leave, get out, go out",*I'm on my way out*,salir,"[['leave', 'get out', 'go out', 'go', 'come out', 'depart', 'emerge', 'walk out', 'step out', 'get away', 'break out', 'rise', 'come off', 'come up', 'pull out', 'set out', 'go off', 'pop out', 'go on', 'take off', 'take out', 'sail', 'put out', 'march out', 'stand out', 'get over', 'set forth', 'sail out', 'turn up', 'start off', 'pan out', 'stick out', 'take away', 'push through', 'line out', 'shoot up', 'wash off', 'pierce', 'trot along', 'set forward', 'troop', 'trot over', 'trot round', 'radiate', 'branch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=salgo,"verb: leave, get out, go out"


18,*propias* (propio),"*own*
adjective: own, proper, individual",*own*,propio,"[['own', 'proper', 'individual', 'peculiar', 'befitting']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=propias,"adjective: own, proper, individual"


19,*privada* (privado),"*private*
adjective: private, deprived, personal",*private*,privado,"[['private', 'deprived', 'personal', 'privy', 'bereft', 'proprietary', 'intimate', 'quiet', 'minion']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=privada,"adjective: private, deprived, personal"


20,*jurado* (jurado jurar),"*jury*
noun: jury, panel, juryman",*jury*,jurado jurar,"[['jury', 'panel', 'juryman', 'juror']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jurado,"noun: jury, panel, juryman"


21,*golpes* (golpe),"*hits*
noun: knocking, bangs",*hits*,golpe,"[['knocking', 'bangs']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=golpes,"noun: knocking, bangs"


22,*usan* (usar),"*use*
verb: use, wear, utilize",*use*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=usan,"verb: use, wear, utilize"


23,*metas* (meta meter),"*goals*
noun: goal, aim, finish",*goals*,meta meter,"[['goal', 'aim', 'finish', 'home']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=metas,"noun: goal, aim, finish"


24,*garganta*,"*throat*
noun: throat, gorge, neck",*throat*,garganta,"[['throat', 'gorge', 'neck', 'gullet', 'ravine', 'coomb']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=garganta,"noun: throat, gorge, neck"


25,*invierno*,"*winter*
noun: winter, winter-tide",*winter*,invierno,"[['winter', 'winter-tide']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=invierno,"noun: winter, winter-tide"


26,*fila*,"*row*
noun: row, line, rank",*row*,fila,"[['row', 'line', 'rank', 'file', 'tier', 'bank', 'uniform', 'garter', 'library']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fila,"noun: row, line, rank"


27,*miel*,"*Honey*
noun: honey",*Honey*,miel,[['honey']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=miel,noun: honey


28,*traigan* (traer),"*bring*
verb: bring, bring in, get",*bring*,traer,"[['bring', 'bring in', 'get', 'carry', 'bring along', 'wear', 'take along', 'call up', 'carry back', 'bring round', 'bring around', 'wheel out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=traigan,"verb: bring, bring in, get"


29,*sucedido* (sucedido suceder),"*happened*
verb: happen, occur, come about",*happened*,sucedido suceder,"[['happen', 'occur', 'come about', 'befall']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sucedido,"verb: happen, occur, come about"


30,*tranquilos* (tranquilo),"*quiet*
adjective: quiet, tranquil, peaceful",*quiet*,tranquilo,"[['quiet', 'tranquil', 'peaceful', 'calm', 'relaxed', 'easy', 'serene', 'still', 'smooth', 'unconcerned', 'easeful', 'stilly', 'collected', 'even-minded']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=tranquilos,"adjective: quiet, tranquil, peaceful"


31,*madera*,"*wood*
noun: wood, timber, duramen",*wood*,madera,"[['wood', 'timber', 'duramen']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=madera,"noun: wood, timber, duramen"


32,*burro*,"*donkey*
noun: donkey, burro, ass",*donkey*,burro,"[['donkey', 'burro', 'ass', 'dunce', 'jackass', 'sawhorse', 'idiot', 'moke']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=burro,"noun: donkey, burro, ass"


33,*artista*,"*artist*
noun: artist, performer, entertainer",*artist*,artista,"[['artist', 'performer', 'entertainer', 'artiste']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=artista,"noun: artist, performer, entertainer"


34,*pobres* (pobre),"*poor*
noun: have-nots",*poor*,pobre,[['have-nots']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pobres,noun: have-nots


35,*impresión*,"*impression*
noun: print, printing, impression",*impression*,impresión,"[['print', 'printing', 'impression', 'printout', 'imprint', 'impress', 'presswork', 'effect']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=impresión,"noun: print, printing, impression"


36,*ganó* (ganar),"*won*
verb: win, earn, gain",*won*,ganar,"[['win', 'earn', 'gain', 'make', 'get', 'beat', 'save', 'take', 'profit', 'win out', 'make money', 'best', 'draw', 'reclaim', 'carry off', 'get the best of', 'carry', 'head', 'walk over', 'win the toss', 'land']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ganó,"verb: win, earn, gain"


37,*cruzar*,"*cross*
verb: cross, walk across, traverse",*cross*,cruzar,"[['cross', 'walk across', 'traverse', 'go across', 'intersect', 'come across', 'get over', 'cut', 'pass across', 'jump across', 'criss-cross']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cruzar,"verb: cross, walk across, traverse"


38,*cigarrillos* (cigarrillo),"*cigarettes*
noun: cigarette",*cigarettes*,cigarrillo,[['cigarette']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cigarrillos,noun: cigarette


39,*ó*,"*either*
conjunction: or, either",*either*,ó,"[['or', 'either']]",conjunction,conjunction,https://www.linguee.com/english-dutch/search?source=auto&query=ó,"conjunction: or, either"


40,*llevarme* (llevar),"*take me*
",*take me*,llevar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=llevarme,


41,*grial*,"*grail*
",*grail*,grial,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=grial,


42,*chaqueta*,"*jacket*
noun: jacket, coat, coatee",*jacket*,chaqueta,"[['jacket', 'coat', 'coatee']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=chaqueta,"noun: jacket, coat, coatee"


43,*alcalde*,"*mayor*
noun: mayor",*mayor*,alcalde,[['mayor']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alcalde,noun: mayor


44,*vueltas* (vuelta volver),"*laps*
noun: facings",*laps*,vuelta volver,[['facings']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vueltas,noun: facings


45,*usado* (usar usado),"*used*
adjective: used, old, secondhand
noun: ole",*used*,usar usado,"[['used', 'old', 'secondhand', 'well-worn', 'napless'], ['ole']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=usado,"adjective: used, old, secondhand
noun: ole"


46,*reputación*,"*reputation*
noun: reputation, repute, standing",*reputation*,reputación,"[['reputation', 'repute', 'standing', 'name', 'status', 'record', 'report', 'reputability', 'image']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=reputación,"noun: reputation, repute, standing"


47,*pongas* (poner),"*put*
verb: put, add, place",*put*,poner,"[['put', 'add', 'place', 'set', 'lay', 'give', 'put on', 'put up', 'post', 'take', 'set up', 'insert', 'wear', 'put down', 'put out', 'raise', 'stick', 'attach', 'impose', 'affix', 'install', 'stand', 'put into', 'turn on', 'drop', 'arrange', 'switch on', 'get on', 'slip on', 'bet', 'play back', 'stow', 'put through', 'enclose', 'instal', 'encase', 'take along', 'inclose', 'dress', 'impawn', 'tag on', 'send', 'deposit', 'connect', 'append']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pongas,"verb: put, add, place"


48,*oxígeno*,"*oxygen*
noun: oxygen",*oxygen*,oxígeno,[['oxygen']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=oxígeno,noun: oxygen


49,*cajas* (caja),"*boxes*
noun: box, case, cash",*boxes*,caja,"[['box', 'case', 'cash', 'casing', 'crate', 'checkout', 'cash register', 'shaft', 'drawer', 'cash desk', 'checkbox', 'cashbox', 'barrel', 'slush fund', 'pay office', 'paydesk', 'well']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cajas,"noun: box, case, cash"


50,*preocupada* (preocupado preocupar),"*worried*
adjective: concerned, worried, preoccupied",*worried*,preocupado preocupar,"[['concerned', 'worried', 'preoccupied', 'troubled', 'disquiet']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=preocupada,"adjective: concerned, worried, preoccupied"


51,*matan* (matar),"*they kill*
verb: kill, slay, murder",*they kill*,matar,"[['kill', 'slay', 'murder', 'slaughter', 'shoot', 'destroy', 'butcher', 'swat', 'homicide', 'cut down', 'knock off', 'carry off', 'do in', 'dispose of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=matan,"verb: kill, slay, murder"


52,*empezando* (empezar),"*starting*
verb: start, begin, get",*starting*,empezar,"[['start', 'begin', 'get', 'start off', 'commence', 'initiate', 'launch', 'kick off', 'open', 'take up', 'open up', 'lead off', 'set in', 'come on', 'enter on', 'inchoate', 'institute']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=empezando,"verb: start, begin, get"


53,*cabezas* (cabeza),"*heads*
noun: head, top, lead",*heads*,cabeza,"[['head', 'top', 'lead', 'chump', 'nob']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cabezas,"noun: head, top, lead"


54,*ponerme* (poner),"*put myself*
",*put myself*,poner,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ponerme,


55,*experto*,"*expert*
adjective: expert, skilled, experienced
noun: expert, proficient, connoisseur",*expert*,experto,"[['expert', 'skilled', 'experienced', 'knowledgeable', 'practiced', 'seasoned', 'nimble', 'nifty', 'practised'], ['expert', 'proficient', 'connoisseur', 'ace']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=experto,"adjective: expert, skilled, experienced
noun: expert, proficient, connoisseur"


56,*océano*,"*ocean*
noun: ocean",*ocean*,océano,[['ocean']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=océano,noun: ocean


57,*maestra* (maestra maestro),"*teacher*
noun: mistress, female teacher, schoolmarm",*teacher*,maestra maestro,"[['mistress', 'female teacher', 'schoolmarm', 'school mistress']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=maestra,"noun: mistress, female teacher, schoolmarm"


58,*pieza*,"*part*
noun: piece, part, room",*part*,pieza,"[['piece', 'part', 'room', 'kill']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pieza,"noun: piece, part, room"


59,*cargos* (cargo),"*charges*
noun: charge, position, post",*charges*,cargo,"[['charge', 'position', 'post', 'care', 'appointment', 'load', 'weight']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cargos,"noun: charge, position, post"


60,*bombas* (bomba),"*bombs*
noun: pump, bomb, bombshell",*bombs*,bomba,"[['pump', 'bomb', 'bombshell', 'thunderbolt', 'crackerjack', 'candlebomb', 'forcer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bombas,"noun: pump, bomb, bombshell"


61,*alcohol*,"*alcohol*
noun: alcohol, spirit, hard drink",*alcohol*,alcohol,"[['alcohol', 'spirit', 'hard drink', 'cane liquor']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alcohol,"noun: alcohol, spirit, hard drink"


62,*trataba* (tratar),"*tried*
verb: treat, process, try on",*tried*,tratar,"[['treat', 'process', 'try on', 'attend', 'behave towards']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=trataba,"verb: treat, process, try on"


63,*salen* (salir),"*come out*
verb: leave, get out, go out",*come out*,salir,"[['leave', 'get out', 'go out', 'go', 'come out', 'depart', 'emerge', 'walk out', 'step out', 'get away', 'break out', 'rise', 'come off', 'come up', 'pull out', 'set out', 'go off', 'pop out', 'go on', 'take off', 'take out', 'sail', 'put out', 'march out', 'stand out', 'get over', 'set forth', 'sail out', 'turn up', 'start off', 'pan out', 'stick out', 'take away', 'push through', 'line out', 'shoot up', 'wash off', 'pierce', 'trot along', 'set forward', 'troop', 'trot over', 'trot round', 'radiate', 'branch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=salen,"verb: leave, get out, go out"


64,*pizza*,"*pizza*
noun: pizza",*pizza*,pizza,[['pizza']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pizza,noun: pizza


65,*recibí* (recibir),"*I received*
noun: receipt",*I received*,recibir,[['receipt']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=recibí,noun: receipt


66,*junta* (junta juntar),"*board*
noun: board, joint, junta",*board*,junta juntar,"[['board', 'joint', 'junta', 'council', 'assembly']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=junta,"noun: board, joint, junta"


67,*criaturas* (criatura),"*creatures*
noun: babies",*creatures*,criatura,[['babies']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=criaturas,noun: babies


68,*apareció* (aparecer),"*appeared*
verb: appear, show, show up",*appeared*,aparecer,"[['appear', 'show', 'show up', 'emerge', 'turn up', 'come up', 'come out', 'come on', 'arrive', 'loom', 'come into view', 'loom up', 'come on the scene', 'walk', 'intervene', 'develop']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=apareció,"verb: appear, show, show up"


69,*actitud*,"*attitude*
noun: attitude, pose",*attitude*,actitud,"[['attitude', 'pose']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=actitud,"noun: attitude, pose"


70,*gira* (gira girar),"*tour*
noun: tour, circuit",*tour*,gira girar,"[['tour', 'circuit']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=gira,"noun: tour, circuit"


71,*cristal*,"*glass*
noun: glass, crystal, pane",*glass*,cristal,"[['glass', 'crystal', 'pane']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cristal,"noun: glass, crystal, pane"


72,*encuentran* (encontrar),"*find*
verb: find, meet, encounter",*find*,encontrar,"[['find', 'meet', 'encounter', 'locate', 'spot', 'trace', 'come upon', 'pitch upon', 'espy']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=encuentran,"verb: find, meet, encounter"


73,*dejarte* (dejar),"*leave you*
",*leave you*,dejar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=dejarte,


74,*caído* (caído caer),"*fallen*
adjective: fallen, drooping, droopy",*fallen*,caído caer,"[['fallen', 'drooping', 'droopy']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=caído,"adjective: fallen, drooping, droopy"


75,*ultima* (último),"*last*
noun: ultima",*last*,último,[['ultima']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ultima,noun: ultima


76,*sensación*,"*sensation*
noun: sensation, feeling, sense",*sensation*,sensación,"[['sensation', 'feeling', 'sense', 'feel', 'thrill', 'stir', 'hit', 'bombshell']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sensación,"noun: sensation, feeling, sense"


77,*seguido* (seguido seguir),"*Following*
adjective: continued, kept",*Following*,seguido seguir,"[['continued', 'kept']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=seguido,"adjective: continued, kept"


78,*puro*,"*pure*
adjective: pure, sheer, fresh
noun: cigar",*pure*,puro,"[['pure', 'sheer', 'fresh', 'raw', 'unadulterated', 'unalloyed', 'bare', 'sinless', 'chaste', 'undefiled', 'frank', 'transparent', 'guiltless'], ['cigar']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=puro,"adjective: pure, sheer, fresh
noun: cigar"


79,*whisky*,"*whiskey*
noun: whiskey, whisky",*whiskey*,whisky,"[['whiskey', 'whisky']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=whisky,"noun: whiskey, whisky"


80,*vernos* (ver),"*see us*
",*see us*,ver,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=vernos,


81,*pantalla*,"*screen*
noun: screen, shade, lampshade",*screen*,pantalla,"[['screen', 'shade', 'lampshade']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pantalla,"noun: screen, shade, lampshade"


82,*bebida* (bebida beber),"*drink*
noun: drink, beverage, drinking",*drink*,bebida beber,"[['drink', 'beverage', 'drinking', 'drunk', 'potation', 'inebriation', 'imbibition', 'laggard', 'lagger']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bebida,"noun: drink, beverage, drinking"


83,*estudiar*,"*study*
verb: study, investigate, look at",*study*,estudiar,"[['study', 'investigate', 'look at', 'research', 'survey', 'analyze', 'ponder', 'read', 'qualify', 'go through', 'think out', 'think about', 'think over', 'analyse']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=estudiar,"verb: study, investigate, look at"


84,*ducha* (ducha duchar),"*shower*
noun: shower, douche, shower bath",*shower*,ducha duchar,"[['shower', 'douche', 'shower bath']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ducha,"noun: shower, douche, shower bath"


85,*despedido* (despedido despedir),"*fired*
adjective: dismissed, discharged",*fired*,despedido despedir,"[['dismissed', 'discharged']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=despedido,"adjective: dismissed, discharged"


86,*consiguió* (conseguir),"*got*
verb: get, achieve, obtain",*got*,conseguir,"[['get', 'achieve', 'obtain', 'gain', 'attain', 'accomplish', 'win', 'acquire', 'come by', 'score', 'procure', 'land', 'enlist', 'get hold of', 'purchase', 'pull off', 'bring off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=consiguió,"verb: get, achieve, obtain"


87,*venía* (venir),"*came*
noun: permission, salute",*came*,venir,"[['permission', 'salute']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=venía,"noun: permission, salute"


88,*pagan* (pagar),"*they pay*
verb: pay, pay for, repay",*they pay*,pagar,"[['pay', 'pay for', 'repay', 'pay back', 'pay out', 'meet', 'pay up', 'settle', 'foot', 'defray', 'pay over', 'make good', 'requite', 'pay away', 'put down', 'clear off', 'lash out', 'cheque out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pagan,"verb: pay, pay for, repay"


89,*discúlpame* (disculpar),"*excuse me*
",*excuse me*,disculpar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=discúlpame,


90,*artículo*,"*article*
noun: article, item, section",*article*,artículo,"[['article', 'item', 'section', 'paper', 'story', 'report', 'object', 'feature', 'contribution', 'special feature', 'headword', 'thing', 'import']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=artículo,"noun: article, item, section"


91,*aparentemente*,"*apparently*
adverb: apparently, seemingly, ostensibly",*apparently*,aparentemente,"[['apparently', 'seemingly', 'ostensibly', 'outwardly', 'to all appearances']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=aparentemente,"adverb: apparently, seemingly, ostensibly"


92,*ambas* (ambos),"*both*
",*both*,ambos,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ambas,


93,*trauma*,"*trauma*
noun: trauma",*trauma*,trauma,[['trauma']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=trauma,noun: trauma


94,*pusieron* (poner),"*they put*
verb: put, add, place",*they put*,poner,"[['put', 'add', 'place', 'set', 'lay', 'give', 'put on', 'put up', 'post', 'take', 'set up', 'insert', 'wear', 'put down', 'put out', 'raise', 'stick', 'attach', 'impose', 'affix', 'install', 'stand', 'put into', 'turn on', 'drop', 'arrange', 'switch on', 'get on', 'slip on', 'bet', 'play back', 'stow', 'put through', 'enclose', 'instal', 'encase', 'take along', 'inclose', 'dress', 'impawn', 'tag on', 'send', 'deposit', 'connect', 'append']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pusieron,"verb: put, add, place"


95,*fiestas* (fiesta),"*parties*
noun: revels, revelry, rejoicing",*parties*,fiesta,"[['revels', 'revelry', 'rejoicing']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fiestas,"noun: revels, revelry, rejoicing"


96,*contesta* (contestar),"*answer*
verb: answer, reply, write back",*answer*,contestar,"[['answer', 'reply', 'write back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=contesta,"verb: answer, reply, write back"


97,*contenta* (contento contentar),"*happy*
adjective: happy, contented, pleased",*happy*,contento contentar,"[['happy', 'contented', 'pleased', 'glad', 'content', 'satisfied', 'chuffed', 'chipper', 'blithe']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=contenta,"adjective: happy, contented, pleased"


98,*ambiente*,"*atmosphere*
noun: environment, atmosphere, ambience
adjective: ambient",*atmosphere*,ambiente,"[['environment', 'atmosphere', 'ambience', 'surroundings', 'climate', 'milieu', 'background'], ['ambient']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=ambiente,"noun: environment, atmosphere, ambience
adjective: ambient"


99,*prometí* (prometer),"*i promised*
verb: promise, pledge, vow",*i promised*,prometer,"[['promise', 'pledge', 'vow', 'undertake', ""give one's word""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=prometí,"verb: promise, pledge, vow"


