,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
82,1782,bella,*bella* (bello),,pretty,ADJ,ADJ,Adjective
83,1783,dé,*dé* (dar),,of,VERB,VERB,Verb
84,1784,proteger,proteger,,protect,VERB,VERB,Verb
85,1785,cabello,cabello,,hair,NOUN,NOUN,Noun
86,1786,pedido,*pedido* (pedir),pedir,order,ADJ,ADJ,Adjective
87,1787,pedido,pedido,pedido,order,ADJ,ADJ,Adjective
88,1788,oscuro,oscuro,,dark,ADJ,ADJ,Adjective
89,1789,embarazada,*embarazada* (embarazado),embarazado,pregnant,ADJ,ADJ,Adjective
90,1790,embarazada,*embarazada* (embarazar),embarazar,pregnant,ADJ,ADJ,Adjective
91,1791,costa,costa,,coast,NOUN,NOUN,Noun
92,1792,dama,dama,,lady,VERB,VERB,Verb
93,1793,alguno,alguno,,some,DET,DET,Determiner
94,1794,orgulloso,orgulloso,,proud,ADJ,ADJ,Adjective
95,1795,vos,vos,,you,ADJ,ADJ,Adjective
96,1796,tomado,*tomado* (tomar),,taken,ADJ,ADJ,Adjective
97,1797,digamos,*digamos* (decir),,Let's say,VERB,VERB,Verb
98,1798,debió,*debió* (deber),,should have,AUX,AUX,Auxiliary
99,1799,gana,gana,gana,win,VERB,VERB,Verb
