,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*lavar*,"*wash*
verb: wash, rinse, launder",*wash*,lavar,"[['wash', 'rinse', 'launder', 'wash out', 'wash down', 'wash up', 'shampoo', 'swill', 'sluice', 'douse']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lavar,"verb: wash, rinse, launder"


12,*jazz*,"*jazz*
noun: jazz, jive",*jazz*,jazz,"[['jazz', 'jive']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jazz,"noun: jazz, jive"


13,*extraordinario*,"*extraordinary*
adjective: extraordinary, special, remarkable
noun: special dish",*extraordinary*,extraordinario,"[['extraordinary', 'special', 'remarkable', 'outstanding', 'unusual', 'extra', 'uncommon', 'supplementary'], ['special dish']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=extraordinario,"adjective: extraordinary, special, remarkable
noun: special dish"


14,*causado* (causado causar),"*caused*
adjective: inflicted",*caused*,causado causar,[['inflicted']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=causado,adjective: inflicted


15,*serpientes* (serpiente),"*snakes*
noun: snake, serpent",*snakes*,serpiente,"[['snake', 'serpent']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=serpientes,"noun: snake, serpent"


16,*revisa* (revisar),"*check out*
verb: revise, look at, inspect",*check out*,revisar,"[['revise', 'look at', 'inspect', 'overhaul', 'go over', 'look over', 'check over', 'vet']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=revisa,"verb: revise, look at, inspect"


17,*quedate* (quedar),"*stay*
",*stay*,quedar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=quedate,


18,*nervios* (nervio),"*nerves*
noun: jitters",*nerves*,nervio,[['jitters']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=nervios,noun: jitters


19,*estable*,"*stable*
adjective: stable, steady, permanent",*stable*,estable,"[['stable', 'steady', 'permanent', 'set', 'equable']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=estable,"adjective: stable, steady, permanent"


20,*cerdos* (cerdo),"*pigs*
noun: pork, pig, hog",*pigs*,cerdo,"[['pork', 'pig', 'hog', 'swine']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cerdos,"noun: pork, pig, hog"


21,*riesgos* (riesgo),"*risks*
noun: risk, hazard, venture",*risks*,riesgo,"[['risk', 'hazard', 'venture', 'danger', 'chance', 'peril', 'liability', 'gamble', 'lottery']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=riesgos,"noun: risk, hazard, venture"


22,*pasaste* (pasar),"*you passed*
verb: pass, go, move",*you passed*,pasar,"[['pass', 'go', 'move', 'happen', 'get', 'go by', 'go through', 'come', 'proceed', 'cross', 'go on', 'pass on', 'skip', 'get through', 'pass by', 'go over', 'reach', 'get by', 'come in', 'occur', 'go past', 'bypass', 'pass off', 'elapse', 'pass away', 'while', 'suffer', 'swallow', 'overtake', 'hand over', 'come by', 'get over', 'pass down', 'live through', 'relay', 'get across', 'lapse', 'miss out on', 'come about', 'roll by', 'come down', 'hand down', 'overstep', 'pass across', 'ride by', 'touch', 'ensue', 'tick by', 'pop in', 'tough', 'hand on', 'outdo', 'pass round', 'put down', 'tick away', 'put across', 'throw out', 'gait']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pasaste,"verb: pass, go, move"


23,*madres* (madre),"*mothers*
noun: mother, parent",*mothers*,madre,"[['mother', 'parent']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=madres,"noun: mother, parent"


24,*instinto*,"*instinct*
noun: instinct, flair, urge",*instinct*,instinto,"[['instinct', 'flair', 'urge']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=instinto,"noun: instinct, flair, urge"


25,*episodio*,"*episode*
noun: episode, incident",*episode*,episodio,"[['episode', 'incident']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=episodio,"noun: episode, incident"


26,*empezaron* (empezar),"*they started*
verb: start, begin, get",*they started*,empezar,"[['start', 'begin', 'get', 'start off', 'commence', 'initiate', 'launch', 'kick off', 'open', 'take up', 'open up', 'lead off', 'set in', 'come on', 'enter on', 'inchoate', 'institute']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=empezaron,"verb: start, begin, get"


27,*aniversario*,"*anniversary*
adjective: anniversary
noun: anniversary, jubilee",*anniversary*,aniversario,"[['anniversary'], ['anniversary', 'jubilee']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=aniversario,"adjective: anniversary
noun: anniversary, jubilee"


28,*viera* (ver),"*saw*
verb: see, view, watch",*saw*,ver,"[['see', 'view', 'watch', 'look', 'hear', 'see into', 'eye', 'try', 'envisage', 'notice', 'witness']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=viera,"verb: see, view, watch"


29,*viajes* (viaje),"*trips*
noun: travel, travels",*trips*,viaje,"[['travel', 'travels']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=viajes,"noun: travel, travels"


30,*trabajé* (trabajar),"*I worked*
verb: work, job, labor",*I worked*,trabajar,"[['work', 'job', 'labor', 'labour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=trabajé,"verb: work, job, labor"


31,*rango*,"*range*
noun: rank, class, grade",*range*,rango,"[['rank', 'class', 'grade', 'degree', 'state']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rango,"noun: rank, class, grade"


32,*preocupación*,"*worry*
noun: concern, worry, preoccupation",*worry*,preocupación,"[['concern', 'worry', 'preoccupation', 'solicitude']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=preocupación,"noun: concern, worry, preoccupation"


33,*métete* (meter),"*get in*
",*get in*,meter,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=métete,


34,*imaginé* (imaginar),"*I imagined*
verb: imagine, think, figure",*I imagined*,imaginar,"[['imagine', 'think', 'figure', 'guess', 'think up', 'suspect', 'think out', 'figure up', 'think over', 'construct']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=imaginé,"verb: imagine, think, figure"


35,*hayamos* (haber),"*let's have*
verb: have",*let's have*,haber,[['have']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=hayamos,verb: have


36,*fenómeno*,"*freak*
noun: phenomenon, freak",*freak*,fenómeno,"[['phenomenon', 'freak']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fenómeno,"noun: phenomenon, freak"


37,*dolores* (dolor),"*pains*
noun: pain, grief, sorrow",*pains*,dolor,"[['pain', 'grief', 'sorrow', 'ache', 'soreness', 'suffering', 'aching', 'distress', 'agony', 'dolor', 'dolour', 'smart']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dolores,"noun: pain, grief, sorrow"


38,*demanda* (demanda demandar),"*demand*
noun: demand, plaint",*demand*,demanda demandar,"[['demand', 'plaint']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=demanda,"noun: demand, plaint"


39,*creó* (creer),"*believe*
verb: create, make, set up",*believe*,creer,"[['create', 'make', 'set up', 'establish', 'develop', 'devise', 'launch', 'put together', 'think up', 'invent', 'run up', 'originate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=creó,"verb: create, make, set up"


40,*asegurar*,"*ensure*
verb: ensure, secure, assure",*ensure*,asegurar,"[['ensure', 'secure', 'assure', 'insure', 'guarantee', 'anchor', 'assert', 'make certain', 'fasten', 'underwrite', 'warrant', 'fix', 'brace', 'belay', 'latch', 'securitize', 'profess']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=asegurar,"verb: ensure, secure, assure"


41,*pesadillas* (pesadilla),"*nightmares*
noun: nightmare",*nightmares*,pesadilla,[['nightmare']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pesadillas,noun: nightmare


42,*niega* (negar),"*denies*
verb: deny, refuse, negate",*denies*,negar,"[['deny', 'refuse', 'negate', 'disclaim', 'negative', 'abnegate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=niega,"verb: deny, refuse, negate"


43,*molestia*,"*inconvenience*
noun: hassle, nuisance, trouble",*inconvenience*,molestia,"[['hassle', 'nuisance', 'trouble', 'annoyance', 'bother', 'inconvenience', 'disturbance', 'botheration', 'worry', 'imposition', 'awkwardness', 'bug', 'bedevilment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=molestia,"noun: hassle, nuisance, trouble"


44,*extremo*,"*extreme*
adjective: end, extreme, far
noun: end, extreme, extremity
prefix: ultra-",*extreme*,extremo,"[['end', 'extreme', 'far', 'ultimate', 'outermost', 'outer', 'outside', 'desperate', 'furthest', 'critical', 'superlative', 'last'], ['end', 'extreme', 'extremity', 'butt', 'utmost', 'wing', 'highest point'], ['ultra-']]",adjective noun prefix,adjective noun prefix,https://www.linguee.com/english-dutch/search?source=auto&query=extremo,"adjective: end, extreme, far
noun: end, extreme, extremity
prefix: ultra-"


45,*debilidad*,"*weakness*
noun: weakness, debility, frailty",*weakness*,debilidad,"[['weakness', 'debility', 'frailty', 'feebleness', 'infirmity', 'faintness', 'debilitation', 'foible', 'flabbiness', 'shakiness', 'dimness', 'flimsiness', 'frailness', 'meekness', 'grogginess']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=debilidad,"noun: weakness, debility, frailty"


46,*compasión*,"*compassion*
noun: compassion, pity, sympathy",*compassion*,compasión,"[['compassion', 'pity', 'sympathy', 'mercy', 'milk of human kindness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=compasión,"noun: compassion, pity, sympathy"


47,*camiones* (camión),"*trucks*
noun: truck, camion, lorry",*trucks*,camión,"[['truck', 'camion', 'lorry', 'van']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=camiones,"noun: truck, camion, lorry"


48,*aproximadamente*,"*approximately*
adverb: about, approximately, around
preposition: on the order of",*approximately*,aproximadamente,"[['about', 'approximately', 'around', 'roughly', 'just about', 'rough', 'loosely', 'thereabouts'], ['on the order of']]",adverb preposition,adverb preposition,https://www.linguee.com/english-dutch/search?source=auto&query=aproximadamente,"adverb: about, approximately, around
preposition: on the order of"


49,*afecta* (afectar),"*it affects*
verb: affect, impact, influence",*it affects*,afectar,"[['affect', 'impact', 'influence', 'hit', 'touch', 'assume', 'put on', 'freak out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=afecta,"verb: affect, impact, influence"


50,*administración*,"*administration*
noun: administration, government, management",*administration*,administración,"[['administration', 'government', 'management', 'admin', 'stewardship', 'dispensation of justice']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=administración,"noun: administration, government, management"


51,*reconocimiento*,"*recognition*
noun: recognition, acknowledgment, appreciation",*recognition*,reconocimiento,"[['recognition', 'acknowledgment', 'appreciation', 'reconnaissance', 'survey', 'admission', 'inspection', 'exam', 'recognizance', 'scout', 'checkup', 'acknowledgement']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=reconocimiento,"noun: recognition, acknowledgment, appreciation"


52,*recientemente*,"*recently*
adverb: recently, newly, lately",*recently*,recientemente,"[['recently', 'newly', 'lately', 'of late']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=recientemente,"adverb: recently, newly, lately"


53,*practicar*,"*practice*
verb: practice, practise",*practice*,practicar,"[['practice', 'practise']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=practicar,"verb: practice, practise"


54,*pierdas* (perder),"*lose*
verb: lose, miss, waste",*lose*,perder,"[['lose', 'miss', 'waste', 'shed', 'forfeit', 'drop', 'lose out', 'miss out on', 'ruin', 'misplace', 'mislay', 'idle away', 'balk', 'muff', 'misspend', 'loiter away', 'baulk']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pierdas,"verb: lose, miss, waste"


55,*pandilla*,"*gang*
noun: gang, clique, band",*gang*,pandilla,"[['gang', 'clique', 'band', 'crew', 'mob', 'coterie', 'set', 'team']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pandilla,"noun: gang, clique, band"


56,*miss*,"*miss*
",*miss*,miss,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=miss,


57,*mates* (matar mate),"*math*
noun: math",*math*,matar mate,[['math']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mates,noun: math


58,*disparando* (disparar),"*shooting up*
verb: shoot, fire, discharge",*shooting up*,disparar,"[['shoot', 'fire', 'discharge', 'loose off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=disparando,"verb: shoot, fire, discharge"


59,*británicos* (británico),"*British*
noun: British",*British*,británico,[['British']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=británicos,noun: British


60,*ayudarlos* (ayudar),"*help them*
",*help them*,ayudar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ayudarlos,


61,*sueldo*,"*salary*
noun: salary, pay, income",*salary*,sueldo,"[['salary', 'pay', 'income', 'earnings', 'stipend']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sueldo,"noun: salary, pay, income"


62,*siguió* (seguir),"*followed*
verb: follow, continue, keep",*followed*,seguir,"[['follow', 'continue', 'keep', 'pursue', 'go on', 'keep on', 'proceed', 'keep up', 'trace', 'keep track of', 'keep up with', 'hold', 'chase', 'go after', 'tail', 'go in for']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=siguió,"verb: follow, continue, keep"


63,*significado* (significado significar),"*meaning*
noun: meaning, significance, signification
adjective: implied",*meaning*,significado significar,"[['meaning', 'significance', 'signification', 'significancy', 'sense', 'purposefulness', 'purport', 'point'], ['implied']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=significado,"noun: meaning, significance, signification
adjective: implied"


64,*miente* (mentir),"*lies*
verb: lie, tell a lie, prevaricate",*lies*,mentir,"[['lie', 'tell a lie', 'prevaricate', 'fib']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=miente,"verb: lie, tell a lie, prevaricate"


65,*medidas* (medida medir),"*measures*
noun: measure, measurement, action",*measures*,medida medir,"[['measure', 'measurement', 'action', 'metering', 'meter', 'arrangement', 'mensuration', 'meterage', 'metre']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=medidas,"noun: measure, measurement, action"


66,*guitarra*,"*guitar*
noun: guitar",*guitar*,guitarra,[['guitar']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=guitarra,noun: guitar


67,*custodia*,"*custody*
noun: custody, safekeeping, keeping",*custody*,custodia,"[['custody', 'safekeeping', 'keeping', 'monstrance', 'ward', 'ostensory']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=custodia,"noun: custody, safekeeping, keeping"


68,*boletos* (boleto),"*tickets*
noun: ticket, boletus, fare",*tickets*,boleto,"[['ticket', 'boletus', 'fare']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=boletos,"noun: ticket, boletus, fare"


69,*ayudado* (ayudar),"*helped*
verb: help, assist, aid",*helped*,ayudar,"[['help', 'assist', 'aid', 'support', 'help out', 'boost', 'lend a hand', 'help along', 'abet', 'subserve', 'tide over', 'dole', 'favor', 'pull up', 'advance', 'favour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ayudado,"verb: help, assist, aid"


70,*sentarte* (sentar),"*sit down*
",*sit down*,sentar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sentarte,


71,*risa*,"*laughter*
noun: laughter, laugh, mirth",*laughter*,risa,"[['laughter', 'laugh', 'mirth']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=risa,"noun: laughter, laugh, mirth"


72,*quemar*,"*burn*
verb: burn, burn off, scorch",*burn*,quemar,"[['burn', 'burn off', 'scorch', 'incinerate', 'burn into', 'frost']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quemar,"verb: burn, burn off, scorch"


73,*prometió* (prometer),"*promised*
verb: promise, pledge, vow",*promised*,prometer,"[['promise', 'pledge', 'vow', 'undertake', ""give one's word""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=prometió,"verb: promise, pledge, vow"


74,*observando* (observar),"*observing*
verb: observe, note, watch",*observing*,observar,"[['observe', 'note', 'watch', 'look', 'notice', 'monitor', 'remark', 'eye', 'sight', 'regard', 'behold', 'spy', 'catch sight', ""catch one's eye""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=observando,"verb: observe, note, watch"


75,*lectura*,"*reading*
noun: reading",*reading*,lectura,[['reading']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lectura,noun: reading


76,*jódete* (joder),"*fuck you*
",*fuck you*,joder,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=jódete,


77,*considerado* (considerado considerar),"*considered*
adjective: considered, considerate, thoughtful",*considered*,considerado considerar,"[['considered', 'considerate', 'thoughtful', 'respected']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=considerado,"adjective: considered, considerate, thoughtful"


78,*cometer*,"*commit*
verb: commit, make, foul",*commit*,cometer,"[['commit', 'make', 'foul']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cometer,"verb: commit, make, foul"


79,*cambié* (cambiar),"*I changed*
verb: change, switch, shift",*I changed*,cambiar,"[['change', 'switch', 'shift', 'exchange', 'alter', 'turn', 'swap', 'vary', 'transfer', 'turn around', 'swing', 'swap over', 'distort', 'swop', 'swap around', 'swap round', 'dislocate', 'barter']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cambié,"verb: change, switch, shift"


80,*asientos* (asiento),"*seating*
noun: seating",*seating*,asiento,[['seating']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=asientos,noun: seating


81,*satisfecho* (satisfecho satisfacer),"*satisfied*
adjective: satisfied, pleased, happy",*satisfied*,satisfecho satisfacer,"[['satisfied', 'pleased', 'happy', 'content', 'contented', 'glad', 'jaunty']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=satisfecho,"adjective: satisfied, pleased, happy"


82,*saludable*,"*healthy*
adjective: healthy, wholesome, salutary",*healthy*,saludable,"[['healthy', 'wholesome', 'salutary', 'good', 'salubrious']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=saludable,"adjective: healthy, wholesome, salutary"


83,*lanzar*,"*launch*
verb: launch, throw, release",*launch*,lanzar,"[['launch', 'throw', 'release', 'pitch', 'send', 'shoot', 'toss', 'hurl', 'introduce', 'drop', 'deliver', 'put', 'fling', 'throw out', 'throw in', 'set up', 'throw down', 'sling', 'dart', 'bring out', 'heave', 'aim', 'send up', 'ejaculate', 'give', 'lower', 'cast']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lanzar,"verb: launch, throw, release"


84,*hoja*,"*sheet*
noun: sheet, leaf, blade",*sheet*,hoja,"[['sheet', 'leaf', 'blade', 'foil']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hoja,"noun: sheet, leaf, blade"


85,*conozca* (conocer),"*know*
verb: know, meet, learn",*know*,conocer,"[['know', 'meet', 'learn', 'recognize', 'become acquainted', 'ken']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=conozca,"verb: know, meet, learn"


86,*concepto*,"*concept*
noun: concept, notion, conception",*concept*,concepto,"[['concept', 'notion', 'conception', 'idea', 'thought', 'opinion']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=concepto,"noun: concept, notion, conception"


87,*colgar*,"*hang*
verb: hang, hang up, dangle",*hang*,colgar,"[['hang', 'hang up', 'dangle', 'hang out', 'hang down', 'put up', 'sag', 'sling', 'droop', 'string up', 'loll', 'ring off', 'append', 'loll out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=colgar,"verb: hang, hang up, dangle"


88,*apunta* (apuntar),"*aim*
verb: point, aim, record",*aim*,apuntar,"[['point', 'aim', 'record', 'write down', 'jot down', 'register', 'mark', 'prompt', 'log', 'put down', 'set down', 'mark down', 'level', 'get down', 'mark up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=apunta,"verb: point, aim, record"


89,*renta* (renta rentar),"*rent*
noun: rent, income, rental",*rent*,renta rentar,"[['rent', 'income', 'rental', 'revenue', 'allowance']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=renta,"noun: rent, income, rental"


90,*prefieres* (preferir),"*do you prefer*
verb: prefer, favor, like better",*do you prefer*,preferir,"[['prefer', 'favor', 'like better', 'favour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=prefieres,"verb: prefer, favor, like better"


91,*pediré* (pedir),"*I will ask*
verb: ask, request, ask for",*I will ask*,pedir,"[['ask', 'request', 'ask for', 'order', 'demand', 'call for', 'require', 'apply for', 'inquire', 'invite', 'sue for', 'crave', 'charge', 'indent for', 'treat', 'postulate for', 'supplicate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pediré,"verb: ask, request, ask for"


92,*mediodía*,"*noon*
noun: noon, midday, south",*noon*,mediodía,"[['noon', 'midday', 'south', 'noonday', 'noontime', 'noontide', 'half a day']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mediodía,"noun: noon, midday, south"


93,*influencia*,"*influence*
noun: influence, clout, sway",*influence*,influencia,"[['influence', 'clout', 'sway', 'power', 'hold', 'influx', 'pressure', 'heft', 'inflow', 'diapason']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=influencia,"noun: influence, clout, sway"


94,*hacernos* (hacer),"*make us*
",*make us*,hacer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=hacernos,


95,*figura* (figura figurar),"*figure*
noun: figure, shape, form",*figure*,figura figurar,"[['figure', 'shape', 'form', 'frame']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=figura,"noun: figure, shape, form"


96,*ensayo* (ensayo ensayar),"*rehearsal*
noun: test, trial, assay",*rehearsal*,ensayo ensayar,"[['test', 'trial', 'assay', 'essay', 'testing', 'rehearsal', 'experiment', 'attempt', 'practice', 'try', 'exercise', 'run-through']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ensayo,"noun: test, trial, assay"


97,*coordenadas* (coordenada),"*coordinates*
noun: coordinate",*coordinates*,coordenada,[['coordinate']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=coordenadas,noun: coordinate


98,*casó* (casar),"*case*
noun: case, instance, occurrence",*case*,casar,"[['case', 'instance', 'occurrence', 'affair', 'subject']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=casó,"noun: case, instance, occurrence"


99,*político*,"*political*
adjective: political
noun: politician",*political*,político,"[['political'], ['politician']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=político,"adjective: political
noun: politician"


