,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
82,1282,ocupado,ocupado,ocupado,busy,ADJ,ADJ,Adjective
83,1283,ocupado,*ocupado* (ocupar),ocupar,busy,ADJ,ADJ,Adjective
84,1284,amable,amable,,gentle,ADJ,ADJ,Adjective
85,1285,acaso,acaso,,perhaps,ADV,ADV,Adverb
86,1286,detente,*detente* (detener),,stop,ADJ,ADJ,Adjective
87,1287,imbécil,imbécil,,fool,ADJ,ADJ,Adjective
88,1288,san,san,san,saint,VERB,VERB,Verb
89,1289,san,*san* (San),San,saint,VERB,VERB,Verb
90,1290,equivocado,equivocado,,mistaken,ADJ,ADJ,Adjective
91,1291,viva,*viva* (vivir),,live,ADJ,ADJ,Adjective
92,1292,puso,*puso* (poner),,put,VERB,VERB,Verb
93,1293,obra,obra,obra,construction site,NOUN,NOUN,Noun
94,1294,obra,*obra* (obrar),obrar,construction site,NOUN,NOUN,Noun
95,1295,consejo,consejo,,advice,NOUN,NOUN,Noun
96,1296,público,público,,public,ADJ,ADJ,Adjective
97,1297,ayúdame,*ayúdame* (ayudar),,Help me,ADJ,ADJ,Adjective
98,1298,animales,*animales* (animal),,animals,NOUN,NOUN,Noun
99,1299,azul,azul,,blue,ADJ,ADJ,Adjective
