,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
42,1342,verla,*verla* (ver),,see it,VERB,VERB,Verb
43,1343,lee,*lee* (leer),,read,VERB,VERB,Verb
44,1344,sigues,*sigues* (seguir),,are you still,VERB,VERB,Verb
45,1345,toca,*toca* (tocar),,touch,VERB,VERB,Verb
46,1346,olvídalo,*olvídalo* (olvidar),,forget it,ADJ,ADJ,Adjective
47,1347,acción,acción,,action,NOUN,NOUN,Noun
48,1348,hayas,*hayas* (haber),haber,beech,NOUN,NOUN,Noun
49,1349,hayas,*hayas* (haya),haya,beech,NOUN,NOUN,Noun
50,1350,dioses,*dioses* (dios),,gods,NOUN,NOUN,Noun
51,1351,mando,mando,mando,command,NOUN,NOUN,Noun
52,1352,mando,*mando* (mandar),mandar,command,NOUN,NOUN,Noun
53,1353,dejaré,*dejaré* (dejar),,I will leave,VERB,VERB,Verb
54,1354,llegue,*llegue* (llegar),,I arrived,VERB,VERB,Verb
55,1355,formas,*formas* (forma),forma,shapes,NOUN,NOUN,Noun
56,1356,formas,*formas* (formar),formar,shapes,NOUN,NOUN,Noun
57,1357,uh,uh,,uh,INTJ,INTJ,Interjection
58,1358,cierra,*cierra* (cerrar),,close,VERB,VERB,Verb
59,1359,damas,*damas* (dama),,ladies,NOUN,NOUN,Noun
60,1360,puente,puente,,bridge,NOUN,NOUN,Noun
61,1361,memoria,memoria,,memory,ADJ,ADJ,Adjective
62,1362,regresa,*regresa* (regresar),,came back,VERB,VERB,Verb
63,1363,muévanse,*muévanse* (mover),,move,ADJ,ADJ,Adjective
64,1364,parecía,*parecía* (parecer),,looked like,VERB,VERB,Verb
65,1365,vestido,vestido,vestido,dress,ADJ,ADJ,Adjective
66,1366,vestido,*vestido* (vestir),vestir,dress,ADJ,ADJ,Adjective
67,1367,llaves,*llaves* (llave),,keys,NOUN,NOUN,Noun
68,1368,tv,*tv* (TV),,TV,PRON,PRON,Pronoun
69,1369,camión,camión,,truck,NOUN,NOUN,Noun
70,1370,acabar,acabar,,finish,VERB,VERB,Verb
71,1371,robot,robot,,robot,VERB,VERB,Verb
72,1372,llevó,*llevó* (llevar),,he took,VERB,VERB,Verb
73,1373,montón,montón,,lot,PRON,PRON,Pronoun
74,1374,estuviste,*estuviste* (estar),,you were,VERB,VERB,Verb
75,1375,máquina,máquina,,machine,NOUN,NOUN,Noun
76,1376,puertas,*puertas* (puerta),,doors,NOUN,NOUN,Noun
77,1377,podamos,*podamos* (poder),poder,we can,AUX,AUX,Auxiliary
78,1378,podamos,*podamos* (podar),podar,we can,AUX,AUX,Auxiliary
79,1379,muere,*muere* (morir),,go dead,VERB,VERB,Verb
80,1380,trago,trago,trago,drink,NOUN,NOUN,Noun
81,1381,trago,*trago* (tragar),tragar,drink,NOUN,NOUN,Noun
82,1382,mayoría,mayoría,,most,NOUN,NOUN,Noun
83,1383,reina,reina,reina,queen,VERB,VERB,Verb
84,1384,reina,*reina* (reinar),reinar,queen,VERB,VERB,Verb
85,1385,lleno,lleno,lleno,full,ADJ,ADJ,Adjective
86,1386,lleno,*lleno* (llenar),llenar,full,ADJ,ADJ,Adjective
87,1387,inglés,inglés,,English,NOUN,NOUN,Noun
88,1388,don,don,,Don,NOUN,NOUN,Noun
89,1389,soldado,soldado,soldado,soldier,NOUN,NOUN,Noun
90,1390,soldado,*soldado* (soldar),soldar,soldier,NOUN,NOUN,Noun
91,1391,estrella,estrella,estrella,star,NOUN,NOUN,Noun
92,1392,estrella,*estrella* (estrellar),estrellar,star,NOUN,NOUN,Noun
93,1393,escuche,*escuche* (escuchar),,listen,NOUN,NOUN,Noun
94,1394,valor,valor,,worth,NOUN,NOUN,Noun
95,1395,pido,*pido* (pedir),,I ask,VERB,VERB,Verb
96,1396,delante,delante,,in front of,ADV,ADV,Adverb
97,1397,código,código,,code,NOUN,NOUN,Noun
98,1398,héroe,héroe,,hero,NOUN,NOUN,Noun
99,1399,fe,fe,,faith,NOUN,NOUN,Noun
