,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*telefónica* (telefónico),"*telephone*
adjective: telephone, telephonic",*telephone*,telefónico,"[['telephone', 'telephonic']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=telefónica,"adjective: telephone, telephonic"


12,*tatuaje*,"*tattoo*
noun: tattoo",*tattoo*,tatuaje,[['tattoo']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tatuaje,noun: tattoo


13,*sácalo* (sacar),"*get it out*
",*get it out*,sacar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sácalo,


14,*resuelto* (resuelto resolver),"*resolved*
adjective: resolved, determined, decided",*resolved*,resuelto resolver,"[['resolved', 'determined', 'decided', 'resolute', 'bold', 'stout', 'stout-hearted', 'single-minded', 'firm']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=resuelto,"adjective: resolved, determined, decided"


15,*quedaría* (quedar),"*would stay*
verb: stay, remain, keep",*would stay*,quedar,"[['stay', 'remain', 'keep', 'rest', 'stick around', 'come up', 'agree', 'leave off', 'throw aside', 'lead off', 'let into', 'leave over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quedaría,"verb: stay, remain, keep"


16,*pais* (país),"*country*
noun: country, land",*country*,país,"[['country', 'land']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pais,"noun: country, land"


17,*nocturno*,"*night*
adjective: night, nightly, nocturnal
noun: nocturne",*night*,nocturno,"[['night', 'nightly', 'nocturnal'], ['nocturne']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=nocturno,"adjective: night, nightly, nocturnal
noun: nocturne"


18,*líquido*,"*liquid*
adjective: liquid, fluid, net
noun: liquid, net payment",*liquid*,líquido,"[['liquid', 'fluid', 'net', 'molten', 'runny', 'splashy'], ['liquid', 'net payment']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=líquido,"adjective: liquid, fluid, net
noun: liquid, net payment"


19,*filas* (fila),"*rows*
noun: row, line, rank",*rows*,fila,"[['row', 'line', 'rank', 'file', 'tier', 'bank', 'uniform', 'garter', 'library']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=filas,"noun: row, line, rank"


20,*estes* (estar),"*you are*
noun: east",*you are*,estar,[['east']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=estes,noun: east


21,*espías* (espía),"*spies*
noun: spy, spook, snooper",*spies*,espía,"[['spy', 'spook', 'snooper', 'warping', 'spier', 'keek']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=espías,"noun: spy, spook, snooper"


22,*especialidad*,"*specialty*
noun: specialty, specialism, special field",*specialty*,especialidad,"[['specialty', 'specialism', 'special field', 'department', 'speciality']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=especialidad,"noun: specialty, specialism, special field"


23,*aves* (ave),"*birds*
noun: bird, fowl",*birds*,ave,"[['bird', 'fowl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aves,"noun: bird, fowl"


24,*amables* (amable),"*kind*
adjective: friendly, kind, nice",*kind*,amable,"[['friendly', 'kind', 'nice', 'helpful', 'gentle', 'amiable', 'good', 'pleasant', 'agreeable', 'decent', 'neighborly', 'darling', 'gentile', 'comradely', 'neighbourly']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=amables,"adjective: friendly, kind, nice"


25,*uniformes* (uniforme),"*uniforms*
noun: uniform, regimentals, undress
adjective: even, uniformed, regular",*uniforms*,uniforme,"[['uniform', 'regimentals', 'undress', 'dead level'], ['even', 'uniformed', 'regular', 'level', 'true']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=uniformes,"noun: uniform, regimentals, undress
adjective: even, uniformed, regular"


26,*sentirlo* (sentir),"*feel it*
",*feel it*,sentir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sentirlo,


27,*retrocede* (retroceder),"*back off*
verb: back, go back, move back",*back off*,retroceder,"[['back', 'go back', 'move back', 'back up', 'turn back', 'fall back', 'regress', 'back away', 'push back', 'flinch', 'move backwards', 'stand back', 'start back', 'give ground', 'walk backward']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=retrocede,"verb: back, go back, move back"


28,*reconocer*,"*recognize*
verb: recognize, acknowledge, admit",*recognize*,reconocer,"[['recognize', 'acknowledge', 'admit', 'know', 'spot', 'spy out', 'notice', 'face', 'survey', 'avouch', 'tell', 'taste', 'place', 'check up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=reconocer,"verb: recognize, acknowledge, admit"


29,*rebelde*,"*rebel*
noun: rebel, insurgent
adjective: rebellious, insurgent, refractory",*rebel*,rebelde,"[['rebel', 'insurgent'], ['rebellious', 'insurgent', 'refractory', 'mutinous', 'revolted', 'insubordinate', 'revolting']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=rebelde,"noun: rebel, insurgent
adjective: rebellious, insurgent, refractory"


30,*plena* (pleno),"*full*
adjective: full, plenary, complete
noun: plenary session",*full*,pleno,"[['full', 'plenary', 'complete'], ['plenary session']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=plena,"adjective: full, plenary, complete
noun: plenary session"


31,*pervertido* (pervertido pervertir),"*pervert*
adjective: perverted, deviant
noun: pervert",*pervert*,pervertido pervertir,"[['perverted', 'deviant'], ['pervert']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=pervertido,"adjective: perverted, deviant
noun: pervert"


32,*obedecer*,"*obey*
verb: obey, take orders",*obey*,obedecer,"[['obey', 'take orders']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=obedecer,"verb: obey, take orders"


33,*mentido* (mentido mentir),"*lied*
verb: lie, tell a lie, prevaricate",*lied*,mentido mentir,"[['lie', 'tell a lie', 'prevaricate', 'fib']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mentido,"verb: lie, tell a lie, prevaricate"


34,*matara* (matar),"*will kill*
verb: fuse, fuze",*will kill*,matar,"[['fuse', 'fuze']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=matara,"verb: fuse, fuze"


35,*llamarla* (llamar),"*call her*
",*call her*,llamar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=llamarla,


36,*jade*,"*jade*
noun: jade, nephrite",*jade*,jade,"[['jade', 'nephrite']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jade,"noun: jade, nephrite"


37,*entienda* (entender),"*in shop*
verb: understand, grasp, realize",*in shop*,entender,"[['understand', 'grasp', 'realize', 'comprehend', 'get', 'believe', 'think', 'make out', 'interpret', 'infer', 'catch up', 'figure up', 'cotton on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=entienda,"verb: understand, grasp, realize"


38,*ego*,"*ego*
noun: ego",*ego*,ego,[['ego']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ego,noun: ego


39,*echó* (echar),"*threw out*
verb: cast, throw, put",*threw out*,echar,"[['cast', 'throw', 'put', 'lay', 'pour', 'toss', 'drop', 'oust', 'throw out', 'kick out', 'fall back', 'blow', 'send', 'throw in', 'shoot', 'eject', 'put on', 'put out', 'throw away', 'tip', 'chuck', 'send out', 'throw up', 'turn out', 'pump', 'fasten', 'throw on', 'push out', 'send away', 'shoot forth', 'chuck out', 'shoot out', 'send forth', 'cast up', 'blow out', 'turf out', 'sick', 'put down as', 'toss over', 'tack on', 'bud', 'toss away', 'order off', 'order out', 'detrude', 'tell off', 'tick off', 'post']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=echó,"verb: cast, throw, put"


40,*considero* (considerar),"*considered*
verb: consider, regard, account",*considered*,considerar,"[['consider', 'regard', 'account', 'think', 'look at', 'take into account', 'deem', 'contemplate', 'take into consideration', 'ponder', 'look upon', 'judge', 'reckon', 'look on', 'think over', 'rate', 'behold', 'perpend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=considero,"verb: consider, regard, account"


41,*cobardes* (cobarde),"*cowards*
adjective: coward, cowardly, craven
noun: coward, craven, quitter",*cowards*,cobarde,"[['coward', 'cowardly', 'craven', 'yellow', 'poltroon', 'timid', 'recreant', 'faint-hearted', 'chicken-hearted', 'pigeon-hearted', 'lily-livered', 'weak-kneed'], ['coward', 'craven', 'quitter', 'poltroon', 'weakling', 'recreant', 'piker']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=cobardes,"adjective: coward, cowardly, craven
noun: coward, craven, quitter"


42,*césped*,"*grass*
noun: lawn, grass, turf",*grass*,césped,"[['lawn', 'grass', 'turf', 'sod', 'green', 'sward']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=césped,"noun: lawn, grass, turf"


43,*capullo*,"*cocoon*
noun: cocoon, bud, pod",*cocoon*,capullo,"[['cocoon', 'bud', 'pod']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=capullo,"noun: cocoon, bud, pod"


44,*baños* (baño),"*bathrooms*
noun: toilets, bathing",*bathrooms*,baño,"[['toilets', 'bathing']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=baños,"noun: toilets, bathing"


45,*supervivencia*,"*survival*
noun: survival",*survival*,supervivencia,[['survival']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=supervivencia,noun: survival


46,*soñado* (soñado soñar),"*dreamed of*
adjective: ideal, exalted, make-believe",*dreamed of*,soñado soñar,"[['ideal', 'exalted', 'make-believe']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=soñado,"adjective: ideal, exalted, make-believe"


47,*separados* (separado separar),"*separated*
adjective: separate, asunder, detached",*separated*,separado separar,"[['separate', 'asunder', 'detached']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=separados,"adjective: separate, asunder, detached"


48,*respirando* (respirar),"*breathing*
verb: breathe, respire",*breathing*,respirar,"[['breathe', 'respire']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=respirando,"verb: breathe, respire"


49,*negras* (negro),"*black*
adjective: black, dark, raven
noun: black, ebony, gloom",*black*,negro,"[['black', 'dark', 'raven', 'gloomy', 'blacking', 'pitchy'], ['black', 'ebony', 'gloom']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=negras,"adjective: black, dark, raven
noun: black, ebony, gloom"


50,*infantería*,"*infantry*
noun: infantry",*infantry*,infantería,[['infantry']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=infantería,noun: infantry


51,*identificado* (identificado identificar),"*identified*
adjective: identified",*identified*,identificado identificar,[['identified']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=identificado,adjective: identified


52,*honesta* (honesto),"*honest*
adjective: honest, decent, upright",*honest*,honesto,"[['honest', 'decent', 'upright']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=honesta,"adjective: honest, decent, upright"


53,*hambriento*,"*hungry*
adjective: hungry, starving, ravenous
noun: starveling",*hungry*,hambriento,"[['hungry', 'starving', 'ravenous', 'peckish'], ['starveling']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=hambriento,"adjective: hungry, starving, ravenous
noun: starveling"


54,*escribo* (escribir),"*I write*
verb: write, spell, write out",*I write*,escribir,"[['write', 'spell', 'write out', 'write in', 'write up', 'write off', 'join up', 'indenture', 'get off', 'keep']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=escribo,"verb: write, spell, write out"


55,*despedirme* (despedir),"*say goodbye*
",*say goodbye*,despedir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=despedirme,


56,*demos* (dar),"*demos*
verb: give, yield, lend",*demos*,dar,"[['give', 'yield', 'lend', 'show', 'teach', 'hand', 'gift', 'put on', 'give off', 'take to', 'surrender', 'lecture', 'turn on', 'produce', 'feed on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=demos,"verb: give, yield, lend"


57,*cortesía*,"*courtesy*
noun: courtesy, politeness, civility",*courtesy*,cortesía,"[['courtesy', 'politeness', 'civility', 'comity', 'urbanity', 'curtsy', 'chivalry', 'curtsey', 'decency', 'gallantry', 'affability', 'suavity', 'candidness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cortesía,"noun: courtesy, politeness, civility"


58,*colonia*,"*cologne*
noun: colony, settlement, suburb",*cologne*,colonia,"[['colony', 'settlement', 'suburb', 'development']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=colonia,"noun: colony, settlement, suburb"


59,*ayudes* (ayudar),"*help*
verb: help, assist, aid",*help*,ayudar,"[['help', 'assist', 'aid', 'support', 'help out', 'boost', 'lend a hand', 'help along', 'abet', 'subserve', 'tide over', 'dole', 'favor', 'pull up', 'advance', 'favour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ayudes,"verb: help, assist, aid"


60,*amiguito* (amiguito amigo),"*little friend*
noun: chum",*little friend*,amiguito amigo,[['chum']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=amiguito,noun: chum


61,*alfa*,"*alpha*
noun: alpha",*alpha*,alfa,[['alpha']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alfa,noun: alpha


62,*temen* (temer),"*fear*
verb: fear, dread, apprehend",*fear*,temer,"[['fear', 'dread', 'apprehend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=temen,"verb: fear, dread, apprehend"


63,*suéltenme* (soltar),"*let me go*
",*let me go*,soltar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=suéltenme,


64,*sensacional*,"*sensational*
adjective: sensational, thrilling, lurid",*sensational*,sensacional,"[['sensational', 'thrilling', 'lurid']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sensacional,"adjective: sensational, thrilling, lurid"


65,*sacarle* (sacar),"*take him out*
",*take him out*,sacar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sacarle,


66,*prostitutas* (prostituta),"*prostitutes*
noun: prostitute, whore, hooker",*prostitutes*,prostituta,"[['prostitute', 'whore', 'hooker', 'harlot', 'moll', 'scarlet woman', 'night-walker', 'call-girl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=prostitutas,"noun: prostitute, whore, hooker"


67,*pondrás* (poner),"*You will put*
verb: put, add, place",*You will put*,poner,"[['put', 'add', 'place', 'set', 'lay', 'give', 'put on', 'put up', 'post', 'take', 'set up', 'insert', 'wear', 'put down', 'put out', 'raise', 'stick', 'attach', 'impose', 'affix', 'install', 'stand', 'put into', 'turn on', 'drop', 'arrange', 'switch on', 'get on', 'slip on', 'bet', 'play back', 'stow', 'put through', 'enclose', 'instal', 'encase', 'take along', 'inclose', 'dress', 'impawn', 'tag on', 'send', 'deposit', 'connect', 'append']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pondrás,"verb: put, add, place"


68,*literalmente*,"*literally*
adverb: literally, verbatim, literatim",*literally*,literalmente,"[['literally', 'verbatim', 'literatim']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=literalmente,"adverb: literally, verbatim, literatim"


69,*licor*,"*liqueur*
noun: liqueur, spirit",*liqueur*,licor,"[['liqueur', 'spirit']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=licor,"noun: liqueur, spirit"


70,*juzgar*,"*judge*
verb: judge, assess, adjudicate",*judge*,juzgar,"[['judge', 'assess', 'adjudicate', 'arbitrate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=juzgar,"verb: judge, assess, adjudicate"


71,*equilibrio*,"*balance*
noun: balance, equilibrium, equilibration",*balance*,equilibrio,"[['balance', 'equilibrium', 'equilibration', 'poise']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=equilibrio,"noun: balance, equilibrium, equilibration"


72,*envíen* (enviar),"*send*
verb: send, post, ship",*send*,enviar,"[['send', 'post', 'ship', 'forward', 'dispatch', 'despatch', 'send off', 'remit', 'consign', 'send away', 'pack off', 'tap out', 'extend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=envíen,"verb: send, post, ship"


73,*entregado* (entregado entregar),"*delivered*
adjective: committed, devoted",*delivered*,entregado entregar,"[['committed', 'devoted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=entregado,"adjective: committed, devoted"


74,*corazon* (corazón),"*heart*
noun: heart, center, core",*heart*,corazón,"[['heart', 'center', 'core', 'ticker', 'centre']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=corazon,"noun: heart, center, core"


75,*consulta* (consulta consultar),"*consultation*
noun: consultation, conference",*consultation*,consulta consultar,"[['consultation', 'conference']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=consulta,"noun: consultation, conference"


76,*boxeador*,"*boxer*
noun: boxer",*boxer*,boxeador,[['boxer']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=boxeador,noun: boxer


77,*bahía*,"*bay*
noun: bay",*bay*,bahía,[['bay']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bahía,noun: bay


78,*usen* (usar),"*use*
verb: use, wear, utilize",*use*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=usen,"verb: use, wear, utilize"


79,*taller*,"*workshop*
noun: workshop, studio, garage",*workshop*,taller,"[['workshop', 'studio', 'garage', 'atelier']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=taller,"noun: workshop, studio, garage"


80,*rompiste* (romper),"*you broke*
verb: break, break down, smash",*you broke*,romper,"[['break', 'break down', 'smash', 'break off', 'shatter', 'snap', 'cleave', 'cut through', 'sunder', 'snap off', 'smash down', 'smash in', 'take apart']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=rompiste,"verb: break, break down, smash"


81,*quitaron* (quitar),"*removed*
verb: remove, take away, take off",*removed*,quitar,"[['remove', 'take away', 'take off', 'pull off', 'take out', 'wash away', 'take from', 'clear away', 'relieve', 'get out', 'take up', 'brush away', 'get off', 'clear out', 'come off', 'wash off', 'knock off', 'brush off', 'get away', 'excise', 'blow off', 'knock out', 'pick off', 'weed', 'trim away', 'trim off', 'twist off', 'push off', 'encroach on', 'iron out', 'throw aside', 'let away', 'tidy away']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quitaron,"verb: remove, take away, take off"


82,*patatas* (patata),"*potatoes*
noun: potato, spud",*potatoes*,patata,"[['potato', 'spud']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=patatas,"noun: potato, spud"


83,*operar*,"*operate*
verb: work",*operate*,operar,[['work']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=operar,verb: work


84,*mochila*,"*backpack*
noun: backpack, pack, rucksack",*backpack*,mochila,"[['backpack', 'pack', 'rucksack', 'knapsack', 'haversack', 'barracks bag']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mochila,"noun: backpack, pack, rucksack"


85,*interesada* (interesado interesar),"*interested*
adjective: interested, concerned, selfish",*interested*,interesado interesar,"[['interested', 'concerned', 'selfish', 'mercenary', 'profit-seeking']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=interesada,"adjective: interested, concerned, selfish"


86,*inspiración*,"*inspiration*
noun: inspiration, afflatus, uplift",*inspiration*,inspiración,"[['inspiration', 'afflatus', 'uplift']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=inspiración,"noun: inspiration, afflatus, uplift"


87,*explicaré* (explicar),"*i will explain*
verb: explain, account for, explicate",*i will explain*,explicar,"[['explain', 'account for', 'explicate', 'interpret', 'sort out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=explicaré,"verb: explain, account for, explicate"


88,*estuviese* (estar),"*were*
verb: be, stay, stand",*were*,estar,"[['be', 'stay', 'stand', 'remain', 'lie', 'be present', 'be found', 'hold', 'stand around', 'stand about', 'come of', 'hold down']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=estuviese,"verb: be, stay, stand"


89,*enero*,"*January*
noun: January
abbreviation: Jan.",*January*,enero,"[['January'], ['Jan.']]",noun abbreviation,noun abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=enero,"noun: January
abbreviation: Jan."


90,*cumple* (cumplir),"*meets*
verb: comply, fulfill, accomplish",*meets*,cumplir,"[['comply', 'fulfill', 'accomplish', 'satisfy', 'perform', 'carry out', 'keep', 'serve', 'discharge', 'do', 'observe', 'obey', 'execute', 'make good', 'redeem', 'become', 'stand by', 'fulfil']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cumple,"verb: comply, fulfill, accomplish"


91,*claudia* (claudia Claudia),"*Claudia*
",*Claudia*,claudia Claudia,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=claudia,


92,*lógico*,"*logical*
adjective: logical, logic, rational
noun: logician, coherer",*logical*,lógico,"[['logical', 'logic', 'rational', 'just'], ['logician', 'coherer']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=lógico,"adjective: logical, logic, rational
noun: logician, coherer"


93,*islas* (isla),"*islands*
noun: island, isle",*islands*,isla,"[['island', 'isle']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=islas,"noun: island, isle"


94,*insignificante*,"*insignificant*
adjective: insignificant, small, trifling",*insignificant*,insignificante,"[['insignificant', 'small', 'trifling', 'trivial', 'unimportant', 'inconsiderable', 'twopenny']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=insignificante,"adjective: insignificant, small, trifling"


95,*hermandad*,"*Brotherhood*
noun: sisterhood, fraternity, craftiness",*Brotherhood*,hermandad,"[['sisterhood', 'fraternity', 'craftiness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hermandad,"noun: sisterhood, fraternity, craftiness"


96,*goma*,"*eraser*
noun: rubber, gum, rubber band",*eraser*,goma,"[['rubber', 'gum', 'rubber band', 'elastic band', 'chicle', 'plastic explosive', 'chaw', 'chew-gum']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=goma,"noun: rubber, gum, rubber band"


97,*franco* (franco Franco),"*Frank*
noun: franc
adjective: frank, open, candid",*Frank*,franco Franco,"[['franc'], ['frank', 'open', 'candid', 'honest', 'outspoken', 'straightforward', 'blunt', 'forthright', 'outright', 'plain', 'direct', 'plainspoken', 'hearty', 'aboveboard', 'bald', 'foursquare', 'evident', 'open-faced', 'free-hearted']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=franco,"noun: franc
adjective: frank, open, candid"


98,*duermes* (dormir),"*Do you sleep*
verb: sleep, slumber, doze",*Do you sleep*,dormir,"[['sleep', 'slumber', 'doze', 'kip', 'doss', 'bunk down', 'live']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=duermes,"verb: sleep, slumber, doze"


99,*chimenea*,"*chimney*
noun: hearth, smokestack, pipe",*chimney*,chimenea,"[['hearth', 'smokestack', 'pipe', 'howl', 'bawl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=chimenea,"noun: hearth, smokestack, pipe"


