,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
13,*huracán*,"*hurricane*
noun: hurricane",*hurricane*,huracán,[['hurricane']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=huracán,noun: hurricane


14,*dejaba* (dejar),"*left*
verb: leave, let, stop",*left*,dejar,"[['leave', 'let', 'stop', 'make', 'allow', 'quit', 'drop', 'put', 'give up', 'abandon', 'leave behind', 'forget', 'put down', 'forsake', 'leave off', 'lend', 'yield', 'leave alone', 'outdistance', 'outstrip', 'produce']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dejaba,"verb: leave, let, stop"


15,*canales* (canal),"*channels*
noun: channel, canal, trough",*channels*,canal,"[['channel', 'canal', 'trough', 'duct', 'gutter', 'track', 'sluice', 'watercourse', 'dike', 'dyke']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=canales,"noun: channel, canal, trough"


16,*buscaremos* (buscar),"*we will search*
verb: search, search for, look",*we will search*,buscar,"[['search', 'search for', 'look', 'seek', 'look for', 'look up', 'pursue', 'hunt', 'seek for', 'look out', 'hunt for', 'quest', 'look out for', 'seek after', 'go after', 'scout for', 'prospect for', 'search after', 'hunt out', 'look round', 'home in on', 'scrounge around for', 'investigate', 'forage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=buscaremos,"verb: search, search for, look"


17,*botellas* (botella),"*bottles*
noun: bottle",*bottles*,botella,[['bottle']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=botellas,noun: bottle


18,*billones* (billón),"*trillions*
",*trillions*,billón,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=billones,


19,*atraparlo* (atrapar),"*catch it*
",*catch it*,atrapar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=atraparlo,


20,*arrestar*,"*arrest*
verb: arrest",*arrest*,arrestar,[['arrest']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=arrestar,verb: arrest


21,*acento*,"*accent*
noun: accent",*accent*,acento,[['accent']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=acento,noun: accent


22,*accidentes* (accidente),"*accidents*
noun: accident, wreck, mishap",*accidents*,accidente,"[['accident', 'wreck', 'mishap']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=accidentes,"noun: accident, wreck, mishap"


23,*vientre*,"*belly*
noun: belly, stomach, abdomen",*belly*,vientre,"[['belly', 'stomach', 'abdomen']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vientre,"noun: belly, stomach, abdomen"


24,*tomaría* (tomar),"*it would take*
verb: take, have, drink",*it would take*,tomar,"[['take', 'have', 'drink', 'catch', 'take up', 'take on', 'take in', 'eat', 'take out', 'treat', 'take upon', 'draw in', 'impound', 'lift out', 'touch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=tomaría,"verb: take, have, drink"


25,*timón*,"*rudder*
noun: rudder, helm, wheel",*rudder*,timón,"[['rudder', 'helm', 'wheel']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=timón,"noun: rudder, helm, wheel"


26,*tabla*,"*board*
noun: table, chart, board",*board*,tabla,"[['table', 'chart', 'board', 'panel', 'plank', 'tablet', 'shelf']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tabla,"noun: table, chart, board"


27,*sacando* (sacar),"*taking out*
verb: take, get, draw",*taking out*,sacar,"[['take', 'get', 'draw', 'take out', 'bring out', 'extract', 'draw out', 'put out', 'bring up', 'throw out', 'educe', 'protract']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sacando,"verb: take, get, draw"


28,*pintar*,"*paint*
verb: paint, color, depict",*paint*,pintar,"[['paint', 'color', 'depict', 'portray', 'decorate', 'colour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pintar,"verb: paint, color, depict"


29,*particularmente*,"*particularly*
adverb: particularly, in particular, specially",*particularly*,particularmente,"[['particularly', 'in particular', 'specially', 'peculiarly', 'singularly']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=particularmente,"adverb: particularly, in particular, specially"


30,*palma* (palma palmar),"*palm*
noun: palm, palm leaf",*palm*,palma palmar,"[['palm', 'palm leaf']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=palma,"noun: palm, palm leaf"


31,*organizar*,"*organize*
verb: organize, arrange, host",*organize*,organizar,"[['organize', 'arrange', 'host', 'be organized', 'stage', 'put together', 'get organized', 'line up', 'make organized', 'catalog', 'array', 'categorize', 'catalogue']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=organizar,"verb: organize, arrange, host"


32,*llevarán* (llevar),"*will carry*
verb: carry, take, bring",*will carry*,llevar,"[['carry', 'take', 'bring', 'lead', 'wear', 'bear', 'deliver', 'run', 'convey', 'transport', 'carry on', 'take along', 'lug', 'carry off', 'tote', 'have on', 'bring round', 'bring around', 'enter up', 'live through', 'cart']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llevarán,"verb: carry, take, bring"


33,*llamaría* (llamar),"*would call*
verb: call, get, knock",*would call*,llamar,"[['call', 'get', 'knock', 'name', 'ring', 'call up', 'call in', 'summon', 'term', 'call back', 'call upon', 'ring up', 'beckon', 'buzz', 'call over', 'call off', 'whip in', 'hollo', 'holloa', 'have in', 'get on to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llamaría,"verb: call, get, knock"


34,*irlandés*,"*Irish*
adjective: Irish, Hibernian, Milesian
noun: Irish, Irishman, Hibernian",*Irish*,irlandés,"[['Irish', 'Hibernian', 'Milesian'], ['Irish', 'Irishman', 'Hibernian', 'Milesian']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=irlandés,"adjective: Irish, Hibernian, Milesian
noun: Irish, Irishman, Hibernian"


35,*esperes* (esperar),"*wait*
verb: wait, expect, wait for",*wait*,esperar,"[['wait', 'expect', 'wait for', 'hope', 'await', 'wait around', 'look for', 'hold on', 'hold off', 'wait about', 'hang on', 'hang around', 'hang about', 'stand around', 'stand about', 'stay']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=esperes,"verb: wait, expect, wait for"


36,*crecí* (crecer),"*I grew up*
verb: grow, grow up, increase",*I grew up*,crecer,"[['grow', 'grow up', 'increase', 'rise', 'swell', 'wax', 'shoot up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=crecí,"verb: grow, grow up, increase"


37,*as*,"*ace*
noun: ace",*ace*,as,[['ace']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=as,noun: ace


38,*agarró* (agarrar),"*grab*
noun: grab, grasp, hold",*grab*,agarrar,"[['grab', 'grasp', 'hold', 'grip']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=agarró,"noun: grab, grasp, hold"


39,*voluntario*,"*volunteer*
adjective: voluntary, self-inflicted
noun: volunteer",*volunteer*,voluntario,"[['voluntary', 'self-inflicted'], ['volunteer']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=voluntario,"adjective: voluntary, self-inflicted
noun: volunteer"


40,*vivirá* (vivir),"*will live*
verb: live, live on, reside",*will live*,vivir,"[['live', 'live on', 'reside', 'live up', 'live through', 'exist', 'do', 'breathe', 'hang out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vivirá,"verb: live, live on, reside"


41,*vigilar*,"*look out*
verb: watch, guard, watch over",*look out*,vigilar,"[['watch', 'guard', 'watch over', 'keep an eye on', 'look', 'follow', 'look after', 'patrol', 'overlook']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vigilar,"verb: watch, guard, watch over"


42,*vestíbulo*,"*lobby*
noun: lobby, vestibule, hall",*lobby*,vestíbulo,"[['lobby', 'vestibule', 'hall', 'foyer', 'hallway', 'anteroom']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vestíbulo,"noun: lobby, vestibule, hall"


43,*soltar*,"*release*
verb: drop, release, loosen",*release*,soltar,"[['drop', 'release', 'loosen', 'loose', 'free', 'disengage', 'let out', 'put down', 'set free', 'unclasp', 'let down', 'pay out', 'extricate', 'unhand']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=soltar,"verb: drop, release, loosen"


44,*siguientes* (siguiente),"*following*
adjective: following, after, incoming",*following*,siguiente,"[['following', 'after', 'incoming']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=siguientes,"adjective: following, after, incoming"


45,*residentes* (residente),"*residents*
noun: town",*residents*,residente,[['town']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=residentes,noun: town


46,*leíste* (leer),"*did you read*
verb: read",*did you read*,leer,[['read']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=leíste,verb: read


47,*hacha*,"*axe*
noun: ax, hatchet, chopper",*axe*,hacha,"[['ax', 'hatchet', 'chopper', 'torch', 'hack', 'sax', 'axe']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hacha,"noun: ax, hatchet, chopper"


48,*felicito* (felicitar),"*I congratulate*
verb: congratulate, felicitate",*I congratulate*,felicitar,"[['congratulate', 'felicitate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=felicito,"verb: congratulate, felicitate"


49,*enojar*,"*anger*
verb: anger, annoy, displease",*anger*,enojar,"[['anger', 'annoy', 'displease']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=enojar,"verb: anger, annoy, displease"


50,*ejercicios* (ejercicio),"*exercises*
noun: training, practice, drill",*exercises*,ejercicio,"[['training', 'practice', 'drill', 'practicing', 'practising']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ejercicios,"noun: training, practice, drill"


51,*drogado* (drogado drogar),"*drugged*
adjective: drugged, stoned, high",*drugged*,drogado drogar,"[['drugged', 'stoned', 'high', 'used']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=drogado,"adjective: drugged, stoned, high"


52,*cagar*,"*shit*
verb: shit, crap",*shit*,cagar,"[['shit', 'crap']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cagar,"verb: shit, crap"


53,*traducido* (traducido traducir),"*translated*
adjective: translated",*translated*,traducido traducir,[['translated']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=traducido,adjective: translated


54,*suplico* (suplicar),"*I beg*
verb: supplicate, pray, appeal",*I beg*,suplicar,"[['supplicate', 'pray', 'appeal', 'appeal to', 'appeal for', 'invoke', 'conjure']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=suplico,"verb: supplicate, pray, appeal"


55,*salario*,"*salary*
noun: wage, salary, wages",*salary*,salario,"[['wage', 'salary', 'wages', 'pay', 'gainings']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=salario,"noun: wage, salary, wages"


56,*préstamo*,"*loan*
noun: loan, lending, borrowing",*loan*,préstamo,"[['loan', 'lending', 'borrowing', 'overdraft']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=préstamo,"noun: loan, lending, borrowing"


57,*mensajero*,"*delivery courier*
noun: messenger, courier, messenger boy",*delivery courier*,mensajero,"[['messenger', 'courier', 'messenger boy', 'delivery boy', 'carrier', 'office boy']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mensajero,"noun: messenger, courier, messenger boy"


58,*granjero*,"*farmer*
noun: farmer, granger, smallholder",*farmer*,granjero,"[['farmer', 'granger', 'smallholder']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=granjero,"noun: farmer, granger, smallholder"


59,*filosofía*,"*philosophy*
noun: philosophy",*philosophy*,filosofía,[['philosophy']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=filosofía,noun: philosophy


60,*faltaba* (faltar),"*was missing*
verb: lack, fail, fall short",*was missing*,faltar,"[['lack', 'fail', 'fall short', 'default', 'go back on', 'let down']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=faltaba,"verb: lack, fail, fall short"


61,*explosivo*,"*explosive*
adjective: explosive, plosive
noun: explosive",*explosive*,explosivo,"[['explosive', 'plosive'], ['explosive']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=explosivo,"adjective: explosive, plosive
noun: explosive"


62,*diagnóstico*,"*diagnosis*
noun: diagnosis, diagnostic
adjective: diagnostic",*diagnosis*,diagnóstico,"[['diagnosis', 'diagnostic'], ['diagnostic']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=diagnóstico,"noun: diagnosis, diagnostic
adjective: diagnostic"


63,*cardíaco*,"*cardiac*
adjective: cardiac",*cardiac*,cardíaco,[['cardiac']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cardíaco,adjective: cardiac


64,*bosques* (bosque),"*forests*
noun: forest, woods, wood",*forests*,bosque,"[['forest', 'woods', 'wood', 'woodland', 'timber']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bosques,"noun: forest, woods, wood"


65,*acabé* (acabar),"*I finished*
verb: end, finish, complete",*I finished*,acabar,"[['end', 'finish', 'complete', 'terminate', 'come', 'wind up', 'round off', 'land', 'accomplish', 'get over', 'expire', 'go out', 'discontinue', 'play out', 'break off', 'top off', 'eat up', 'let up', 'give over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=acabé,"verb: end, finish, complete"


66,*tomate* (tomate tomar),"*tomato*
noun: tomato",*tomato*,tomate tomar,[['tomato']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tomate,noun: tomato


67,*quitarle* (quitar),"*take away*
",*take away*,quitar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=quitarle,


68,*magneto*,"*magnet*
noun: magneto",*magnet*,magneto,[['magneto']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=magneto,noun: magneto


69,*lance* (lance lanzar),"*throw*
noun: throw, affair, incident",*throw*,lance lanzar,"[['throw', 'affair', 'incident']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lance,"noun: throw, affair, incident"


70,*huyó* (huir),"*fled*
verb: escape, run away, run",*fled*,huir,"[['escape', 'run away', 'run', 'fly', 'avoid', 'run off', 'evade', 'abscond', 'shy away from']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=huyó,"verb: escape, run away, run"


71,*hilo*,"*thread*
noun: thread, yarn, strand",*thread*,hilo,"[['thread', 'yarn', 'strand', 'linen', 'trickle']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hilo,"noun: thread, yarn, strand"


72,*hablará* (hablar),"*to talk to*
verb: talk to, address",*to talk to*,hablar,"[['talk to', 'address']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=hablará,"verb: talk to, address"


73,*gemelos* (gemelo),"*twins*
noun: cufflinks, binoculars, glasses",*twins*,gemelo,"[['cufflinks', 'binoculars', 'glasses', 'field glasses']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=gemelos,"noun: cufflinks, binoculars, glasses"


74,*eligió* (elegir),"*elected*
verb: choose, select, elect",*elected*,elegir,"[['choose', 'select', 'elect', 'opt', 'pick out', 'pick on', 'vote in', 'pitch upon']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=eligió,"verb: choose, select, elect"


75,*doler*,"*to hurt*
verb: hurt, ache, pain",*to hurt*,doler,"[['hurt', 'ache', 'pain', 'grieve', 'rankle']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=doler,"verb: hurt, ache, pain"


76,*dificultades* (dificultad),"*difficulties*
noun: difficulties, complication",*difficulties*,dificultad,"[['difficulties', 'complication']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dificultades,"noun: difficulties, complication"


77,*concentración*,"*concentration*
noun: concentration, centralization",*concentration*,concentración,"[['concentration', 'centralization']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=concentración,"noun: concentration, centralization"


78,*artistas* (artista),"*artists*
noun: artist, performer, entertainer",*artists*,artista,"[['artist', 'performer', 'entertainer', 'artiste']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=artistas,"noun: artist, performer, entertainer"


79,*aceptas* (aceptar),"*do you accept*
verb: accept, take, agree",*do you accept*,aceptar,"[['accept', 'take', 'agree', 'embrace', 'take up', 'allow', 'admit', 'receive', 'take on', 'honor', 'adopt', 'take in', 'say yes to', 'fall in', 'honour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=aceptas,"verb: accept, take, agree"


80,*acabando* (acabar),"*ending up*
verb: end, finish, complete",*ending up*,acabar,"[['end', 'finish', 'complete', 'terminate', 'come', 'wind up', 'round off', 'land', 'accomplish', 'get over', 'expire', 'go out', 'discontinue', 'play out', 'break off', 'top off', 'eat up', 'let up', 'give over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=acabando,"verb: end, finish, complete"


81,*torpe*,"*clumsy*
adjective: clumsy, awkward, bumbling
noun: duffer, slowpoke, butterfingers",*clumsy*,torpe,"[['clumsy', 'awkward', 'bumbling', 'blundering', 'heavy', 'thick', 'rough', 'labored', 'blockish', 'logy', 'butterfingered', 'dullish', 'slow-witted', 'left-handed', 'laboured'], ['duffer', 'slowpoke', 'butterfingers', 'slowcoach', 'fathead', 'left-hander']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=torpe,"adjective: clumsy, awkward, bumbling
noun: duffer, slowpoke, butterfingers"


82,*sobrevivientes* (sobreviviente),"*survivors*
noun: survivor
adjective: surviving",*survivors*,sobreviviente,"[['survivor'], ['surviving']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sobrevivientes,"noun: survivor
adjective: surviving"


83,*saldrás* (salir),"*you will go out*
verb: leave, get out, go out",*you will go out*,salir,"[['leave', 'get out', 'go out', 'go', 'come out', 'depart', 'emerge', 'walk out', 'step out', 'get away', 'break out', 'rise', 'come off', 'come up', 'pull out', 'set out', 'go off', 'pop out', 'go on', 'take off', 'take out', 'sail', 'put out', 'march out', 'stand out', 'get over', 'set forth', 'sail out', 'turn up', 'start off', 'pan out', 'stick out', 'take away', 'push through', 'line out', 'shoot up', 'wash off', 'pierce', 'trot along', 'set forward', 'troop', 'trot over', 'trot round', 'radiate', 'branch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=saldrás,"verb: leave, get out, go out"


84,*región*,"*region*
noun: region, area, district",*region*,región,"[['region', 'area', 'district', 'land', 'zone', 'vicinity', 'quarter', 'section']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=región,"noun: region, area, district"


85,*produce* (producir),"*produces*
verb: produce, yield, result in",*produces*,producir,"[['produce', 'yield', 'result in', 'generate', 'bring about', 'develop', 'bear', 'bring forth', 'breed', 'originate', 'turn out', 'raise', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=produce,"verb: produce, yield, result in"


86,*post*,"*post*
",*post*,post,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=post,


87,*obsesionado* (obsesionado obsesionar),"*obsessed*
adjective: obsessed",*obsessed*,obsesionado obsesionar,[['obsessed']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=obsesionado,adjective: obsessed


88,*descubre* (descubrir),"*discover*
verb: discover, find out, uncover",*discover*,descubrir,"[['discover', 'find out', 'uncover', 'learn', 'detect', 'expose', 'search out', 'come upon', 'break through']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=descubre,"verb: discover, find out, uncover"


89,*cerró* (cerrar),"*hill*
noun: hill",*hill*,cerrar,[['hill']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cerró,noun: hill


90,*cayeron* (caer),"*fell*
verb: fall, drop, fall down",*fell*,caer,"[['fall', 'drop', 'fall down', 'fall off', 'fall out', 'go', 'tumble', 'sink', 'decline', 'go down', 'fall over', 'fall on', 'come down', 'plunge', 'tumble down', 'crumble', 'like', 'demise', 'catch on', 'set', 'live']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cayeron,"verb: fall, drop, fall down"


91,*casé* (casar),"*I got married*
verb: marry, wed, marry off",*I got married*,casar,"[['marry', 'wed', 'marry off', 'blend', 'unite']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=casé,"verb: marry, wed, marry off"


92,*automóvil*,"*car*
noun: automobile, car, motor
adjective: motor",*car*,automóvil,"[['automobile', 'car', 'motor', 'motor vehicle', 'motorcar'], ['motor']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=automóvil,"noun: automobile, car, motor
adjective: motor"


93,*atiende* (atender),"*attends*
verb: attend, serve, care",*attends*,atender,"[['attend', 'serve', 'care', 'respond', 'tend', 'heed', 'listen', 'nurse']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atiende,"verb: attend, serve, care"


94,*voló* (volar),"*flew*
verb: fly, blow, blow up",*flew*,volar,"[['fly', 'blow', 'blow up', 'sail', 'wing']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=voló,"verb: fly, blow, blow up"


95,*ruinas* (ruina ruinar),"*ruins*
noun: debris, shambles",*ruins*,ruina ruinar,"[['debris', 'shambles']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ruinas,"noun: debris, shambles"


96,*orilla*,"*bank*
noun: shore, bank, edge",*bank*,orilla,"[['shore', 'bank', 'edge', 'side', 'riverside', 'border', 'shoreline', 'brink', 'hem']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=orilla,"noun: shore, bank, edge"


97,*mañanas* (mañana),"*mornings*
noun: morning, tomorrow",*mornings*,mañana,"[['morning', 'tomorrow']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mañanas,"noun: morning, tomorrow"


98,*magnífica* (magnífico),"*magnificent*
adjective: magnificent, marvelous, grand",*magnificent*,magnífico,"[['magnificent', 'marvelous', 'grand', 'great', 'superb', 'beautiful', 'splendid', 'royal', 'champion', 'crackerjack', 'super-duper', 'marvellous']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=magnífica,"adjective: magnificent, marvelous, grand"


99,*excitante*,"*exciting*
adjective: exciting, stimulating
noun: excitant, stimulant, exciter",*exciting*,excitante,"[['exciting', 'stimulating'], ['excitant', 'stimulant', 'exciter']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=excitante,"adjective: exciting, stimulating
noun: excitant, stimulant, exciter"


