,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
39,339,hacia,hacia,hacia,toward,ADP,ADP,Preposition
40,340,vi,*vi* (ver),ver,saw,VERB,VERB,Verb
41,341,miedo,miedo,miedo,fear,NOUN,NOUN,Noun
42,342,adiós,adiós,adiós,bye,INTJ,INTJ,Interjection
43,343,primero,primero,primero,first,ADV,ADV,Adverb
44,344,debería,*debería* (deber),deber,ought,AUX,AUX,Auxiliary
45,345,poder,poder,poder,can,NOUN,NOUN,Noun
46,346,niños,*niños* (niño),niño,children,NOUN,NOUN,Noun
47,347,sería,*sería* (ser),ser,I would be,AUX,AUX,Auxiliary
48,348,historia,historia,historia,history,NOUN,NOUN,Noun
49,349,hey,hey,hey,hey,VERB,VERB,Verb
50,350,mientras,mientras,mientras,while,SCONJ,SCONJ,Conjunction
51,351,ciudad,ciudad,ciudad,city,NOUN,NOUN,Noun
52,352,dijiste,*dijiste* (decir),decir,said,VERB,VERB,Verb
53,353,espero,*espero* (esperar),esperar,wait,VERB,VERB,Verb
54,354,cuánto,cuánto,cuánto,how much,PRON,PRON,Pronoun
55,355,esposa,esposa,esposa,wife,NOUN,NOUN,Noun
56,356,esposa,*esposa* (esposar),esposar,wife,NOUN,NOUN,Noun
57,357,pronto,pronto,pronto,soon,ADV,ADV,Adverb
58,358,chicos,*chicos* (chico),chico,guys,NOUN,NOUN,Noun
59,359,cualquier,cualquier,cualquier,any,DET,DET,Determiner
60,360,viejo,viejo,viejo,old,ADJ,ADJ,Adjective
61,361,debemos,*debemos* (deber),deber,must,AUX,AUX,Auxiliary
62,362,deja,*deja* (dejar),dejar,leaves,VERB,VERB,Verb
63,363,año,año,año,year,NOUN,NOUN,Noun
64,364,muerte,muerte,muerte,death,NOUN,NOUN,Noun
65,365,hablando,*hablando* (hablar),hablar,talking,VERB,VERB,Verb
66,366,manos,*manos* (mano),mano,hands,NOUN,NOUN,Noun
67,367,da,*da* (dar),dar,gives,VERB,VERB,Verb
68,368,loco,loco,loco,crazy,ADJ,ADJ,Adjective
69,369,problemas,*problemas* (problema),problema,issues,NOUN,NOUN,Noun
70,370,mano,mano,mano,hand,NOUN,NOUN,Noun
71,371,guerra,guerra,guerra,war,NOUN,NOUN,Noun
72,372,semana,semana,semana,week,NOUN,NOUN,Noun
73,373,pasar,pasar,pasar,pass,VERB,VERB,Verb
74,374,vale,*vale* (valer),valer,OK,VERB,VERB,Verb
75,375,vale,vale,vale,OK,VERB,VERB,Verb
76,376,cuál,cuál,cuál,which,PRON,PRON,Pronoun
77,377,viene,*viene* (venir),venir,comes,VERB,VERB,Verb
78,378,volver,volver,volver,return,VERB,VERB,Verb
79,379,toma,*toma* (tomar),tomar,take,VERB,VERB,Verb
80,380,caso,caso,caso,case,NOUN,NOUN,Noun
81,381,caso,*caso* (casar),casar,case,NOUN,NOUN,Noun
82,382,agua,agua,agua,water,NOUN,NOUN,Noun
83,383,haré,*haré* (hacer),hacer,I will do,VERB,VERB,Verb
84,384,vete,*vete* (ir),ir,go away,VERB,VERB,Verb
85,385,entiendo,*entiendo* (entender),entender,I understand,VERB,VERB,Verb
86,386,horas,*horas* (hora),hora,hours,NOUN,NOUN,Noun
87,387,personas,*personas* (persona),persona,people,NOUN,NOUN,Noun
88,388,capitán,capitán,capitán,captain,NOUN,NOUN,Noun
89,389,adelante,adelante,adelante,forward,ADV,ADV,Adverb
90,390,niño,niño,niño,child,NOUN,NOUN,Noun
91,391,listo,listo,listo,ready,ADJ,ADJ,Adjective
92,392,noches,*noches* (noche),noche,nights,NOUN,NOUN,Noun
93,393,buenos,*buenos* (bueno),bueno,good,ADJ,ADJ,Adjective
94,394,iba,*iba* (ir),ir,I was going,VERB,VERB,Verb
95,395,juntos,*juntos* (junto),junto,together,ADJ,ADJ,Adjective
96,396,dame,*dame* (dar),dar,give to me,ADJ,ADJ,Adjective
97,397,único,único,único,only,ADJ,ADJ,Adjective
98,398,déjame,*déjame* (dejar),dejar,let me,VERB,VERB,Verb
99,399,cerca,cerca,cerca,near,ADV,ADV,Adverb
