,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
9,*echo* (echar),"*threw out*
verb: cast, throw, put",*threw out*,echar,"[['cast', 'throw', 'put', 'lay', 'pour', 'toss', 'drop', 'oust', 'throw out', 'kick out', 'fall back', 'blow', 'send', 'throw in', 'shoot', 'eject', 'put on', 'put out', 'throw away', 'tip', 'chuck', 'send out', 'throw up', 'turn out', 'pump', 'fasten', 'throw on', 'push out', 'send away', 'shoot forth', 'chuck out', 'shoot out', 'send forth', 'cast up', 'blow out', 'turf out', 'sick', 'put down as', 'toss over', 'tack on', 'bud', 'toss away', 'order off', 'order out', 'detrude', 'tell off', 'tick off', 'post']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=echo,"verb: cast, throw, put"


10,*desaparecer*,"*disappear*
verb: disappear, go away, vanish",*disappear*,desaparecer,"[['disappear', 'go away', 'vanish', 'wear off', 'die', 'die out', 'fade out', 'die away', 'peter out', 'go under', 'clear off', 'work off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=desaparecer,"verb: disappear, go away, vanish"


11,*potencia*,"*power*
noun: power, potency",*power*,potencia,"[['power', 'potency']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=potencia,"noun: power, potency"


12,*adn* (ADN),"*dna*
",*dna*,ADN,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=adn,


13,*traiga* (traer),"*bring*
verb: bring, bring in, get",*bring*,traer,"[['bring', 'bring in', 'get', 'carry', 'bring along', 'wear', 'take along', 'call up', 'carry back', 'bring round', 'bring around', 'wheel out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=traiga,"verb: bring, bring in, get"


14,*permítame* (permitir),"*let me*
interjection: Allow me!",*let me*,permitir,[['Allow me!']],interjection,interjection,https://www.linguee.com/english-dutch/search?source=auto&query=permítame,interjection: Allow me!


15,*mayores* (mayor),"*greater*
adjective: higher, major, bigger
noun: senior, elderly, elder",*greater*,mayor,"[['higher', 'major', 'bigger', 'high', 'senior', 'main', 'big', 'elder', 'utmost', 'chief', 'adult'], ['senior', 'elderly', 'elder', 'chief', 'capital', 'boss']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=mayores,"adjective: higher, major, bigger
noun: senior, elderly, elder"


16,*regalos* (regalo),"*gifts*
noun: gifts",*gifts*,regalo,[['gifts']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=regalos,noun: gifts


17,*pusiste* (poner),"*you put*
verb: put, add, place",*you put*,poner,"[['put', 'add', 'place', 'set', 'lay', 'give', 'put on', 'put up', 'post', 'take', 'set up', 'insert', 'wear', 'put down', 'put out', 'raise', 'stick', 'attach', 'impose', 'affix', 'install', 'stand', 'put into', 'turn on', 'drop', 'arrange', 'switch on', 'get on', 'slip on', 'bet', 'play back', 'stow', 'put through', 'enclose', 'instal', 'encase', 'take along', 'inclose', 'dress', 'impawn', 'tag on', 'send', 'deposit', 'connect', 'append']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pusiste,"verb: put, add, place"


18,*peligrosa* (peligroso),"*dangerous*
adjective: dangerous, hazardous, perilous",*dangerous*,peligroso,"[['dangerous', 'hazardous', 'perilous', 'risky', 'nasty', 'pernicious', 'parlous']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=peligrosa,"adjective: dangerous, hazardous, perilous"


19,*militares* (militar),"*military*
adjective: military, soldierly, regimental
noun: military, soldier, serviceman
verb: soldier, militate, serve",*military*,militar,"[['military', 'soldierly', 'regimental'], ['military', 'soldier', 'serviceman'], ['soldier', 'militate', 'serve']]",adjective noun verb,adjective noun verb,https://www.linguee.com/english-dutch/search?source=auto&query=militares,"adjective: military, soldierly, regimental
noun: military, soldier, serviceman
verb: soldier, militate, serve"


20,*jodida* (joder jodido),"*fucked up*
verb: fuck, screw, fuck up",*fucked up*,joder jodido,"[['fuck', 'screw', 'fuck up', 'fuck about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=jodida,"verb: fuck, screw, fuck up"


21,*coincidencia*,"*coincidence*
noun: coincidence, agreement",*coincidence*,coincidencia,"[['coincidence', 'agreement']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=coincidencia,"noun: coincidence, agreement"


22,*bandera*,"*flag*
noun: flag, banner, ensign",*flag*,bandera,"[['flag', 'banner', 'ensign', 'colors', 'marker', 'colours']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bandera,"noun: flag, banner, ensign"


23,*adivinar*,"*guess*
verb: guess, divine",*guess*,adivinar,"[['guess', 'divine']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=adivinar,"verb: guess, divine"


24,*tubo*,"*tube*
noun: tube, pipe, flue",*tube*,tubo,"[['tube', 'pipe', 'flue', 'conduit', 'passage', 'drill pipe']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tubo,"noun: tube, pipe, flue"


25,*partida* (partida partido partir),"*departure*
noun: departure, game, item",*departure*,partida partido partir,"[['departure', 'game', 'item', 'batch', 'entry', 'going', 'certificate']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=partida,"noun: departure, game, item"


26,*opciones* (opción),"*options*
noun: option, choice",*options*,opción,"[['option', 'choice']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=opciones,"noun: option, choice"


27,*llamaron* (llamar),"*they called*
verb: call, get, knock",*they called*,llamar,"[['call', 'get', 'knock', 'name', 'ring', 'call up', 'call in', 'summon', 'term', 'call back', 'call upon', 'ring up', 'beckon', 'buzz', 'call over', 'call off', 'whip in', 'hollo', 'holloa', 'have in', 'get on to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llamaron,"verb: call, get, knock"


28,*hombro*,"*shoulder*
noun: shoulder",*shoulder*,hombro,[['shoulder']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hombro,noun: shoulder


29,*vampiros* (vampiro),"*vampires*
noun: vampire",*vampires*,vampiro,[['vampire']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vampiros,noun: vampire


30,*sabían* (saber),"*they knew*
verb: know, realize, taste",*they knew*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sabían,"verb: know, realize, taste"


31,*recibió* (recibir),"*received*
verb: receive, get, welcome",*received*,recibir,"[['receive', 'get', 'welcome', 'take in', 'bow in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=recibió,"verb: receive, get, welcome"


32,*jugadores* (jugador),"*players*
noun: player, gambler, punter",*players*,jugador,"[['player', 'gambler', 'punter', 'gamester', 'dicer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jugadores,"noun: player, gambler, punter"


33,*celebrar*,"*celebrate*
verb: celebrate, hold, observe",*celebrate*,celebrar,"[['celebrate', 'hold', 'observe', 'perform', 'keep']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=celebrar,"verb: celebrate, hold, observe"


34,*armario*,"*cupboard*
noun: closet, wardrobe, cabinet",*cupboard*,armario,"[['closet', 'wardrobe', 'cabinet', 'cupboard', 'locker']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=armario,"noun: closet, wardrobe, cabinet"


35,*tetas* (teta),"*tits*
noun: tits, boobs, jugs",*tits*,teta,"[['tits', 'boobs', 'jugs', 'knockers', 'hooters']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tetas,"noun: tits, boobs, jugs"


36,*paliza*,"*beating*
noun: beating, thrashing, drubbing",*beating*,paliza,"[['beating', 'thrashing', 'drubbing', 'licking', 'bashing', 'flogging', 'beating up', 'hammering', 'punishment', 'pasting', 'whack', 'leathering', 'smacking', 'basting', 'plastering']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=paliza,"noun: beating, thrashing, drubbing"


37,*sabor*,"*flavor*
noun: flavor, taste, savor",*flavor*,sabor,"[['flavor', 'taste', 'savor', 'spice', 'tang', 'relish', 'tastiness', 'smack', 'treat', 'sapor', 'spiceness', 'flavour', 'savour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sabor,"noun: flavor, taste, savor"


38,*míralo* (mirar),"*Look*
",*Look*,mirar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=míralo,


39,*lata*,"*can*
noun: can, tin, canister",*can*,lata,"[['can', 'tin', 'canister', 'drag', 'nuisance', 'pest', 'bind', 'fag', 'pill']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lata,"noun: can, tin, canister"


40,*héroes* (héroe),"*heroes*
noun: hero",*heroes*,héroe,[['hero']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=héroes,noun: hero


41,*serpiente*,"*snake*
noun: snake, serpent",*snake*,serpiente,"[['snake', 'serpent']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=serpiente,"noun: snake, serpent"


42,*escribí* (escribir),"*i wrote*
verb: write, spell, write out",*i wrote*,escribir,"[['write', 'spell', 'write out', 'write in', 'write up', 'write off', 'join up', 'indenture', 'get off', 'keep']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=escribí,"verb: write, spell, write out"


43,*comité*,"*committee*
noun: committee, commission",*committee*,comité,"[['committee', 'commission']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=comité,"noun: committee, commission"


44,*bendiga* (bendecir),"*bless*
verb: bless",*bless*,bendecir,[['bless']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=bendiga,verb: bless


45,*terminé* (terminar),"*I finished*
verb: end, finish, complete",*I finished*,terminar,"[['end', 'finish', 'complete', 'end up', 'terminate', 'conclude', 'stop', 'finish off', 'break', 'expire', 'discontinue', 'break off', 'sign off', 'close up', 'follow up', 'leave off', 'let up', 'dispose of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=terminé,"verb: end, finish, complete"


46,*oyó* (oír),"*or me*
verb: hear, listen, overhear",*or me*,oír,"[['hear', 'listen', 'overhear', 'catch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=oyó,"verb: hear, listen, overhear"


47,*imaginación*,"*imagination*
noun: imagination, fancy, fantasy",*imagination*,imaginación,"[['imagination', 'fancy', 'fantasy', 'phantasy', 'make-believe']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=imaginación,"noun: imagination, fancy, fantasy"


48,*funcionó* (funcionar),"*it worked*
verb: work, function, run",*it worked*,funcionar,"[['work', 'function', 'run', 'operate', 'perform', 'act', 'start', 'behave', 'flush', 'functionate', 'go']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=funcionó,"verb: work, function, run"


49,*bello*,"*beautiful*
adjective: beautiful, lovely, handsome",*beautiful*,bello,"[['beautiful', 'lovely', 'handsome', 'fair', 'beauteous']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=bello,"adjective: beautiful, lovely, handsome"


50,*hígado*,"*liver*
noun: liver",*liver*,hígado,[['liver']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hígado,noun: liver


51,*cierre* (cierre cerrar),"*closing*
noun: closing, closure, locking",*closing*,cierre cerrar,"[['closing', 'closure', 'locking', 'shutdown', 'fastener', 'clasp', 'zipper', 'fastening', 'zip', 'cutoff', 'zip fastener']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cierre,"noun: closing, closure, locking"


52,*cabina*,"*cabin*
noun: cabin, cab, booth",*cabin*,cabina,"[['cabin', 'cab', 'booth', 'cubicle', 'sleeping compartment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cabina,"noun: cabin, cab, booth"


53,*queríamos* (querer),"*we wanted*
verb: want, love, wish",*we wanted*,querer,"[['want', 'love', 'wish', 'will', 'like', 'cherish', 'feel like', 'desiderate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=queríamos,"verb: want, love, wish"


54,*pasas* (pasar pasa),"*raisins*
noun: raisins",*raisins*,pasar pasa,[['raisins']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pasas,noun: raisins


55,*mantente* (mantener),"*stay*
",*stay*,mantener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=mantente,


56,*japón* (Japón),"*Japan*
noun: Japan, Nippon",*Japan*,Japón,"[['Japan', 'Nippon']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=japón,"noun: Japan, Nippon"


57,*deseos* (deseo),"*wishes*
noun: desire, wish, want",*wishes*,deseo,"[['desire', 'wish', 'want', 'will', 'yearning']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=deseos,"noun: desire, wish, want"


58,*cuéntame* (contar),"*tell me*
",*tell me*,contar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cuéntame,


59,*rastro*,"*trace*
noun: trail, trace, sign",*trace*,rastro,"[['trail', 'trace', 'sign', 'track', 'spoor', 'rake', 'raker']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rastro,"noun: trail, trace, sign"


60,*compró* (comprar),"*bought*
verb: buy, purchase, get",*bought*,comprar,"[['buy', 'purchase', 'get', 'buy up', 'pick up', 'invest in', 'lay in', 'take over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=compró,"verb: buy, purchase, get"


61,*anterior*,"*former*
adjective: previous, prior, former
adverb: before",*former*,anterior,"[['previous', 'prior', 'former', 'preceding', 'anterior', 'front', 'past', 'fore', 'antecedent', 'aforegoing'], ['before']]",adjective adverb,adjective adverb,https://www.linguee.com/english-dutch/search?source=auto&query=anterior,"adjective: previous, prior, former
adverb: before"


62,*acero*,"*steel*
noun: steel, iron, brand",*steel*,acero,"[['steel', 'iron', 'brand']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=acero,"noun: steel, iron, brand"


63,*desnudo* (desnudo desnudar),"*naked*
adjective: naked, bare, nude
noun: nude, nudity, undress
adverb: in the nude",*naked*,desnudo desnudar,"[['naked', 'bare', 'nude', 'unclad'], ['nude', 'nudity', 'undress'], ['in the nude']]",adjective noun adverb,adjective noun adverb,https://www.linguee.com/english-dutch/search?source=auto&query=desnudo,"adjective: naked, bare, nude
noun: nude, nudity, undress
adverb: in the nude"


64,*comisario*,"*commissar*
noun: commissar, deputy",*commissar*,comisario,"[['commissar', 'deputy']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=comisario,"noun: commissar, deputy"


65,*refuerzos* (refuerzo),"*reinforcement*
noun: reinforcement, draft",*reinforcement*,refuerzo,"[['reinforcement', 'draft']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=refuerzos,"noun: reinforcement, draft"


66,*preparar*,"*prepare*
verb: prepare, make, ready",*prepare*,preparar,"[['prepare', 'make', 'ready', 'draw up', 'train', 'draft', 'build', 'lay', 'prime', 'make up', 'coach', 'make ready', 'cook up', 'dispense', 'put up', 'lead up', 'train up', 'infuse', 'tee up', 'do', 'draught']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preparar,"verb: prepare, make, ready"


67,*perdidos* (perdido perder),"*lost*
verb: lose, miss, waste",*lost*,perdido perder,"[['lose', 'miss', 'waste', 'shed', 'forfeit', 'drop', 'lose out', 'miss out on', 'ruin', 'misplace', 'mislay', 'idle away', 'balk', 'muff', 'misspend', 'loiter away', 'baulk']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=perdidos,"verb: lose, miss, waste"


68,*pagaré* (pagar),"*I will pay*
noun: promissory note",*I will pay*,pagar,[['promissory note']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pagaré,noun: promissory note


69,*huevo*,"*egg*
noun: egg, ball",*egg*,huevo,"[['egg', 'ball']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=huevo,"noun: egg, ball"


70,*entrando* (entrar),"*entering*
verb: enter, get in, come in",*entering*,entrar,"[['enter', 'get in', 'come in', 'go in', 'access', 'input', 'fit', 'walk in', 'step in', 'bring in', 'pass in', 'introduce', 'put in', 'march in', 'pull in', 'draw in', 'get at', 'show in', 'approach']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=entrando,"verb: enter, get in, come in"


71,*armada* (armada armado armar),"*navy*
noun: navy, armada, fleet",*navy*,armada armado armar,"[['navy', 'armada', 'fleet']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=armada,"noun: navy, armada, fleet"


72,*trate* (tratar),"*try*
verb: treat, process, try on",*try*,tratar,"[['treat', 'process', 'try on', 'attend', 'behave towards']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=trate,"verb: treat, process, try on"


73,*supo* (saber),"*he knew*
verb: know, realize, taste",*he knew*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=supo,"verb: know, realize, taste"


74,*bromeas* (bromear),"*you joke*
verb: joke, banter, jest",*you joke*,bromear,"[['joke', 'banter', 'jest', 'fun', 'play', 'fool', 'fool around', 'spoof', 'deride', 'jape', 'kid on', 'jive']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=bromeas,"verb: joke, banter, jest"


75,*verdaderamente*,"*truly*
adverb: truly, really, indeed",*truly*,verdaderamente,"[['truly', 'really', 'indeed', 'genuinely', 'quite', 'sure', 'rightfully', 'correctly']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=verdaderamente,"adverb: truly, really, indeed"


76,*miro* (mirar),"*I look*
verb: look, look at, watch",*I look*,mirar,"[['look', 'look at', 'watch', 'see', 'view', 'glance', 'peer', 'look to', 'regard', 'look on', 'look around', 'eye', 'look after', 'look about', 'survey']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=miro,"verb: look, look at, watch"


77,*límite*,"*limit*
noun: limit, boundary, bound",*limit*,límite,"[['limit', 'boundary', 'bound', 'limitation', 'borderline', 'end', 'line', 'term', 'confine', 'abutment', 'admeasurement', 'latest']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=límite,"noun: limit, boundary, bound"


78,*esperemos* (esperar),"*let's hope*
verb: wait, expect, wait for",*let's hope*,esperar,"[['wait', 'expect', 'wait for', 'hope', 'await', 'wait around', 'look for', 'hold on', 'hold off', 'wait about', 'hang on', 'hang around', 'hang about', 'stand around', 'stand about', 'stay']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=esperemos,"verb: wait, expect, wait for"


79,*sacado* (sacado sacar),"*taken out*
adjective: taken",*taken out*,sacado sacar,[['taken']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sacado,adjective: taken


80,*diamante*,"*Diamond*
adjective: diamond
noun: diamond, adamant, rock",*Diamond*,diamante,"[['diamond'], ['diamond', 'adamant', 'rock', 'sparkler']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=diamante,"adjective: diamond
noun: diamond, adamant, rock"


81,*secuestro* (secuestro secuestrar),"*kidnapping*
adjective: kidnapping
noun: kidnapping, abduction, sequestration",*kidnapping*,secuestro secuestrar,"[['kidnapping'], ['kidnapping', 'abduction', 'sequestration', 'hijacking', 'seizure', 'hijack', 'sequestrum', 'distraint']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=secuestro,"adjective: kidnapping
noun: kidnapping, abduction, sequestration"


82,*casco* (casco cascar),"*helmet*
noun: helmet, shell, hoof",*helmet*,casco cascar,"[['helmet', 'shell', 'hoof', 'hulk', 'body', 'shard', 'empty', 'potsherd', 'sherd']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=casco,"noun: helmet, shell, hoof"


83,*ayudó* (ayudar),"*helped*
verb: help, assist, aid",*helped*,ayudar,"[['help', 'assist', 'aid', 'support', 'help out', 'boost', 'lend a hand', 'help along', 'abet', 'subserve', 'tide over', 'dole', 'favor', 'pull up', 'advance', 'favour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ayudó,"verb: help, assist, aid"


84,*nene*,"*baby*
noun: baby, babe, tot",*baby*,nene,"[['baby', 'babe', 'tot', 'mite']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=nene,"noun: baby, babe, tot"


85,*marcas* (marca marcar),"*brands*
noun: brand, mark, trademark",*brands*,marca marcar,"[['brand', 'mark', 'trademark', 'make', 'stamp', 'landmark', 'scratch', 'patent']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=marcas,"noun: brand, mark, trademark"


86,*pudieras* (poder),"*could you*
verb: be able to, can, may",*could you*,poder,"[['be able to', 'can', 'may']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pudieras,"verb: be able to, can, may"


87,*poca* (poco),"*little*
adjective: little, short, shallow",*little*,poco,"[['little', 'short', 'shallow', 'lesser']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=poca,"adjective: little, short, shallow"


88,*jugo*,"*juice*
noun: juice",*juice*,jugo,[['juice']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jugo,noun: juice


89,*heridos* (herido herir),"*wounded*
adjective: wounded, injured, lacerated",*wounded*,herido herir,"[['wounded', 'injured', 'lacerated']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=heridos,"adjective: wounded, injured, lacerated"


90,*congreso*,"*congress*
noun: congress, conference",*congress*,congreso,"[['congress', 'conference']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=congreso,"noun: congress, conference"


91,*cementerio*,"*cemetery*
noun: cemetery, graveyard, churchyard",*cemetery*,cementerio,"[['cemetery', 'graveyard', 'churchyard', 'burial ground']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cementerio,"noun: cemetery, graveyard, churchyard"


92,*prostituta*,"*prostitute*
noun: prostitute, whore, hooker",*prostitute*,prostituta,"[['prostitute', 'whore', 'hooker', 'harlot', 'moll', 'scarlet woman', 'night-walker', 'call-girl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=prostituta,"noun: prostitute, whore, hooker"


93,*desaparece* (desaparecer),"*disappear*
verb: disappear, go away, vanish",*disappear*,desaparecer,"[['disappear', 'go away', 'vanish', 'wear off', 'die', 'die out', 'fade out', 'die away', 'peter out', 'go under', 'clear off', 'work off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=desaparece,"verb: disappear, go away, vanish"


94,*consecuencias* (consecuencia),"*consequences*
noun: impact",*consequences*,consecuencia,[['impact']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=consecuencias,noun: impact


95,*terreno*,"*land*
noun: ground, terrain, land
adjective: earthy",*land*,terreno,"[['ground', 'terrain', 'land', 'piece of land', 'piece of ground'], ['earthy']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=terreno,"noun: ground, terrain, land
adjective: earthy"


96,*salvado* (salvado salvar),"*saved*
noun: bran
adjective: safe",*saved*,salvado salvar,"[['bran'], ['safe']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=salvado,"noun: bran
adjective: safe"


97,*mueren* (morir),"*die*
verb: die, kill, die out",*die*,morir,"[['die', 'kill', 'die out', 'expire', 'demise', 'go out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mueren,"verb: die, kill, die out"


98,*igualmente*,"*likewise*
adverb: equally, likewise, alike",*likewise*,igualmente,"[['equally', 'likewise', 'alike', 'evenly']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=igualmente,"adverb: equally, likewise, alike"


99,*ganamos* (ganar),"*we won*
verb: win, earn, gain",*we won*,ganar,"[['win', 'earn', 'gain', 'make', 'get', 'beat', 'save', 'take', 'profit', 'win out', 'make money', 'best', 'draw', 'reclaim', 'carry off', 'get the best of', 'carry', 'head', 'walk over', 'win the toss', 'land']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ganamos,"verb: win, earn, gain"


