,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*armadura*,"*armor*
noun: armor, armature, frame",*armor*,armadura,"[['armor', 'armature', 'frame', 'signature', 'mounting', 'armour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=armadura,"noun: armor, armature, frame"


12,*sobrevivió* (sobrevivir),"*survived*
verb: outlast, keep alive",*survived*,sobrevivir,"[['outlast', 'keep alive']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sobrevivió,"verb: outlast, keep alive"


13,*preocupados* (preocupado preocupar),"*worried*
adjective: concerned, worried, preoccupied",*worried*,preocupado preocupar,"[['concerned', 'worried', 'preoccupied', 'troubled', 'disquiet']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=preocupados,"adjective: concerned, worried, preoccupied"


14,*ocasiones* (ocasión),"*occasions*
noun: chance, occasion, time",*occasions*,ocasión,"[['chance', 'occasion', 'time', 'opportunity']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ocasiones,"noun: chance, occasion, time"


15,*necesitarás* (necesitar),"*you will need to*
verb: need, require, take",*you will need to*,necesitar,"[['need', 'require', 'take', 'want', 'necessitate', 'lack']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=necesitarás,"verb: need, require, take"


16,*mutante*,"*mutant*
",*mutant*,mutante,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=mutante,


17,*músculos* (músculo),"*muscles*
noun: muscle, brawn",*muscles*,músculo,"[['muscle', 'brawn']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=músculos,"noun: muscle, brawn"


18,*mantienen* (mantener),"*keep*
verb: maintain, keep, hold",*keep*,mantener,"[['maintain', 'keep', 'hold', 'sustain', 'support', 'keep up', 'service', 'keep in', 'keep on', 'hold up', 'provide for', 'prop', 'abide', 'tend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mantienen,"verb: maintain, keep, hold"


19,*justa* (justo),"*fair*
adjective: just, right, righteous",*fair*,justo,"[['just', 'right', 'righteous', 'correct', 'true']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=justa,"adjective: just, right, righteous"


20,*increíbles* (increíble),"*amazing*
adjective: incredible, unbelievable, extraordinary",*amazing*,increíble,"[['incredible', 'unbelievable', 'extraordinary', 'unreal', 'beyond belief', 'implausible', 'steep', 'mind-bending']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=increíbles,"adjective: incredible, unbelievable, extraordinary"


21,*incómodo*,"*uncomfortable*
adjective: uncomfortable, awkward, inconvenient",*uncomfortable*,incómodo,"[['uncomfortable', 'awkward', 'inconvenient', 'cumbersome', 'comfortless', 'incommodious', 'ill-at-ease']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=incómodo,"adjective: uncomfortable, awkward, inconvenient"


22,*harta* (harto hartar),"*fed up*
adjective: jaded, sated, satiated",*fed up*,harto hartar,"[['jaded', 'sated', 'satiated']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=harta,"adjective: jaded, sated, satiated"


23,*expedición*,"*expedition*
noun: expedition",*expedition*,expedición,[['expedition']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=expedición,noun: expedition


24,*esfuerzos* (esfuerzo),"*efforts*
noun: striving, pains",*efforts*,esfuerzo,"[['striving', 'pains']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=esfuerzos,"noun: striving, pains"


25,*directa* (directo),"*direct*
adjective: direct, through, forthright",*direct*,directo,"[['direct', 'through', 'forthright', 'forehand', 'point-blank', 'non-stop']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=directa,"adjective: direct, through, forthright"


26,*deberes* (deber),"*homework*
noun: homework, schoolwork",*homework*,deber,"[['homework', 'schoolwork']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=deberes,"noun: homework, schoolwork"


27,*contratado* (contratado contratar),"*hired*
adjective: contracted",*hired*,contratado contratar,[['contracted']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=contratado,adjective: contracted


28,*usé* (usar),"*i used*
verb: use, wear, utilize",*i used*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=usé,"verb: use, wear, utilize"


29,*sentar*,"*sit*
verb: sit, set, seat",*sit*,sentar,"[['sit', 'set', 'seat', 'lay down']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sentar,"verb: sit, set, seat"


30,*presentes* (presente presentar),"*present*
adjective: present, current, actual
noun: present, memento",*present*,presente presentar,"[['present', 'current', 'actual'], ['present', 'memento']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=presentes,"adjective: present, current, actual
noun: present, memento"


31,*mierdas* (mierda),"*shit*
noun: shit, crap, bullshit",*shit*,mierda,"[['shit', 'crap', 'bullshit', 'poop', 'muck']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mierdas,"noun: shit, crap, bullshit"


32,*merecen* (merecer),"*deserve*
verb: deserve, merit, earn",*deserve*,merecer,"[['deserve', 'merit', 'earn', 'gain', 'rate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=merecen,"verb: deserve, merit, earn"


33,*llamaban* (llamar),"*they called*
verb: call, get, knock",*they called*,llamar,"[['call', 'get', 'knock', 'name', 'ring', 'call up', 'call in', 'summon', 'term', 'call back', 'call upon', 'ring up', 'beckon', 'buzz', 'call over', 'call off', 'whip in', 'hollo', 'holloa', 'have in', 'get on to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llamaban,"verb: call, get, knock"


34,*ejecución*,"*execution*
noun: execution, implementation, performance",*execution*,ejecución,"[['execution', 'implementation', 'performance', 'enforcement', 'achievement', 'hanging', 'pursuance', 'decimation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ejecución,"noun: execution, implementation, performance"


35,*darás* (dar),"*you will give*
verb: give, yield, lend",*you will give*,dar,"[['give', 'yield', 'lend', 'show', 'teach', 'hand', 'gift', 'put on', 'give off', 'take to', 'surrender', 'lecture', 'turn on', 'produce', 'feed on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=darás,"verb: give, yield, lend"


36,*créame* (creer),"*believe me*
",*believe me*,creer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=créame,


37,*busquemos* (buscar),"*let's look for*
verb: search, search for, look",*let's look for*,buscar,"[['search', 'search for', 'look', 'seek', 'look for', 'look up', 'pursue', 'hunt', 'seek for', 'look out', 'hunt for', 'quest', 'look out for', 'seek after', 'go after', 'scout for', 'prospect for', 'search after', 'hunt out', 'look round', 'home in on', 'scrounge around for', 'investigate', 'forage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=busquemos,"verb: search, search for, look"


38,*afirmativo*,"*affirmative*
adjective: affirmative, positive, assertive
noun: affirmative",*affirmative*,afirmativo,"[['affirmative', 'positive', 'assertive'], ['affirmative']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=afirmativo,"adjective: affirmative, positive, assertive
noun: affirmative"


39,*admito* (admitir),"*I admit*
verb: admit, accept, allow",*I admit*,admitir,"[['admit', 'accept', 'allow', 'acknowledge', 'recognize', 'take in', 'concede', 'confess', 'bear', 'avow', 'allow out', 'initiate', 'tell']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=admito,"verb: admit, accept, allow"


40,*talla* (talla tallar),"*size*
noun: size, height, stature",*size*,talla tallar,"[['size', 'height', 'stature']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=talla,"noun: size, height, stature"


41,*rodeado* (rodeado rodear),"*surrounded*
adjective: surrounded, girded
noun: girder",*surrounded*,rodeado rodear,"[['surrounded', 'girded'], ['girder']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=rodeado,"adjective: surrounded, girded
noun: girder"


42,*reparar*,"*fix*
verb: repair, make good, undo",*fix*,reparar,"[['repair', 'make good', 'undo', 'patch up', 'recondition']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=reparar,"verb: repair, make good, undo"


43,*quitó* (quitar),"*removed*
verb: remove, take away, take off",*removed*,quitar,"[['remove', 'take away', 'take off', 'pull off', 'take out', 'wash away', 'take from', 'clear away', 'relieve', 'get out', 'take up', 'brush away', 'get off', 'clear out', 'come off', 'wash off', 'knock off', 'brush off', 'get away', 'excise', 'blow off', 'knock out', 'pick off', 'weed', 'trim away', 'trim off', 'twist off', 'push off', 'encroach on', 'iron out', 'throw aside', 'let away', 'tidy away']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quitó,"verb: remove, take away, take off"


44,*patada*,"*kick*
noun: kick, boot, punt",*kick*,patada,"[['kick', 'boot', 'punt', 'stamp']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=patada,"noun: kick, boot, punt"


45,*lea* (leer),"*read*
verb: read",*read*,leer,[['read']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lea,verb: read


46,*jugado* (jugar),"*played*
verb: play, gamble, play around",*played*,jugar,"[['play', 'gamble', 'play around', 'play at', 'move', 'sport', 'play about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=jugado,"verb: play, gamble, play around"


47,*humilde*,"*humble*
adjective: humble, poor, low",*humble*,humilde,"[['humble', 'poor', 'low', 'small', 'mean', 'lower', 'self-effacing']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=humilde,"adjective: humble, poor, low"


48,*encantó* (encantar),"*charm*
noun: charm, glamor, spell",*charm*,encantar,"[['charm', 'glamor', 'spell', 'delight', 'joy', 'sweetheart', 'lure', 'kaif', 'kief', 'glamour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=encantó,"noun: charm, glamor, spell"


49,*encantará* (encantar),"*will love*
verb: love, enchant, delight",*will love*,encantar,"[['love', 'enchant', 'delight', 'charm', 'captivate', 'bewitch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=encantará,"verb: love, enchant, delight"


50,*elefante*,"*elephant*
noun: elephant",*elephant*,elefante,[['elephant']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=elefante,noun: elephant


51,*echaré* (echar),"*I will throw*
verb: cast, throw, put",*I will throw*,echar,"[['cast', 'throw', 'put', 'lay', 'pour', 'toss', 'drop', 'oust', 'throw out', 'kick out', 'fall back', 'blow', 'send', 'throw in', 'shoot', 'eject', 'put on', 'put out', 'throw away', 'tip', 'chuck', 'send out', 'throw up', 'turn out', 'pump', 'fasten', 'throw on', 'push out', 'send away', 'shoot forth', 'chuck out', 'shoot out', 'send forth', 'cast up', 'blow out', 'turf out', 'sick', 'put down as', 'toss over', 'tack on', 'bud', 'toss away', 'order off', 'order out', 'detrude', 'tell off', 'tick off', 'post']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=echaré,"verb: cast, throw, put"


52,*demostración*,"*demonstration*
noun: demonstration, show, proof",*demonstration*,demostración,"[['demonstration', 'show', 'proof', 'showing', 'display', 'sign', 'gesture', 'exposition']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=demostración,"noun: demonstration, show, proof"


53,*creación*,"*creation*
noun: creation, making, foundation",*creation*,creación,"[['creation', 'making', 'foundation', 'origination', 'setting-up']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=creación,"noun: creation, making, foundation"


54,*compañia*,"*company*
noun: company, companionship, troupe",*company*,compañia,"[['company', 'companionship', 'troupe', 'society', 'troop', 'circle of friends', 'ingathering']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=compañia,"noun: company, companionship, troupe"


55,*camaradas* (camarada),"*comrades*
noun: comrade, pal, mate",*comrades*,camarada,"[['comrade', 'pal', 'mate', 'brother']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=camaradas,"noun: comrade, pal, mate"


56,*bebido* (bebido beber),"*drunk*
adjective: drunk, gassed, indulged",*drunk*,bebido beber,"[['drunk', 'gassed', 'indulged', 'lushed']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=bebido,"adjective: drunk, gassed, indulged"


57,*bata* (bata batir),"*coat*
noun: coat, dressing gown, wrapper",*coat*,bata batir,"[['coat', 'dressing gown', 'wrapper', 'peignoir', 'overalls']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bata,"noun: coat, dressing gown, wrapper"


58,*soga*,"*rope*
noun: rope",*rope*,soga,[['rope']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=soga,noun: rope


59,*signos* (signo),"*signs*
noun: ampersand",*signs*,signo,[['ampersand']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=signos,noun: ampersand


60,*sentirte* (sentir),"*feel you*
",*feel you*,sentir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sentirte,


61,*póngase* (poner),"*put on*
",*put on*,poner,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=póngase,


62,*perderé* (perder),"*i will lose*
verb: lose, miss, waste",*i will lose*,perder,"[['lose', 'miss', 'waste', 'shed', 'forfeit', 'drop', 'lose out', 'miss out on', 'ruin', 'misplace', 'mislay', 'idle away', 'balk', 'muff', 'misspend', 'loiter away', 'baulk']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=perderé,"verb: lose, miss, waste"


63,*pegar*,"*paste*
verb: paste, stick, glue",*paste*,pegar,"[['paste', 'stick', 'glue', 'hit', 'strike', 'beat', 'attach', 'post', 'affix', 'slap', 'stick on', 'catch', 'cement', 'put up', 'stick together', 'paste up', 'smack', 'hang', 'sock', 'stick down', 'touch', 'slug', 'plug', 'belt', 'beat up on', 'trounce', 'tie on', 'tag on', 'knock about', 'lam', 'slosh', 'welt']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pegar,"verb: paste, stick, glue"


64,*ondas* (onda),"*waves*
noun: waves, airwaves",*waves*,onda,"[['waves', 'airwaves']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ondas,"noun: waves, airwaves"


65,*mapas* (mapa),"*maps*
noun: map, chart, plat",*maps*,mapa,"[['map', 'chart', 'plat']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mapas,"noun: map, chart, plat"


66,*mantenerte* (mantener),"*keep you*
",*keep you*,mantener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=mantenerte,


67,*llenos* (lleno),"*full*
adjective: filled, full, packed",*full*,lleno,"[['filled', 'full', 'packed', 'abundant', 'total']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=llenos,"adjective: filled, full, packed"


68,*intentes* (intentar),"*try*
verb: try, attempt, intend",*try*,intentar,"[['try', 'attempt', 'intend', 'bring', 'give it a try', 'have a go', 'assay', 'bring to', 'bring up', 'have a bash at', 'bring for', 'give it a whirl']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=intentes,"verb: try, attempt, intend"


69,*informar*,"*inform*
verb: inform, report, tell",*inform*,informar,"[['inform', 'report', 'tell', 'advise', 'brief', 'apprise', 'acquaint', 'apprize', 'become acquainted', 'enlighten']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=informar,"verb: inform, report, tell"


70,*independiente*,"*independent*
adjective: independent, self-contained, self-sufficient
noun: independent, freelance",*independent*,independiente,"[['independent', 'self-contained', 'self-sufficient', 'self-dependent', 'self-reliant'], ['independent', 'freelance']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=independiente,"adjective: independent, self-contained, self-sufficient
noun: independent, freelance"


71,*fuéramos* (ir ser),"*we were*
verb: be, come, come of",*we were*,ir ser,"[['be', 'come', 'come of', 'play']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=fuéramos,"verb: be, come, come of"


72,*encontrarnos* (encontrar),"*meet us*
",*meet us*,encontrar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=encontrarnos,


73,*distintas* (distinto),"*different*
adjective: different, distinct, separate",*different*,distinto,"[['different', 'distinct', 'separate', 'dissimilar', 'diverse', 'varied', 'several']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=distintas,"adjective: different, distinct, separate"


74,*conque*,"*with what*
conjunction: so then
adverb: so-and-so",*with what*,conque,"[['so then'], ['so-and-so']]",conjunction adverb,conjunction adverb,https://www.linguee.com/english-dutch/search?source=auto&query=conque,"conjunction: so then
adverb: so-and-so"


75,*conozcas* (conocer),"*you know*
verb: know, meet, learn",*you know*,conocer,"[['know', 'meet', 'learn', 'recognize', 'become acquainted', 'ken']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=conozcas,"verb: know, meet, learn"


76,*cometa* (cometa cometer),"*kite*
noun: kite, comet, box kite",*kite*,cometa cometer,"[['kite', 'comet', 'box kite']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cometa,"noun: kite, comet, box kite"


77,*acostado* (acostado acostar),"*lying down*
adjective: lying, lying down, recumbent",*lying down*,acostado acostar,"[['lying', 'lying down', 'recumbent']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=acostado,"adjective: lying, lying down, recumbent"


78,*pentágono*,"*pentagon*
noun: pentagon",*pentagon*,pentágono,[['pentagon']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pentágono,noun: pentagon


79,*pensaría* (pensar),"*I would think*
verb: think, reflect, ponder",*I would think*,pensar,"[['think', 'reflect', 'ponder', 'contemplate', 'think out', 'guess', 'think over', 'cogitate', 'see about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pensaría,"verb: think, reflect, ponder"


80,*galería*,"*Gallery*
noun: gallery, balcony, tunnel",*Gallery*,galería,"[['gallery', 'balcony', 'tunnel', 'picture gallery', 'colonnade']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=galería,"noun: gallery, balcony, tunnel"


81,*duermo* (dormir),"*I sleep*
verb: sleep, slumber, doze",*I sleep*,dormir,"[['sleep', 'slumber', 'doze', 'kip', 'doss', 'bunk down', 'live']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=duermo,"verb: sleep, slumber, doze"


82,*decepcionado*,"*upset*
adjective: disappointed, jaundiced",*upset*,decepcionado,"[['disappointed', 'jaundiced']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=decepcionado,"adjective: disappointed, jaundiced"


83,*blancas* (blanco),"*white*
adjective: white, target
noun: white, blank, target",*white*,blanco,"[['white', 'target'], ['white', 'blank', 'target']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=blancas,"adjective: white, target
noun: white, blank, target"


84,*bajó* (bajar),"*low*
adjective: low, lower, bass
adverb: low, down, lower
preposition: under, beneath, underneath
noun: bass, bottom, basso",*low*,bajar,"[['low', 'lower', 'bass', 'small', 'base', 'short', 'deep', 'subdued', 'menial', 'humble', 'despicable', 'low-lying', 'low-down'], ['low', 'down', 'lower', 'below'], ['under', 'beneath', 'underneath'], ['bass', 'bottom', 'basso', 'depth']]",adjective adverb preposition noun,adjective adverb preposition noun,https://www.linguee.com/english-dutch/search?source=auto&query=bajó,"adjective: low, lower, bass
adverb: low, down, lower
preposition: under, beneath, underneath
noun: bass, bottom, basso"


85,*ausencia*,"*absence*
noun: absence, lack, absentia",*absence*,ausencia,"[['absence', 'lack', 'absentia', 'dearth', 'deficiency', 'want', 'non-attendance', 'non-appearance', 'non-arrival']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ausencia,"noun: absence, lack, absentia"


86,*asistencia*,"*attendance*
noun: assistance, attendance, care",*attendance*,asistencia,"[['assistance', 'attendance', 'care', 'aid', 'presence', 'handling', 'nursing']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=asistencia,"noun: assistance, attendance, care"


87,*usaste* (usar),"*you used*
verb: use, wear, utilize",*you used*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=usaste,"verb: use, wear, utilize"


88,*suma* (suma sumar),"*addition*
noun: sum, amount, addition",*addition*,suma sumar,"[['sum', 'amount', 'addition', 'total', 'summation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=suma,"noun: sum, amount, addition"


89,*ogro*,"*ogre*
noun: ogre",*ogre*,ogro,[['ogre']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ogro,noun: ogre


90,*griego*,"*Greek*
adjective: Greek, Grecian
noun: Greek, Grecian",*Greek*,griego,"[['Greek', 'Grecian'], ['Greek', 'Grecian']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=griego,"adjective: Greek, Grecian
noun: Greek, Grecian"


91,*caballería*,"*chivalry*
noun: cavalry, chivalry, horse",*chivalry*,caballería,"[['cavalry', 'chivalry', 'horse', 'yeomanry', 'knightage']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=caballería,"noun: cavalry, chivalry, horse"


92,*bondad*,"*goodness*
noun: goodness, kindness, kindliness",*goodness*,bondad,"[['goodness', 'kindness', 'kindliness', 'graciousness', 'benignity', 'bonhomie', 'fondness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bondad,"noun: goodness, kindness, kindliness"


93,*bolsillos* (bolsillo),"*pockets*
noun: pocket",*pockets*,bolsillo,[['pocket']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bolsillos,noun: pocket


94,*avanzada* (avanzado avanzar),"*advanced*
noun: outpost",*advanced*,avanzado avanzar,[['outpost']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=avanzada,noun: outpost


95,*ancestros* (ancestro),"*ancestors*
",*ancestors*,ancestro,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ancestros,


96,*alturas* (altura),"*heights*
noun: height, altitude, rise",*heights*,altura,"[['height', 'altitude', 'rise', 'elevation', 'high altitude', 'loftiness', 'tallness', 'highness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alturas,"noun: height, altitude, rise"


97,*puño*,"*fist*
noun: fist, handle, hilt",*fist*,puño,"[['fist', 'handle', 'hilt', 'handgrip', 'wristband', 'haft']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=puño,"noun: fist, handle, hilt"


98,*otoño*,"*autumn*
noun: autumn, fall",*autumn*,otoño,"[['autumn', 'fall']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=otoño,"noun: autumn, fall"


99,*observar*,"*notice*
verb: observe, note, watch",*notice*,observar,"[['observe', 'note', 'watch', 'look', 'notice', 'monitor', 'remark', 'eye', 'sight', 'regard', 'behold', 'spy', 'catch sight', ""catch one's eye""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=observar,"verb: observe, note, watch"


