,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
12,*lío*,"*mess*
noun: mess, hassle, fuss",*mess*,lío,"[['mess', 'hassle', 'fuss', 'bundle', 'muddle', 'tangle', 'scrape', 'ruckus', 'clutter', 'hash', 'imbroglio', 'rumpus', 'stink', 'wad', 'palaver', 'package', 'truss', 'pell-mell', 'pellmell', 'ruction', 'mix-up', 'snarl-up', 'fuck-up']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lío,"noun: mess, hassle, fuss"


13,*estáis* (estar),"*you are*
verb: be, stay, stand",*you are*,estar,"[['be', 'stay', 'stand', 'remain', 'lie', 'be present', 'be found', 'hold', 'stand around', 'stand about', 'come of', 'hold down']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=estáis,"verb: be, stay, stand"


14,*entrega* (entrega entregar),"*delivery*
noun: delivery, surrender, installment",*delivery*,entrega entregar,"[['delivery', 'surrender', 'installment', 'handing over', 'presentation', 'devotion', 'service', 'part', 'serving', 'post', 'enthusiasm', 'fascicule', 'importation', 'instalment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=entrega,"noun: delivery, surrender, installment"


15,*drácula* (Drácula),"*dracula*
",*dracula*,Drácula,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=drácula,


16,*compartir*,"*share*
verb: share, partake of, bear a part in",*share*,compartir,"[['share', 'partake of', 'bear a part in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=compartir,"verb: share, partake of, bear a part in"


17,*volvamos* (volver),"*let's go back*
verb: return, go back, come back",*let's go back*,volver,"[['return', 'go back', 'come back', 'get back', 'turn', 'put back', 'turn around', 'ride back', 'turn over', 'call back', 'hark back', 'cut back', 'turn round', 'turn about', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=volvamos,"verb: return, go back, come back"


18,*sonrisa*,"*smile*
noun: smile, grin",*smile*,sonrisa,"[['smile', 'grin']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sonrisa,"noun: smile, grin"


19,*sencillo*,"*simple*
adjective: simple, easy, straightforward",*simple*,sencillo,"[['simple', 'easy', 'straightforward', 'homely', 'quiet', 'naive', 'easygoing', 'primitive', 'informal', 'simple-hearted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sencillo,"adjective: simple, easy, straightforward"


20,*atrapado* (atrapado atrapar),"*caught*
verb: catch, trap, cop",*caught*,atrapado atrapar,"[['catch', 'trap', 'cop']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atrapado,"verb: catch, trap, cop"


21,*aburrido* (aburrido aburrir),"*bored*
adjective: boring, dull, tired",*bored*,aburrido aburrir,"[['boring', 'dull', 'tired', 'tiresome', 'weary', 'dry', 'humdrum', 'wearisome', 'slow', 'tame', 'prosy']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=aburrido,"adjective: boring, dull, tired"


22,*pocas* (poco),"*few*
adjective: little, short, shallow",*few*,poco,"[['little', 'short', 'shallow', 'lesser']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=pocas,"adjective: little, short, shallow"


23,*pensaste* (pensar),"*Thought*
verb: think, reflect, ponder",*Thought*,pensar,"[['think', 'reflect', 'ponder', 'contemplate', 'think out', 'guess', 'think over', 'cogitate', 'see about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pensaste,"verb: think, reflect, ponder"


24,*dragón*,"*dragon*
noun: dragon, dragoon, snapdragon",*dragon*,dragón,"[['dragon', 'dragoon', 'snapdragon']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dragón,"noun: dragon, dragoon, snapdragon"


25,*volví* (volver),"*I returned*
verb: return, go back, come back",*I returned*,volver,"[['return', 'go back', 'come back', 'get back', 'turn', 'put back', 'turn around', 'ride back', 'turn over', 'call back', 'hark back', 'cut back', 'turn round', 'turn about', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=volví,"verb: return, go back, come back"


26,*planta* (planta plantar),"*plant*
noun: plant, floor, sole",*plant*,planta plantar,"[['plant', 'floor', 'sole', 'tier']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=planta,"noun: plant, floor, sole"


27,*clima*,"*climate*
noun: climate, weather, clime",*climate*,clima,"[['climate', 'weather', 'clime']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=clima,"noun: climate, weather, clime"


28,*adoro* (adorar),"*I like*
verb: worship, adore, dote",*I like*,adorar,"[['worship', 'adore', 'dote', 'deify']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=adoro,"verb: worship, adore, dote"


29,*suave*,"*gentle*
adjective: soft, gentle, mild
noun: mild",*gentle*,suave,"[['soft', 'gentle', 'mild', 'sweet', 'silky', 'subdued', 'silken', 'dulcet'], ['mild']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=suave,"adjective: soft, gentle, mild
noun: mild"


30,*ruso*,"*Russian*
adjective: Russian, Soviet
noun: Russian, Soviet",*Russian*,ruso,"[['Russian', 'Soviet'], ['Russian', 'Soviet']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=ruso,"adjective: Russian, Soviet
noun: Russian, Soviet"


31,*rodillas* (rodilla),"*knees*
noun: marrowbones",*knees*,rodilla,[['marrowbones']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rodillas,noun: marrowbones


32,*marina* (marino marina),"*Marine*
noun: marine",*Marine*,marino marina,[['marine']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=marina,noun: marine


33,*bolso*,"*bag*
noun: bag, handbag, purse",*bag*,bolso,"[['bag', 'handbag', 'purse', 'pocketbook']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bolso,"noun: bag, handbag, purse"


34,*alarma* (alarma alarmar),"*alarm*
noun: alarm, alert, warning",*alarm*,alarma alarmar,"[['alarm', 'alert', 'warning', 'hue-and-cry']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alarma,"noun: alarm, alert, warning"


35,*vivía* (vivir),"*she lived*
verb: live, live on, reside",*she lived*,vivir,"[['live', 'live on', 'reside', 'live up', 'live through', 'exist', 'do', 'breathe', 'hang out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vivía,"verb: live, live on, reside"


36,*quédese* (quedar),"*stay*
",*stay*,quedar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=quédese,


37,*recompensa* (recompensa recompensar),"*reward*
noun: reward, recompense, prize",*reward*,recompensa recompensar,"[['reward', 'recompense', 'prize', 'treat', 'gratification', 'guerdon', 'acknowledgment', 'acknowledgement']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=recompensa,"noun: reward, recompense, prize"


38,*juega* (jugar),"*play*
verb: play, gamble, play around",*play*,jugar,"[['play', 'gamble', 'play around', 'play at', 'move', 'sport', 'play about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=juega,"verb: play, gamble, play around"


39,*cigarrillo*,"*cigarette*
noun: cigarette",*cigarette*,cigarrillo,[['cigarette']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cigarrillo,noun: cigarette


40,*autoridad*,"*authority*
noun: authority, power, rule",*authority*,autoridad,"[['authority', 'power', 'rule', 'control', 'pundit', 'pomp', 'mastery', 'say-so']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=autoridad,"noun: authority, power, rule"


41,*amigas* (amiga),"*friends*
noun: friend, buddy, chum
adjective: friendly",*friends*,amiga,"[['friend', 'buddy', 'chum', 'comrade', 'cobber'], ['friendly']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=amigas,"noun: friend, buddy, chum
adjective: friendly"


42,*agujero*,"*hole*
noun: hole, bore, perforation",*hole*,agujero,"[['hole', 'bore', 'perforation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=agujero,"noun: hole, bore, perforation"


43,*acabe* (acabar),"*finished*
verb: end, finish, complete",*finished*,acabar,"[['end', 'finish', 'complete', 'terminate', 'come', 'wind up', 'round off', 'land', 'accomplish', 'get over', 'expire', 'go out', 'discontinue', 'play out', 'break off', 'top off', 'eat up', 'let up', 'give over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=acabe,"verb: end, finish, complete"


44,*sacaste* (sacar),"*you took out*
verb: take, get, draw",*you took out*,sacar,"[['take', 'get', 'draw', 'take out', 'bring out', 'extract', 'draw out', 'put out', 'bring up', 'throw out', 'educe', 'protract']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sacaste,"verb: take, get, draw"


45,*orgullosa* (orgulloso),"*proud*
adjective: proud, prideful, lofty",*proud*,orgulloso,"[['proud', 'prideful', 'lofty', 'proud-hearted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=orgullosa,"adjective: proud, prideful, lofty"


46,*entendí* (entender),"*understood*
verb: understand, grasp, realize",*understood*,entender,"[['understand', 'grasp', 'realize', 'comprehend', 'get', 'believe', 'think', 'make out', 'interpret', 'infer', 'catch up', 'figure up', 'cotton on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=entendí,"verb: understand, grasp, realize"


47,*dijera* (decir),"*would say*
verb: say, tell, speak",*would say*,decir,"[['say', 'tell', 'speak', 'mention', 'call', 'word', 'recite', 'voice']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dijera,"verb: say, tell, speak"


48,*sótano*,"*basement*
noun: cellar, basement, vault",*basement*,sótano,"[['cellar', 'basement', 'vault']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sótano,"noun: cellar, basement, vault"


49,*paredes* (pared),"*walls*
noun: wall",*walls*,pared,[['wall']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=paredes,noun: wall


50,*guapa* (guapo),"*pretty*
noun: lovely",*pretty*,guapo,[['lovely']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=guapa,noun: lovely


51,*iría* (ir),"*would go*
verb: go, be, head",*would go*,ir,"[['go', 'be', 'head', 'walk', 'pass', 'pursue', 'fit', 'run away', 'pass by', 'get at', 'run for', 'run after', 'chase after', 'suit', 'be behind', 'lead', 'follow']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=iría,"verb: go, be, head"


52,*imaginar*,"*imagine*
verb: imagine, think, figure",*imagine*,imaginar,"[['imagine', 'think', 'figure', 'guess', 'think up', 'suspect', 'think out', 'figure up', 'think over', 'construct']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=imaginar,"verb: imagine, think, figure"


53,*fiebre*,"*fever*
noun: fever, temperature",*fever*,fiebre,"[['fever', 'temperature']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fiebre,"noun: fever, temperature"


54,*déjala* (dejar),"*leave her*
",*leave her*,dejar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=déjala,


55,*botón*,"*button*
noun: button, knob, bud",*button*,botón,"[['button', 'knob', 'bud', 'stud', 'pressbutton']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=botón,"noun: button, knob, bud"


56,*preguntarle* (preguntar),"*ask him*
",*ask him*,preguntar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=preguntarle,


57,*leyendo* (leer),"*reading*
verb: read",*reading*,leer,[['read']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=leyendo,verb: read


58,*darles* (dar),"*give them*
",*give them*,dar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=darles,


59,*uniforme*,"*uniform*
noun: uniform, regimentals, undress
adjective: even, uniformed, regular",*uniform*,uniforme,"[['uniform', 'regimentals', 'undress', 'dead level'], ['even', 'uniformed', 'regular', 'level', 'true']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=uniforme,"noun: uniform, regimentals, undress
adjective: even, uniformed, regular"


60,*dulces* (dulce),"*sweets*
noun: confectionery, sweetmeats, tuck",*sweets*,dulce,"[['confectionery', 'sweetmeats', 'tuck']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dulces,"noun: confectionery, sweetmeats, tuck"


61,*vaso*,"*glass*
noun: glass, vessel, beaker",*glass*,vaso,"[['glass', 'vessel', 'beaker', 'tumbler', 'noggin']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vaso,"noun: glass, vessel, beaker"


62,*documentos* (documento),"*documents*
noun: muniments",*documents*,documento,[['muniments']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=documentos,noun: muniments


63,*ruego* (rogar),"*I beg*
noun: request, prayer, entreaty",*I beg*,rogar,"[['request', 'prayer', 'entreaty', 'petition', 'cry', 'wish', 'instance']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ruego,"noun: request, prayer, entreaty"


64,*maneras* (manera),"*ways*
noun: way, fashion, manner",*ways*,manera,"[['way', 'fashion', 'manner', 'means', 'mode', 'style', 'wise']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=maneras,"noun: way, fashion, manner"


65,*invitados* (invitado invitar),"*guests*
adjective: invited
noun: guest, invite",*guests*,invitado invitar,"[['invited'], ['guest', 'invite']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=invitados,"adjective: invited
noun: guest, invite"


66,*cómodo*,"*comfortable*
adjective: comfortable, convenient, easy",*comfortable*,cómodo,"[['comfortable', 'convenient', 'easy', 'cozy', 'at ease', 'handy', 'homy', 'accommodative', 'cosy']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cómodo,"adjective: comfortable, convenient, easy"


67,*ayudarnos* (ayudar),"*help us*
",*help us*,ayudar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ayudarnos,


68,*visitar*,"*visit*
verb: visit, pay a visit, call on",*visit*,visitar,"[['visit', 'pay a visit', 'call on', 'come by', 'frequent', 'call at', 'look up', 'look round', 'call upon', 'pay a call', 'go over', 'come over', 'see over', 'come round', 'go on a visit', 'tour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=visitar,"verb: visit, pay a visit, call on"


69,*vigilancia*,"*surveillance*
noun: surveillance, vigilance, watch",*surveillance*,vigilancia,"[['surveillance', 'vigilance', 'watch', 'oversight', 'alertness', 'watchfulness', 'stake-out', 'look-out']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vigilancia,"noun: surveillance, vigilance, watch"


70,*nadar*,"*swim*
verb: swim",*swim*,nadar,[['swim']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=nadar,verb: swim


71,*altura*,"*height*
noun: height, altitude, rise",*height*,altura,"[['height', 'altitude', 'rise', 'elevation', 'high altitude', 'loftiness', 'tallness', 'highness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=altura,"noun: height, altitude, rise"


72,*todavia* (todavía),"*still*
adverb: still, yet, as yet",*still*,todavía,"[['still', 'yet', 'as yet']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=todavia,"adverb: still, yet, as yet"


73,*preparados* (preparado preparar),"*prepared*
adjective: prepared, ready, trained
noun: preparation, extract",*prepared*,preparado preparar,"[['prepared', 'ready', 'trained', 'ready-for-service', 'laid', 'drafted'], ['preparation', 'extract']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=preparados,"adjective: prepared, ready, trained
noun: preparation, extract"


74,*cuáles* (cuál),"*which*
",*which*,cuál,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cuáles,


75,*mover*,"*move*
verb: move, shift, shake",*move*,mover,"[['move', 'shift', 'shake', 'stir', 'wag', 'budge', 'prompt', 'bob', 'wriggle', 'cause', 'lead']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mover,"verb: move, shift, shake"


76,*jugador*,"*player*
noun: player, gambler, punter",*player*,jugador,"[['player', 'gambler', 'punter', 'gamester', 'dicer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jugador,"noun: player, gambler, punter"


77,*izquierdo*,"*left*
adjective: left, nearside",*left*,izquierdo,"[['left', 'nearside']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=izquierdo,"adjective: left, nearside"


78,*tecnología*,"*technology*
noun: technology",*technology*,tecnología,[['technology']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tecnología,noun: technology


79,*raza*,"*race*
noun: race, breed, colorcast",*race*,raza,"[['race', 'breed', 'colorcast']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=raza,"noun: race, breed, colorcast"


80,*conocerlo* (conocer),"*know him*
",*know him*,conocer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=conocerlo,


81,*conde*,"*count*
noun: count, earl",*count*,conde,"[['count', 'earl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=conde,"noun: count, earl"


82,*social*,"*social*
adjective: social, convivial",*social*,social,"[['social', 'convivial']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=social,"adjective: social, convivial"


83,*gobernador*,"*governor*
noun: governor, chairman, king
adjective: gubernatorial, governing, ruling",*governor*,gobernador,"[['governor', 'chairman', 'king', 'guv', 'emperor', 'Caesar'], ['gubernatorial', 'governing', 'ruling']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=gobernador,"noun: governor, chairman, king
adjective: gubernatorial, governing, ruling"


84,*coge* (coger),"*take*
verb: take, catch, get",*take*,coger,"[['take', 'catch', 'get', 'pick', 'pick up', 'grab', 'fuck', 'hold', 'grasp', 'gather', 'seize', 'take up', 'take out', 'lift', 'take on', 'touch', 'get hold of', 'catch hold of', 'hook', 'pinch', 'nab', 'lay hold of', 'arrest', 'go down', 'frig', 'toss', 'nobble', 'yank off', 'land', 'accept']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=coge,"verb: take, catch, get"


85,*cubierta* (cubierto cubrir),"*deck*
noun: cover, deck, housing",*deck*,cubierto cubrir,"[['cover', 'deck', 'housing', 'covering', 'casing', 'tire', 'hood', 'topping', 'cowling', 'drape']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cubierta,"noun: cover, deck, housing"


86,*chiste* (chiste chistar),"*joke*
noun: joke, gag, jest",*joke*,chiste chistar,"[['joke', 'gag', 'jest', 'story', 'facetiousness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=chiste,"noun: joke, gag, jest"


87,*celda*,"*cell*
noun: cell",*cell*,celda,[['cell']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=celda,noun: cell


88,*agarra* (agarrar),"*grab*
verb: grab, grasp, grip",*grab*,agarrar,"[['grab', 'grasp', 'grip', 'catch', 'hold', 'seize', 'get', 'take', 'clutch', 'get hold of', 'grapple', 'snatch up', 'catch hold of', 'nail', 'lift', 'lay hold of', 'clench', 'take on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=agarra,"verb: grab, grasp, grip"


89,*secreta* (secreto),"*secret*
adjective: secret, covert, private",*secret*,secreto,"[['secret', 'covert', 'private', 'classified', 'underground', 'unseen', 'under wraps', 'privy', 'arcane', 'dark', 'sub rosa', 'backstairs']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=secreta,"adjective: secret, covert, private"


90,*personalmente*,"*personally*
adverb: personally, privately, in the person",*personally*,personalmente,"[['personally', 'privately', 'in the person']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=personalmente,"adverb: personally, privately, in the person"


91,*amistad*,"*friendship*
noun: friendship, friendliness, amity",*friendship*,amistad,"[['friendship', 'friendliness', 'amity', 'camaraderie', 'comradeship', 'amicability', 'concord']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=amistad,"noun: friendship, friendliness, amity"


92,*amaba* (amar),"*loved*
verb: love",*loved*,amar,[['love']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=amaba,verb: love


93,*nació* (nacer),"*born*
verb: be born, rise, come into being",*born*,nacer,"[['be born', 'rise', 'come into being', 'originate', 'litter']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=nació,"verb: be born, rise, come into being"


94,*interesado* (interesado interesar),"*interested*
adjective: interested, concerned, selfish",*interested*,interesado interesar,"[['interested', 'concerned', 'selfish', 'mercenary', 'profit-seeking']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=interesado,"adjective: interested, concerned, selfish"


95,*intentado* (intentar),"*tried*
verb: try, attempt, intend",*tried*,intentar,"[['try', 'attempt', 'intend', 'bring', 'give it a try', 'have a go', 'assay', 'bring to', 'bring up', 'have a bash at', 'bring for', 'give it a whirl']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=intentado,"verb: try, attempt, intend"


96,*educación*,"*education*
noun: education, school, upbringing",*education*,educación,"[['education', 'school', 'upbringing', 'instruction', 'manners', 'politeness', 'nurture', 'fosterage', 'refinement', 'mannerliness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=educación,"noun: education, school, upbringing"


97,*curiosidad*,"*curiosity*
noun: curiosity, inquisitiveness, curio",*curiosity*,curiosidad,"[['curiosity', 'inquisitiveness', 'curio']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=curiosidad,"noun: curiosity, inquisitiveness, curio"


98,*buscan* (buscar),"*looking for*
verb: search, search for, look",*looking for*,buscar,"[['search', 'search for', 'look', 'seek', 'look for', 'look up', 'pursue', 'hunt', 'seek for', 'look out', 'hunt for', 'quest', 'look out for', 'seek after', 'go after', 'scout for', 'prospect for', 'search after', 'hunt out', 'look round', 'home in on', 'scrounge around for', 'investigate', 'forage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=buscan,"verb: search, search for, look"


99,*repito* (repetir),"*I repeat*
verb: repeat, echo, replay",*I repeat*,repetir,"[['repeat', 'echo', 'replay', 'retake', 'encore', 'play back', 'retail', 're-echo']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=repito,"verb: repeat, echo, replay"


