,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
12,*tinta* (tinta tinto),"*ink*
noun: ink, drawing ink, ceruse",*ink*,tinta tinto,"[['ink', 'drawing ink', 'ceruse', 'cudbear']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tinta,"noun: ink, drawing ink, ceruse"


13,*sindicato*,"*labor union*
noun: union, trade union, syndicate",*labor union*,sindicato,"[['union', 'trade union', 'syndicate', 'labor union']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sindicato,"noun: union, trade union, syndicate"


14,*reuniones* (reunión),"*meetings*
noun: meeting, reunion, gathering",*meetings*,reunión,"[['meeting', 'reunion', 'gathering', 'assembly', 'rally', 'party', 'assemblage', 'muster', 'collect', 'ingathering', 'convocation', 'joinder', 'aggregation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=reuniones,"noun: meeting, reunion, gathering"


15,*pida* (pedir),"*ask*
verb: ask, request, ask for",*ask*,pedir,"[['ask', 'request', 'ask for', 'order', 'demand', 'call for', 'require', 'apply for', 'inquire', 'invite', 'sue for', 'crave', 'charge', 'indent for', 'treat', 'postulate for', 'supplicate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pida,"verb: ask, request, ask for"


16,*personajes* (personaje),"*characters*
noun: character, personage, very important person",*characters*,personaje,"[['character', 'personage', 'very important person']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=personajes,"noun: character, personage, very important person"


17,*lees* (leer),"*you read*
verb: read",*you read*,leer,[['read']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lees,verb: read


18,*dispuesta* (dispuesto disponer),"*willing*
adjective: ready, disposed, prepared",*willing*,dispuesto disponer,"[['ready', 'disposed', 'prepared', 'set', 'minded', 'unposted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=dispuesta,"adjective: ready, disposed, prepared"


19,*descripción*,"*description*
noun: description, depiction, explanation",*description*,descripción,"[['description', 'depiction', 'explanation', 'portrayal', 'essay', 'painting', 'epithet']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=descripción,"noun: description, depiction, explanation"


20,*calzones* (calzón),"*breeches*
noun: breeches, pants, shorts",*breeches*,calzón,"[['breeches', 'pants', 'shorts', 'underpants', 'knickers']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=calzones,"noun: breeches, pants, shorts"


21,*brigada*,"*brigade*
noun: brigade, gang",*brigade*,brigada,"[['brigade', 'gang']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=brigada,"noun: brigade, gang"


22,*ayudaría* (ayudar),"*would help*
verb: help, assist, aid",*would help*,ayudar,"[['help', 'assist', 'aid', 'support', 'help out', 'boost', 'lend a hand', 'help along', 'abet', 'subserve', 'tide over', 'dole', 'favor', 'pull up', 'advance', 'favour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ayudaría,"verb: help, assist, aid"


23,*repugnante*,"*disgusting*
adjective: disgusting, repugnant, nasty",*disgusting*,repugnante,"[['disgusting', 'repugnant', 'nasty', 'revolting', 'loathsome', 'repellent', 'ugly', 'nauseating', 'offensive', 'unpleasant', 'abominable', 'loathful']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=repugnante,"adjective: disgusting, repugnant, nasty"


24,*odiaba* (odiar),"*I hated*
verb: hate, loathe, detest",*I hated*,odiar,"[['hate', 'loathe', 'detest', 'abhor', 'hold in abhorrence']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=odiaba,"verb: hate, loathe, detest"


25,*misa*,"*mass*
noun: mass",*mass*,misa,[['mass']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=misa,noun: mass


26,*metrópolis* (metrópolis metrópoli),"*metropolis*
noun: metropolis",*metropolis*,metrópolis metrópoli,[['metropolis']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=metrópolis,noun: metropolis


27,*meterme* (meter),"*get in*
",*get in*,meter,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=meterme,


28,*mamita*,"*mommy*
noun: mammy",*mommy*,mamita,[['mammy']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mamita,noun: mammy


29,*jamón*,"*ham*
noun: ham",*ham*,jamón,[['ham']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jamón,noun: ham


30,*ésos* (ese esos),"*those*
pronoun: those",*those*,ese esos,[['those']],pronoun,pronoun,https://www.linguee.com/english-dutch/search?source=auto&query=ésos,pronoun: those


31,*cazadores* (cazador),"*hunters*
noun: hunter, huntsman, shooter",*hunters*,cazador,"[['hunter', 'huntsman', 'shooter', 'destroyer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cazadores,"noun: hunter, huntsman, shooter"


32,*usarla* (usar),"*use it*
",*use it*,usar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=usarla,


33,*retraso* (retraso retrasar),"*delay*
noun: delay, retardation, lag",*delay*,retraso retrasar,"[['delay', 'retardation', 'lag', 'lateness', 'retardment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=retraso,"noun: delay, retardation, lag"


34,*responsabilidades* (responsabilidad),"*responsibilities*
noun: responsibility, liability, accountability",*responsibilities*,responsabilidad,"[['responsibility', 'liability', 'accountability', 'charge', 'responsiveness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=responsabilidades,"noun: responsibility, liability, accountability"


35,*preocupas* (preocupar),"*you worry*
verb: worry, concern, trouble",*you worry*,preocupar,"[['worry', 'concern', 'trouble', 'bother', 'preoccupy', 'perturb', 'prepossess']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preocupas,"verb: worry, concern, trouble"


36,*pagando* (pagar),"*paying*
verb: pay, pay for, repay",*paying*,pagar,"[['pay', 'pay for', 'repay', 'pay back', 'pay out', 'meet', 'pay up', 'settle', 'foot', 'defray', 'pay over', 'make good', 'requite', 'pay away', 'put down', 'clear off', 'lash out', 'cheque out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pagando,"verb: pay, pay for, repay"


37,*linterna*,"*flashlight*
noun: lantern, torch, lamp",*flashlight*,linterna,"[['lantern', 'torch', 'lamp']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=linterna,"noun: lantern, torch, lamp"


38,*inevitable*,"*inevitable*
adjective: inevitable, unavoidable, inescapable",*inevitable*,inevitable,"[['inevitable', 'unavoidable', 'inescapable']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=inevitable,"adjective: inevitable, unavoidable, inescapable"


39,*encender*,"*light*
verb: turn on, ignite, switch on",*light*,encender,"[['turn on', 'ignite', 'switch on', 'fire', 'kindle', 'light up', 'inflame', 'lighter', 'set light to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=encender,"verb: turn on, ignite, switch on"


40,*distinta* (distinto),"*different*
adjective: different, distinct, separate",*different*,distinto,"[['different', 'distinct', 'separate', 'dissimilar', 'diverse', 'varied', 'several']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=distinta,"adjective: different, distinct, separate"


41,*compro* (comprar),"*bought*
verb: buy, purchase, get",*bought*,comprar,"[['buy', 'purchase', 'get', 'buy up', 'pick up', 'invest in', 'lay in', 'take over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=compro,"verb: buy, purchase, get"


42,*cacería*,"*hunting*
noun: hunting, hunt, shoot",*hunting*,cacería,"[['hunting', 'hunt', 'shoot', 'shooting party', 'meet']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cacería,"noun: hunting, hunt, shoot"


43,*atacan* (atacar),"*they attack*
verb: attack, strike, tackle",*they attack*,atacar,"[['attack', 'strike', 'tackle', 'assault', 'raid', 'engage', 'charge', 'assail', 'prey', 'bite', 'go for', 'slash', 'tamp', 'go in', 'get at', 'come at', 'stuff', 'tamp down', 'set on', 'arraign', 'pitch into', 'tamp in', 'walk in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atacan,"verb: attack, strike, tackle"


44,*usaba* (usar),"*used*
verb: use, wear, utilize",*used*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=usaba,"verb: use, wear, utilize"


45,*parientes* (pariente),"*relatives*
noun: kin, kindred, kinfolk",*relatives*,pariente,"[['kin', 'kindred', 'kinfolk', 'folk', 'sib']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=parientes,"noun: kin, kindred, kinfolk"


46,*menores* (menor),"*minors*
adjective: less, smaller, minor
noun: minor, junior, juvenile",*minors*,menor,"[['less', 'smaller', 'minor', 'lesser', 'least', 'younger', 'small', 'junior', 'young', 'kid', 'under-age'], ['minor', 'junior', 'juvenile', 'infant']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=menores,"adjective: less, smaller, minor
noun: minor, junior, juvenile"


47,*jungla*,"*jungle*
noun: jungle",*jungle*,jungla,[['jungle']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jungla,noun: jungle


48,*dedicado* (dedicado dedicar),"*dedicated*
adjective: dedicated, devoted
noun: dedicator",*dedicated*,dedicado dedicar,"[['dedicated', 'devoted'], ['dedicator']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=dedicado,"adjective: dedicated, devoted
noun: dedicator"


49,*contentos* (contento),"*happy*
adjective: happy, contented, pleased
noun: contentment, happiness",*happy*,contento,"[['happy', 'contented', 'pleased', 'glad', 'content', 'satisfied', 'chuffed', 'chipper', 'blithe'], ['contentment', 'happiness']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=contentos,"adjective: happy, contented, pleased
noun: contentment, happiness"


50,*compraré* (comprar),"*I'll buy*
verb: buy, purchase, get",*I'll buy*,comprar,"[['buy', 'purchase', 'get', 'buy up', 'pick up', 'invest in', 'lay in', 'take over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=compraré,"verb: buy, purchase, get"


51,*astuto*,"*cunning*
adjective: cunning, astute, crafty
noun: colic",*cunning*,astuto,"[['cunning', 'astute', 'crafty', 'clever', 'sly', 'wily', 'smart', 'foxy', 'canny', 'slick', 'sharp', 'tricky', 'artful', 'knowing', 'dodgy', 'pawky', 'cannie', 'worldly-wise'], ['colic']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=astuto,"adjective: cunning, astute, crafty
noun: colic"


52,*antídoto*,"*antidote*
noun: antidote, antipoison",*antidote*,antídoto,"[['antidote', 'antipoison']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=antídoto,"noun: antidote, antipoison"


53,*vivas* (vivir),"*alive*
verb: live, live on, reside",*alive*,vivir,"[['live', 'live on', 'reside', 'live up', 'live through', 'exist', 'do', 'breathe', 'hang out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vivas,"verb: live, live on, reside"


54,*vano*,"*vain*
adjective: vain, wasted, empty
noun: span, bay",*vain*,vano,"[['vain', 'wasted', 'empty', 'idle', 'unavailing', 'bootless'], ['span', 'bay']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=vano,"adjective: vain, wasted, empty
noun: span, bay"


55,*sajones* (sajón),"*saxons*
adjective: Saxon",*saxons*,sajón,[['Saxon']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sajones,adjective: Saxon


56,*raros* (raro),"*rare*
adjective: rare, unusual, odd",*rare*,raro,"[['rare', 'unusual', 'odd', 'peculiar', 'quirky', 'extraordinary', 'infrequent', 'scarce', 'singular', 'oddball', 'exotic', 'uncanny', 'rum', 'extravagant', 'few and far between', 'oddish', 'queerish', 'odds-on']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=raros,"adjective: rare, unusual, odd"


57,*quemado* (quemado quemar),"*Burned*
verb: burn, burn off, scorch",*Burned*,quemado quemar,"[['burn', 'burn off', 'scorch', 'incinerate', 'burn into', 'frost']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quemado,"verb: burn, burn off, scorch"


58,*promesas* (promesa),"*promises*
noun: promise, vow, undertaking",*promises*,promesa,"[['promise', 'vow', 'undertaking']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=promesas,"noun: promise, vow, undertaking"


59,*parejas* (pareja parejo),"*couples*
noun: doublet",*couples*,pareja parejo,[['doublet']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=parejas,noun: doublet


60,*olvidarlo* (olvidar),"*forget it*
",*forget it*,olvidar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=olvidarlo,


61,*locales* (local),"*local*
adjective: local, vernacular
noun: local, premises",*local*,local,"[['local', 'vernacular'], ['local', 'premises']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=locales,"adjective: local, vernacular
noun: local, premises"


62,*fuga*,"*drain*
noun: leakage, leak, escape",*drain*,fuga,"[['leakage', 'leak', 'escape', 'fugue', 'elopement', 'jailbreak', 'getaway', 'outflow']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fuga,"noun: leakage, leak, escape"


63,*estaciones* (estación),"*seasons*
noun: station, season, resort",*seasons*,estación,"[['station', 'season', 'resort']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=estaciones,"noun: station, season, resort"


64,*dispares* (disparar),"*disparate*
verb: shoot, fire, discharge",*disparate*,disparar,"[['shoot', 'fire', 'discharge', 'loose off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dispares,"verb: shoot, fire, discharge"


65,*despidieron* (despedir),"*fired*
verb: dismiss, sack, discharge",*fired*,despedir,"[['dismiss', 'sack', 'discharge', 'release', 'give off', 'send off', 'throw', 'eject', 'see out', 'throw off', 'throw out', 'give out', 'order off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=despidieron,"verb: dismiss, sack, discharge"


66,*asesinada* (asesinado asesinar),"*murdered*
adjective: murdered",*murdered*,asesinado asesinar,[['murdered']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=asesinada,adjective: murdered


67,*artillería*,"*artillery*
noun: artillery, cannon, ordnance",*artillery*,artillería,"[['artillery', 'cannon', 'ordnance', 'gunnery']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=artillería,"noun: artillery, cannon, ordnance"


68,*apariencia*,"*appearance*
noun: appearance, look, semblance",*appearance*,apariencia,"[['appearance', 'look', 'semblance', 'seeming', 'veneer', 'illusion', 'show', 'pretense', 'shell', 'varnish', 'pretence']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=apariencia,"noun: appearance, look, semblance"


69,*advertí* (advertir),"*warned*
verb: warn, notice, note",*warned*,advertir,"[['warn', 'notice', 'note', 'caution', 'forewarn', 'admonish', 'mark', 'tip off', 'point out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=advertí,"verb: warn, notice, note"


70,*sacarme* (sacar),"*take me out*
",*take me out*,sacar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sacarme,


71,*pueblos* (pueblo),"*towns*
noun: people, village, town",*towns*,pueblo,"[['people', 'village', 'town', 'the people', 'populace', 'folk', 'common people']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pueblos,"noun: people, village, town"


72,*mágico*,"*magical*
adjective: magical, magic, fairy
noun: magician",*magical*,mágico,"[['magical', 'magic', 'fairy', 'elvish', 'occult', 'elfish'], ['magician']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=mágico,"adjective: magical, magic, fairy
noun: magician"


73,*garantizo* (garantizar),"*I guarantee*
verb: guarantee, secure, assure",*I guarantee*,garantizar,"[['guarantee', 'secure', 'assure', 'warrant', 'vouch', 'underwrite', 'certify', 'bond', 'avouch', 'pawn']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=garantizo,"verb: guarantee, secure, assure"


74,*excusas* (excusa excusar),"*excuses*
noun: regrets",*excuses*,excusa excusar,[['regrets']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=excusas,noun: regrets


75,*contratar*,"*hire*
verb: hire, contract, engage",*hire*,contratar,"[['hire', 'contract', 'engage', 'take on', 'sign on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=contratar,"verb: hire, contract, engage"


76,*candidato*,"*candidate*
noun: candidate, applicant, nominee",*candidate*,candidato,"[['candidate', 'applicant', 'nominee', 'hopeful', 'aspirant', 'adjunct']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=candidato,"noun: candidate, applicant, nominee"


77,*anteriormente*,"*previously*
adverb: previously, formerly",*previously*,anteriormente,"[['previously', 'formerly']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=anteriormente,"adverb: previously, formerly"


78,*adicto*,"*addicted*
noun: addict, user",*addicted*,adicto,"[['addict', 'user']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=adicto,"noun: addict, user"


79,*sello*,"*seal*
noun: seal, stamp, postage stamp",*seal*,sello,"[['seal', 'stamp', 'postage stamp', 'signet', 'impress', 'seal ring']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sello,"noun: seal, stamp, postage stamp"


80,*salvarlo* (salvar),"*save him*
",*save him*,salvar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=salvarlo,


81,*retrasado* (retrasado retrasar),"*delayed*
adjective: delayed, late, retarded",*delayed*,retrasado retrasar,"[['delayed', 'late', 'retarded', 'belated', 'behindhand']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=retrasado,"adjective: delayed, late, retarded"


82,*placas* (placa),"*plates*
noun: plate, plaque, license plate",*plates*,placa,"[['plate', 'plaque', 'license plate', 'shield', 'shingle']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=placas,"noun: plate, plaque, license plate"


83,*hermosos* (hermoso),"*beautiful*
adjective: beautiful, handsome, lovely",*beautiful*,hermoso,"[['beautiful', 'handsome', 'lovely', 'fine', 'fair', 'goodly', 'beauteous', 'bonny', 'chic', 'good-looking']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=hermosos,"adjective: beautiful, handsome, lovely"


84,*galleta*,"*cookie*
noun: cookie, biscuit, cracker",*cookie*,galleta,"[['cookie', 'biscuit', 'cracker', 'sea biscuit']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=galleta,"noun: cookie, biscuit, cracker"


85,*escucharon* (escuchar),"*they heard*
verb: listen, hear, listen to",*they heard*,escuchar,"[['listen', 'hear', 'listen to', 'listen in', 'heed', 'pay attention', 'harken']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=escucharon,"verb: listen, hear, listen to"


86,*chistoso*,"*funny*
adjective: funny, facetious, comical
noun: joker, wit",*funny*,chistoso,"[['funny', 'facetious', 'comical', 'comic', 'jokey', 'jesting'], ['joker', 'wit']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=chistoso,"adjective: funny, facetious, comical
noun: joker, wit"


87,*anillos* (anillo),"*rings*
noun: ring, circlet",*rings*,anillo,"[['ring', 'circlet']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=anillos,"noun: ring, circlet"


88,*subió* (subir),"*went up*
verb: upload, rise, go up",*went up*,subir,"[['upload', 'rise', 'go up', 'come up', 'walk up', 'move up', 'gain', 'get up', 'step up', 'bump up', 'take up', 'carry up', 'advance']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=subió,"verb: upload, rise, go up"


89,*solar*,"*solar*
adjective: solar, Sun
noun: plot, lot, building site
verb: floor",*solar*,solar,"[['solar', 'Sun'], ['plot', 'lot', 'building site', 'building lot', 'sandlot'], ['floor']]",adjective noun verb,adjective noun verb,https://www.linguee.com/english-dutch/search?source=auto&query=solar,"adjective: solar, Sun
noun: plot, lot, building site
verb: floor"


90,*píldoras* (píldora),"*pills*
noun: pill, pellet, tablet",*pills*,píldora,"[['pill', 'pellet', 'tablet']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=píldoras,"noun: pill, pellet, tablet"


91,*pásame* (pasar),"*pass me*
",*pass me*,pasar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=pásame,


92,*juegues* (jugar),"*you play*
verb: play, gamble, play around",*you play*,jugar,"[['play', 'gamble', 'play around', 'play at', 'move', 'sport', 'play about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=juegues,"verb: play, gamble, play around"


93,*grito* (grito gritar),"*shout*
noun: cry, shout, yell",*shout*,grito gritar,"[['cry', 'shout', 'yell', 'shriek', 'call', 'gasp', 'outcry', 'howl', 'exclamation', 'hoot', 'bellow', 'halloo', 'bawl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=grito,"noun: cry, shout, yell"


94,*enseñado* (enseñado enseñar),"*taught*
adjective: taught, learned, trained",*taught*,enseñado enseñar,"[['taught', 'learned', 'trained', 'informed', 'educated']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=enseñado,"adjective: taught, learned, trained"


95,*encontrarte* (encontrar),"*find you*
",*find you*,encontrar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=encontrarte,


96,*descubrimiento*,"*discovery*
noun: discovery, finding, detection",*discovery*,descubrimiento,"[['discovery', 'finding', 'detection']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=descubrimiento,"noun: discovery, finding, detection"


97,*consigues* (conseguir),"*you get*
verb: get, achieve, obtain",*you get*,conseguir,"[['get', 'achieve', 'obtain', 'gain', 'attain', 'accomplish', 'win', 'acquire', 'come by', 'score', 'procure', 'land', 'enlist', 'get hold of', 'purchase', 'pull off', 'bring off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=consigues,"verb: get, achieve, obtain"


98,*clérigo*,"*cleric*
noun: cleric, clergyman, priest",*cleric*,clérigo,"[['cleric', 'clergyman', 'priest', 'churchman', 'preacher', 'deacon']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=clérigo,"noun: cleric, clergyman, priest"


99,*clásico*,"*classic*
adjective: classic, classical, vintage",*classic*,clásico,"[['classic', 'classical', 'vintage']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=clásico,"adjective: classic, classical, vintage"


