,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*volverás* (volver),"*you will come back*
verb: return, go back, come back",*you will come back*,volver,"[['return', 'go back', 'come back', 'get back', 'turn', 'put back', 'turn around', 'ride back', 'turn over', 'call back', 'hark back', 'cut back', 'turn round', 'turn about', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=volverás,"verb: return, go back, come back"


12,*preocuparse* (preocupar),"*worry*
verb: worry, care, bother",*worry*,preocupar,"[['worry', 'care', 'bother', 'trouble', 'mind', 'fuss', 'upset']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preocuparse,"verb: worry, care, bother"


13,*favorita* (favorito),"*favorite*
adjective: favorite, fancied, favourite
noun: favorite, favourite, front-runner",*favorite*,favorito,"[['favorite', 'fancied', 'favourite'], ['favorite', 'favourite', 'front-runner']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=favorita,"adjective: favorite, fancied, favourite
noun: favorite, favourite, front-runner"


14,*lanzamiento*,"*launch*
noun: launch, release, launching",*launch*,lanzamiento,"[['launch', 'release', 'launching', 'shoot', 'throwing', 'throw', 'pitching', 'drop', 'bowling', 'fling', 'hurl']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lanzamiento,"noun: launch, release, launching"


15,*difíciles* (difícil),"*difficult*
adjective: difficult, hard, tough",*difficult*,difícil,"[['difficult', 'hard', 'tough', 'tricky', 'awkward', 'complicated', 'arduous', 'problem', 'heavy', 'delicate', 'difficile', 'grave', 'picky', 'complicative', 'off-putting']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=difíciles,"adjective: difficult, hard, tough"


16,*vivido* (vivir),"*vivid*
adjective: vivid",*vivid*,vivir,[['vivid']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=vivido,adjective: vivid


17,*roca*,"*rock*
noun: rock, boulder",*rock*,roca,"[['rock', 'boulder']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=roca,"noun: rock, boulder"


18,*peces* (pez),"*fish*
noun: fish, pitch, tar",*fish*,pez,"[['fish', 'pitch', 'tar', 'catfish']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=peces,"noun: fish, pitch, tar"


19,*maravilla*,"*Wonderful*
noun: wonder, marvel, marigold",*Wonderful*,maravilla,"[['wonder', 'marvel', 'marigold', 'wonderment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=maravilla,"noun: wonder, marvel, marigold"


20,*espacial*,"*space*
adjective: space, spatial",*space*,espacial,"[['space', 'spatial']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=espacial,"adjective: space, spatial"


21,*conductor*,"*driver*
noun: driver, conductor, lead
adjective: leading",*driver*,conductor,"[['driver', 'conductor', 'lead', 'leader', 'motorist', 'leading', 'cable', 'conduct', 'callipers', 'calipers'], ['leading']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=conductor,"noun: driver, conductor, lead
adjective: leading"


22,*camarada*,"*comrade*
noun: comrade, pal, mate",*comrade*,camarada,"[['comrade', 'pal', 'mate', 'brother']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=camarada,"noun: comrade, pal, mate"


23,*trabajado* (trabajar),"*worked up*
adjective: laboured, labored",*worked up*,trabajar,"[['laboured', 'labored']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=trabajado,"adjective: laboured, labored"


24,*caramba*,"*Caramba*
",*Caramba*,caramba,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=caramba,


25,*sopa*,"*soup*
noun: soup, pottage",*soup*,sopa,"[['soup', 'pottage']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sopa,"noun: soup, pottage"


26,*numero* (número),"*number*
noun: number, issue, numeral",*number*,número,"[['number', 'issue', 'numeral', 'size', 'figure', 'copy', 'prime', 'turn', 'act', 'circulation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=numero,"noun: number, issue, numeral"


27,*gritar*,"*shout*
verb: scream, shout, cry",*shout*,gritar,"[['scream', 'shout', 'cry', 'yell', 'cry out', 'shout out', 'call', 'call out', 'holler', 'howl', 'shriek', 'bawl', 'chant', 'bellow', 'outcry', 'bark', 'clamor', 'whoop', 'hoot', 'scold', 'bawl out', 'break out', 'sing out', 'halloo', 'fagot', 'shrill out', 'clamour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=gritar,"verb: scream, shout, cry"


28,*envía* (enviar),"*send*
verb: send, post, ship",*send*,enviar,"[['send', 'post', 'ship', 'forward', 'dispatch', 'despatch', 'send off', 'remit', 'consign', 'send away', 'pack off', 'tap out', 'extend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=envía,"verb: send, post, ship"


29,*casino*,"*casino*
noun: casino",*casino*,casino,[['casino']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=casino,noun: casino


30,*alteza*,"*high King*
noun: Highness",*high King*,alteza,[['Highness']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alteza,noun: Highness


31,*identidad*,"*identity*
noun: identity, oneness",*identity*,identidad,"[['identity', 'oneness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=identidad,"noun: identity, oneness"


32,*cambios* (cambio),"*changes*
noun: change, exchange, shift",*changes*,cambio,"[['change', 'exchange', 'shift', 'changing', 'switch', 'the change', 'alteration', 'gear', 'conversion', 'swap', 'adjustment', 'break', 'evolution', 'deviation', 'dislocation', 'deflection', 'swop', 'veer', 'distortion', 'displacement', 'switch-over']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cambios,"noun: change, exchange, shift"


33,*guardar*,"*keep*
verb: save, keep, guard",*keep*,guardar,"[['save', 'keep', 'guard', 'hold', 'observe', 'retain', 'put away', 'preserve', 'house', 'watch', 'pack away', 'treasure', 'hold on to', 'hold back', 'lay up', 'hang on', 'put back', 'lay by', 'put by', 'lay aside', 'fence', 'lay away', 'leave in', 'tend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=guardar,"verb: save, keep, guard"


34,*gatos* (gato),"*cats*
noun: cat, jack, tomcat",*cats*,gato,"[['cat', 'jack', 'tomcat']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=gatos,"noun: cat, jack, tomcat"


35,*gané* (ganar),"*I win*
verb: win, earn, gain",*I win*,ganar,"[['win', 'earn', 'gain', 'make', 'get', 'beat', 'save', 'take', 'profit', 'win out', 'make money', 'best', 'draw', 'reclaim', 'carry off', 'get the best of', 'carry', 'head', 'walk over', 'win the toss', 'land']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=gané,"verb: win, earn, gain"


36,*arresto* (arresto arrestar),"*arrest*
noun: arrest, detention, pickup",*arrest*,arresto arrestar,"[['arrest', 'detention', 'pickup']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=arresto,"noun: arrest, detention, pickup"


37,*éstas* (esta este),"*are*
adjective: these
pronoun: these",*are*,esta este,"[['these'], ['these']]",adjective pronoun,adjective pronoun,https://www.linguee.com/english-dutch/search?source=auto&query=éstas,"adjective: these
pronoun: these"


38,*preguntó* (preguntar),"*asked*
",*asked*,preguntar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=preguntó,


39,*éstos* (esto este),"*these*
adjective: these
pronoun: these, these ones",*these*,esto este,"[['these'], ['these', 'these ones']]",adjective pronoun,adjective pronoun,https://www.linguee.com/english-dutch/search?source=auto&query=éstos,"adjective: these
pronoun: these, these ones"


40,*probable*,"*likely*
adjective: likely, probable, presumable",*likely*,probable,"[['likely', 'probable', 'presumable']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=probable,"adjective: likely, probable, presumable"


41,*seamos* (ser),"*let's be*
verb: be, come, come of",*let's be*,ser,"[['be', 'come', 'come of', 'play']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=seamos,"verb: be, come, come of"


42,*importaría* (importar),"*mind to*
verb: import, matter, amount to",*mind to*,importar,"[['import', 'matter', 'amount to', 'reck']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=importaría,"verb: import, matter, amount to"


43,*firmar*,"*sign*
verb: sign, ink, autograph",*sign*,firmar,"[['sign', 'ink', 'autograph', ""set one's hand to""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=firmar,"verb: sign, ink, autograph"


44,*federal*,"*federal*
adjective: federal",*federal*,federal,[['federal']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=federal,adjective: federal


45,*caras* (cara),"*faces*
noun: face, side, look",*faces*,cara,"[['face', 'side', 'look', 'appearance', 'facade', 'phiz']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=caras,"noun: face, side, look"


46,*trabajos* (trabajo),"*jobs*
noun: work, job, labor",*jobs*,trabajo,"[['work', 'job', 'labor', 'assignment', 'occupation', 'toil', 'employ', 'craft', 'dissertation', 'enterprise', 'elaboration', 'labour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=trabajos,"noun: work, job, labor"


47,*hagámoslo* (hacer),"*let's do it*
",*let's do it*,hacer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=hagámoslo,


48,*expediente*,"*proceedings*
noun: record, file, proceedings",*proceedings*,expediente,"[['record', 'file', 'proceedings', 'expedient', 'transcript', 'means', 'action']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=expediente,"noun: record, file, proceedings"


49,*tigre*,"*tiger*
noun: tiger",*tiger*,tigre,[['tiger']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tigre,noun: tiger


50,*intentó* (intentar),"*tried*
noun: attempt, try, intent",*tried*,intentar,"[['attempt', 'try', 'intent', 'intention', 'bash', 'shy', 'try-on']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=intentó,"noun: attempt, try, intent"


51,*harto* (harto hartar),"*fed up*
adjective: jaded, sated, satiated",*fed up*,harto hartar,"[['jaded', 'sated', 'satiated']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=harto,"adjective: jaded, sated, satiated"


52,*decidir*,"*decide*
verb: decide, determine, rule",*decide*,decidir,"[['decide', 'determine', 'rule', 'adjudge', 'make decision', 'clinch', 'have in mind', 'seal', ""make up one's mind""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=decidir,"verb: decide, determine, rule"


53,*periódicos* (periódico),"*newspapers*
noun: newspaper, paper, periodical
adjective: periodic, periodical, recurring",*newspapers*,periódico,"[['newspaper', 'paper', 'periodical', 'journal'], ['periodic', 'periodical', 'recurring']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=periódicos,"noun: newspaper, paper, periodical
adjective: periodic, periodical, recurring"


54,*casarse* (casar),"*get marry*
verb: marry, get married, wed",*get marry*,casar,"[['marry', 'get married', 'wed', 'intermarry', 'settle down', 'take the plunge']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=casarse,"verb: marry, get married, wed"


55,*lento*,"*slow*
adjective: slow, sluggish, gentle",*slow*,lento,"[['slow', 'sluggish', 'gentle', 'heavy', 'lingering', 'easy', 'dilatory', 'pokey', 'labored', 'poky', 'laboured', 'slow-witted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=lento,"adjective: slow, sluggish, gentle"


56,*hecha* (hecho hacer),"*done*
verb: do, make, ask",*done*,hecho hacer,"[['do', 'make', 'ask', 'be', 'cause', 'render', 'give', 'work', 'bring', 'perform', 'carry out', 'build', 'make up', 'create', 'act', 'pay', 'pull', 'drive', 'work out', 'take on', 'throw', 'poke', 'put forward', 'bring in', 'compose', 'punch', 'turn out', 'put out', 'lean', 'drop', 'emit', 'advance', 'set off', 'perpetrate', 'bind', 'wet', 'level', 'lumber', 'fabricate', 'generate', 'commit', 'force', 'form', 'effect']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=hecha,"verb: do, make, ask"


57,*daba* (dar),"*gave*
verb: give, yield, lend",*gave*,dar,"[['give', 'yield', 'lend', 'show', 'teach', 'hand', 'gift', 'put on', 'give off', 'take to', 'surrender', 'lecture', 'turn on', 'produce', 'feed on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=daba,"verb: give, yield, lend"


58,*ponerte* (poner),"*wear*
",*wear*,poner,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ponerte,


59,*pelotas* (pelota),"*balls*
noun: balls",*balls*,pelota,[['balls']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pelotas,noun: balls


60,*monstruos* (monstruo),"*monsters*
noun: monster, freak, giant",*monsters*,monstruo,"[['monster', 'freak', 'giant']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=monstruos,"noun: monster, freak, giant"


61,*cruel*,"*cruel*
adjective: cruel, vicious, harsh",*cruel*,cruel,"[['cruel', 'vicious', 'harsh', 'heartless', 'unkind', 'brutal', 'hard', 'savage', 'wicked', 'pitiless', 'fell', 'bad', 'barbarous', 'inhuman', 'flint-hearted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cruel,"adjective: cruel, vicious, harsh"


62,*señoritas* (señorita),"*ladies*
noun: miss, mademoiselle, missy",*ladies*,señorita,"[['miss', 'mademoiselle', 'missy', 'demoiselle']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=señoritas,"noun: miss, mademoiselle, missy"


63,*gigante*,"*giant*
adjective: giant
noun: giant, gargantuan",*giant*,gigante,"[['giant'], ['giant', 'gargantuan']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=gigante,"adjective: giant
noun: giant, gargantuan"


64,*siglos* (siglo),"*centuries*
noun: ages",*centuries*,siglo,[['ages']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=siglos,noun: ages


65,*escalera*,"*ladder*
noun: staircase, ladder, stairs",*ladder*,escalera,"[['staircase', 'ladder', 'stairs', 'stairway', 'stair', 'steps', 'step', 'caracole']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=escalera,"noun: staircase, ladder, stairs"


66,*incidente*,"*incident*
adjective: incident, incidental
noun: incident, occurrence, affair",*incident*,incidente,"[['incident', 'incidental'], ['incident', 'occurrence', 'affair']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=incidente,"adjective: incident, incidental
noun: incident, occurrence, affair"


67,*escenario*,"*scenery*
noun: stage, scene, setting",*scenery*,escenario,"[['stage', 'scene', 'setting']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=escenario,"noun: stage, scene, setting"


68,*dirás* (decir),"*will you say*
verb: say, tell, speak",*will you say*,decir,"[['say', 'tell', 'speak', 'mention', 'call', 'word', 'recite', 'voice']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dirás,"verb: say, tell, speak"


69,*ciertas* (cierto),"*certain*
adjective: certain, sure, definite",*certain*,cierto,"[['certain', 'sure', 'definite']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=ciertas,"adjective: certain, sure, definite"


70,*casar*,"*marry*
verb: marry, wed, marry off",*marry*,casar,"[['marry', 'wed', 'marry off', 'blend', 'unite']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=casar,"verb: marry, wed, marry off"


71,*llamen* (llamar),"*call*
verb: call, get, knock",*call*,llamar,"[['call', 'get', 'knock', 'name', 'ring', 'call up', 'call in', 'summon', 'term', 'call back', 'call upon', 'ring up', 'beckon', 'buzz', 'call over', 'call off', 'whip in', 'hollo', 'holloa', 'have in', 'get on to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llamen,"verb: call, get, knock"


72,*biblia*,"*Bible*
noun: Bible, the Book, the God Book",*Bible*,biblia,"[['Bible', 'the Book', 'the God Book']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=biblia,"noun: Bible, the Book, the God Book"


73,*reporte*,"*report*
noun: account",*report*,reporte,[['account']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=reporte,noun: account


74,*moda*,"*fashion*
noun: fashion, fad, style",*fashion*,moda,"[['fashion', 'fad', 'style', 'vogue', 'trend', 'mode', 'look']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=moda,"noun: fashion, fad, style"


75,*casada* (casado casar),"*married*
adjective: married, wedded",*married*,casado casar,"[['married', 'wedded']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=casada,"adjective: married, wedded"


76,*reacción*,"*reaction*
noun: reaction, response, feedback",*reaction*,reacción,"[['reaction', 'response', 'feedback', 'backlash', 'revulsion', 'kickback']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=reacción,"noun: reaction, response, feedback"


77,*falla* (falla fallar),"*failure*
noun: failure, fault, flaw",*failure*,falla fallar,"[['failure', 'fault', 'flaw', 'void']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=falla,"noun: failure, fault, flaw"


78,*castigo* (castigo castigar),"*punishment*
noun: punishment, penalty, chastisement",*punishment*,castigo castigar,"[['punishment', 'penalty', 'chastisement', 'penalization']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=castigo,"noun: punishment, penalty, chastisement"


79,*fácilmente*,"*easily*
adverb: easily, readily, easy",*easily*,fácilmente,"[['easily', 'readily', 'easy', 'with ease']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=fácilmente,"adverb: easily, readily, easy"


80,*caza* (caza cazar),"*hunt*
noun: hunting, hunt, game",*hunt*,caza cazar,"[['hunting', 'hunt', 'game', 'chase', 'shooting', 'pursuit', 'trapping', 'prowl', 'fighter plane', 'shoot', 'manhunt', 'bag', 'pursuit plane', 'chevy']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=caza,"noun: hunting, hunt, game"


81,*magnífico*,"*magnificent*
adjective: magnificent, marvelous, grand",*magnificent*,magnífico,"[['magnificent', 'marvelous', 'grand', 'great', 'superb', 'beautiful', 'splendid', 'royal', 'champion', 'crackerjack', 'super-duper', 'marvellous']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=magnífico,"adjective: magnificent, marvelous, grand"


82,*decidí* (decidir),"*I decided*
verb: decide, determine, rule",*I decided*,decidir,"[['decide', 'determine', 'rule', 'adjudge', 'make decision', 'clinch', 'have in mind', 'seal', ""make up one's mind""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=decidí,"verb: decide, determine, rule"


83,*camina* (caminar),"*walk*
verb: walk, go, trot",*walk*,caminar,"[['walk', 'go', 'trot', 'home in on', ""wend one's way""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=camina,"verb: walk, go, trot"


84,*superficie*,"*surface*
noun: surface, area, face",*surface*,superficie,"[['surface', 'area', 'face', 'top', 'outside', 'superficies']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=superficie,"noun: surface, area, face"


85,*procedimiento*,"*procedure*
noun: procedure, process, method",*procedure*,procedimiento,"[['procedure', 'process', 'method']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=procedimiento,"noun: procedure, process, method"


86,*condición*,"*condition*
noun: condition, proviso, state",*condition*,condición,"[['condition', 'proviso', 'state', 'requirement', 'shape', 'term', 'stipulation', 'character', 'factor', 'trim', 'fettle', 'station']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=condición,"noun: condition, proviso, state"


87,*asalto* (asalto asaltar),"*assault*
noun: assault, round, attack",*assault*,asalto asaltar,"[['assault', 'round', 'attack', 'storm', 'raid', 'storming', 'bout', 'mugging', 'bottle party', 'set-to']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=asalto,"noun: assault, round, attack"


88,*virgen*,"*virgin*
adjective: virgin
noun: virgin",*virgin*,virgen,"[['virgin'], ['virgin']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=virgen,"adjective: virgin
noun: virgin"


89,*verle* (ver),"*see him*
",*see him*,ver,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=verle,


90,*conocimos* (conocer),"*we met*
verb: know, meet, learn",*we met*,conocer,"[['know', 'meet', 'learn', 'recognize', 'become acquainted', 'ken']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=conocimos,"verb: know, meet, learn"


91,*quitar*,"*remove*
verb: remove, take away, take off",*remove*,quitar,"[['remove', 'take away', 'take off', 'pull off', 'take out', 'wash away', 'take from', 'clear away', 'relieve', 'get out', 'take up', 'brush away', 'get off', 'clear out', 'come off', 'wash off', 'knock off', 'brush off', 'get away', 'excise', 'blow off', 'knock out', 'pick off', 'weed', 'trim away', 'trim off', 'twist off', 'push off', 'encroach on', 'iron out', 'throw aside', 'let away', 'tidy away']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quitar,"verb: remove, take away, take off"


92,*tratas* (tratar),"*you treat*
noun: traffic",*you treat*,tratar,[['traffic']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tratas,noun: traffic


93,*noble*,"*noble*
adjective: noble, lofty, dignified
noun: noble, nobleman
adverb: nobly",*noble*,noble,"[['noble', 'lofty', 'dignified', 'high-minded'], ['noble', 'nobleman'], ['nobly']]",adjective noun adverb,adjective noun adverb,https://www.linguee.com/english-dutch/search?source=auto&query=noble,"adjective: noble, lofty, dignified
noun: noble, nobleman
adverb: nobly"


94,*hierba*,"*grass*
noun: grass, herb",*grass*,hierba,"[['grass', 'herb']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hierba,"noun: grass, herb"


95,*excelencia*,"*excellence*
noun: excellence, excellency",*excellence*,excelencia,"[['excellence', 'excellency']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=excelencia,"noun: excellence, excellency"


96,*asco*,"*disgust*
noun: disgust, revulsion, nausea",*disgust*,asco,"[['disgust', 'revulsion', 'nausea']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=asco,"noun: disgust, revulsion, nausea"


97,*título*,"*qualification*
noun: title, degree, heading",*qualification*,título,"[['title', 'degree', 'heading', 'caption', 'qualification', 'name', 'certificate', 'header', 'appellation', 'head', 'right']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=título,"noun: title, degree, heading"


98,*regresaré* (regresar),"*I'll be back*
verb: return, go back, come back",*I'll be back*,regresar,"[['return', 'go back', 'come back', 'get back', 'take back', 'put back', 'call back', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=regresaré,"verb: return, go back, come back"


99,*ejercicio*,"*exercise*
noun: exercise, practice, drill",*exercise*,ejercicio,"[['exercise', 'practice', 'drill', 'practicing', 'test']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ejercicio,"noun: exercise, practice, drill"


