,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*musical*,"*musical*
adjective: musical, music
noun: musical",*musical*,musical,"[['musical', 'music'], ['musical']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=musical,"adjective: musical, music
noun: musical"


12,*lápiz*,"*pencil*
noun: pencil",*pencil*,lápiz,[['pencil']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lápiz,noun: pencil


13,*jodan* (joder),"*fuck*
verb: fuck, screw, fuck up",*fuck*,joder,"[['fuck', 'screw', 'fuck up', 'fuck about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=jodan,"verb: fuck, screw, fuck up"


14,*incluye* (incluir),"*includes*
verb: include, cover, incorporate",*includes*,incluir,"[['include', 'cover', 'incorporate', 'take in', 'comprehend', 'add in', 'add']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=incluye,"verb: include, cover, incorporate"


15,*fruta*,"*fruit*
noun: fruit",*fruit*,fruta,[['fruit']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fruta,noun: fruit


16,*entran* (entrar),"*come in*
verb: enter, get in, come in",*come in*,entrar,"[['enter', 'get in', 'come in', 'go in', 'access', 'input', 'fit', 'walk in', 'step in', 'bring in', 'pass in', 'introduce', 'put in', 'march in', 'pull in', 'draw in', 'get at', 'show in', 'approach']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=entran,"verb: enter, get in, come in"


17,*eléctrica* (eléctrica eléctrico),"*electrical*
adjective: electric, electrical
noun: electric, fan",*electrical*,eléctrica eléctrico,"[['electric', 'electrical'], ['electric', 'fan']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=eléctrica,"adjective: electric, electrical
noun: electric, fan"


18,*crítica*,"*criticism*
noun: review, criticism, critique",*criticism*,crítica,"[['review', 'criticism', 'critique', 'indictment', 'censure', 'chicane', 'stricture', 'appreciation', 'reflection', 'reflexion', 'notice']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=crítica,"noun: review, criticism, critique"


19,*comí* (comer),"*I ate*
verb: eat, lunch, meal",*I ate*,comer,"[['eat', 'lunch', 'meal', 'take', 'have dinner', 'luncheon', 'tuck', 'tuck in', 'eat away', 'take a meal', 'tuck away', 'live off', 'live on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=comí,"verb: eat, lunch, meal"


20,*chip*,"*chip*
noun: chip",*chip*,chip,[['chip']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=chip,noun: chip


21,*cargado* (cargado cargar),"*loaded*
adjective: loaded, laden
noun: charged",*loaded*,cargado cargar,"[['loaded', 'laden'], ['charged']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=cargado,"adjective: loaded, laden
noun: charged"


22,*altas* (alta alto),"*tall*
adjective: high, tall, upper",*tall*,alta alto,"[['high', 'tall', 'upper', 'loud', 'lofty', 'long', 'upward']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=altas,"adjective: high, tall, upper"


23,*venden* (vender),"*Do you sell*
verb: sell, market, trade",*Do you sell*,vender,"[['sell', 'market', 'trade', 'vend', 'hive off', 'trade up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=venden,"verb: sell, market, trade"


24,*superiores* (superior),"*superiors*
adjective: top, upper, higher
noun: superior, better",*superiors*,superior,"[['top', 'upper', 'higher', 'superior', 'high', 'advanced', 'best', 'ranking', 'high-ranking'], ['superior', 'better']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=superiores,"adjective: top, upper, higher
noun: superior, better"


25,*sufriendo* (sufrir),"*suffering*
verb: suffer, experience, sustain",*suffering*,sufrir,"[['suffer', 'experience', 'sustain', 'go through', 'trouble', 'come under', 'bear a load', 'meet with']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sufriendo,"verb: suffer, experience, sustain"


26,*sacamos* (sacar),"*we take out*
verb: take, get, draw",*we take out*,sacar,"[['take', 'get', 'draw', 'take out', 'bring out', 'extract', 'draw out', 'put out', 'bring up', 'throw out', 'educe', 'protract']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sacamos,"verb: take, get, draw"


27,*invitó* (invitar),"*invited*
verb: invite, ask, invite over",*invited*,invitar,"[['invite', 'ask', 'invite over', 'take out', 'invite out', 'ask out', 'ask round', 'ask along', 'ask back', 'have up', 'have down']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=invitó,"verb: invite, ask, invite over"


28,*huelo* (oler),"*I smell*
verb: smell, sniff, scent",*I smell*,oler,"[['smell', 'sniff', 'scent', 'sniff out', 'smack', 'whiff', 'reek', 'nose', 'smell out', 'savor', 'savour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=huelo,"verb: smell, sniff, scent"


29,*harían* (hacer),"*they would*
verb: do, make, ask",*they would*,hacer,"[['do', 'make', 'ask', 'be', 'cause', 'render', 'give', 'work', 'bring', 'perform', 'carry out', 'build', 'make up', 'create', 'act', 'pay', 'pull', 'drive', 'work out', 'take on', 'throw', 'poke', 'put forward', 'bring in', 'compose', 'punch', 'turn out', 'put out', 'lean', 'drop', 'emit', 'advance', 'set off', 'perpetrate', 'bind', 'wet', 'level', 'lumber', 'fabricate', 'generate', 'commit', 'force', 'form', 'effect']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=harían,"verb: do, make, ask"


30,*gastar*,"*spend*
verb: spend, expend, waste",*spend*,gastar,"[['spend', 'expend', 'waste', 'burn', 'wear', 'play', 'consume', 'wear out', 'wear down', 'lay out', 'go through', 'cash', 'wear away', 'run through', 'sink', 'wear through', 'sport', 'get through', 'outwear', 'part with']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=gastar,"verb: spend, expend, waste"


31,*escapa* (escapar),"*escape*
verb: escape, get away, flee",*escape*,escapar,"[['escape', 'get away', 'flee', 'run away', 'break away', 'get off', 'take flight', 'let off', 'drive hard']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=escapa,"verb: escape, get away, flee"


32,*confirmar*,"*confirm*
verb: confirm, support, uphold",*confirm*,confirmar,"[['confirm', 'support', 'uphold', 'prove', 'bear out', 'vouch', 'sustain']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=confirmar,"verb: confirm, support, uphold"


33,*quitado* (quitado quitar),"*taken away*
adjective: taken, left, gone
noun: falconry",*taken away*,quitado quitar,"[['taken', 'left', 'gone', 'forlorn', 'derelict'], ['falconry']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=quitado,"adjective: taken, left, gone
noun: falconry"


34,*probando* (probar),"*testing*
verb: try, test, prove",*testing*,probar,"[['try', 'test', 'prove', 'taste', 'try out', 'sample', 'evidence', 'experiment', 'attempt', 'give it a try', 'chance', 'sip', 'assay', 'tempt', 'make good', 'have a bash at']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=probando,"verb: try, test, prove"


35,*perímetro*,"*perimeter*
noun: perimeter, contour",*perimeter*,perímetro,"[['perimeter', 'contour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=perímetro,"noun: perimeter, contour"


36,*pegado* (pegado pegar),"*glued*
adjective: glued, fastened",*glued*,pegado pegar,"[['glued', 'fastened']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=pegado,"adjective: glued, fastened"


37,*olviden* (olvidar),"*forget*
verb: forget, neglect, leave",*forget*,olvidar,"[['forget', 'neglect', 'leave', 'get over', 'omit', 'leave behind', 'leave out', 'condone', 'come off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=olviden,"verb: forget, neglect, leave"


38,*mentirosa* (mentiroso),"*liar*
noun: liar, deceiver, fibber
adjective: lying, false, deceitful",*liar*,mentiroso,"[['liar', 'deceiver', 'fibber', 'prevaricator', 'bouncer', 'addicted to lying'], ['lying', 'false', 'deceitful', 'untruthful', 'deceptive', 'double-tongued']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=mentirosa,"noun: liar, deceiver, fibber
adjective: lying, false, deceitful"


39,*incapaz*,"*unable*
adjective: unable, incapable, helpless",*unable*,incapaz,"[['unable', 'incapable', 'helpless', 'unfit', 'lame', 'inefficient']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=incapaz,"adjective: unable, incapable, helpless"


40,*forense*,"*forensic*
adjective: forensic",*forensic*,forense,[['forensic']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=forense,adjective: forensic


41,*ésas* (ese esa),"*those*
pronoun: those",*those*,ese esa,[['those']],pronoun,pronoun,https://www.linguee.com/english-dutch/search?source=auto&query=ésas,pronoun: those


42,*dignidad*,"*dignity*
noun: dignity, rank, pride",*dignity*,dignidad,"[['dignity', 'rank', 'pride', 'self-regard', 'self-respect']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dignidad,"noun: dignity, rank, pride"


43,*detectives* (detective),"*detectives*
noun: detective, sleuth, private eye",*detectives*,detective,"[['detective', 'sleuth', 'private eye', 'sleuthhound']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=detectives,"noun: detective, sleuth, private eye"


44,*deportes* (deporte),"*sports*
noun: sports",*sports*,deporte,[['sports']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=deportes,noun: sports


45,*delicado*,"*delicate*
adjective: delicate, dainty, subtle",*delicate*,delicado,"[['delicate', 'dainty', 'subtle', 'frail', 'refined', 'fussy', 'exquisite', 'squeamish', 'very sensitive', 'fastidious', 'finicky', 'polite', 'too sensitive', 'hypersensitive', 'subtile', 'hard to please', 'hard to speak', 'kid-glove']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=delicado,"adjective: delicate, dainty, subtle"


46,*cuarenta*,"*forty*
noun: forty
: forty, fortieth",*forty*,cuarenta,"[['forty'], ['forty', 'fortieth']]",noun ,noun ,https://www.linguee.com/english-dutch/search?source=auto&query=cuarenta,"noun: forty
: forty, fortieth"


47,*constante*,"*constant*
adjective: constant, continual, regular
noun: constant",*constant*,constante,"[['constant', 'continual', 'regular', 'steadfast', 'uniform', 'incessant', 'unfailing', 'chronic', 'equable'], ['constant']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=constante,"adjective: constant, continual, regular
noun: constant"


48,*bebes* (beber),"*you drink*
verb: drink, imbibe, booze",*you drink*,beber,"[['drink', 'imbibe', 'booze', 'swig', 'boose', ""wet one's whistle""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=bebes,"verb: drink, imbibe, booze"


49,*sesos* (seso),"*brains*
noun: brains, pate",*brains*,seso,"[['brains', 'pate']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sesos,"noun: brains, pate"


50,*seriamente*,"*seriously*
adverb: seriously, thoughtfully",*seriously*,seriamente,"[['seriously', 'thoughtfully']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=seriamente,"adverb: seriously, thoughtfully"


51,*regresemos* (regresar),"*let's go back*
verb: return, go back, come back",*let's go back*,regresar,"[['return', 'go back', 'come back', 'get back', 'take back', 'put back', 'call back', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=regresemos,"verb: return, go back, come back"


52,*protegiendo* (proteger),"*protecting*
verb: protect, safeguard, secure",*protecting*,proteger,"[['protect', 'safeguard', 'secure', 'shield', 'guard', 'preserve', 'defend', 'save', 'shelter', 'watch', 'fence', 'stand up for', 'look', 'back up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=protegiendo,"verb: protect, safeguard, secure"


53,*muralla*,"*Wall*
noun: wall, rampart, battlement",*Wall*,muralla,"[['wall', 'rampart', 'battlement', 'fort', 'dead end']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=muralla,"noun: wall, rampart, battlement"


54,*meterse* (meter),"*get into*
verb: get into, jump on",*get into*,meter,"[['get into', 'jump on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=meterse,"verb: get into, jump on"


55,*lleves* (llevar),"*take*
verb: carry, take, bring",*take*,llevar,"[['carry', 'take', 'bring', 'lead', 'wear', 'bear', 'deliver', 'run', 'convey', 'transport', 'carry on', 'take along', 'lug', 'carry off', 'tote', 'have on', 'bring round', 'bring around', 'enter up', 'live through', 'cart']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lleves,"verb: carry, take, bring"


56,*inténtalo* (intentar),"*Try it*
",*Try it*,intentar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=inténtalo,


57,*huye* (huir),"*flees*
verb: escape, run away, run",*flees*,huir,"[['escape', 'run away', 'run', 'fly', 'avoid', 'run off', 'evade', 'abscond', 'shy away from']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=huye,"verb: escape, run away, run"


58,*embarazo* (embarazo embarazar),"*pregnancy*
noun: pregnancy",*pregnancy*,embarazo embarazar,[['pregnancy']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=embarazo,noun: pregnancy


59,*debimos* (deber),"*we should have*
verb: must, owe, job",*we should have*,deber,"[['must', 'owe', 'job', 'suppose']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=debimos,"verb: must, owe, job"


60,*cuartos* (cuarto),"*rooms*
adjective: fourth
noun: fourth, room, quarter",*rooms*,cuarto,"[['fourth'], ['fourth', 'room', 'quarter', 'fourth part', 'habitation', 'joint', 'compartment']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=cuartos,"adjective: fourth
noun: fourth, room, quarter"


61,*copas* (copa),"*glasses*
noun: hearts",*glasses*,copa,[['hearts']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=copas,noun: hearts


62,*rehén*,"*hostage*
noun: hostage, pawn",*hostage*,rehén,"[['hostage', 'pawn']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rehén,"noun: hostage, pawn"


63,*pisos* (piso),"*floors*
noun: floor, flat, flooring",*floors*,piso,"[['floor', 'flat', 'flooring', 'story', 'storey', 'deck', 'tier', 'sole', 'earth']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pisos,"noun: floor, flat, flooring"


64,*persiguiendo* (perseguir),"*chasing*
verb: pursue, chase, persecute",*chasing*,perseguir,"[['pursue', 'chase', 'persecute', 'go after', 'hunt down', 'haunt', 'dog', 'harass', 'hound', 'trace', 'get after', 'dragoon', 'chivvy', 'set after', 'gun for', 'lock on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=persiguiendo,"verb: pursue, chase, persecute"


65,*milagros* (milagro Milagros),"*miracles*
noun: miracle, wonder",*miracles*,milagro Milagros,"[['miracle', 'wonder']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=milagros,"noun: miracle, wonder"


66,*horror*,"*horror*
noun: horror, terror, dread",*horror*,horror,"[['horror', 'terror', 'dread', 'fear', 'awfulness', 'fright', 'frightfulness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=horror,"noun: horror, terror, dread"


67,*emocional*,"*emotional*
adjective: emotional",*emotional*,emocional,[['emotional']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=emocional,adjective: emotional


68,*comedor*,"*dining room*
noun: dining room, diner, dining hall",*dining room*,comedor,"[['dining room', 'diner', 'dining hall', 'canteen', 'hall', 'refectory']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=comedor,"noun: dining room, diner, dining hall"


69,*busqué* (buscar),"*I searched*
verb: search, search for, look",*I searched*,buscar,"[['search', 'search for', 'look', 'seek', 'look for', 'look up', 'pursue', 'hunt', 'seek for', 'look out', 'hunt for', 'quest', 'look out for', 'seek after', 'go after', 'scout for', 'prospect for', 'search after', 'hunt out', 'look round', 'home in on', 'scrounge around for', 'investigate', 'forage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=busqué,"verb: search, search for, look"


70,*buscarme* (buscar),"*look for me*
",*look for me*,buscar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=buscarme,


71,*tumbas* (tumba tumbar),"*graves*
noun: tomb, grave",*graves*,tumba tumbar,"[['tomb', 'grave']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tumbas,"noun: tomb, grave"


72,*subtitulado*,"*Subtitled*
verb: subtitle",*Subtitled*,subtitulado,[['subtitle']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=subtitulado,verb: subtitle


73,*plazo*,"*term*
noun: term, time limit, date",*term*,plazo,"[['term', 'time limit', 'date', 'installment', 'instalment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=plazo,"noun: term, time limit, date"


74,*pesca* (pesca pescar),"*fishing*
noun: fishing, catch",*fishing*,pesca pescar,"[['fishing', 'catch']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pesca,"noun: fishing, catch"


75,*muertas* (muerto morir),"*dead*
adjective: dead, deceased, lifeless",*dead*,muerto morir,"[['dead', 'deceased', 'lifeless', 'expired', 'dull']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=muertas,"adjective: dead, deceased, lifeless"


76,*mantenerlo* (mantener),"*keep it*
",*keep it*,mantener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=mantenerlo,


77,*llamaremos* (llamar),"*we will call*
verb: call, get, knock",*we will call*,llamar,"[['call', 'get', 'knock', 'name', 'ring', 'call up', 'call in', 'summon', 'term', 'call back', 'call upon', 'ring up', 'beckon', 'buzz', 'call over', 'call off', 'whip in', 'hollo', 'holloa', 'have in', 'get on to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llamaremos,"verb: call, get, knock"


78,*litros* (litro),"*liters*
noun: liter, litre",*liters*,litro,"[['liter', 'litre']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=litros,"noun: liter, litre"


79,*horribles* (horrible),"*horrible*
adjective: horrible, awful, hideous",*horrible*,horrible,"[['horrible', 'awful', 'hideous', 'horrid', 'gruesome', 'ghastly', 'nasty', 'frightful', 'dire', 'lousy', 'shocking', 'foul', 'grim', 'evil', 'vile', 'wicked', 'dread', 'dirty', 'hellish', 'direful', 'stinking', 'lurid']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=horribles,"adjective: horrible, awful, hideous"


80,*deudas* (deuda),"*debts*
noun: liabilities",*debts*,deuda,[['liabilities']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=deudas,noun: liabilities


81,*detiene* (detener),"*stops*
verb: stop, halt, arrest",*stops*,detener,"[['stop', 'halt', 'arrest', 'detain', 'keep', 'stay', 'hold up', 'seize', 'hinder', 'capture', 'secure']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=detiene,"verb: stop, halt, arrest"


82,*compraste* (comprar),"*you bought*
verb: buy, purchase, get",*you bought*,comprar,"[['buy', 'purchase', 'get', 'buy up', 'pick up', 'invest in', 'lay in', 'take over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=compraste,"verb: buy, purchase, get"


83,*comisaría*,"*Police station*
noun: commissariat",*Police station*,comisaría,[['commissariat']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=comisaría,noun: commissariat


84,*verlas* (ver),"*see them*
",*see them*,ver,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=verlas,


85,*vé* (ver),"*go*
interjection: Cave!",*go*,ver,[['Cave!']],interjection,interjection,https://www.linguee.com/english-dutch/search?source=auto&query=vé,interjection: Cave!


86,*vago* (vago vagar),"*lazy*
adjective: vague, faint, shadowy
noun: slacker, loafer, tramp",*lazy*,vago vagar,"[['vague', 'faint', 'shadowy', 'idle', 'bone-idle'], ['slacker', 'loafer', 'tramp', 'idler', 'slouch', 'truant', 'lazybones', 'loiterer', 'sloven']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=vago,"adjective: vague, faint, shadowy
noun: slacker, loafer, tramp"


87,*unica* (único),"*only*
",*only*,único,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=unica,


88,*radiación*,"*radiation*
noun: radiation",*radiation*,radiación,[['radiation']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=radiación,noun: radiation


89,*múltiples* (múltiple),"*multiple*
adjective: multiple, manifold, multifarious",*multiple*,múltiple,"[['multiple', 'manifold', 'multifarious', 'multifold']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=múltiples,"adjective: multiple, manifold, multifarious"


90,*muchísimas* (muchísimo mucho),"*very many*
",*very many*,muchísimo mucho,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=muchísimas,


91,*equivoca* (equivocar),"*wrong*
adjective: mistaken, equivocal, ambiguous",*wrong*,equivocar,"[['mistaken', 'equivocal', 'ambiguous', 'vague', 'non-committal']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=equivoca,"adjective: mistaken, equivocal, ambiguous"


92,*cuya* (cuyo),"*whose*
",*whose*,cuyo,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cuya,


93,*cortinas* (cortina),"*curtains*
noun: drape",*curtains*,cortina,[['drape']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cortinas,noun: drape


94,*tenerla* (tener),"*have it*
",*have it*,tener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=tenerla,


95,*tapa* (tapa tapar),"*top*
noun: cover, lid, top",*top*,tapa tapar,"[['cover', 'lid', 'top', 'cap', 'appetizer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tapa,"noun: cover, lid, top"


96,*sorpresas* (sorpresa),"*surprises*
noun: surprise",*surprises*,sorpresa,[['surprise']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sorpresas,noun: surprise


97,*respiro* (respiro respirar),"*respite*
noun: respite, reprieve, lull",*respite*,respiro respirar,"[['respite', 'reprieve', 'lull', 'letup']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=respiro,"noun: respite, reprieve, lull"


98,*queja* (queja quejar),"*complaint*
noun: complaint, grievance, gripe",*complaint*,queja quejar,"[['complaint', 'grievance', 'gripe', 'moan', 'grumble', 'lament', 'beef', 'grouse', 'wail', 'niggle', 'bitch']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=queja,"noun: complaint, grievance, gripe"


99,*preguntarme* (preguntar),"*ask me*
",*ask me*,preguntar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=preguntarme,


