,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
10,*borracha* (borracho),"*drunk*
adjective: drunk, drunken, boozy
noun: drunkard, alcoholic, boozer",*drunk*,borracho,"[['drunk', 'drunken', 'boozy', 'tight', 'inebriate', 'loaded', 'sloshed', 'fuddled', 'stewed', 'boiled', 'crapulent', 'lushed', 'capernoited'], ['drunkard', 'alcoholic', 'boozer', 'rummy', 'souse', 'addicted to wine', 'dram drinker']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=borracha,"adjective: drunk, drunken, boozy
noun: drunkard, alcoholic, boozer"


11,*beca*,"*scholarship*
noun: scholarship, grant, bursary",*scholarship*,beca,"[['scholarship', 'grant', 'bursary', 'studentship', 'student grant']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=beca,"noun: scholarship, grant, bursary"


12,*adolescente*,"*Teen*
noun: teenager, teen, adolescent
adjective: adolescent",*Teen*,adolescente,"[['teenager', 'teen', 'adolescent'], ['adolescent']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=adolescente,"noun: teenager, teen, adolescent
adjective: adolescent"


13,*actos* (acto),"*acts*
noun: doings",*acts*,acto,[['doings']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=actos,noun: doings


14,*mágica* (mágico),"*magical*
adjective: magical, magic, fairy",*magical*,mágico,"[['magical', 'magic', 'fairy', 'elvish', 'occult', 'elfish']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=mágica,"adjective: magical, magic, fairy"


15,*imbéciles* (imbécil),"*imbeciles*
noun: moron, imbecile, fool
adjective: imbecile, idiotic, silly",*imbeciles*,imbécil,"[['moron', 'imbecile', 'fool', 'stupid', 'prat', 'dolt', 'dimwit', 'berk', 'fathead', 'blithering idiot'], ['imbecile', 'idiotic', 'silly', 'moronic', 'mindless', 'anile', 'feeble-minded', 'half-witted']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=imbéciles,"noun: moron, imbecile, fool
adjective: imbecile, idiotic, silly"


16,*huyendo* (huir),"*running away*
verb: escape, run away, run",*running away*,huir,"[['escape', 'run away', 'run', 'fly', 'avoid', 'run off', 'evade', 'abscond', 'shy away from']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=huyendo,"verb: escape, run away, run"


17,*fotógrafo*,"*photographer*
noun: photographer",*photographer*,fotógrafo,[['photographer']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fotógrafo,noun: photographer


18,*experimentos* (experimento),"*experiments*
noun: experiment, experimentation",*experiments*,experimento,"[['experiment', 'experimentation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=experimentos,"noun: experiment, experimentation"


19,*edificios* (edificio),"*buildings*
noun: building, premises, place",*buildings*,edificio,"[['building', 'premises', 'place', 'outbuilding', 'erection', 'lieu']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=edificios,"noun: building, premises, place"


20,*deténganse* (detener),"*stop*
",*stop*,detener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=deténganse,


21,*cálmense* (calmar),"*calm down*
",*calm down*,calmar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cálmense,


22,*atmósfera*,"*atmosphere*
noun: atmosphere",*atmosphere*,atmósfera,[['atmosphere']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=atmósfera,noun: atmosphere


23,*acabaron* (acabar),"*finished*
verb: end, finish, complete",*finished*,acabar,"[['end', 'finish', 'complete', 'terminate', 'come', 'wind up', 'round off', 'land', 'accomplish', 'get over', 'expire', 'go out', 'discontinue', 'play out', 'break off', 'top off', 'eat up', 'let up', 'give over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=acabaron,"verb: end, finish, complete"


24,*votos* (voto),"*votes*
noun: votes",*votes*,voto,[['votes']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=votos,noun: votes


25,*tareas* (tarea),"*tasks*
noun: task, job, homework",*tasks*,tarea,"[['task', 'job', 'homework', 'assignment', 'labor', 'labour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tareas,"noun: task, job, homework"


26,*presupuesto*,"*budget*
noun: budget, estimate, presupposition",*budget*,presupuesto,"[['budget', 'estimate', 'presupposition', 'estimation', 'specifications']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=presupuesto,"noun: budget, estimate, presupposition"


27,*persecución*,"*persecution*
noun: persecution, pursuit, chase",*persecution*,persecución,"[['persecution', 'pursuit', 'chase', 'victimization', 'hunt', 'hue-and-cry']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=persecución,"noun: persecution, pursuit, chase"


28,*enseñarle* (enseñar),"*teach him*
",*teach him*,enseñar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=enseñarle,


29,*enfermos* (enfermo),"*sick*
noun: sick",*sick*,enfermo,[['sick']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=enfermos,noun: sick


30,*cortes* (corte cortar),"*cuts*
adjective: courteous, polite, gracious",*cuts*,corte cortar,"[['courteous', 'polite', 'gracious', 'courtly', 'civil', 'urbane', 'attentive', 'gallant', 'suave', 'debonair', 'mannerly', 'complaisant', 'well-mannered', 'well-bred']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cortes,"adjective: courteous, polite, gracious"


31,*contaste* (contar),"*did you count*
verb: count, tell, reckon",*did you count*,contar,"[['count', 'tell', 'reckon', 'recount', 'number', 'relate', 'narrate', 'bank', 'calculate', 'spin', 'pitch', 'peddle', 'yarn', 'check', 'retail']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=contaste,"verb: count, tell, reckon"


32,*recuerdan* (recordar),"*remember*
verb: remember, recall, remind",*remember*,recordar,"[['remember', 'recall', 'remind', 'recollect', 'look back on', 'retrace', 'bring back', 'bethink', 'take back', 'eventide']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=recuerdan,"verb: remember, recall, remind"


33,*probabilidades* (probabilidad),"*odds*
noun: probability, likelihood, potluck",*odds*,probabilidad,"[['probability', 'likelihood', 'potluck']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=probabilidades,"noun: probability, likelihood, potluck"


34,*núcleo*,"*core*
noun: core, nucleus, kernel",*core*,núcleo,"[['core', 'nucleus', 'kernel', 'center', 'centre']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=núcleo,"noun: core, nucleus, kernel"


35,*multitud*,"*crew*
noun: crowd, multitude, mob",*crew*,multitud,"[['crowd', 'multitude', 'mob', 'host', 'throng', 'horde', 'swarm', 'herd', 'drove']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=multitud,"noun: crowd, multitude, mob"


36,*moriré* (morir),"*I will die*
verb: die, kill, die out",*I will die*,morir,"[['die', 'kill', 'die out', 'expire', 'demise', 'go out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=moriré,"verb: die, kill, die out"


37,*empresas* (empresa),"*companies*
noun: company, business, enterprise",*companies*,empresa,"[['company', 'business', 'enterprise', 'firm', 'undertaking', 'venture', 'concern']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=empresas,"noun: company, business, enterprise"


38,*delta*,"*delta*
noun: delta",*delta*,delta,[['delta']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=delta,noun: delta


39,*asociación*,"*association*
noun: association, partnership, society",*association*,asociación,"[['association', 'partnership', 'society', 'affiliation', 'fellowship', 'league', 'institution', 'combine', 'institute', 'consort']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=asociación,"noun: association, partnership, society"


40,*verdes* (verde),"*green*
adjective: green, verdant, greeny
noun: green",*green*,verde,"[['green', 'verdant', 'greeny', 'undeveloped'], ['green']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=verdes,"adjective: green, verdant, greeny
noun: green"


41,*profesión*,"*profession*
noun: profession, occupation, career",*profession*,profesión,"[['profession', 'occupation', 'career', 'trade', 'business', 'calling', 'walks of life']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=profesión,"noun: profession, occupation, career"


42,*pelotón*,"*platoon*
noun: platoon, squad, posse",*platoon*,pelotón,"[['platoon', 'squad', 'posse', 'main group', 'picket', 'tie']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pelotón,"noun: platoon, squad, posse"


43,*paro* (paro parar),"*unemployment*
noun: arrest, strike, stoppage",*unemployment*,paro parar,"[['arrest', 'strike', 'stoppage', 'shutdown', 'standstill', 'chickadee', 'tit']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=paro,"noun: arrest, strike, stoppage"


44,*largos* (largo),"*long*
adjective: long, lengthy, dilatory
noun: length, largo",*long*,largo,"[['long', 'lengthy', 'dilatory', 'long-running'], ['length', 'largo']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=largos,"adjective: long, lengthy, dilatory
noun: length, largo"


45,*danos* (dar),"*damage*
",*damage*,dar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=danos,


46,*creído* (creído creer),"*believed*
adjective: hoped, inclined, gullible",*believed*,creído creer,"[['hoped', 'inclined', 'gullible']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=creído,"adjective: hoped, inclined, gullible"


47,*cosecha* (cosecha cosechar),"*harvest*
noun: harvest, crop, harvesting",*harvest*,cosecha cosechar,"[['harvest', 'crop', 'harvesting', 'vintage', 'picking', 'yield', 'ingathering', 'pick', 'agriculture yield']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cosecha,"noun: harvest, crop, harvesting"


48,*cintas* (cinta),"*ribbons*
noun: thongs, narrow goods",*ribbons*,cinta,"[['thongs', 'narrow goods']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cintas,"noun: thongs, narrow goods"


49,*agallas* (agallas agalla),"*guts*
noun: guts, spunk, pluck",*guts*,agallas agalla,"[['guts', 'spunk', 'pluck']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=agallas,"noun: guts, spunk, pluck"


50,*vendido* (vendido vender),"*sold*
adjective: sold, out-of-print",*sold*,vendido vender,"[['sold', 'out-of-print']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=vendido,"adjective: sold, out-of-print"


51,*tortura* (tortura torturar),"*torture*
noun: torture, excruciation",*torture*,tortura torturar,"[['torture', 'excruciation']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tortura,"noun: torture, excruciation"


52,*suéltala* (soltar),"*drop it*
",*drop it*,soltar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=suéltala,


53,*sexuales* (sexual),"*sexual*
adjective: sexual, sex, sexy",*sexual*,sexual,"[['sexual', 'sex', 'sexy']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sexuales,"adjective: sexual, sex, sexy"


54,*retirado* (retirado retirar),"*retired*
adjective: retired, withdrawn, disengaged
abbreviation: Ret.
noun: pensionary",*retired*,retirado retirar,"[['retired', 'withdrawn', 'disengaged', 'sequestered', 'secluded'], ['Ret.'], ['pensionary']]",adjective abbreviation noun,adjective abbreviation noun,https://www.linguee.com/english-dutch/search?source=auto&query=retirado,"adjective: retired, withdrawn, disengaged
abbreviation: Ret.
noun: pensionary"


55,*reconoces* (reconocer),"*you recognize*
verb: recognize, acknowledge, admit",*you recognize*,reconocer,"[['recognize', 'acknowledge', 'admit', 'know', 'spot', 'spy out', 'notice', 'face', 'survey', 'avouch', 'tell', 'taste', 'place', 'check up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=reconoces,"verb: recognize, acknowledge, admit"


56,*pudieran* (poder),"*could*
verb: be able to, can, may",*could*,poder,"[['be able to', 'can', 'may']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pudieran,"verb: be able to, can, may"


57,*desorden*,"*disorder*
noun: disorder, clutter, disarray",*disorder*,desorden,"[['disorder', 'clutter', 'disarray', 'turmoil', 'confusion', 'chaos', 'lawlessness', 'unrest', 'untidiness', 'litter', 'muddle', 'muss', 'turbulence']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=desorden,"noun: disorder, clutter, disarray"


58,*desarrollo* (desarrollo desarollar),"*development*
noun: development, developing, growth",*development*,desarrollo desarollar,"[['development', 'developing', 'growth']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=desarrollo,"noun: development, developing, growth"


59,*abandonó* (abandonar),"*abandonment*
noun: abandonment, neglect, abandon",*abandonment*,abandonar,"[['abandonment', 'neglect', 'abandon', 'desertion', 'surrender', 'dereliction', 'relinquishment', 'indulgence']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=abandonó,"noun: abandonment, neglect, abandon"


60,*vodka*,"*vodka*
noun: vodka",*vodka*,vodka,[['vodka']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vodka,noun: vodka


61,*violento*,"*violent*
adjective: violent, fierce, harsh",*violent*,violento,"[['violent', 'fierce', 'harsh', 'wild', 'raging', 'savage', 'rude', 'abrupt', 'forced', 'blustering']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=violento,"adjective: violent, fierce, harsh"


62,*vestida* (vestido vestir),"*clothed*
adjective: dressed",*clothed*,vestido vestir,[['dressed']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=vestida,adjective: dressed


63,*probarlo* (probar),"*try it*
",*try it*,probar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=probarlo,


64,*balón*,"*ball*
noun: ball, football, basketball",*ball*,balón,"[['ball', 'football', 'basketball', 'spinnaker']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=balón,"noun: ball, football, basketball"


65,*población*,"*population*
noun: population, town, dwellers",*population*,población,"[['population', 'town', 'dwellers', 'demos']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=población,"noun: population, town, dwellers"


66,*pechos* (pecho),"*breasts*
noun: mammaries",*breasts*,pecho,[['mammaries']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pechos,noun: mammaries


67,*ocurrirá* (ocurrir),"*will happen*
verb: occur, happen, take place",*will happen*,ocurrir,"[['occur', 'happen', 'take place', 'pass', 'come about', 'befall', 'come off', 'betide']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ocurrirá,"verb: occur, happen, take place"


68,*mientes* (mentir),"*you lie*
verb: lie, tell a lie, prevaricate",*you lie*,mentir,"[['lie', 'tell a lie', 'prevaricate', 'fib']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mientes,"verb: lie, tell a lie, prevaricate"


69,*leal*,"*loyal*
adjective: loyal, faithful, true",*loyal*,leal,"[['loyal', 'faithful', 'true', 'devoted', 'staunch', 'trusty', 'fast', 'aboveboard', 'single-hearted', 'single-minded']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=leal,"adjective: loyal, faithful, true"


70,*jo*,"*jo*
",*jo*,jo,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=jo,


71,*federación*,"*federation*
noun: federation",*federation*,federación,[['federation']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=federación,noun: federation


72,*dí* (dar),"*gave*
interjection: Talk away!",*gave*,dar,[['Talk away!']],interjection,interjection,https://www.linguee.com/english-dutch/search?source=auto&query=dí,interjection: Talk away!


73,*asustaste* (asustar),"*you scared*
verb: scare, frighten, startle",*you scared*,asustar,"[['scare', 'frighten', 'startle', 'alarm', 'affright']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=asustaste,"verb: scare, frighten, startle"


74,*apártate* (apartar),"*back off*
",*back off*,apartar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=apártate,


75,*vinieras* (venir),"*you came*
verb: come, come round, come through",*you came*,venir,"[['come', 'come round', 'come through', 'come across', 'come of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vinieras,"verb: come, come round, come through"


76,*valioso*,"*valuable*
adjective: valuable, rewarding",*valuable*,valioso,"[['valuable', 'rewarding']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=valioso,"adjective: valuable, rewarding"


77,*profesora*,"*teacher*
noun: teacher, female professor, mistress",*teacher*,profesora,"[['teacher', 'female professor', 'mistress', 'schoolmarm', 'don', 'tutoress', 'school mistress']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=profesora,"noun: teacher, female professor, mistress"


78,*misericordia*,"*mercy*
noun: mercy, compassion, forgiveness",*mercy*,misericordia,"[['mercy', 'compassion', 'forgiveness', 'mercifulness', 'clemency']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=misericordia,"noun: mercy, compassion, forgiveness"


79,*mancha* (mancha manchar),"*stain*
noun: stain, spot, slick",*stain*,mancha manchar,"[['stain', 'spot', 'slick', 'patch', 'blot', 'blemish', 'blur', 'smudge', 'smear', 'blotch', 'taint', 'mark', 'blob', 'splotch', 'fleck', 'splash', 'daub', 'splodge', 'speckle', 'black spot', 'macula']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mancha,"noun: stain, spot, slick"


80,*ilusión*,"*delusion*
noun: delusion, hope, dream",*delusion*,ilusión,"[['delusion', 'hope', 'dream', 'eagerness', 'hallucination', 'a flight of fancy', ""mare's-nest""]]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ilusión,"noun: delusion, hope, dream"


81,*habrás* (haber),"*you will have*
verb: have",*you will have*,haber,[['have']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=habrás,verb: have


82,*golpeado* (golpear),"*struck*
adjective: kicked",*struck*,golpear,[['kicked']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=golpeado,adjective: kicked


83,*generador*,"*generator*
noun: generator, power unit",*generator*,generador,"[['generator', 'power unit']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=generador,"noun: generator, power unit"


84,*empiezas* (empezar),"*you start*
verb: start, begin, get",*you start*,empezar,"[['start', 'begin', 'get', 'start off', 'commence', 'initiate', 'launch', 'kick off', 'open', 'take up', 'open up', 'lead off', 'set in', 'come on', 'enter on', 'inchoate', 'institute']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=empiezas,"verb: start, begin, get"


85,*detuvo* (detener),"*stopped*
verb: stop, halt, arrest",*stopped*,detener,"[['stop', 'halt', 'arrest', 'detain', 'keep', 'stay', 'hold up', 'seize', 'hinder', 'capture', 'secure']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=detuvo,"verb: stop, halt, arrest"


86,*despedir*,"*dismiss*
verb: dismiss, sack, discharge",*dismiss*,despedir,"[['dismiss', 'sack', 'discharge', 'release', 'give off', 'send off', 'throw', 'eject', 'see out', 'throw off', 'throw out', 'give out', 'order off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=despedir,"verb: dismiss, sack, discharge"


87,*cuerdas* (cuerda cuerdo),"*strings*
noun: rope, string, cord",*strings*,cuerda cuerdo,"[['rope', 'string', 'cord', 'chord', 'line', 'tether', 'chorda', 'spring', 'winder', 'lead', 'chanterelle', 'clockwork mechanism']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cuerdas,"noun: rope, string, cord"


88,*cráneo*,"*skull*
noun: skull, cranium, crania",*skull*,cráneo,"[['skull', 'cranium', 'crania', 'brainpan', ""death's head""]]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cráneo,"noun: skull, cranium, crania"


89,*champán*,"*champagne*
noun: champagne",*champagne*,champán,[['champagne']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=champán,noun: champagne


90,*cartel*,"*sign*
noun: cartel, poster, sign",*sign*,cartel,"[['cartel', 'poster', 'sign', 'placard', 'bill', 'signboard', 'show-bill']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cartel,"noun: cartel, poster, sign"


91,*campana*,"*Campaign*
noun: bell, bell jar, bell glass",*Campaign*,campana,"[['bell', 'bell jar', 'bell glass', 'campane']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=campana,"noun: bell, bell jar, bell glass"


92,*vendió* (vender),"*sold*
verb: sell, market, trade",*sold*,vender,"[['sell', 'market', 'trade', 'vend', 'hive off', 'trade up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vendió,"verb: sell, market, trade"


93,*rompí* (romper),"*I broke up*
verb: break, break down, smash",*I broke up*,romper,"[['break', 'break down', 'smash', 'break off', 'shatter', 'snap', 'cleave', 'cut through', 'sunder', 'snap off', 'smash down', 'smash in', 'take apart']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=rompí,"verb: break, break down, smash"


94,*revistas* (revista),"*journals*
noun: magazine, journal, review",*journals*,revista,"[['magazine', 'journal', 'review', 'revue']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=revistas,"noun: magazine, journal, review"


95,*ordena* (ordenar),"*order*
verb: order, sort, arrange",*order*,ordenar,"[['order', 'sort', 'arrange', 'command', 'ordain', 'rank', 'tidy up', 'marshal', 'classify', 'put in order', 'enjoin', 'set in order', 'line up', 'assort', 'map out', 'fill an order', 'tidy out', 'demand', 'confer', 'tell off', 'accommodate', 'will']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ordena,"verb: order, sort, arrange"


96,*cállese* (callar),"*Shut up*
",*Shut up*,callar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cállese,


97,*avanzar*,"*advance*
verb: advance, move, proceed",*advance*,avanzar,"[['advance', 'move', 'proceed', 'go forward', 'go on', 'push forward', 'move in', 'come forward', 'move along', 'push on', 'encroach', 'come on', 'thrust forward', 'go off', 'trundle on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=avanzar,"verb: advance, move, proceed"


98,*técnicamente*,"*technically*
adverb: technically",*technically*,técnicamente,[['technically']],adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=técnicamente,adverb: technically


99,*remoto*,"*remote*
adjective: remote, far, distant
noun: faraway",*remote*,remoto,"[['remote', 'far', 'distant', 'ancient', 'faraway', 'far-off'], ['faraway']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=remoto,"adjective: remote, far, distant
noun: faraway"


