,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
13,*cuente* (contar),"*count*
verb: count, tell, reckon",*count*,contar,"[['count', 'tell', 'reckon', 'recount', 'number', 'relate', 'narrate', 'bank', 'calculate', 'spin', 'pitch', 'peddle', 'yarn', 'check', 'retail']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cuente,"verb: count, tell, reckon"


14,*civilización*,"*civilization*
noun: civilization",*civilization*,civilización,[['civilization']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=civilización,noun: civilization


15,*cabrones* (cabrón),"*bastards*
noun: bastard, asshole, ass",*bastards*,cabrón,"[['bastard', 'asshole', 'ass', 'arsehole', 'shithead', 'shitass', 'he-goat']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cabrones,"noun: bastard, asshole, ass"


16,*arruinar*,"*spoil*
verb: ruin, wreck, mess up",*spoil*,arruinar,"[['ruin', 'wreck', 'mess up', 'bankrupt', 'break', 'blight', 'beggar', 'tear', 'bane', 'leak', 'throw over', 'make a mess of', 'dilapidate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=arruinar,"verb: ruin, wreck, mess up"


17,*vampiro*,"*vampire*
noun: vampire",*vampire*,vampiro,[['vampire']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vampiro,noun: vampire


18,*tocó* (tocar),"*touched*
verb: touch, play, perform",*touched*,tocar,"[['touch', 'play', 'perform', 'contact', 'ring', 'feel', 'sound', 'handle', 'blow', 'press', 'finger', 'fall upon', 'bow', 'knock at the door', 'fall on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=tocó,"verb: touch, play, perform"


19,*regresé* (regresar),"*I am back*
verb: return, go back, come back",*I am back*,regresar,"[['return', 'go back', 'come back', 'get back', 'take back', 'put back', 'call back', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=regresé,"verb: return, go back, come back"


20,*pases* (pasar),"*passes*
verb: pass, go, move",*passes*,pasar,"[['pass', 'go', 'move', 'happen', 'get', 'go by', 'go through', 'come', 'proceed', 'cross', 'go on', 'pass on', 'skip', 'get through', 'pass by', 'go over', 'reach', 'get by', 'come in', 'occur', 'go past', 'bypass', 'pass off', 'elapse', 'pass away', 'while', 'suffer', 'swallow', 'overtake', 'hand over', 'come by', 'get over', 'pass down', 'live through', 'relay', 'get across', 'lapse', 'miss out on', 'come about', 'roll by', 'come down', 'hand down', 'overstep', 'pass across', 'ride by', 'touch', 'ensue', 'tick by', 'pop in', 'tough', 'hand on', 'outdo', 'pass round', 'put down', 'tick away', 'put across', 'throw out', 'gait']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pases,"verb: pass, go, move"


21,*fantástica* (fantástico),"*fantastic*
adjective: fantastic, fantastical, fanciful",*fantastic*,fantástico,"[['fantastic', 'fantastical', 'fanciful', 'unrealistic']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=fantástica,"adjective: fantastic, fantastical, fanciful"


22,*facil* (fácil),"*easy*
adjective: easy, simple, ready",*easy*,fácil,"[['easy', 'simple', 'ready', 'effortless', 'facile', 'painless', 'loose', 'glib']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=facil,"adjective: easy, simple, ready"


23,*estabamos* (estar),"*we were*
verb: be, stay, stand",*we were*,estar,"[['be', 'stay', 'stand', 'remain', 'lie', 'be present', 'be found', 'hold', 'stand around', 'stand about', 'come of', 'hold down']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=estabamos,"verb: be, stay, stand"


24,*diera* (dar),"*gave*
verb: give, yield, lend",*gave*,dar,"[['give', 'yield', 'lend', 'show', 'teach', 'hand', 'gift', 'put on', 'give off', 'take to', 'surrender', 'lecture', 'turn on', 'produce', 'feed on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=diera,"verb: give, yield, lend"


25,*detenga* (detener),"*stop*
verb: stop, halt, arrest",*stop*,detener,"[['stop', 'halt', 'arrest', 'detain', 'keep', 'stay', 'hold up', 'seize', 'hinder', 'capture', 'secure']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=detenga,"verb: stop, halt, arrest"


26,*violación*,"*rape*
noun: violation, rape, breach",*rape*,violación,"[['violation', 'rape', 'breach', 'infringement', 'trespass', 'ravishment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=violación,"noun: violation, rape, breach"


27,*hemorragia*,"*hemorrhage*
noun: hemorrhage, haemorrhage",*hemorrhage*,hemorragia,"[['hemorrhage', 'haemorrhage']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hemorragia,"noun: hemorrhage, haemorrhage"


28,*fianza*,"*bail*
noun: bail, bond, deposit",*bail*,fianza,"[['bail', 'bond', 'deposit', 'security', 'guarantee', 'surety', 'guaranty', 'recognizance']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fianza,"noun: bail, bond, deposit"


29,*docena*,"*dozen*
noun: dozen",*dozen*,docena,[['dozen']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=docena,noun: dozen


30,*centavo*,"*penny*
noun: penny, cent, copper",*penny*,centavo,"[['penny', 'cent', 'copper']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=centavo,"noun: penny, cent, copper"


31,*célula*,"*cell*
noun: cell, cellule",*cell*,célula,"[['cell', 'cellule']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=célula,"noun: cell, cellule"


32,*carreras* (carrera),"*careers*
noun: racing",*careers*,carrera,[['racing']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=carreras,noun: racing


33,*callado* (callado callar),"*reserved*
adjective: quiet, silent, reserved",*reserved*,callado callar,"[['quiet', 'silent', 'reserved', 'tight-lipped', 'secretive', 'kept', 'muted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=callado,"adjective: quiet, silent, reserved"


34,*rodilla*,"*knee*
noun: knee",*knee*,rodilla,[['knee']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rodilla,noun: knee


35,*prometes* (prometer),"*you promise*
verb: promise, pledge, vow",*you promise*,prometer,"[['promise', 'pledge', 'vow', 'undertake', ""give one's word""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=prometes,"verb: promise, pledge, vow"


36,*profundamente*,"*deeply*
adverb: deeply, deep, profoundly",*deeply*,profundamente,"[['deeply', 'deep', 'profoundly', 'heavily']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=profundamente,"adverb: deeply, deep, profoundly"


37,*posiciones* (posición),"*positions*
noun: position, location, place",*positions*,posición,"[['position', 'location', 'place', 'standing', 'status', 'stand', 'point', 'attitude', 'rank', 'fix', 'perch', 'lie']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=posiciones,"noun: position, location, place"


38,*hicieras* (hacer),"*you did*
verb: do, make, ask",*you did*,hacer,"[['do', 'make', 'ask', 'be', 'cause', 'render', 'give', 'work', 'bring', 'perform', 'carry out', 'build', 'make up', 'create', 'act', 'pay', 'pull', 'drive', 'work out', 'take on', 'throw', 'poke', 'put forward', 'bring in', 'compose', 'punch', 'turn out', 'put out', 'lean', 'drop', 'emit', 'advance', 'set off', 'perpetrate', 'bind', 'wet', 'level', 'lumber', 'fabricate', 'generate', 'commit', 'force', 'form', 'effect']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=hicieras,"verb: do, make, ask"


39,*furioso*,"*furious*
adjective: furious, angry, raging",*furious*,furioso,"[['furious', 'angry', 'raging', 'mad', 'fierce', 'wild', 'rabid', 'blustering', 'shirty']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=furioso,"adjective: furious, angry, raging"


40,*desperté* (despertar),"*woke up*
verb: wake, awaken, arouse",*woke up*,despertar,"[['wake', 'awaken', 'arouse', 'rouse', 'waken', 'get up', 'revive', 'knock up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=desperté,"verb: wake, awaken, arouse"


41,*comes* (comer),"*you eat*
verb: eat, lunch, meal",*you eat*,comer,"[['eat', 'lunch', 'meal', 'take', 'have dinner', 'luncheon', 'tuck', 'tuck in', 'eat away', 'take a meal', 'tuck away', 'live off', 'live on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=comes,"verb: eat, lunch, meal"


42,*ciega* (ciego),"*blind*
noun: blind woman",*blind*,ciego,[['blind woman']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ciega,noun: blind woman


43,*cicatriz*,"*scar*
noun: scar, cicatrix",*scar*,cicatriz,"[['scar', 'cicatrix']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cicatriz,"noun: scar, cicatrix"


44,*bebidas* (bebida bebido beber),"*drinks*
verb: drink, imbibe, booze",*drinks*,bebida bebido beber,"[['drink', 'imbibe', 'booze', 'swig', 'boose', ""wet one's whistle""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=bebidas,"verb: drink, imbibe, booze"


45,*acércate* (acercar),"*come closer*
",*come closer*,acercar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=acércate,


46,*tiró* (tirar),"*shot*
noun: shot, throw, hit",*shot*,tirar,"[['shot', 'throw', 'hit']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tiró,"noun: shot, throw, hit"


47,*policial*,"*police*
adjective: constabulary",*police*,policial,[['constabulary']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=policial,adjective: constabulary


48,*pasear*,"*sightseeing*
verb: walk, take a walk, promenade",*sightseeing*,pasear,"[['walk', 'take a walk', 'promenade', 'travel', 'parade', 'show off', 'perambulate', 'toddle', 'fleet']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pasear,"verb: walk, take a walk, promenade"


49,*masa*,"*mass*
noun: mass, dough, bulk",*mass*,masa,"[['mass', 'dough', 'bulk', 'body', 'lump', 'paste', 'volume', 'dollop']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=masa,"noun: mass, dough, bulk"


50,*llegues* (llegar),"*you arrive*
verb: get, reach, arrive",*you arrive*,llegar,"[['get', 'reach', 'arrive', 'come', 'get in', 'come in', 'catch', 'get around', 'turn up', 'come through', 'come over', 'come across', 'roll in', 'break through', 'come round', 'dock', 'touch down', 'top off', 'infiltrate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llegues,"verb: get, reach, arrive"


51,*global*,"*global*
adjective: global, all-embracing, all-in",*global*,global,"[['global', 'all-embracing', 'all-in']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=global,"adjective: global, all-embracing, all-in"


52,*escapado* (escapado escapar),"*I escaped*
adjective: in a rush",*I escaped*,escapado escapar,[['in a rush']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=escapado,adjective: in a rush


53,*dinos* (decir),"*tell us*
",*tell us*,decir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=dinos,


54,*cuarta* (cuarto),"*quarter*
noun: quarter, quart, quarte",*quarter*,cuarto,"[['quarter', 'quart', 'quarte', 'quirt']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cuarta,"noun: quarter, quart, quarte"


55,*bienes* (bien),"*estate*
noun: goods, property, assets",*estate*,bien,"[['goods', 'property', 'assets', 'estate', 'possessions', 'belongings', 'holding', 'havings']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bienes,"noun: goods, property, assets"


56,*aparato*,"*apparatus*
noun: apparatus, device, appliance",*apparatus*,aparato,"[['apparatus', 'device', 'appliance', 'machine', 'set', 'gadget', 'gear', 'handset', 'brace', 'receiver', 'display', 'jigger', 'show']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aparato,"noun: apparatus, device, appliance"


57,*sostén* (sostén sostener),"*support*
noun: support, bra, brassiere",*support*,sostén sostener,"[['support', 'bra', 'brassiere', 'supporter', 'prop', 'stand', 'buttress']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sostén,"noun: support, bra, brassiere"


58,*realizar*,"*carry out*
verb: perform, carry out, do",*carry out*,realizar,"[['perform', 'carry out', 'do', 'realize', 'accomplish', 'achieve', 'implement', 'fulfill', 'execute', 'produce', 'attain', 'enable', 'actualize', 'carry into effect', 'bring into being', 'bring off', 'fulfil']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=realizar,"verb: perform, carry out, do"


59,*permitiré* (permitir),"*I will allow*
verb: allow, enable, permit",*I will allow*,permitir,"[['allow', 'enable', 'permit', 'let', 'give', 'empower', 'allow in', 'admit of', 'allow out', 'emend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=permitiré,"verb: allow, enable, permit"


60,*orgullosos* (orgulloso),"*proud*
adjective: proud, prideful, lofty",*proud*,orgulloso,"[['proud', 'prideful', 'lofty', 'proud-hearted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=orgullosos,"adjective: proud, prideful, lofty"


61,*corten* (cortar),"*cut*
verb: cut, cut off, cut out",*cut*,cortar,"[['cut', 'cut off', 'cut out', 'chop', 'slice', 'sever', 'cut down', 'mow', 'hack', 'break', 'crop', 'cut away', 'cut up', 'nip', 'shut off', 'clip', 'turn off', 'slit', 'cut in', 'shear', 'fell', 'intersect', 'excise', 'whittle', 'trim off', 'lop', 'prune', 'incise', 'cut across', 'nick', 'lop off', 'trim away', 'pare', 'block off', 'shear off', 'shear through', 'turn out', 'snick', 'lop away', 'disbranch', 'exscind', 'lumber', 'detruncate', 'axe']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=corten,"verb: cut, cut off, cut out"


62,*comisión*,"*commission*
noun: commission, committee, board",*commission*,comisión,"[['commission', 'committee', 'board', 'assignment', 'inquiry', ""agent's commission""]]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=comisión,"noun: commission, committee, board"


63,*vidrio*,"*glass*
noun: glass, pane, pane of glass",*glass*,vidrio,"[['glass', 'pane', 'pane of glass']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vidrio,"noun: glass, pane, pane of glass"


64,*presa* (presa preso),"*prey*
noun: prey, dam, quarry",*prey*,presa preso,"[['prey', 'dam', 'quarry', 'prize', 'weir', 'catch']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=presa,"noun: prey, dam, quarry"


65,*ocupados* (ocupado ocupar),"*busy*
verb: occupy, fill, take",*busy*,ocupado ocupar,"[['occupy', 'fill', 'take', 'hold', 'take up', 'engage', 'take over', 'deal with', 'employ', 'capture', 'concern', 'attend', 'live in', 'attend to', 'encroach on', 'pay attention', 'be busy', 'have a job']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ocupados,"verb: occupy, fill, take"


66,*morfina*,"*morphine*
noun: morphine, morphia",*morphine*,morfina,"[['morphine', 'morphia']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=morfina,"noun: morphine, morphia"


67,*habrían* (haber),"*would have*
verb: have",*would have*,haber,[['have']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=habrían,verb: have


68,*columna*,"*column*
noun: column, pillar, col",*column*,columna,"[['column', 'pillar', 'col']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=columna,"noun: column, pillar, col"


69,*sacaron* (sacar),"*they took out*
verb: take, get, draw",*they took out*,sacar,"[['take', 'get', 'draw', 'take out', 'bring out', 'extract', 'draw out', 'put out', 'bring up', 'throw out', 'educe', 'protract']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sacaron,"verb: take, get, draw"


70,*patas* (pata),"*paws*
noun: leg, paw, foot",*paws*,pata,"[['leg', 'paw', 'foot', 'tab', 'duck', 'hoof', 'pad', 'drake']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=patas,"noun: leg, paw, foot"


71,*oírme* (oír),"*hear me*
",*hear me*,oír,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=oírme,


72,*ocultar*,"*disguise*
verb: hide, conceal, cover",*disguise*,ocultar,"[['hide', 'conceal', 'cover', 'mask', 'hide away', 'occult', 'hold back', 'harbor', 'secrete', 'dissemble', 'blot out', 'keep from', 'cache', 'tuck away', 'blur out', 'harbour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ocultar,"verb: hide, conceal, cover"


73,*objeción*,"*objection*
noun: objection, protest, demur",*objection*,objeción,"[['objection', 'protest', 'demur', 'replication']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=objeción,"noun: objection, protest, demur"


74,*maneja* (manejar),"*drive*
verb: handle, manage, drive",*drive*,manejar,"[['handle', 'manage', 'drive', 'operate', 'use', 'run', 'manipulate', 'work', 'steer', 'ply', 'tend', 'husband']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=maneja,"verb: handle, manage, drive"


75,*largas* (largo largar),"*long*
adjective: long, lengthy, dilatory
noun: length, largo",*long*,largo largar,"[['long', 'lengthy', 'dilatory', 'long-running'], ['length', 'largo']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=largas,"adjective: long, lengthy, dilatory
noun: length, largo"


76,*generalmente*,"*generally*
adverb: generally, popularly",*generally*,generalmente,"[['generally', 'popularly']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=generalmente,"adverb: generally, popularly"


77,*fuentes* (fuente),"*sources*
noun: sources",*sources*,fuente,[['sources']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fuentes,noun: sources


78,*cubrir*,"*cover*
verb: cover, coat, serve",*cover*,cubrir,"[['cover', 'coat', 'serve', 'drape', 'overlay', 'blanket', 'cloak', 'sheet', 'plaster', 'overspread', 'mantle', 'strew', 'suffuse', 'fence', 'screen']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cubrir,"verb: cover, coat, serve"


79,*ataca* (atacar),"*attack*
verb: attack, strike, tackle",*attack*,atacar,"[['attack', 'strike', 'tackle', 'assault', 'raid', 'engage', 'charge', 'assail', 'prey', 'bite', 'go for', 'slash', 'tamp', 'go in', 'get at', 'come at', 'stuff', 'tamp down', 'set on', 'arraign', 'pitch into', 'tamp in', 'walk in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ataca,"verb: attack, strike, tackle"


80,*tenis*,"*tennis*
noun: tennis, sneakers, tennis shoes",*tennis*,tenis,"[['tennis', 'sneakers', 'tennis shoes']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tenis,"noun: tennis, sneakers, tennis shoes"


81,*santos* (santo),"*Saints*
noun: sainthood",*Saints*,santo,[['sainthood']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=santos,noun: sainthood


82,*potencial*,"*potential*
adjective: potential
noun: potential",*potential*,potencial,"[['potential'], ['potential']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=potencial,"adjective: potential
noun: potential"


83,*plano*,"*flat*
adjective: plane, flat, level
noun: plane, flat, map",*flat*,plano,"[['plane', 'flat', 'level'], ['plane', 'flat', 'map', 'plan']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=plano,"adjective: plane, flat, level
noun: plane, flat, map"


84,*levante* (levantar),"*I raised*
noun: east",*I raised*,levantar,[['east']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=levante,noun: east


85,*escala* (escala escalar),"*scale*
noun: scale, ladder, stopover",*scale*,escala escalar,"[['scale', 'ladder', 'stopover', 'layover', 'stop-off']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=escala,"noun: scale, ladder, stopover"


86,*enfrentar*,"*deal*
",*deal*,enfrentar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=enfrentar,


87,*cuánta* (cuánto cuanto),"*how much*
",*how much*,cuánto cuanto,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cuánta,


88,*sobra* (sobra sobrar),"*surplus*
noun: surplus, surplusage",*surplus*,sobra sobrar,"[['surplus', 'surplusage']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sobra,"noun: surplus, surplusage"


89,*rumor*,"*rumor*
noun: rumor, whisper, scuttlebutt",*rumor*,rumor,"[['rumor', 'whisper', 'scuttlebutt', 'saying', 'rumour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rumor,"noun: rumor, whisper, scuttlebutt"


90,*páginas* (página),"*pages*
abbreviation: p.p.",*pages*,página,[['p.p.']],abbreviation,abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=páginas,abbreviation: p.p.


91,*órganos* (órgano),"*organs*
noun: organ, pipe organ",*organs*,órgano,"[['organ', 'pipe organ']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=órganos,"noun: organ, pipe organ"


92,*león*,"*lion*
noun: lion, puma",*lion*,león,"[['lion', 'puma']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=león,"noun: lion, puma"


93,*entras* (entrar),"*you enter*
verb: enter, get in, come in",*you enter*,entrar,"[['enter', 'get in', 'come in', 'go in', 'access', 'input', 'fit', 'walk in', 'step in', 'bring in', 'pass in', 'introduce', 'put in', 'march in', 'pull in', 'draw in', 'get at', 'show in', 'approach']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=entras,"verb: enter, get in, come in"


94,*decían* (decir),"*they were saying*
verb: say, tell, speak",*they were saying*,decir,"[['say', 'tell', 'speak', 'mention', 'call', 'word', 'recite', 'voice']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=decían,"verb: say, tell, speak"


95,*chinos* (chino),"*chinese*
noun: curls",*chinese*,chino,[['curls']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=chinos,noun: curls


96,*brujas* (bruja),"*witches*
noun: witch, sorceress, hag",*witches*,bruja,"[['witch', 'sorceress', 'hag', 'bitch', 'crone', 'harridan', 'beldam', 'hex', 'night-hag']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=brujas,"noun: witch, sorceress, hag"


97,*barbara* (bárbaro Barbara),"*Barbara*
noun: Barbara",*Barbara*,bárbaro Barbara,[['Barbara']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=barbara,noun: Barbara


98,*admiro* (admirar),"*I admire*
verb: admire, look up",*I admire*,admirar,"[['admire', 'look up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=admiro,"verb: admire, look up"


99,*voto* (voto votar),"*vote*
noun: vote, vow, suffrage",*vote*,voto votar,"[['vote', 'vow', 'suffrage']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=voto,"noun: vote, vow, suffrage"


