,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
41,441,hago,*hago* (hacer),hacer,do,VERB,VERB,Verb
42,442,señora,señora,señora,lady,NOUN,NOUN,Noun
43,443,haya,*haya* (haber),haber,is,AUX,AUX,Auxiliary
44,444,haya,haya,haya,is,AUX,AUX,Auxiliary
45,445,suficiente,suficiente,suficiente,enough,ADJ,ADJ,Adjective
46,446,doctor,doctor,doctor,doctor,NOUN,NOUN,Noun
47,447,gustaría,*gustaría* (gustar),gustar,would like,VERB,VERB,Verb
48,448,tierra,tierra,tierra,land,NOUN,NOUN,Noun
49,449,cara,cara,cara,expensive,NOUN,NOUN,Noun
50,450,siquiera,siquiera,siquiera,even,ADV,ADV,Adverb
51,451,genial,genial,genial,brilliant,ADJ,ADJ,Adjective
52,452,cree,*cree* (creer),creer,believe,VERB,VERB,Verb
53,453,supuesto,*supuesto* (suponer),suponer,supposed,ADJ,ADJ,Adjective
54,454,tomar,tomar,tomar,take,VERB,VERB,Verb
55,455,equipo,equipo,equipo,equipment,NOUN,NOUN,Noun
56,456,equipo,*equipo* (equipar),equipar,equipment,NOUN,NOUN,Noun
57,457,justo,justo,justo,fair,ADJ,ADJ,Adjective
58,458,juego,juego,juego,game,NOUN,NOUN,Noun
59,459,juego,*juego* (jugar),jugar,game,NOUN,NOUN,Noun
60,460,ninguna,*ninguna* (ninguno),ninguno,none,DET,DET,Determiner
61,461,matar,matar,matar,kill,VERB,VERB,Verb
62,462,cinco,cinco,cinco,five,NUM,NUM,Numeral
63,463,dicen,*dicen* (decir),decir,they say,VERB,VERB,Verb
64,464,amo,amo,amo,love,VERB,VERB,Verb
65,465,amo,*amo* (amar),amar,love,VERB,VERB,Verb
66,466,cuándo,cuándo,cuándo,when,PRON,PRON,Pronoun
67,467,pequeño,pequeño,pequeño,little,ADJ,ADJ,Adjective
68,468,algunos,*algunos* (alguno),alguno,some,PRON,PRON,Pronoun
69,469,conozco,*conozco* (conocer),conocer,know,VERB,VERB,Verb
70,470,clase,clase,clase,class,NOUN,NOUN,Noun
71,471,maldito,maldito,maldito,damned,ADJ,ADJ,Adjective
72,472,unas,*unas* (un),un,nails,DET,DET,Determiner
73,473,muchos,*muchos* (mucho),mucho,many,PRON,PRON,Pronoun
74,474,hubiera,*hubiera* (haber),haber,had,AUX,AUX,Auxiliary
75,475,segundo,segundo,segundo,second,ADJ,ADJ,Adjective
76,476,aunque,aunque,aunque,although,SCONJ,SCONJ,Conjunction
77,477,pueda,*pueda* (poder),poder,can,AUX,AUX,Auxiliary
78,478,dime,*dime* (decir),decir,tell me,VERB,VERB,Verb
79,479,igual,igual,igual,equal,ADJ,ADJ,Adjective
80,480,comida,comida,comida,meal,NOUN,NOUN,Noun
81,481,comida,*comida* (comer),comer,meal,NOUN,NOUN,Noun
82,482,ay,ay,ay,Oh,INTJ,INTJ,Interjection
83,483,cuerpo,cuerpo,cuerpo,body,NOUN,NOUN,Noun
84,484,encontrar,encontrar,encontrar,find,VERB,VERB,Verb
85,485,fuerte,fuerte,fuerte,strong,ADJ,ADJ,Adjective
86,486,vuelta,vuelta,vuelta,lap,NOUN,NOUN,Noun
87,487,vuelta,*vuelta* (volver),volver,lap,NOUN,NOUN,Noun
88,488,venga,*venga* (venir),venir,come on,VERB,VERB,Verb
89,489,creer,creer,creer,believe,VERB,VERB,Verb
90,490,realidad,realidad,realidad,reality,NOUN,NOUN,Noun
91,491,saben,*saben* (saber),saber,they know,VERB,VERB,Verb
92,492,puta,puta,puta,bitch,NOUN,NOUN,Noun
93,493,deberías,*deberías* (deber),deber,you should,NOUN,NOUN,Noun
94,494,pregunta,pregunta,pregunta,ask,VERB,VERB,Verb
95,495,pregunta,*pregunta* (preguntar),preguntar,ask,VERB,VERB,Verb
96,496,fui,*fui* (ir),ir,I was,AUX,AUX,Auxiliary
97,497,fui,*fui* (ser),ser,I was,AUX,AUX,Auxiliary
98,498,cuatro,cuatro,cuatro,four,NUM,NUM,Numeral
99,499,sra,*sra* (señora),señora,mrs,NOUN,NOUN,Noun
