,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
65,265,van,*van* (ir),ir,go,AUX,AUX,Auxiliary
66,266,quizá,quizá,quizá,maybe,ADV,ADV,Adverb
67,267,debo,*debo* (deber),deber,I must,AUX,AUX,Auxiliary
68,268,alguna,*alguna* (alguno),alguno,some,DET,DET,Determiner
69,269,cierto,cierto,cierto,TRUE,DET,DET,Determiner
70,270,ud,*ud* (usted),usted,You,PROPN,PROPN,Proper noun
71,271,muerto,muerto,muerto,dead,ADJ,ADJ,Adjective
72,272,muerto,*muerto* (morir),morir,dead,ADJ,ADJ,Adjective
73,273,unos,*unos* (un),un,some,DET,DET,Determiner
74,274,estos,*estos* (este),este,these,PRON,PRON,Pronoun
75,275,salir,salir,salir,go out,VERB,VERB,Verb
76,276,policía,policía,policía,police,NOUN,NOUN,Noun
77,277,realmente,realmente,realmente,really,ADV,ADV,Adverb
78,278,demasiado,demasiado,demasiado,too much,ADV,ADV,Adverb
79,279,familia,familia,familia,family,NOUN,NOUN,Noun
80,280,pueden,*pueden* (poder),poder,they can,AUX,AUX,Auxiliary
81,281,cabeza,cabeza,cabeza,head,NOUN,NOUN,Noun
82,282,hemos,*hemos* (haber),haber,we have,AUX,AUX,Auxiliary
83,283,amigos,*amigos* (amigo),amigo,friends,NOUN,NOUN,Noun
84,284,chica,*chica* (chico),chico,girl,ADJ,ADJ,Adjective
85,285,chica,chica,chica,girl,ADJ,ADJ,Adjective
86,286,cariño,cariño,cariño,dear,NOUN,NOUN,Noun
87,287,lado,lado,lado,side,NOUN,NOUN,Noun
88,288,allá,allá,allá,there,ADV,ADV,Adverb
89,289,entre,entre,entre,between,ADP,ADP,Preposition
90,290,minutos,*minutos* (minuto),minuto,minutes,NOUN,NOUN,Noun
91,291,digo,*digo* (decir),decir,say,VERB,VERB,Verb
92,292,algún,algún,algún,some,DET,DET,Determiner
93,293,serio,serio,serio,Serious,ADJ,ADJ,Adjective
94,294,cuidado,*cuidado* (cuidar),cuidar,careful,ADJ,ADJ,Adjective
95,295,cuidado,cuidado,cuidado,careful,ADJ,ADJ,Adjective
96,296,pasó,*pasó* (pasar),pasar,passed,VERB,VERB,Verb
97,297,buenas,*buenas* (bueno),bueno,hello good,ADJ,ADJ,Adjective
98,298,somos,*somos* (ser),ser,are,AUX,AUX,Auxiliary
99,299,amor,amor,amor,love,NOUN,NOUN,Noun
