,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
10,*gerente*,"*manager*
noun: manager, director, executive
adjective: managing",*manager*,gerente,"[['manager', 'director', 'executive', 'office manager'], ['managing']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=gerente,"noun: manager, director, executive
adjective: managing"


11,*caridad*,"*charity*
noun: charity, handout",*charity*,caridad,"[['charity', 'handout']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=caridad,"noun: charity, handout"


12,*armados* (armado armar),"*armed*
adjective: armed",*armed*,armado armar,[['armed']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=armados,adjective: armed


13,*trajeron* (traer),"*they brought*
verb: bring, bring in, get",*they brought*,traer,"[['bring', 'bring in', 'get', 'carry', 'bring along', 'wear', 'take along', 'call up', 'carry back', 'bring round', 'bring around', 'wheel out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=trajeron,"verb: bring, bring in, get"


14,*religión*,"*religion*
noun: religion",*religion*,religión,[['religion']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=religión,noun: religion


15,*fotografías* (fotografía),"*Photographs*
noun: photograph, photography, picture",*Photographs*,fotografía,"[['photograph', 'photography', 'picture']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fotografías,"noun: photograph, photography, picture"


16,*sentirse* (sentir),"*feel*
verb: feel, come over",*feel*,sentir,"[['feel', 'come over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sentirse,"verb: feel, come over"


17,*rezar*,"*pray*
verb: pray",*pray*,rezar,[['pray']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=rezar,verb: pray


18,*protege* (proteger),"*protects*
verb: protect, safeguard, secure",*protects*,proteger,"[['protect', 'safeguard', 'secure', 'shield', 'guard', 'preserve', 'defend', 'save', 'shelter', 'watch', 'fence', 'stand up for', 'look', 'back up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=protege,"verb: protect, safeguard, secure"


19,*preparen* (preparar),"*prepare*
verb: prepare, make, ready",*prepare*,preparar,"[['prepare', 'make', 'ready', 'draw up', 'train', 'draft', 'build', 'lay', 'prime', 'make up', 'coach', 'make ready', 'cook up', 'dispense', 'put up', 'lead up', 'train up', 'infuse', 'tee up', 'do', 'draught']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preparen,"verb: prepare, make, ready"


20,*niñera*,"*babysitter*
noun: nanny, baby-sitter, nurse",*babysitter*,niñera,"[['nanny', 'baby-sitter', 'nurse', 'nursemaid', 'childminder', 'dry-nurse']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=niñera,"noun: nanny, baby-sitter, nurse"


21,*naranja* (naranja naranjo),"*orange*
noun: orange",*orange*,naranja naranjo,[['orange']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=naranja,noun: orange


22,*matarnos* (matar),"*kill us*
",*kill us*,matar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=matarnos,


23,*jugada* (jugada jugar),"*move*
noun: move, play, gamble",*move*,jugada jugar,"[['move', 'play', 'gamble']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jugada,"noun: move, play, gamble"


24,*espérame* (esperar),"*wait for me*
",*wait for me*,esperar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=espérame,


25,*enseñarte* (enseñar),"*teach you*
",*teach you*,enseñar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=enseñarte,


26,*cohete*,"*rocket*
noun: rocket, skyrocket",*rocket*,cohete,"[['rocket', 'skyrocket']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cohete,"noun: rocket, skyrocket"


27,*tanques* (tanque),"*tanks*
noun: tank, cistern",*tanks*,tanque,"[['tank', 'cistern']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tanques,"noun: tank, cistern"


28,*sombras* (sombra),"*shades*
noun: shades",*shades*,sombra,[['shades']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sombras,noun: shades


29,*moverse* (mover),"*move*
verb: move, travel, stir",*move*,mover,"[['move', 'travel', 'stir', 'shift', 'budge', 'move over', 'relocate', 'wag', 'move oneself', 'bestir oneself', 'waft']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=moverse,"verb: move, travel, stir"


30,*llegara* (llegar),"*reach*
verb: arrive at, come to, hit",*reach*,llegar,"[['arrive at', 'come to', 'hit', 'get at', 'attain', 'grow to', 'enter into', 'get up to', 'come at', 'get down to', 'come up to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llegara,"verb: arrive at, come to, hit"


31,*cortó* (cortar),"*short*
adjective: short, brief, narrow",*short*,cortar,"[['short', 'brief', 'narrow', 'curt', 'skimpy', 'scanty', 'timid', 'stumpy', 'bashful']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cortó,"adjective: short, brief, narrow"


32,*cierren* (cerrar),"*close*
verb: close, shut, shut down",*close*,cerrar,"[['close', 'shut', 'shut down', 'lock', 'close down', 'seal', 'turn off', 'block', 'stop', 'seal off', 'fasten', 'zip', 'lock out', 'zip up', 'obstruct', 'jam', 'zip shut', 'put through']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cierren,"verb: close, shut, shut down"


33,*volverán* (volver),"*they will return*
verb: return, go back, come back",*they will return*,volver,"[['return', 'go back', 'come back', 'get back', 'turn', 'put back', 'turn around', 'ride back', 'turn over', 'call back', 'hark back', 'cut back', 'turn round', 'turn about', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=volverán,"verb: return, go back, come back"


34,*usamos* (usar),"*we use*
verb: use, wear, utilize",*we use*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=usamos,"verb: use, wear, utilize"


35,*sabremos* (saber),"*we will know*
verb: know, realize, taste",*we will know*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sabremos,"verb: know, realize, taste"


36,*maletín*,"*briefcase*
noun: briefcase, attache case",*briefcase*,maletín,"[['briefcase', 'attache case']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=maletín,"noun: briefcase, attache case"


37,*lenguaje*,"*language*
noun: language, speech, parlance",*language*,lenguaje,"[['language', 'speech', 'parlance', 'idiom', 'dialect', 'diction', 'lexicon']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lenguaje,"noun: language, speech, parlance"


38,*invitación*,"*invitation*
noun: invitation, invite, bid",*invitation*,invitación,"[['invitation', 'invite', 'bid']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=invitación,"noun: invitation, invite, bid"


39,*cambian* (cambiar),"*change*
verb: change, switch, shift",*change*,cambiar,"[['change', 'switch', 'shift', 'exchange', 'alter', 'turn', 'swap', 'vary', 'transfer', 'turn around', 'swing', 'swap over', 'distort', 'swop', 'swap around', 'swap round', 'dislocate', 'barter']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cambian,"verb: change, switch, shift"


40,*rehenes* (rehén),"*hostages*
noun: hostage, pawn",*hostages*,rehén,"[['hostage', 'pawn']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=rehenes,"noun: hostage, pawn"


41,*encontremos* (encontrar),"*let's find*
verb: find, meet, encounter",*let's find*,encontrar,"[['find', 'meet', 'encounter', 'locate', 'spot', 'trace', 'come upon', 'pitch upon', 'espy']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=encontremos,"verb: find, meet, encounter"


42,*descubrí* (descubrir),"*I discovered*
verb: discover, find out, uncover",*I discovered*,descubrir,"[['discover', 'find out', 'uncover', 'learn', 'detect', 'expose', 'search out', 'come upon', 'break through']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=descubrí,"verb: discover, find out, uncover"


43,*audiencia*,"*audience*
noun: audience",*audience*,audiencia,[['audience']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=audiencia,noun: audience


44,*agenda*,"*diary*
noun: diary",*diary*,agenda,[['diary']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=agenda,noun: diary


45,*sígueme* (seguir),"*follow me*
",*follow me*,seguir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sígueme,


46,*sensible*,"*sensitive*
adjective: sensitive, tender, noticeable",*sensitive*,sensible,"[['sensitive', 'tender', 'noticeable', 'sentient', 'feeling', 'perceptible', 'regrettable', 'susceptive']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sensible,"adjective: sensitive, tender, noticeable"


47,*reverendo*,"*reverend*
adjective: reverend
abbreviation: Rev.",*reverend*,reverendo,"[['reverend'], ['Rev.']]",adjective abbreviation,adjective abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=reverendo,"adjective: reverend
abbreviation: Rev."


48,*queréis* (querer),"*do you want*
verb: want, love, wish",*do you want*,querer,"[['want', 'love', 'wish', 'will', 'like', 'cherish', 'feel like', 'desiderate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=queréis,"verb: want, love, wish"


49,*cazar*,"*hunt*
verb: hunt, chase, get",*hunt*,cazar,"[['hunt', 'chase', 'get', 'bag', 'go after', 'prowl', 'catch out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cazar,"verb: hunt, chase, get"


50,*bodas* (boda),"*wedding*
noun: wedding, marriage",*wedding*,boda,"[['wedding', 'marriage']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bodas,"noun: wedding, marriage"


51,*seguiremos* (seguir),"*will follow*
verb: follow, continue, keep",*will follow*,seguir,"[['follow', 'continue', 'keep', 'pursue', 'go on', 'keep on', 'proceed', 'keep up', 'trace', 'keep track of', 'keep up with', 'hold', 'chase', 'go after', 'tail', 'go in for']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=seguiremos,"verb: follow, continue, keep"


52,*rosas* (rosa),"*roses*
adjective: pink
noun: pink, rose",*roses*,rosa,"[['pink'], ['pink', 'rose']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=rosas,"adjective: pink
noun: pink, rose"


53,*retiro* (retiro retirar),"*withdrawal*
noun: retirement, retreat, withdrawal",*withdrawal*,retiro retirar,"[['retirement', 'retreat', 'withdrawal', 'seclusion', 'pension', 'retirement pension', 'sequestration']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=retiro,"noun: retirement, retreat, withdrawal"


54,*primeras* (primero),"*first*
noun: bottom gear",*first*,primero,[['bottom gear']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=primeras,noun: bottom gear


55,*poderosa* (poderoso),"*powerful*
adjective: powerful, mighty, potent",*powerful*,poderoso,"[['powerful', 'mighty', 'potent', 'capable']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=poderosa,"adjective: powerful, mighty, potent"


56,*deberia* (deber),"*ought*
auxiliary verb: should, ought",*ought*,deber,"[['should', 'ought']]",auxiliary verb,auxiliary verb,https://www.linguee.com/english-dutch/search?source=auto&query=deberia,"auxiliary verb: should, ought"


57,*cantando* (cantar),"*singing*
verb: chant, jingle, sing",*singing*,cantar,"[['chant', 'jingle', 'sing']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cantando,"verb: chant, jingle, sing"


58,*antiguos* (antiguo),"*ancient*
noun: aged",*ancient*,antiguo,[['aged']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=antiguos,noun: aged


59,*teme* (temer),"*fear*
verb: fear, dread, apprehend",*fear*,temer,"[['fear', 'dread', 'apprehend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=teme,"verb: fear, dread, apprehend"


60,*síganme* (seguir),"*follow me*
",*follow me*,seguir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=síganme,


61,*moviendo* (mover),"*moving*
verb: move, shift, shake",*moving*,mover,"[['move', 'shift', 'shake', 'stir', 'wag', 'budge', 'prompt', 'bob', 'wriggle', 'cause', 'lead']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=moviendo,"verb: move, shift, shake"


62,*juventud*,"*youth*
noun: youth, youthfulness, girlhood",*youth*,juventud,"[['youth', 'youthfulness', 'girlhood', 'young time']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=juventud,"noun: youth, youthfulness, girlhood"


63,*equivocas* (equivocar),"*you're wrong*
adjective: mistaken, equivocal, ambiguous",*you're wrong*,equivocar,"[['mistaken', 'equivocal', 'ambiguous', 'vague', 'non-committal']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=equivocas,"adjective: mistaken, equivocal, ambiguous"


64,*trabajadores* (trabajador),"*workers*
noun: workpeople",*workers*,trabajador,[['workpeople']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=trabajadores,noun: workpeople


65,*seguí* (seguir),"*I followed*
verb: follow, continue, keep",*I followed*,seguir,"[['follow', 'continue', 'keep', 'pursue', 'go on', 'keep on', 'proceed', 'keep up', 'trace', 'keep track of', 'keep up with', 'hold', 'chase', 'go after', 'tail', 'go in for']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=seguí,"verb: follow, continue, keep"


66,*salvaste* (salvar),"*you saved*
verb: save, salvage, rescue",*you saved*,salvar,"[['save', 'salvage', 'rescue', 'salve']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=salvaste,"verb: save, salvage, rescue"


67,*pulmones* (pulmón),"*lungs*
noun: lung",*lungs*,pulmón,[['lung']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pulmones,noun: lung


68,*payaso*,"*clown*
noun: clown, buffoon",*clown*,payaso,"[['clown', 'buffoon']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=payaso,"noun: clown, buffoon"


69,*oírlo* (oír),"*hear it*
",*hear it*,oír,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=oírlo,


70,*fama*,"*fame*
noun: fame, reputation, renown",*fame*,fama,"[['fame', 'reputation', 'renown', 'repute', 'glory', 'kudos']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fama,"noun: fame, reputation, renown"


71,*engaño* (engaño engañar),"*deception*
noun: deception, deceit, hoax",*deception*,engaño engañar,"[['deception', 'deceit', 'hoax', 'delusion', 'guile', 'fraud', 'deceitfulness', 'trick', 'deceiving', 'mistake', 'sham', 'betrayal', 'swindle', 'lure', 'imposture', 'dupery', 'falsification', 'cozenage', 'token', 'double-cross']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=engaño,"noun: deception, deceit, hoax"


72,*distrito*,"*district*
noun: district, section",*district*,distrito,"[['district', 'section']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=distrito,"noun: district, section"


73,*disculparme* (disculpar),"*excuse me*
",*excuse me*,disculpar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=disculparme,


74,*ciudadano*,"*citizen*
noun: citizen
adjective: civic, town",*citizen*,ciudadano,"[['citizen'], ['civic', 'town']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=ciudadano,"noun: citizen
adjective: civic, town"


75,*robando* (robar),"*stealing*
verb: steal, rob, draw",*stealing*,robar,"[['steal', 'rob', 'draw', 'thieve', 'pinch', 'remove', 'walk off', 'walk away']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=robando,"verb: steal, rob, draw"


76,*equipaje*,"*luggage*
noun: luggage, baggage, equipment",*luggage*,equipaje,"[['luggage', 'baggage', 'equipment', 'kit', 'piece of luggage', 'piece of baggage', 'carriole']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=equipaje,"noun: luggage, baggage, equipment"


77,*ciencias* (ciencia),"*sciences*
noun: science, knowledge",*sciences*,ciencia,"[['science', 'knowledge']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ciencias,"noun: science, knowledge"


78,*ubicación*,"*location*
noun: location, situation, ubiety",*location*,ubicación,"[['location', 'situation', 'ubiety']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ubicación,"noun: location, situation, ubiety"


79,*federales* (federal),"*feds*
adjective: federal",*feds*,federal,[['federal']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=federales,adjective: federal


80,*tratamos* (tratar),"*we treat*
verb: treat, process, try on",*we treat*,tratar,"[['treat', 'process', 'try on', 'attend', 'behave towards']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=tratamos,"verb: treat, process, try on"


81,*ofrece* (ofrecer),"*offers*
verb: offer, give, present",*offers*,ofrecer,"[['offer', 'give', 'present', 'feature', 'offer up', 'extend', 'yield', 'bid', 'proffer', 'hire', 'tout', 'bargain', 'hold out', 'hand around', 'hand round', 'put up', 'tender']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ofrece,"verb: offer, give, present"


82,*junio*,"*June*
noun: June
abbreviation: Jun.",*June*,junio,"[['June'], ['Jun.']]",noun abbreviation,noun abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=junio,"noun: June
abbreviation: Jun."


83,*extremadamente*,"*extremely*
adverb: extremely, exceedingly, extraordinarily",*extremely*,extremadamente,"[['extremely', 'exceedingly', 'extraordinarily', 'acutely', 'greatly']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=extremadamente,"adverb: extremely, exceedingly, extraordinarily"


84,*actuando* (actuar),"*acting*
verb: act, perform, play",*acting*,actuar,"[['act', 'perform', 'play', 'proceed', 'appear']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=actuando,"verb: act, perform, play"


85,*traducción*,"*translation*
noun: translation, rendering",*translation*,traducción,"[['translation', 'rendering']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=traducción,"noun: translation, rendering"


86,*supiste* (saber),"*did you know*
verb: know, realize, taste",*did you know*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=supiste,"verb: know, realize, taste"


87,*sacarlo* (sacar),"*remove it*
",*remove it*,sacar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sacarlo,


88,*preparando* (preparar),"*preparing*
verb: prepare, make, ready",*preparing*,preparar,"[['prepare', 'make', 'ready', 'draw up', 'train', 'draft', 'build', 'lay', 'prime', 'make up', 'coach', 'make ready', 'cook up', 'dispense', 'put up', 'lead up', 'train up', 'infuse', 'tee up', 'do', 'draught']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preparando,"verb: prepare, make, ready"


89,*letras* (letra),"*letters*
noun: letters, lettering",*letters*,letra,"[['letters', 'lettering']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=letras,"noun: letters, lettering"


90,*típico*,"*typical*
adjective: typical, especial",*typical*,típico,"[['typical', 'especial']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=típico,"adjective: typical, especial"


91,*reserva* (reserva reservar),"*booking*
noun: reservation, booking, reserve",*booking*,reserva reservar,"[['reservation', 'booking', 'reserve', 'backup', 'backlog']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=reserva,"noun: reservation, booking, reserve"


92,*propuesta* (propuesta propuesto proponer),"*proposal*
noun: proposal, approach, tender",*proposal*,propuesta propuesto proponer,"[['proposal', 'approach', 'tender', 'overture', 'proffer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=propuesta,"noun: proposal, approach, tender"


93,*plataforma*,"*platform*
noun: platform, stage, bench",*platform*,plataforma,"[['platform', 'stage', 'bench']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=plataforma,"noun: platform, stage, bench"


94,*mago*,"*magician*
noun: magician, wizard, magus",*magician*,mago,"[['magician', 'wizard', 'magus', 'conjurer', 'conjuror']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mago,"noun: magician, wizard, magus"


95,*linea*,"*line*
noun: line, cable, cord",*line*,linea,"[['line', 'cable', 'cord']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=linea,"noun: line, cable, cord"


96,*dude* (dudar),"*hesitate*
verb: doubt, waver, boggle",*hesitate*,dudar,"[['doubt', 'waver', 'boggle']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dude,"verb: doubt, waver, boggle"


97,*busque* (buscar),"*I searched*
verb: search, search for, look",*I searched*,buscar,"[['search', 'search for', 'look', 'seek', 'look for', 'look up', 'pursue', 'hunt', 'seek for', 'look out', 'hunt for', 'quest', 'look out for', 'seek after', 'go after', 'scout for', 'prospect for', 'search after', 'hunt out', 'look round', 'home in on', 'scrounge around for', 'investigate', 'forage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=busque,"verb: search, search for, look"


98,*tabaco*,"*tobacco*
noun: tobacco, cigarette, smoke",*tobacco*,tabaco,"[['tobacco', 'cigarette', 'smoke', 'cigar']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tabaco,"noun: tobacco, cigarette, smoke"


99,*principios* (principio),"*beginning*
noun: beginning, beginnings, values",*beginning*,principio,"[['beginning', 'beginnings', 'values']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=principios,"noun: beginning, beginnings, values"


