,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*dispararle* (disparar),"*shoot him*
",*shoot him*,disparar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=dispararle,


12,*desaparecieron* (desaparecer),"*they disappeared*
verb: disappear, go away, vanish",*they disappeared*,desaparecer,"[['disappear', 'go away', 'vanish', 'wear off', 'die', 'die out', 'fade out', 'die away', 'peter out', 'go under', 'clear off', 'work off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=desaparecieron,"verb: disappear, go away, vanish"


13,*contarle* (contar),"*tell him*
",*tell him*,contar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=contarle,


14,*cargando* (cargar),"*charging*
verb: load, charge, upload",*charging*,cargar,"[['load', 'charge', 'upload', 'carry', 'load up', 'burden', 'pack', 'take on', 'encumber', 'lade', 'load down', 'stoke', 'pile up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cargando,"verb: load, charge, upload"


15,*caen* (caer),"*fall*
verb: fall, drop, fall down",*fall*,caer,"[['fall', 'drop', 'fall down', 'fall off', 'fall out', 'go', 'tumble', 'sink', 'decline', 'go down', 'fall over', 'fall on', 'come down', 'plunge', 'tumble down', 'crumble', 'like', 'demise', 'catch on', 'set', 'live']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=caen,"verb: fall, drop, fall down"


16,*asesinó* (asesinar),"*killer*
noun: murderer, killer, assassin
adjective: murderous, cutthroat",*killer*,asesinar,"[['murderer', 'killer', 'assassin', 'slayer', 'cutthroat'], ['murderous', 'cutthroat']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=asesinó,"noun: murderer, killer, assassin
adjective: murderous, cutthroat"


17,*prométeme* (prometer),"*promise me*
",*promise me*,prometer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=prométeme,


18,*políticos* (político),"*politicians*
adjective: political
noun: politician",*politicians*,político,"[['political'], ['politician']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=políticos,"adjective: political
noun: politician"


19,*plantas* (planta plantar),"*floors*
noun: herbage",*floors*,planta plantar,[['herbage']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=plantas,noun: herbage


20,*oculta* (oculto ocultar),"*hidden*
verb: hide, conceal, cover",*hidden*,oculto ocultar,"[['hide', 'conceal', 'cover', 'mask', 'hide away', 'occult', 'hold back', 'harbor', 'secrete', 'dissemble', 'blot out', 'keep from', 'cache', 'tuck away', 'blur out', 'harbour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=oculta,"verb: hide, conceal, cover"


21,*mundos* (mundo),"*worlds*
noun: world, savoir faire",*worlds*,mundo,"[['world', 'savoir faire']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mundos,"noun: world, savoir faire"


22,*fines* (fin),"*purposes*
adjective: Finnish, Finnic
noun: Finnish, Finnic",*purposes*,fin,"[['Finnish', 'Finnic'], ['Finnish', 'Finnic']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=fines,"adjective: Finnish, Finnic
noun: Finnish, Finnic"


23,*dueños* (dueño),"*owners*
noun: owner, landlord, proprietor",*owners*,dueño,"[['owner', 'landlord', 'proprietor']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dueños,"noun: owner, landlord, proprietor"


24,*detén* (detener),"*stop*
verb: stop, halt, arrest",*stop*,detener,"[['stop', 'halt', 'arrest', 'detain', 'keep', 'stay', 'hold up', 'seize', 'hinder', 'capture', 'secure']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=detén,"verb: stop, halt, arrest"


25,*cm* (cm centímetro),"*cm*
",*cm*,cm centímetro,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=cm,


26,*asesinar*,"*murder*
verb: murder, assassinate, kill",*murder*,asesinar,"[['murder', 'assassinate', 'kill', 'slay']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=asesinar,"verb: murder, assassinate, kill"


27,*agosto*,"*August*
noun: August
abbreviation: Aug.",*August*,agosto,"[['August'], ['Aug.']]",noun abbreviation,noun abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=agosto,"noun: August
abbreviation: Aug."


28,*rojas* (roja rojo),"*red*
adjective: red, ruddy, ginger
noun: red",*red*,roja rojo,"[['red', 'ruddy', 'ginger', 'fiery'], ['red']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=rojas,"adjective: red, ruddy, ginger
noun: red"


29,*pantano*,"*swamp*
noun: swamp, marsh, bog",*swamp*,pantano,"[['swamp', 'marsh', 'bog', 'dam', 'morass', 'fen', 'moss']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pantano,"noun: swamp, marsh, bog"


30,*opina* (opinar),"*think*
verb: say, think, opine",*think*,opinar,"[['say', 'think', 'opine', 'judge', ""express one's view"", ""give one's view""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=opina,"verb: say, think, opine"


31,*odian* (odiar),"*they hate*
verb: hate, loathe, detest",*they hate*,odiar,"[['hate', 'loathe', 'detest', 'abhor', 'hold in abhorrence']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=odian,"verb: hate, loathe, detest"


32,*llegaré* (llegar),"*I will arrive*
verb: get, reach, arrive",*I will arrive*,llegar,"[['get', 'reach', 'arrive', 'come', 'get in', 'come in', 'catch', 'get around', 'turn up', 'come through', 'come over', 'come across', 'roll in', 'break through', 'come round', 'dock', 'touch down', 'top off', 'infiltrate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llegaré,"verb: get, reach, arrive"


33,*impresionado* (impresionado impresionar),"*impressed*
adjective: impressed",*impressed*,impresionado impresionar,[['impressed']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=impresionado,adjective: impressed


34,*dirigir*,"*lead*
verb: direct, lead, address",*lead*,dirigir,"[['direct', 'lead', 'address', 'manage', 'conduct', 'steer', 'guide', 'head', 'drive', 'aim', 'command', 'operate', 'point', 'supervise', 'head up', 'pilot', 'boss', 'superintend', 'mastermind', 'level', 'shine', 'stage-manage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dirigir,"verb: direct, lead, address"


35,*diciembre*,"*December*
noun: December
abbreviation: Dec.",*December*,diciembre,"[['December'], ['Dec.']]",noun abbreviation,noun abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=diciembre,"noun: December
abbreviation: Dec."


36,*decidimos* (decidir),"*we decided to*
verb: decide, determine, rule",*we decided to*,decidir,"[['decide', 'determine', 'rule', 'adjudge', 'make decision', 'clinch', 'have in mind', 'seal', ""make up one's mind""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=decidimos,"verb: decide, determine, rule"


37,*conectado* (conectado conectar),"*connected*
adjective: connected, on-line",*connected*,conectado conectar,"[['connected', 'on-line']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=conectado,"adjective: connected, on-line"


38,*toco* (tocar),"*I play*
verb: touch, play, perform",*I play*,tocar,"[['touch', 'play', 'perform', 'contact', 'ring', 'feel', 'sound', 'handle', 'blow', 'press', 'finger', 'fall upon', 'bow', 'knock at the door', 'fall on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=toco,"verb: touch, play, perform"


39,*sinceramente*,"*sincerely*
adverb: sincerely, genuinely, heartily",*sincerely*,sinceramente,"[['sincerely', 'genuinely', 'heartily']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=sinceramente,"adverb: sincerely, genuinely, heartily"


40,*relacionado* (relacionado relacionar),"*related*
adjective: relevant, allied, germane",*related*,relacionado relacionar,"[['relevant', 'allied', 'germane']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=relacionado,"adjective: relevant, allied, germane"


41,*quedaron* (quedar),"*were left*
verb: stay, remain, keep",*were left*,quedar,"[['stay', 'remain', 'keep', 'rest', 'stick around', 'come up', 'agree', 'leave off', 'throw aside', 'lead off', 'let into', 'leave over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=quedaron,"verb: stay, remain, keep"


42,*levanten* (levantar),"*raise*
verb: lift, raise, pick up",*raise*,levantar,"[['lift', 'raise', 'pick up', 'build', 'get up', 'lift up', 'erect', 'raise up', 'pull up', 'set up', 'boost', 'put up', 'adjourn', 'hoist', 'elevate', 'heave', 'rouse', 'jack', 'push up', 'flush', 'heft', 'break up', 'wind up', 'spring', 'hitch', 'ring up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=levanten,"verb: lift, raise, pick up"


43,*espantoso*,"*frightening*
adjective: frightening, dreadful, frightful",*frightening*,espantoso,"[['frightening', 'dreadful', 'frightful', 'appalling', 'hideous', 'shocking', 'scary', 'gruesome', 'terrifying', 'dread', 'scarey']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=espantoso,"adjective: frightening, dreadful, frightful"


44,*enseño* (enseñar),"*taught*
verb: teach, show, train",*taught*,enseñar,"[['teach', 'show', 'train', 'instruct', 'educate', 'hold up', 'point out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=enseño,"verb: teach, show, train"


45,*enfermedades* (enfermedad),"*diseases*
noun: disease, illness, sickness",*diseases*,enfermedad,"[['disease', 'illness', 'sickness', 'disorder', 'ailment', 'malady', 'infirmity', 'affliction', 'complaint', 'epidemic']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=enfermedades,"noun: disease, illness, sickness"


46,*divirtiendo* (divertir),"*having fun*
verb: amuse, entertain, divert",*having fun*,divertir,"[['amuse', 'entertain', 'divert', 'tickle']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=divirtiendo,"verb: amuse, entertain, divert"


47,*cubre* (cubrir),"*it covers*
verb: cover, coat, serve",*it covers*,cubrir,"[['cover', 'coat', 'serve', 'drape', 'overlay', 'blanket', 'cloak', 'sheet', 'plaster', 'overspread', 'mantle', 'strew', 'suffuse', 'fence', 'screen']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cubre,"verb: cover, coat, serve"


48,*confidencial*,"*confidential*
adjective: confidential, private, inside",*confidential*,confidencial,"[['confidential', 'private', 'inside']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=confidencial,"adjective: confidential, private, inside"


49,*compre* (comprar),"*I bought*
verb: buy, purchase, get",*I bought*,comprar,"[['buy', 'purchase', 'get', 'buy up', 'pick up', 'invest in', 'lay in', 'take over']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=compre,"verb: buy, purchase, get"


50,*baúl*,"*trunk*
noun: trunk",*trunk*,baúl,[['trunk']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=baúl,noun: trunk


51,*baila* (bailar),"*dance*
verb: dance, spin, jig",*dance*,bailar,"[['dance', 'spin', 'jig', 'prance']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=baila,"verb: dance, spin, jig"


52,*aumento* (aumento aumentar),"*increase*
noun: increase, rise, growth",*increase*,aumento aumentar,"[['increase', 'rise', 'growth', 'gain', 'augmentation', 'raise', 'magnification', 'increment', 'expansion', 'improvement', 'hike', 'extension', 'putting on', 'accession', 'build-up']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aumento,"noun: increase, rise, growth"


53,*ascenso*,"*ascent*
noun: ascent, promotion, climb",*ascent*,ascenso,"[['ascent', 'promotion', 'climb', 'advancement', 'elevation', 'preferment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ascenso,"noun: ascent, promotion, climb"


54,*testimonio*,"*testimony*
noun: testimony, witness, attestation",*testimony*,testimonio,"[['testimony', 'witness', 'attestation', 'deposition']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=testimonio,"noun: testimony, witness, attestation"


55,*saliera* (salir),"*come out*
verb: leave, get out, go out",*come out*,salir,"[['leave', 'get out', 'go out', 'go', 'come out', 'depart', 'emerge', 'walk out', 'step out', 'get away', 'break out', 'rise', 'come off', 'come up', 'pull out', 'set out', 'go off', 'pop out', 'go on', 'take off', 'take out', 'sail', 'put out', 'march out', 'stand out', 'get over', 'set forth', 'sail out', 'turn up', 'start off', 'pan out', 'stick out', 'take away', 'push through', 'line out', 'shoot up', 'wash off', 'pierce', 'trot along', 'set forward', 'troop', 'trot over', 'trot round', 'radiate', 'branch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=saliera,"verb: leave, get out, go out"


56,*resiste* (resistir),"*resist*
verb: resist, hold, endure",*resist*,resistir,"[['resist', 'hold', 'endure', 'hold out', 'fight', 'hold on', 'oppose', 'hang on', 'bear up', 'stick', 'bear up against', 'hang out', 'last out', 'last']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=resiste,"verb: resist, hold, endure"


57,*párate* (parar),"*stand up*
",*stand up*,parar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=párate,


58,*ofrecer*,"*offer*
verb: offer, give, present",*offer*,ofrecer,"[['offer', 'give', 'present', 'feature', 'offer up', 'extend', 'yield', 'bid', 'proffer', 'hire', 'tout', 'bargain', 'hold out', 'hand around', 'hand round', 'put up', 'tender']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ofrecer,"verb: offer, give, present"


59,*ocupo* (ocupar),"*I occupy*
verb: occupy, fill, take",*I occupy*,ocupar,"[['occupy', 'fill', 'take', 'hold', 'take up', 'engage', 'take over', 'deal with', 'employ', 'capture', 'concern', 'attend', 'live in', 'attend to', 'encroach on', 'pay attention', 'be busy', 'have a job']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ocupo,"verb: occupy, fill, take"


60,*merecía* (merecer),"*deserved*
verb: deserve, merit, earn",*deserved*,merecer,"[['deserve', 'merit', 'earn', 'gain', 'rate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=merecía,"verb: deserve, merit, earn"


61,*jabón*,"*soap*
noun: soap",*soap*,jabón,[['soap']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jabón,noun: soap


62,*hamburguesa*,"*hamburger*
noun: burger, hamburger",*hamburger*,hamburguesa,"[['burger', 'hamburger']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hamburguesa,"noun: burger, hamburger"


63,*escuelas* (escuela),"*schools*
noun: school, college, schoolhouse",*schools*,escuela,"[['school', 'college', 'schoolhouse', 'institute']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=escuelas,"noun: school, college, schoolhouse"


64,*equivoco* (equívoco),"*mistaken*
adjective: mistaken, equivocal, ambiguous
noun: ambiguity, equivocation, double entendre",*mistaken*,equívoco,"[['mistaken', 'equivocal', 'ambiguous', 'vague', 'non-committal'], ['ambiguity', 'equivocation', 'double entendre', 'quibble', 'pun']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=equivoco,"adjective: mistaken, equivocal, ambiguous
noun: ambiguity, equivocation, double entendre"


65,*caiga* (caer),"*fall*
verb: fall, drop, fall down",*fall*,caer,"[['fall', 'drop', 'fall down', 'fall off', 'fall out', 'go', 'tumble', 'sink', 'decline', 'go down', 'fall over', 'fall on', 'come down', 'plunge', 'tumble down', 'crumble', 'like', 'demise', 'catch on', 'set', 'live']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=caiga,"verb: fall, drop, fall down"


66,*beneficio*,"*benefit*
noun: benefit, profit, advantage",*benefit*,beneficio,"[['benefit', 'profit', 'advantage', 'gain', 'interest', 'revenue', 'bonus', 'benefice', 'proceeds', 'blessing', 'benefaction', 'dividend', 'leak', 'living']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=beneficio,"noun: benefit, profit, advantage"


67,*suéltalo* (soltar),"*Let it go*
interjection: Shoot!",*Let it go*,soltar,[['Shoot!']],interjection,interjection,https://www.linguee.com/english-dutch/search?source=auto&query=suéltalo,interjection: Shoot!


68,*rusa* (ruso),"*russian*
adjective: Russian, Soviet
noun: Russian, Soviet",*russian*,ruso,"[['Russian', 'Soviet'], ['Russian', 'Soviet']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=rusa,"adjective: Russian, Soviet
noun: Russian, Soviet"


69,*receta* (receta recetar),"*recipe*
noun: recipe, prescription",*recipe*,receta recetar,"[['recipe', 'prescription']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=receta,"noun: recipe, prescription"


70,*modelos* (modelo),"*Models*
noun: model, pattern, standard",*Models*,modelo,"[['model', 'pattern', 'standard', 'sitter', 'exemplar', 'pilot', 'mannequin', 'norm', 'showpiece', 'manikin']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=modelos,"noun: model, pattern, standard"


71,*misterioso*,"*mysterious*
adjective: mysterious, eerie, uncanny",*mysterious*,misterioso,"[['mysterious', 'eerie', 'uncanny', 'spooky', 'intriguing', 'puzzling', 'dark', 'eery', 'queer', 'occult', 'shrouded in mystery', 'odd', 'inscrutable', 'subtle', 'eldritch']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=misterioso,"adjective: mysterious, eerie, uncanny"


72,*esconder*,"*hide*
verb: hide, conceal, stash",*hide*,esconder,"[['hide', 'conceal', 'stash', 'obscure', 'hide away', 'harbor', 'tuck away', 'cache', 'harbour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=esconder,"verb: hide, conceal, stash"


73,*eche* (echar),"*cast*
verb: cast, throw, put",*cast*,echar,"[['cast', 'throw', 'put', 'lay', 'pour', 'toss', 'drop', 'oust', 'throw out', 'kick out', 'fall back', 'blow', 'send', 'throw in', 'shoot', 'eject', 'put on', 'put out', 'throw away', 'tip', 'chuck', 'send out', 'throw up', 'turn out', 'pump', 'fasten', 'throw on', 'push out', 'send away', 'shoot forth', 'chuck out', 'shoot out', 'send forth', 'cast up', 'blow out', 'turf out', 'sick', 'put down as', 'toss over', 'tack on', 'bud', 'toss away', 'order off', 'order out', 'detrude', 'tell off', 'tick off', 'post']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=eche,"verb: cast, throw, put"


74,*contarte* (contar),"*tell you*
",*tell you*,contar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=contarte,


75,*callejón*,"*alley*
noun: alley, alleyway, passageway",*alley*,callejón,"[['alley', 'alleyway', 'passageway', 'passage', 'backstreet']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=callejón,"noun: alley, alleyway, passageway"


76,*buscarla* (buscar),"*look for it*
",*look for it*,buscar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=buscarla,


77,*bonitas* (bonito),"*pretty*
adjective: nice, beautiful, pretty",*pretty*,bonito,"[['nice', 'beautiful', 'pretty', 'beauteous', 'lustrous']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=bonitas,"adjective: nice, beautiful, pretty"


78,*toquen* (tocar),"*touch*
verb: touch, play, perform",*touch*,tocar,"[['touch', 'play', 'perform', 'contact', 'ring', 'feel', 'sound', 'handle', 'blow', 'press', 'finger', 'fall upon', 'bow', 'knock at the door', 'fall on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=toquen,"verb: touch, play, perform"


79,*rudo*,"*rude*
adjective: rude, hard, burly",*rude*,rudo,"[['rude', 'hard', 'burly']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=rudo,"adjective: rude, hard, burly"


80,*pasaré* (pasar),"*I will pass*
verb: pass, go, move",*I will pass*,pasar,"[['pass', 'go', 'move', 'happen', 'get', 'go by', 'go through', 'come', 'proceed', 'cross', 'go on', 'pass on', 'skip', 'get through', 'pass by', 'go over', 'reach', 'get by', 'come in', 'occur', 'go past', 'bypass', 'pass off', 'elapse', 'pass away', 'while', 'suffer', 'swallow', 'overtake', 'hand over', 'come by', 'get over', 'pass down', 'live through', 'relay', 'get across', 'lapse', 'miss out on', 'come about', 'roll by', 'come down', 'hand down', 'overstep', 'pass across', 'ride by', 'touch', 'ensue', 'tick by', 'pop in', 'tough', 'hand on', 'outdo', 'pass round', 'put down', 'tick away', 'put across', 'throw out', 'gait']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pasaré,"verb: pass, go, move"


81,*extrañé* (extrañar),"*I missed*
verb: surprise, miss, long for",*I missed*,extrañar,"[['surprise', 'miss', 'long for', 'find strange']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=extrañé,"verb: surprise, miss, long for"


82,*detras* (detrás),"*behind*
adverb: behind, back, after",*behind*,detrás,"[['behind', 'back', 'after', 'aback']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=detras,"adverb: behind, back, after"


83,*detenerlos* (detener),"*stop them*
",*stop them*,detener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=detenerlos,


84,*delito*,"*crime*
noun: crime, offense, felony",*crime*,delito,"[['crime', 'offense', 'felony', 'misdemeanor', 'misdeed', 'offence', 'misdemeanour']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=delito,"noun: crime, offense, felony"


85,*atacado* (atacado atacar),"*attacked*
verb: attack, strike, tackle",*attacked*,atacado atacar,"[['attack', 'strike', 'tackle', 'assault', 'raid', 'engage', 'charge', 'assail', 'prey', 'bite', 'go for', 'slash', 'tamp', 'go in', 'get at', 'come at', 'stuff', 'tamp down', 'set on', 'arraign', 'pitch into', 'tamp in', 'walk in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atacado,"verb: attack, strike, tackle"


86,*traerlo* (traer),"*bring it*
",*bring it*,traer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=traerlo,


87,*sentencia*,"*judgment*
noun: judgment, sentence, statement",*judgment*,sentencia,"[['judgment', 'sentence', 'statement', 'verdict', 'award', 'order', 'adjudication', 'dictum', 'judgement']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=sentencia,"noun: judgment, sentence, statement"


88,*sácame* (sacar),"*kick me out*
",*kick me out*,sacar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sácame,


89,*posibles* (posible),"*possible*
adjective: possible, potential, likely",*possible*,posible,"[['possible', 'potential', 'likely']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=posibles,"adjective: possible, potential, likely"


90,*participar*,"*participate*
verb: participate, take part, join",*participate*,participar,"[['participate', 'take part', 'join', 'partake', 'join in', 'intervene', 'enter into', 'come in', 'go in for']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=participar,"verb: participate, take part, join"


91,*pagas* (pagar paga),"*you pay*
verb: pay, pay for, repay",*you pay*,pagar paga,"[['pay', 'pay for', 'repay', 'pay back', 'pay out', 'meet', 'pay up', 'settle', 'foot', 'defray', 'pay over', 'make good', 'requite', 'pay away', 'put down', 'clear off', 'lash out', 'cheque out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pagas,"verb: pay, pay for, repay"


92,*mintió* (mentir),"*lied*
verb: lie, tell a lie, prevaricate",*lied*,mentir,"[['lie', 'tell a lie', 'prevaricate', 'fib']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=mintió,"verb: lie, tell a lie, prevaricate"


93,*jefes* (jefe),"*bosses*
noun: head, chief, boss",*bosses*,jefe,"[['head', 'chief', 'boss', 'leader', 'manager', 'officer', 'master', 'chieftain', 'headman', 'foreman']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jefes,"noun: head, chief, boss"


94,*excepción*,"*exception*
noun: exception",*exception*,excepción,[['exception']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=excepción,noun: exception


95,*espadas* (espada),"*swords*
noun: spades",*swords*,espada,[['spades']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=espadas,noun: spades


96,*engañado* (engañado engañar),"*cheated*
adjective: cheated, cheating, put-upon",*cheated*,engañado engañar,"[['cheated', 'cheating', 'put-upon', 'bamboozled']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=engañado,"adjective: cheated, cheating, put-upon"


