,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
13,*griegos* (griego),"*greeks*
adjective: Greek, Grecian
noun: Greek, Grecian",*greeks*,griego,"[['Greek', 'Grecian'], ['Greek', 'Grecian']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=griegos,"adjective: Greek, Grecian
noun: Greek, Grecian"


14,*famosa* (famoso),"*famous*
adjective: famous, renowned, famed",*famous*,famoso,"[['famous', 'renowned', 'famed', 'celebrated', 'noted', 'well-known', 'far-famed']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=famosa,"adjective: famous, renowned, famed"


15,*corredor*,"*runner*
noun: corridor, broker, runner",*runner*,corredor,"[['corridor', 'broker', 'runner', 'racer', 'passage', 'agent', 'jobber', 'starter']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=corredor,"noun: corridor, broker, runner"


16,*atravesar*,"*cross*
verb: cross, traverse, break through",*cross*,atravesar,"[['cross', 'traverse', 'break through', 'pierce', 'go across', 'cut across', 'go over', 'overpass']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atravesar,"verb: cross, traverse, break through"


17,*aguas* (agua),"*waters*
noun: water, aqua",*waters*,agua,"[['water', 'aqua']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aguas,"noun: water, aqua"


18,*modales* (modal),"*manners*
noun: manners, address",*manners*,modal,"[['manners', 'address']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=modales,"noun: manners, address"


19,*guerras* (guerra),"*wars*
noun: war, warfare",*wars*,guerra,"[['war', 'warfare']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=guerras,"noun: war, warfare"


20,*eternidad*,"*eternity*
noun: eternity, forever, everlasting",*eternity*,eternidad,"[['eternity', 'forever', 'everlasting', 'infinity', 'eon', 'infinitude']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=eternidad,"noun: eternity, forever, everlasting"


21,*conocerla* (conocer),"*know her*
",*know her*,conocer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=conocerla,


22,*busquen* (buscar),"*look for*
verb: search, search for, look",*look for*,buscar,"[['search', 'search for', 'look', 'seek', 'look for', 'look up', 'pursue', 'hunt', 'seek for', 'look out', 'hunt for', 'quest', 'look out for', 'seek after', 'go after', 'scout for', 'prospect for', 'search after', 'hunt out', 'look round', 'home in on', 'scrounge around for', 'investigate', 'forage']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=busquen,"verb: search, search for, look"


23,*acuerda* (acuerdo acordar),"*agree*
verb: agree, agree on, arrange",*agree*,acuerdo acordar,"[['agree', 'agree on', 'arrange', 'agree upon', 'accord', 'resolve', 'settle']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=acuerda,"verb: agree, agree on, arrange"


24,*sentirme* (sentir),"*feel*
",*feel*,sentir,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sentirme,


25,*quema* (quemar),"*burning*
phrase: Does it burn?",*burning*,quemar,[['Does it burn?']],phrase,phrase,https://www.linguee.com/english-dutch/search?source=auto&query=quema,phrase: Does it burn?


26,*poema*,"*poem*
noun: poem",*poem*,poema,[['poem']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=poema,noun: poem


27,*ordenó* (ordenar),"*ordered*
verb: order, sort, arrange",*ordered*,ordenar,"[['order', 'sort', 'arrange', 'command', 'ordain', 'rank', 'tidy up', 'marshal', 'classify', 'put in order', 'enjoin', 'set in order', 'line up', 'assort', 'map out', 'fill an order', 'tidy out', 'demand', 'confer', 'tell off', 'accommodate', 'will']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ordenó,"verb: order, sort, arrange"


28,*espiritual*,"*spiritual*
adjective: spiritual, unworldly, otherworldly",*spiritual*,espiritual,"[['spiritual', 'unworldly', 'otherworldly']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=espiritual,"adjective: spiritual, unworldly, otherworldly"


29,*costumbre*,"*habit*
noun: custom, habit, practice",*habit*,costumbre,"[['custom', 'habit', 'practice', 'wont', 'way', 'usage', 'convention', 'institution', 'consuetude', 'praxis', 'use']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=costumbre,"noun: custom, habit, practice"


30,*comencé* (comenzar),"*I started*
verb: start, begin, commence",*I started*,comenzar,"[['start', 'begin', 'commence', 'initiate', 'launch', 'open', 'start up', 'kick off', 'take up', 'dawn', 'open up', 'lead off', 'come on', 'enter on', 'turn to', 'take to', 'institute', 'light']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=comencé,"verb: start, begin, commence"


31,*cabra*,"*goat*
noun: goat, nanny-goat",*goat*,cabra,"[['goat', 'nanny-goat']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cabra,"noun: goat, nanny-goat"


32,*alquiler*,"*rent*
noun: rental, hire, renting
verb: let, charter",*rent*,alquiler,"[['rental', 'hire', 'renting', 'leasing'], ['let', 'charter']]",noun verb,noun verb,https://www.linguee.com/english-dutch/search?source=auto&query=alquiler,"noun: rental, hire, renting
verb: let, charter"


33,*vencido* (vencido vencer),"*defeated*
adjective: defeated, beaten, losing",*defeated*,vencido vencer,"[['defeated', 'beaten', 'losing']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=vencido,"adjective: defeated, beaten, losing"


34,*vela* (vela velar),"*candle*
noun: candle, sail, watch",*candle*,vela velar,"[['candle', 'sail', 'watch', 'wake']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vela,"noun: candle, sail, watch"


35,*trataré* (tratar),"*i will try*
verb: treat, process, try on",*i will try*,tratar,"[['treat', 'process', 'try on', 'attend', 'behave towards']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=trataré,"verb: treat, process, try on"


36,*sospechosos* (sospechoso),"*suspects*
adjective: suspect, fishy, dubious
noun: suspect",*suspects*,sospechoso,"[['suspect', 'fishy', 'dubious', 'shady', 'shifty'], ['suspect']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=sospechosos,"adjective: suspect, fishy, dubious
noun: suspect"


37,*quinto*,"*fifth*
adjective: fifth
noun: fifth
: fifth",*fifth*,quinto,"[['fifth'], ['fifth'], ['fifth']]",adjective noun ,adjective noun ,https://www.linguee.com/english-dutch/search?source=auto&query=quinto,"adjective: fifth
noun: fifth
: fifth"


38,*pilotos* (piloto),"*pilots*
noun: airmen",*pilots*,piloto,[['airmen']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pilotos,noun: airmen


39,*perdieron* (perder),"*lost*
verb: lose, miss, waste",*lost*,perder,"[['lose', 'miss', 'waste', 'shed', 'forfeit', 'drop', 'lose out', 'miss out on', 'ruin', 'misplace', 'mislay', 'idle away', 'balk', 'muff', 'misspend', 'loiter away', 'baulk']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=perdieron,"verb: lose, miss, waste"


40,*generación*,"*generation*
noun: generation",*generation*,generación,[['generation']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=generación,noun: generation


41,*formación*,"*training*
noun: training, formation, education",*training*,formación,"[['training', 'formation', 'education', 'making', 'molding', 'moulding']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=formación,"noun: training, formation, education"


42,*estructura*,"*structure*
noun: structure, frame, framework",*structure*,estructura,"[['structure', 'frame', 'framework', 'build', 'fabric', 'skeleton', 'arrangement', 'makeup', 'plot']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=estructura,"noun: structure, frame, framework"


43,*concéntrate* (concentrar),"*focus*
",*focus*,concentrar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=concéntrate,


44,*complejo*,"*complex*
adjective: complex, convoluted
noun: complex, a hang up",*complex*,complejo,"[['complex', 'convoluted'], ['complex', 'a hang up']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=complejo,"adjective: complex, convoluted
noun: complex, a hang up"


45,*voces* (voz),"*voices*
noun: voice, word, vocals",*voices*,voz,"[['voice', 'word', 'vocals']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=voces,"noun: voice, word, vocals"


46,*tragos* (trago),"*drinks*
noun: drink, swallow, gulp",*drinks*,trago,"[['drink', 'swallow', 'gulp', 'swig', 'drop', 'dram', 'bottle', 'snorter']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tragos,"noun: drink, swallow, gulp"


47,*temor*,"*fear*
noun: fear, awe, misgiving",*fear*,temor,"[['fear', 'awe', 'misgiving', 'apprehensiveness']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=temor,"noun: fear, awe, misgiving"


48,*república*,"*republic*
noun: republic",*republic*,república,[['republic']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=república,noun: republic


49,*recursos* (recurso),"*resources*
noun: means, sinews",*resources*,recurso,"[['means', 'sinews']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=recursos,"noun: means, sinews"


50,*presentación*,"*presentation*
noun: presentation, filing, display",*presentation*,presentación,"[['presentation', 'filing', 'display', 'presenting', 'introduction', 'launch', 'appearance', 'delivery', 'showing', 'production', 'presentment', 'debut', 'parade', 'coming-out']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=presentación,"noun: presentation, filing, display"


51,*pirámide*,"*pyramid*
noun: pyramid",*pyramid*,pirámide,[['pyramid']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pirámide,noun: pyramid


52,*oficialmente*,"*officially*
adverb: officially, formally",*officially*,oficialmente,"[['officially', 'formally']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=oficialmente,"adverb: officially, formally"


53,*maquillaje*,"*make-up*
noun: makeup",*make-up*,maquillaje,[['makeup']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=maquillaje,noun: makeup


54,*guardaespaldas*,"*bodyguard*
noun: bodyguard, minder, goon",*bodyguard*,guardaespaldas,"[['bodyguard', 'minder', 'goon']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=guardaespaldas,"noun: bodyguard, minder, goon"


55,*escucharme* (escuchar),"*listen to me*
",*listen to me*,escuchar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=escucharme,


56,*dejara* (dejar),"*will leave*
verb: vacate",*will leave*,dejar,[['vacate']],verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dejara,verb: vacate


57,*contiene* (contener),"*contains*
verb: contain, hold, include",*contains*,contener,"[['contain', 'hold', 'include', 'restrain', 'hold back', 'suppress', 'incorporate', 'hold in', 'keep back', 'keep in', 'keep down', 'smother', 'bottle up', 'press back', 'intercept']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=contiene,"verb: contain, hold, include"


58,*bendición*,"*blessing*
noun: blessing, benediction, boon",*blessing*,bendición,"[['blessing', 'benediction', 'boon', 'godsend']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bendición,"noun: blessing, benediction, boon"


59,*vuestros* (vuestro),"*your*
pronoun: your",*your*,vuestro,[['your']],pronoun,pronoun,https://www.linguee.com/english-dutch/search?source=auto&query=vuestros,pronoun: your


60,*semejante*,"*similar*
adjective: such, similar, like
noun: like",*similar*,semejante,"[['such', 'similar', 'like', 'alike', 'analogous', 'approaching', 'resemblant', 'suchlike'], ['like']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=semejante,"adjective: such, similar, like
noun: like"


61,*pague* (pagar),"*pay*
verb: pay, pay for, repay",*pay*,pagar,"[['pay', 'pay for', 'repay', 'pay back', 'pay out', 'meet', 'pay up', 'settle', 'foot', 'defray', 'pay over', 'make good', 'requite', 'pay away', 'put down', 'clear off', 'lash out', 'cheque out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pague,"verb: pay, pay for, repay"


62,*molestes* (molestar),"*bother*
verb: disturb, bother, annoy",*bother*,molestar,"[['disturb', 'bother', 'annoy', 'trouble', 'tease', 'hassle', 'molest', 'pester', 'inconvenience', 'intrude', 'irritate', 'worry', 'fret', 'fuss', 'badger', 'distract', 'incommode', 'persecute', 'faze', 'discommode', 'put about', 'put out', 'commove', 'nettle', 'estop']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=molestes,"verb: disturb, bother, annoy"


63,*cultura*,"*culture*
noun: culture, education, enlightenment",*culture*,cultura,"[['culture', 'education', 'enlightenment', 'refinement']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cultura,"noun: culture, education, enlightenment"


64,*comió* (comer),"*ate*
verb: eat, lunch, meal",*ate*,comer,"[['eat', 'lunch', 'meal', 'take', 'have dinner', 'luncheon', 'tuck', 'tuck in', 'eat away', 'take a meal', 'tuck away', 'live off', 'live on']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=comió,"verb: eat, lunch, meal"


65,*antecedentes* (antecedente),"*background*
noun: background, record, past",*background*,antecedente,"[['background', 'record', 'past']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=antecedentes,"noun: background, record, past"


66,*tendríamos* (tener),"*we would have*
verb: have, keep, own",*we would have*,tener,"[['have', 'keep', 'own', 'bear', 'hold', 'possess', 'experience', 'wear']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=tendríamos,"verb: have, keep, own"


67,*representante*,"*representative*
noun: representative, agent, deputy",*representative*,representante,"[['representative', 'agent', 'deputy', 'sales representative', 'salesman']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=representante,"noun: representative, agent, deputy"


68,*prestado* (prestado prestar),"*borrowed*
adjective: taken",*borrowed*,prestado prestar,[['taken']],adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=prestado,adjective: taken


69,*posesión*,"*possession*
noun: possession, ownership, holding",*possession*,posesión,"[['possession', 'ownership', 'holding', 'tenure', 'proprietorship', 'dependency', 'dependence', 'bedevilment']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=posesión,"noun: possession, ownership, holding"


70,*oir* (oír),"*hear*
verb: hear, listen, overhear",*hear*,oír,"[['hear', 'listen', 'overhear', 'catch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=oir,"verb: hear, listen, overhear"


71,*nubes* (nube),"*clouds*
noun: overcast",*clouds*,nube,[['overcast']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=nubes,noun: overcast


72,*meterte* (meter),"*get into*
",*get into*,meter,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=meterte,


73,*guantes* (guante),"*gloves*
noun: glove, mitt",*gloves*,guante,"[['glove', 'mitt']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=guantes,"noun: glove, mitt"


74,*esperabas* (esperar),"*you expected*
verb: wait, expect, wait for",*you expected*,esperar,"[['wait', 'expect', 'wait for', 'hope', 'await', 'wait around', 'look for', 'hold on', 'hold off', 'wait about', 'hang on', 'hang around', 'hang about', 'stand around', 'stand about', 'stay']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=esperabas,"verb: wait, expect, wait for"


75,*enseña* (enseñar),"*teaches*
verb: teach, show, train",*teaches*,enseñar,"[['teach', 'show', 'train', 'instruct', 'educate', 'hold up', 'point out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=enseña,"verb: teach, show, train"


76,*encontrarme* (encontrar),"*find me*
",*find me*,encontrar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=encontrarme,


77,*consejos* (consejo),"*tips*
noun: advice, council, counsel",*tips*,consejo,"[['advice', 'council', 'counsel', 'tip', 'piece of advice', 'hint', 'committee', 'senate', 'rede', 'a piece of advice', 'congress']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=consejos,"noun: advice, council, counsel"


78,*regreses* (regresar),"*come back*
verb: return, go back, come back",*come back*,regresar,"[['return', 'go back', 'come back', 'get back', 'take back', 'put back', 'call back', 'throw back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=regreses,"verb: return, go back, come back"


79,*preocupen* (preocupar),"*worry*
verb: worry, concern, trouble",*worry*,preocupar,"[['worry', 'concern', 'trouble', 'bother', 'preoccupy', 'perturb', 'prepossess']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preocupen,"verb: worry, concern, trouble"


80,*pistolas* (pistola),"*pistols*
noun: gun, pistol, handgun",*pistols*,pistola,"[['gun', 'pistol', 'handgun', 'pistole', 'blowgun']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pistolas,"noun: gun, pistol, handgun"


81,*gane* (ganar),"*I win*
verb: win, earn, gain",*I win*,ganar,"[['win', 'earn', 'gain', 'make', 'get', 'beat', 'save', 'take', 'profit', 'win out', 'make money', 'best', 'draw', 'reclaim', 'carry off', 'get the best of', 'carry', 'head', 'walk over', 'win the toss', 'land']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=gane,"verb: win, earn, gain"


82,*sos* (ser),"*you are*
",*you are*,ser,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=sos,


83,*niveles* (nivel),"*levels*
noun: level, standard, tier",*levels*,nivel,"[['level', 'standard', 'tier', 'scale', 'plane', 'pitch', 'peg']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=niveles,"noun: level, standard, tier"


84,*ganaste* (ganar),"*Won*
verb: win, earn, gain",*Won*,ganar,"[['win', 'earn', 'gain', 'make', 'get', 'beat', 'save', 'take', 'profit', 'win out', 'make money', 'best', 'draw', 'reclaim', 'carry off', 'get the best of', 'carry', 'head', 'walk over', 'win the toss', 'land']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ganaste,"verb: win, earn, gain"


85,*considerando* (considerar),"*considering*
verb: consider, regard, account",*considering*,considerar,"[['consider', 'regard', 'account', 'think', 'look at', 'take into account', 'deem', 'contemplate', 'take into consideration', 'ponder', 'look upon', 'judge', 'reckon', 'look on', 'think over', 'rate', 'behold', 'perpend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=considerando,"verb: consider, regard, account"


86,*capital*,"*capital*
adjective: capital
noun: capital, principal, stock",*capital*,capital,"[['capital'], ['capital', 'principal', 'stock', 'metropolis', 'stock-in-trade']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=capital,"adjective: capital
noun: capital, principal, stock"


87,*cambie* (cambiar),"*change*
verb: change, switch, shift",*change*,cambiar,"[['change', 'switch', 'shift', 'exchange', 'alter', 'turn', 'swap', 'vary', 'transfer', 'turn around', 'swing', 'swap over', 'distort', 'swop', 'swap around', 'swap round', 'dislocate', 'barter']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cambie,"verb: change, switch, shift"


88,*ánimo*,"*cheer up*
noun: mind, encouragement, courage",*cheer up*,ánimo,"[['mind', 'encouragement', 'courage', 'zest', 'soul', 'animus', 'mettle']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ánimo,"noun: mind, encouragement, courage"


89,*utilizar*,"*use*
verb: use, utilize, harness",*use*,utilizar,"[['use', 'utilize', 'harness']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=utilizar,"verb: use, utilize, harness"


90,*lograrlo* (lograr),"*achieve it*
",*achieve it*,lograr,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=lograrlo,


91,*llévate* (llevar),"*take away*
",*take away*,llevar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=llévate,


92,*gafas*,"*glasses*
noun: glasses, spectacles, specs",*glasses*,gafas,"[['glasses', 'spectacles', 'specs', 'pair of spectacles']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=gafas,"noun: glasses, spectacles, specs"


93,*espíritus* (espíritu),"*spirits*
noun: spirit, mind, spirits",*spirits*,espíritu,"[['spirit', 'mind', 'spirits', 'soul', 'ghost', 'esprit', 'liquor']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=espíritus,"noun: spirit, mind, spirits"


94,*preguntaste* (preguntar),"*Asked*
verb: ask, inquire, question",*Asked*,preguntar,"[['ask', 'inquire', 'question', 'ask about', 'ask for', 'query', 'ask after', 'grill', 'enquire']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preguntaste,"verb: ask, inquire, question"


95,*pagará* (pagar),"*pay to*
verb: pay, pay for, repay",*pay to*,pagar,"[['pay', 'pay for', 'repay', 'pay back', 'pay out', 'meet', 'pay up', 'settle', 'foot', 'defray', 'pay over', 'make good', 'requite', 'pay away', 'put down', 'clear off', 'lash out', 'cheque out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=pagará,"verb: pay, pay for, repay"


96,*maíz*,"*corn*
noun: corn, maize, Indian corn",*corn*,maíz,"[['corn', 'maize', 'Indian corn']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=maíz,"noun: corn, maize, Indian corn"


97,*estacionamiento*,"*parking lot*
noun: parking, parking lot, car park",*parking lot*,estacionamiento,"[['parking', 'parking lot', 'car park']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=estacionamiento,"noun: parking, parking lot, car park"


98,*contactos* (contacto contactar),"*contacts*
noun: contact, touch, point",*contacts*,contacto contactar,"[['contact', 'touch', 'point']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=contactos,"noun: contact, touch, point"


99,*aguja*,"*needle*
noun: needle, steeple, stylus",*needle*,aguja,"[['needle', 'steeple', 'stylus', 'spire', 'pointer', 'garfish', 'needlefish', 'pipefish']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aguja,"noun: needle, steeple, stylus"


