,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*despierte* (despertar),"*wake up*
verb: wake, awaken, arouse",*wake up*,despertar,"[['wake', 'awaken', 'arouse', 'rouse', 'waken', 'get up', 'revive', 'knock up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=despierte,"verb: wake, awaken, arouse"


12,*ocurriendo* (ocurrir),"*happening*
verb: occur, happen, take place",*happening*,ocurrir,"[['occur', 'happen', 'take place', 'pass', 'come about', 'befall', 'come off', 'betide']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=ocurriendo,"verb: occur, happen, take place"


13,*horario*,"*schedule*
noun: schedule, timetable, hour hand
adjective: horary",*schedule*,horario,"[['schedule', 'timetable', 'hour hand'], ['horary']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=horario,"noun: schedule, timetable, hour hand
adjective: horary"


14,*expedientes* (expediente),"*files*
noun: record, file, proceedings",*files*,expediente,"[['record', 'file', 'proceedings', 'expedient', 'transcript', 'means', 'action']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=expedientes,"noun: record, file, proceedings"


15,*envié* (enviar),"*I sent*
verb: send, post, ship",*I sent*,enviar,"[['send', 'post', 'ship', 'forward', 'dispatch', 'despatch', 'send off', 'remit', 'consign', 'send away', 'pack off', 'tap out', 'extend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=envié,"verb: send, post, ship"


16,*dibujos* (dibujo),"*drawings*
noun: graphics",*drawings*,dibujo,[['graphics']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dibujos,noun: graphics


17,*concurso*,"*contest*
noun: competition, contest, concourse",*contest*,concurso,"[['competition', 'contest', 'concourse']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=concurso,"noun: competition, contest, concourse"


18,*autopista*,"*highway*
noun: motorway, highway, freeway",*highway*,autopista,"[['motorway', 'highway', 'freeway', 'expressway', 'superhighway', 'turnpike']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=autopista,"noun: motorway, highway, freeway"


19,*atacó* (atacar),"*attacked*
verb: attack, strike, tackle",*attacked*,atacar,"[['attack', 'strike', 'tackle', 'assault', 'raid', 'engage', 'charge', 'assail', 'prey', 'bite', 'go for', 'slash', 'tamp', 'go in', 'get at', 'come at', 'stuff', 'tamp down', 'set on', 'arraign', 'pitch into', 'tamp in', 'walk in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atacó,"verb: attack, strike, tackle"


20,*vendedor*,"*seller*
noun: seller, vendor, salesman",*seller*,vendedor,"[['seller', 'vendor', 'salesman', 'trader', 'salesclerk', 'cattleman']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vendedor,"noun: seller, vendor, salesman"


21,*sigas* (seguir),"*follow*
verb: follow, continue, keep",*follow*,seguir,"[['follow', 'continue', 'keep', 'pursue', 'go on', 'keep on', 'proceed', 'keep up', 'trace', 'keep track of', 'keep up with', 'hold', 'chase', 'go after', 'tail', 'go in for']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sigas,"verb: follow, continue, keep"


22,*rebeldes* (rebelde),"*rebels*
noun: rebel, insurgent
adjective: rebellious, insurgent, refractory",*rebels*,rebelde,"[['rebel', 'insurgent'], ['rebellious', 'insurgent', 'refractory', 'mutinous', 'revolted', 'insubordinate', 'revolting']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=rebeldes,"noun: rebel, insurgent
adjective: rebellious, insurgent, refractory"


23,*radar*,"*Radar*
noun: radar",*Radar*,radar,[['radar']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=radar,noun: radar


24,*expresión*,"*expression*
noun: expression, phrase, phrasing",*expression*,expresión,"[['expression', 'phrase', 'phrasing']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=expresión,"noun: expression, phrase, phrasing"


25,*escuchan* (escuchar),"*they listen*
verb: listen, hear, listen to",*they listen*,escuchar,"[['listen', 'hear', 'listen to', 'listen in', 'heed', 'pay attention', 'harken']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=escuchan,"verb: listen, hear, listen to"


26,*use* (usar),"*use*
verb: use, wear, utilize",*use*,usar,"[['use', 'wear', 'utilize', 'employ', 'draw on', 'draw upon', 'go through', 'explode', 'consume', 'expend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=use,"verb: use, wear, utilize"


27,*resultó* (resultar),"*turned out*
verb: result, prove",*turned out*,resultar,"[['result', 'prove']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=resultó,"verb: result, prove"


28,*principe* (príncipe),"*the prince*
noun: prince",*the prince*,príncipe,[['prince']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=principe,noun: prince


29,*hágalo* (hacer),"*do it*
",*do it*,hacer,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=hágalo,


30,*exposición*,"*exposure*
noun: exposure, exhibition, exposition",*exposure*,exposición,"[['exposure', 'exhibition', 'exposition', 'exhibit', 'show', 'display', 'exposing', 'fair', 'showing', 'setout']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=exposición,"noun: exposure, exhibition, exposition"


31,*demasiadas* (demasiado),"*too many*
",*too many*,demasiado,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=demasiadas,


32,*cuidando* (cuidar),"*taking care of*
verb: care, look after, tend",*taking care of*,cuidar,"[['care', 'look after', 'tend', 'nurse', 'mind', 'groom', 'look to', 'reck']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cuidando,"verb: care, look after, tend"


33,*aterrizaje*,"*landing*
noun: landing, touchdown, alighting",*landing*,aterrizaje,"[['landing', 'touchdown', 'alighting']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aterrizaje,"noun: landing, touchdown, alighting"


34,*apetece* (apetecer),"*fancy*
verb: crave, desiderate, love",*fancy*,apetecer,"[['crave', 'desiderate', 'love', 'lust for', 'attract']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=apetece,"verb: crave, desiderate, love"


35,*tomaron* (tomar),"*they took*
verb: take, have, drink",*they took*,tomar,"[['take', 'have', 'drink', 'catch', 'take up', 'take on', 'take in', 'eat', 'take out', 'treat', 'take upon', 'draw in', 'impound', 'lift out', 'touch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=tomaron,"verb: take, have, drink"


36,*sorprendente*,"*amazing*
adjective: surprising, astonishing, astounding",*amazing*,sorprendente,"[['surprising', 'astonishing', 'astounding']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sorprendente,"adjective: surprising, astonishing, astounding"


37,*responda* (responder),"*answer*
verb: respond, answer, reply",*answer*,responder,"[['respond', 'answer', 'reply', 'answer for', 'talk back']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=responda,"verb: respond, answer, reply"


38,*olvidaste* (olvidar),"*you forgot*
verb: forget, neglect, leave",*you forgot*,olvidar,"[['forget', 'neglect', 'leave', 'get over', 'omit', 'leave behind', 'leave out', 'condone', 'come off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=olvidaste,"verb: forget, neglect, leave"


39,*lobos* (lobo),"*Wolves*
noun: wolf, lupus",*Wolves*,lobo,"[['wolf', 'lupus']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lobos,"noun: wolf, lupus"


40,*echado* (echado echar),"*lying*
adjective: lying, laid, lazy",*lying*,echado echar,"[['lying', 'laid', 'lazy', 'stuck-up']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=echado,"adjective: lying, laid, lazy"


41,*deberias* (deber),"*you should*
verb: must, owe, job",*you should*,deber,"[['must', 'owe', 'job', 'suppose']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=deberias,"verb: must, owe, job"


42,*cortado* (cortado cortar),"*chopped up*
adjective: cut, disengaged, clipped",*chopped up*,cortado cortar,"[['cut', 'disengaged', 'clipped', 'sour', 'crannied']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cortado,"adjective: cut, disengaged, clipped"


43,*citas* (cita),"*quotes*
noun: appointment, quote, date",*quotes*,cita,"[['appointment', 'quote', 'date', 'quotation', 'meeting', 'citation', 'rendezvous', 'tryst', 'engagement', 'extract']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=citas,"noun: appointment, quote, date"


44,*abiertos* (abierto abrir),"*open*
adjective: open, opened, direct",*open*,abierto abrir,"[['open', 'opened', 'direct', 'overt', 'open-ended', 'outgoing', 'on', 'outspoken', 'frank', 'forthcoming', 'broad']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=abiertos,"adjective: open, opened, direct"


45,*zapato*,"*shoe*
noun: shoe, beetle crusher",*shoe*,zapato,"[['shoe', 'beetle crusher']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=zapato,"noun: shoe, beetle crusher"


46,*preso*,"*prisoner*
noun: prisoner, inmate",*prisoner*,preso,"[['prisoner', 'inmate']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=preso,"noun: prisoner, inmate"


47,*lastimar*,"*hurt*
verb: hurt, injure, shock",*hurt*,lastimar,"[['hurt', 'injure', 'shock', 'lacerate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lastimar,"verb: hurt, injure, shock"


48,*explosivos* (explosivo),"*explosives*
adjective: explosive, plosive
noun: explosive",*explosives*,explosivo,"[['explosive', 'plosive'], ['explosive']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=explosivos,"adjective: explosive, plosive
noun: explosive"


49,*colegas* (colega),"*colleagues*
noun: colleague, associate, brother",*colleagues*,colega,"[['colleague', 'associate', 'brother']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=colegas,"noun: colleague, associate, brother"


50,*supieras* (saber),"*you knew*
verb: know, realize, taste",*you knew*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=supieras,"verb: know, realize, taste"


51,*secretaria*,"*Secretary*
noun: receptionist",*Secretary*,secretaria,[['receptionist']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=secretaria,noun: receptionist


52,*queridos* (querido querer),"*dear*
adjective: dear, darling, cherished
noun: darling, lover, love",*dear*,querido querer,"[['dear', 'darling', 'cherished', 'precious', 'deary'], ['darling', 'lover', 'love', 'sweeting', 'desire', 'sweetheart']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=queridos,"adjective: dear, darling, cherished
noun: darling, lover, love"


53,*morirás* (morir),"*you will die*
verb: die, kill, die out",*you will die*,morir,"[['die', 'kill', 'die out', 'expire', 'demise', 'go out']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=morirás,"verb: die, kill, die out"


54,*cuero*,"*leather*
noun: leather, hide, skin",*leather*,cuero,"[['leather', 'hide', 'skin', 'cowhide']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cuero,"noun: leather, hide, skin"


55,*confesión*,"*confession*
noun: confession, admission, avowal",*confession*,confesión,"[['confession', 'admission', 'avowal', 'denomination', 'acknowledgment', 'shrift', 'forgiveness', 'acknowledgement']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=confesión,"noun: confession, admission, avowal"


56,*círculo*,"*circle*
noun: circle, ring, round",*circle*,círculo,"[['circle', 'ring', 'round', 'circumference', 'rondure']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=círculo,"noun: circle, ring, round"


57,*sabéis* (saber),"*you know*
verb: know, realize, taste",*you know*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sabéis,"verb: know, realize, taste"


58,*química*,"*chemistry*
noun: chemistry",*chemistry*,química,[['chemistry']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=química,noun: chemistry


59,*obras* (obra obrar),"*plays*
noun: works",*plays*,obra obrar,[['works']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=obras,noun: works


60,*llores* (llorar),"*you cry*
verb: mourn, cry, weep",*you cry*,llorar,"[['mourn', 'cry', 'weep', 'wail', 'shed tears', 'bewail', 'lament', 'cry over', 'bemoan', 'water', ""pipe one's eye""]]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=llores,"verb: mourn, cry, weep"


61,*juegas* (jugar),"*you play*
verb: play, gamble, play around",*you play*,jugar,"[['play', 'gamble', 'play around', 'play at', 'move', 'sport', 'play about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=juegas,"verb: play, gamble, play around"


62,*invisible*,"*invisible*
adjective: invisible, unseen, sightless",*invisible*,invisible,"[['invisible', 'unseen', 'sightless', 'indiscernible', 'unsighted']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=invisible,"adjective: invisible, unseen, sightless"


63,*fase*,"*phase*
noun: phase, time, lap",*phase*,fase,"[['phase', 'time', 'lap']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=fase,"noun: phase, time, lap"


64,*esconde* (esconder),"*hides*
verb: hide, conceal, stash",*hides*,esconder,"[['hide', 'conceal', 'stash', 'obscure', 'hide away', 'harbor', 'tuck away', 'cache', 'harbour']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=esconde,"verb: hide, conceal, stash"


65,*capitan* (capitán),"*captain*
noun: captain, skipper, commander",*captain*,capitán,"[['captain', 'skipper', 'commander', 'leader', 'skip', 'owner', 'master mariner', 'padrone']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=capitan,"noun: captain, skipper, commander"


66,*adulto*,"*adult*
adjective: adult, grown-up
noun: adult",*adult*,adulto,"[['adult', 'grown-up'], ['adult']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=adulto,"adjective: adult, grown-up
noun: adult"


67,*vacía* (vacío),"*empty*
noun: empty",*empty*,vacío,[['empty']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=vacía,noun: empty


68,*siéntense* (sentar),"*sit down*
",*sit down*,sentar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=siéntense,


69,*pastor*,"*Shepherd*
noun: pastor, shepherd, minister",*Shepherd*,pastor,"[['pastor', 'shepherd', 'minister', 'herdsman', 'preacher', 'clergyman', 'sheepherder', 'shepherdess', 'neatherd']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pastor,"noun: pastor, shepherd, minister"


70,*llegada* (llegada llegar),"*arrival*
noun: arrival, coming, advent",*arrival*,llegada llegar,"[['arrival', 'coming', 'advent', 'finish', 'immigration', 'touchdown', 'dissidence', 'coming-in']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=llegada,"noun: arrival, coming, advent"


71,*gatillo*,"*trigger*
noun: trigger, pelican",*trigger*,gatillo,"[['trigger', 'pelican']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=gatillo,"noun: trigger, pelican"


72,*debamos* (deber),"*we must*
verb: must, owe, job",*we must*,deber,"[['must', 'owe', 'job', 'suppose']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=debamos,"verb: must, owe, job"


73,*teléfonos* (teléfono),"*phones*
noun: phone, telephone, blower",*phones*,teléfono,"[['phone', 'telephone', 'blower']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=teléfonos,"noun: phone, telephone, blower"


74,*saqué* (sacar),"*I took out*
noun: serve, serving, server",*I took out*,sacar,"[['serve', 'serving', 'server', 'service', 'bully-off']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=saqué,"noun: serve, serving, server"


75,*regresará* (regresar),"*return*
verb: regress, lie back, tidy away",*return*,regresar,"[['regress', 'lie back', 'tidy away']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=regresará,"verb: regress, lie back, tidy away"


76,*olvidaré* (olvidar),"*i will forget*
verb: forget, neglect, leave",*i will forget*,olvidar,"[['forget', 'neglect', 'leave', 'get over', 'omit', 'leave behind', 'leave out', 'condone', 'come off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=olvidaré,"verb: forget, neglect, leave"


77,*límites* (límite),"*boundaries*
noun: limit, bounds, pale",*boundaries*,límite,"[['limit', 'bounds', 'pale', 'ambit', 'borderland', 'purlieu']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=límites,"noun: limit, bounds, pale"


78,*jovencita*,"*young lady*
noun: lass, chick, lassie",*young lady*,jovencita,"[['lass', 'chick', 'lassie', 'bobbysoxer']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=jovencita,"noun: lass, chick, lassie"


79,*dibujo* (dibujo dibujar),"*drawing*
noun: drawing, picture, pattern",*drawing*,dibujo dibujar,"[['drawing', 'picture', 'pattern', 'design', 'sketch', 'figure', 'designing']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=dibujo,"noun: drawing, picture, pattern"


80,*británico*,"*British*
adjective: British, Britannic
noun: Briton",*British*,británico,"[['British', 'Britannic'], ['Briton']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=británico,"adjective: British, Britannic
noun: Briton"


81,*balboa*,"*balboa*
noun: balboa",*balboa*,balboa,[['balboa']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=balboa,noun: balboa


82,*psiquiatra*,"*psychiatrist*
noun: psychiatrist, alienist",*psychiatrist*,psiquiatra,"[['psychiatrist', 'alienist']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=psiquiatra,"noun: psychiatrist, alienist"


83,*objetos* (objeto),"*objects*
noun: object, purpose, thing",*objects*,objeto,"[['object', 'purpose', 'thing', 'goal', 'end']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=objetos,"noun: object, purpose, thing"


84,*negociar*,"*negotiate*
verb: negotiate, bargain, deal",*negotiate*,negociar,"[['negotiate', 'bargain', 'deal', 'treat']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=negociar,"verb: negotiate, bargain, deal"


85,*formar*,"*to form*
verb: form, train, shape",*to form*,formar,"[['form', 'train', 'shape', 'educate', 'make up', 'marshal', 'fashion', 'put together', 'mold', 'lay', 'form up', 'draw up', 'train up', 'parade', 'array', 'knead', 'patch together', 'model', 'mould']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=formar,"verb: form, train, shape"


86,*fiel*,"*faithful*
adjective: faithful, true, loyal
noun: pointer, churchgoer",*faithful*,fiel,"[['faithful', 'true', 'loyal', 'accurate', 'devoted', 'trusty', 'religious'], ['pointer', 'churchgoer']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=fiel,"adjective: faithful, true, loyal
noun: pointer, churchgoer"


87,*diosa*,"*goddess*
noun: goddess",*goddess*,diosa,[['goddess']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=diosa,noun: goddess


88,*descubrió* (descubrir),"*discovered*
verb: discover, find out, uncover",*discovered*,descubrir,"[['discover', 'find out', 'uncover', 'learn', 'detect', 'expose', 'search out', 'come upon', 'break through']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=descubrió,"verb: discover, find out, uncover"


89,*ala*,"*to the*
noun: wing",*to the*,ala,[['wing']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ala,noun: wing


90,*abril*,"*April*
noun: April
abbreviation: Apr.",*April*,abril,"[['April'], ['Apr.']]",noun abbreviation,noun abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=abril,"noun: April
abbreviation: Apr."


91,*saldré* (salir),"*I will go out*
verb: leave, get out, go out",*I will go out*,salir,"[['leave', 'get out', 'go out', 'go', 'come out', 'depart', 'emerge', 'walk out', 'step out', 'get away', 'break out', 'rise', 'come off', 'come up', 'pull out', 'set out', 'go off', 'pop out', 'go on', 'take off', 'take out', 'sail', 'put out', 'march out', 'stand out', 'get over', 'set forth', 'sail out', 'turn up', 'start off', 'pan out', 'stick out', 'take away', 'push through', 'line out', 'shoot up', 'wash off', 'pierce', 'trot along', 'set forward', 'troop', 'trot over', 'trot round', 'radiate', 'branch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=saldré,"verb: leave, get out, go out"


92,*mías* (mío),"*mine*
",*mine*,mío,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=mías,


93,*disfruta* (disfrutar),"*enjoy*
verb: enjoy, delight, bask",*enjoy*,disfrutar,"[['enjoy', 'delight', 'bask', 'take pleasure in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=disfruta,"verb: enjoy, delight, bask"


94,*atender*,"*attend*
verb: attend, serve, care",*attend*,atender,"[['attend', 'serve', 'care', 'respond', 'tend', 'heed', 'listen', 'nurse']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=atender,"verb: attend, serve, care"


95,*tomaremos* (tomar),"*we will take*
verb: take, have, drink",*we will take*,tomar,"[['take', 'have', 'drink', 'catch', 'take up', 'take on', 'take in', 'eat', 'take out', 'treat', 'take upon', 'draw in', 'impound', 'lift out', 'touch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=tomaremos,"verb: take, have, drink"


96,*oreja*,"*ear*
noun: ear, lug, tab",*ear*,oreja,"[['ear', 'lug', 'tab', 'flap']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=oreja,"noun: ear, lug, tab"


97,*necesitaremos* (necesitar),"*we will need*
verb: need, require, take",*we will need*,necesitar,"[['need', 'require', 'take', 'want', 'necessitate', 'lack']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=necesitaremos,"verb: need, require, take"


98,*motores* (motor),"*engines*
noun: engine, motor, power unit
adjective: motor, driving, motive",*engines*,motor,"[['engine', 'motor', 'power unit', 'drive shaft'], ['motor', 'driving', 'motive', 'moving']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=motores,"noun: engine, motor, power unit
adjective: motor, driving, motive"


99,*intenciones* (intención),"*intentions*
noun: intention, intent, purpose",*intentions*,intención,"[['intention', 'intent', 'purpose', 'meaning', 'mind', 'purport', 'animus', 'design']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=intenciones,"noun: intention, intent, purpose"


