,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
86,186,fuera,*fuera* (ser),ser,out,AUX,AUX,Auxiliary
87,187,cosa,cosa,cosa,stuff,NOUN,NOUN,Noun
88,188,cosa,*cosa* (coser),coser,stuff,NOUN,NOUN,Noun
89,189,tipo,tipo,tipo,guy,NOUN,NOUN,Noun
90,190,mañana,mañana,mañana,tomorrow,ADV,ADV,Adverb
91,191,podemos,*podemos* (poder),poder,can,AUX,AUX,Auxiliary
92,192,dije,*dije* (decir),decir,said,VERB,VERB,Verb
93,193,gran,*gran* (grande),grande,great,ADJ,ADJ,Adjective
94,194,necesito,*necesito* (necesitar),necesitar,need,VERB,VERB,Verb
95,195,estado,*estado* (estar),estar,state,AUX,AUX,Auxiliary
96,196,estado,estado,estado,state,AUX,AUX,Auxiliary
97,197,podría,*podría* (poder),poder,could,AUX,AUX,Auxiliary
98,198,acuerdo,*acuerdo* (acordar),acordar,agreement,NOUN,NOUN,Noun
99,199,acuerdo,acuerdo,acuerdo,agreement,NOUN,NOUN,Noun
