,Spanish,Quizlet,English,lemma forms,Alternatives,P-O-S,Quizlet P-O-S,MoreInfo,Quizlet Alternatives
11,*tómate* (tomar tomate),"*tomato*
noun: tomato",*tomato*,tomar tomate,[['tomato']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tómate,noun: tomato


12,*tercero*,"*third*
adjective: third
: third
noun: third party",*third*,tercero,"[['third'], ['third'], ['third party']]",adjective  noun,adjective  noun,https://www.linguee.com/english-dutch/search?source=auto&query=tercero,"adjective: third
: third
noun: third party"


13,*sirven* (servir),"*serving*
verb: serve, help, do",*serving*,servir,"[['serve', 'help', 'do', 'serve up', 'wait', 'attend', 'wait on', 'pour out', 'dish up', 'wait upon', 'bring in', 'put on', 'answer', 'wait at table', 'bear arms', 'issue']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sirven,"verb: serve, help, do"


14,*saquen* (sacar),"*take out*
verb: take, get, draw",*take out*,sacar,"[['take', 'get', 'draw', 'take out', 'bring out', 'extract', 'draw out', 'put out', 'bring up', 'throw out', 'educe', 'protract']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=saquen,"verb: take, get, draw"


15,*manual*,"*manual*
adjective: manual
noun: manual, handbook",*manual*,manual,"[['manual'], ['manual', 'handbook']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=manual,"adjective: manual
noun: manual, handbook"


16,*enciende* (encender),"*turn on*
verb: turn on, ignite, switch on",*turn on*,encender,"[['turn on', 'ignite', 'switch on', 'fire', 'kindle', 'light up', 'inflame', 'lighter', 'set light to']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=enciende,"verb: turn on, ignite, switch on"


17,*cercano*,"*nearby*
adjective: nearby, close, near",*nearby*,cercano,"[['nearby', 'close', 'near', 'neighboring', 'handy', 'neighbouring']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=cercano,"adjective: nearby, close, near"


18,*bailando* (bailar),"*dancing*
verb: dance, spin, jig",*dancing*,bailar,"[['dance', 'spin', 'jig', 'prance']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=bailando,"verb: dance, spin, jig"


19,*atras* (atrás),"*back*
adverb: back, behind, after",*back*,atrás,"[['back', 'behind', 'after', 'aback']]",adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=atras,"adverb: back, behind, after"


20,*usarlo* (usar),"*use it*
",*use it*,usar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=usarlo,


21,*telefono* (teléfono),"*phone*
noun: phone, telephone, blower",*phone*,teléfono,"[['phone', 'telephone', 'blower']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=telefono,"noun: phone, telephone, blower"


22,*registros* (registro),"*records*
noun: registration, record, register",*records*,registro,"[['registration', 'record', 'register', 'registry', 'recording', 'search', 'searching', 'inspection', 'bookmark', 'marker', 'book', 'exam', 'stop', 'county']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=registros,"noun: registration, record, register"


23,*ponlo* (poner),"*put it*
",*put it*,poner,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=ponlo,


24,*pasta* (pasta pastar),"*pasta*
noun: paste, pulp, dough",*pasta*,pasta pastar,"[['paste', 'pulp', 'dough', 'batter', 'pastry', 'cash', 'mash', 'impasto']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pasta,"noun: paste, pulp, dough"


25,*lleguen* (llegar),"*arrive*
verb: get, reach, arrive",*arrive*,llegar,"[['get', 'reach', 'arrive', 'come', 'get in', 'come in', 'catch', 'get around', 'turn up', 'come through', 'come over', 'come across', 'roll in', 'break through', 'come round', 'dock', 'touch down', 'top off', 'infiltrate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lleguen,"verb: get, reach, arrive"


26,*saliste* (salir),"*did you go out*
verb: leave, get out, go out",*did you go out*,salir,"[['leave', 'get out', 'go out', 'go', 'come out', 'depart', 'emerge', 'walk out', 'step out', 'get away', 'break out', 'rise', 'come off', 'come up', 'pull out', 'set out', 'go off', 'pop out', 'go on', 'take off', 'take out', 'sail', 'put out', 'march out', 'stand out', 'get over', 'set forth', 'sail out', 'turn up', 'start off', 'pan out', 'stick out', 'take away', 'push through', 'line out', 'shoot up', 'wash off', 'pierce', 'trot along', 'set forward', 'troop', 'trot over', 'trot round', 'radiate', 'branch']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=saliste,"verb: leave, get out, go out"


27,*sabrás* (saber),"*you will know*
verb: know, realize, taste",*you will know*,saber,"[['know', 'realize', 'taste', 'be conscious of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=sabrás,"verb: know, realize, taste"


28,*limpieza*,"*cleaning*
noun: cleaning, cleanliness, cleanup",*cleaning*,limpieza,"[['cleaning', 'cleanliness', 'cleanup', 'cleanness', 'scouring', 'purifying', 'ablution', 'turnout', 'dredge', 'immaculacy']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=limpieza,"noun: cleaning, cleanliness, cleanup"


29,*estadounidense*,"*US*
",*US*,estadounidense,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=estadounidense,


30,*enojada* (enojado enojar),"*annoyed*
adjective: angry, displeased, cross",*annoyed*,enojado enojar,"[['angry', 'displeased', 'cross', 'vexed', 'huffy', 'snotty', 'shirty', 'hipped']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=enojada,"adjective: angry, displeased, cross"


31,*desafortunadamente*,"*unfortunately*
adverb: unfortunately",*unfortunately*,desafortunadamente,[['unfortunately']],adverb,adverb,https://www.linguee.com/english-dutch/search?source=auto&query=desafortunadamente,adverb: unfortunately


32,*conoció* (conocer),"*He met*
verb: know, meet, learn",*He met*,conocer,"[['know', 'meet', 'learn', 'recognize', 'become acquainted', 'ken']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=conoció,"verb: know, meet, learn"


33,*pinta* (pinta pintar),"*Pinta*
noun: pint, pinta, spot",*Pinta*,pinta pintar,"[['pint', 'pinta', 'spot', 'marking']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pinta,"noun: pint, pinta, spot"


34,*matamos* (matar),"*we kill*
verb: kill, slay, murder",*we kill*,matar,"[['kill', 'slay', 'murder', 'slaughter', 'shoot', 'destroy', 'butcher', 'swat', 'homicide', 'cut down', 'knock off', 'carry off', 'do in', 'dispose of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=matamos,"verb: kill, slay, murder"


35,*funcionan* (funcionar),"*do they work*
verb: work, function, run",*do they work*,funcionar,"[['work', 'function', 'run', 'operate', 'perform', 'act', 'start', 'behave', 'flush', 'functionate', 'go']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=funcionan,"verb: work, function, run"


36,*cocinar*,"*cook*
verb: cook, decoct",*cook*,cocinar,"[['cook', 'decoct']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=cocinar,"verb: cook, decoct"


37,*cima*,"*top*
noun: top, summit, peak",*top*,cima,"[['top', 'summit', 'peak', 'crest', 'apex', 'up', 'crown', 'acme', 'zenith']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=cima,"noun: top, summit, peak"


38,*atractivo*,"*attractive*
adjective: attractive, sexy, appealing
noun: appeal, attraction, attractiveness",*attractive*,atractivo,"[['attractive', 'sexy', 'appealing', 'inviting', 'engaging', 'alluring', 'catching', 'glamorous', 'seductive', 'tempting', 'delightful', 'fetching', 'winsome', 'neat', 'chic', 'prepossessing', 'magnetic', 'likeable', 'kissable', 'seemly', 'taking', 'good-looking', 'nice-looking'], ['appeal', 'attraction', 'attractiveness', 'allure', 'lure', 'charm', 'desirability', 'glamor', 'allurement', 'affinity', 'seemliness', 'glamour']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=atractivo,"adjective: attractive, sexy, appealing
noun: appeal, attraction, attractiveness"


39,*preguntes* (preguntar),"*ask*
verb: ask, inquire, question",*ask*,preguntar,"[['ask', 'inquire', 'question', 'ask about', 'ask for', 'query', 'ask after', 'grill', 'enquire']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=preguntes,"verb: ask, inquire, question"


40,*necesitaré* (necesitar),"*I will need*
verb: need, require, take",*I will need*,necesitar,"[['need', 'require', 'take', 'want', 'necessitate', 'lack']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=necesitaré,"verb: need, require, take"


41,*lleguemos* (llegar),"*let's get there*
verb: get, reach, arrive",*let's get there*,llegar,"[['get', 'reach', 'arrive', 'come', 'get in', 'come in', 'catch', 'get around', 'turn up', 'come through', 'come over', 'come across', 'roll in', 'break through', 'come round', 'dock', 'touch down', 'top off', 'infiltrate']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=lleguemos,"verb: get, reach, arrive"


42,*interrumpir*,"*interrupt*
verb: interrupt, disrupt, discontinue",*interrupt*,interrumpir,"[['interrupt', 'disrupt', 'discontinue', 'halt', 'cut off', 'disturb', 'break in', 'cut in', 'hold up', 'dislocate', 'disorganize']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=interrumpir,"verb: interrupt, disrupt, discontinue"


43,*haberla* (haber),"*have it*
",*have it*,haber,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=haberla,


44,*apropiado*,"*appropriate*
adjective: appropriate, proper, suitable",*appropriate*,apropiado,"[['appropriate', 'proper', 'suitable', 'right', 'relevant', 'apt', 'likely', 'apposite', 'becoming', 'just']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=apropiado,"adjective: appropriate, proper, suitable"


45,*presentimiento*,"*feeling*
noun: feeling, presentiment, foreboding",*feeling*,presentimiento,"[['feeling', 'presentiment', 'foreboding', 'presage', 'boding', 'prognostication']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=presentimiento,"noun: feeling, presentiment, foreboding"


46,*intentamos* (intentar),"*we tried*
verb: try, attempt, intend",*we tried*,intentar,"[['try', 'attempt', 'intend', 'bring', 'give it a try', 'have a go', 'assay', 'bring to', 'bring up', 'have a bash at', 'bring for', 'give it a whirl']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=intentamos,"verb: try, attempt, intend"


47,*finales* (final),"*finals*
adjective: end, final, ultimate
noun: end, final, finish",*finals*,final,"[['end', 'final', 'ultimate', 'last', 'eventual', 'terminal'], ['end', 'final', 'finish', 'ending', 'finale', 'close', 'doom', 'epilogue', 'wire']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=finales,"adjective: end, final, ultimate
noun: end, final, finish"


48,*evitarlo* (evitar),"*avoid it*
",*avoid it*,evitar,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=evitarlo,


49,*enviaré* (enviar),"*i will send*
verb: send, post, ship",*i will send*,enviar,"[['send', 'post', 'ship', 'forward', 'dispatch', 'despatch', 'send off', 'remit', 'consign', 'send away', 'pack off', 'tap out', 'extend']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=enviaré,"verb: send, post, ship"


50,*deporte*,"*sport*
noun: sport, game",*sport*,deporte,"[['sport', 'game']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=deporte,"noun: sport, game"


51,*bajando* (bajar),"*going down*
verb: lower, get off, go down",*going down*,bajar,"[['lower', 'get off', 'go down', 'descend', 'drop', 'come down', 'reduce', 'get down', 'bring down', 'walk down', 'turn down', 'climb down', 'let down', 'pull down', 'hop off', 'step down', 'take down', 'walk off', 'bow', 'put down', 'dismount', 'drop off', 'go below', 'wind down', 'ebb', 'demote', 'fall off', 'duck', 'sag', 'abate', 'lift down', 'stoop', 'depreciate', 'hand down', 'ring down', 'detrain', 'demean', 'deign', 'go belowdecks', 'decline', 'fall']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=bajando,"verb: lower, get off, go down"


52,*sucia* (sucio),"*dirty*
adjective: dirty, unclean, grubby",*dirty*,sucio,"[['dirty', 'unclean', 'grubby', 'dingy', 'nasty', 'unwashed', 'impure', 'feculent']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=sucia,"adjective: dirty, unclean, grubby"


53,*recibimos* (recibir),"*We received*
verb: receive, get, welcome",*We received*,recibir,"[['receive', 'get', 'welcome', 'take in', 'bow in']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=recibimos,"verb: receive, get, welcome"


54,*pastillas* (pastilla),"*tablets*
noun: tablet, bar, chip",*tablets*,pastilla,"[['tablet', 'bar', 'chip', 'lozenge', 'pastille', 'microchip', 'pastil']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=pastillas,"noun: tablet, bar, chip"


55,*ceremonia*,"*ceremony*
noun: ceremony, ritual",*ceremony*,ceremonia,"[['ceremony', 'ritual']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=ceremonia,"noun: ceremony, ritual"


56,*tina*,"*tub*
noun: tub, vat",*tub*,tina,"[['tub', 'vat']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=tina,"noun: tub, vat"


57,*muelle*,"*dock*
noun: dock, pier, quay
adjective: springy, bouncy",*dock*,muelle,"[['dock', 'pier', 'quay', 'wharf', 'jetty', 'quayside', 'mole'], ['springy', 'bouncy']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=muelle,"noun: dock, pier, quay
adjective: springy, bouncy"


58,*maletas* (maleta),"*suitcases*
noun: suitcase, case, baggage
adjective: ham-fisted",*suitcases*,maleta,"[['suitcase', 'case', 'baggage', 'portmanteau', 'hump', 'clumsy novice'], ['ham-fisted']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=maletas,"noun: suitcase, case, baggage
adjective: ham-fisted"


59,*hijas* (hija),"*daughters*
noun: son, child, sonny",*daughters*,hija,"[['son', 'child', 'sonny', 'bairn']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=hijas,"noun: son, child, sonny"


60,*desconocido* (desconocido desconocer),"*a stranger*
adjective: unknown, unfamiliar, strange
noun: unknown, stranger, outsider",*a stranger*,desconocido desconocer,"[['unknown', 'unfamiliar', 'strange', 'unknowable', 'unnamed', 'outsider', 'unbeknown', 'fameless', 'new-come'], ['unknown', 'stranger', 'outsider', 'newcomer']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=desconocido,"adjective: unknown, unfamiliar, strange
noun: unknown, stranger, outsider"


61,*conseguiré* (conseguir),"*i will get*
verb: get, achieve, obtain",*i will get*,conseguir,"[['get', 'achieve', 'obtain', 'gain', 'attain', 'accomplish', 'win', 'acquire', 'come by', 'score', 'procure', 'land', 'enlist', 'get hold of', 'purchase', 'pull off', 'bring off']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=conseguiré,"verb: get, achieve, obtain"


62,*refugio* (refugio refugiar),"*shelter*
noun: refuge, haven, retreat",*shelter*,refugio refugiar,"[['refuge', 'haven', 'retreat', 'cover', 'place of refuge', 'housing', 'harborage', 'covert', 'harbourage', 'coverture', 'pied-a-terre']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=refugio,"noun: refuge, haven, retreat"


63,*imagina* (imaginar),"*imagine*
verb: imagine, think, figure",*imagine*,imaginar,"[['imagine', 'think', 'figure', 'guess', 'think up', 'suspect', 'think out', 'figure up', 'think over', 'construct']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=imagina,"verb: imagine, think, figure"


64,*franceses* (francés),"*French*
adjective: French
noun: French, Frenchman, parleyvoo",*French*,francés,"[['French'], ['French', 'Frenchman', 'parleyvoo']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=franceses,"adjective: French
noun: French, Frenchman, parleyvoo"


65,*convertirse* (convertir),"*become*
verb: turn, convert, adapt",*become*,convertir,"[['turn', 'convert', 'adapt', 'turn about']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=convertirse,"verb: turn, convert, adapt"


66,*arruinado* (arruinado arruinar),"*spoiled*
adjective: ruined, bankrupt, desolate",*spoiled*,arruinado arruinar,"[['ruined', 'bankrupt', 'desolate', 'broken', 'bust']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=arruinado,"adjective: ruined, bankrupt, desolate"


67,*vomitar*,"*vomit*
verb: vomit, throw up, disgorge",*vomit*,vomitar,"[['vomit', 'throw up', 'disgorge', 'bring up']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=vomitar,"verb: vomit, throw up, disgorge"


68,*pasajeros* (pasajero),"*passengers*
noun: passenger, rider
adjective: passing, transient, fleeting",*passengers*,pasajero,"[['passenger', 'rider'], ['passing', 'transient', 'fleeting']]",noun adjective,noun adjective,https://www.linguee.com/english-dutch/search?source=auto&query=pasajeros,"noun: passenger, rider
adjective: passing, transient, fleeting"


69,*normales* (normal),"*normal*
adjective: normal, regular, ordinary",*normal*,normal,"[['normal', 'regular', 'ordinary', 'natural', 'par', 'regulation']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=normales,"adjective: normal, regular, ordinary"


70,*disfraz*,"*costume*
noun: costume, disguise, fancy dress",*costume*,disfraz,"[['costume', 'disguise', 'fancy dress']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=disfraz,"noun: costume, disguise, fancy dress"


71,*continúe* (continuar),"*continue*
verb: continue, carry on, keep",*continue*,continuar,"[['continue', 'carry on', 'keep', 'go on', 'pursue', 'keep up', 'remain', 'resume', 'keep on', 'persist', 'sustain', 'hold', 'push on', 'last', 'drag on', 'last out', 'get along with']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=continúe,"verb: continue, carry on, keep"


72,*arreglado* (arreglado arreglar),"*fixed up*
adjective: arranged, settled, orderly",*fixed up*,arreglado arreglar,"[['arranged', 'settled', 'orderly', 'neat', 'sensible', 'reasonable', 'trim']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=arreglado,"adjective: arranged, settled, orderly"


73,*aprende* (aprender),"*learn*
verb: learn, pick up, acquire",*learn*,aprender,"[['learn', 'pick up', 'acquire']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=aprende,"verb: learn, pick up, acquire"


74,*venimos* (venir),"*we come*
verb: come, come round, come through",*we come*,venir,"[['come', 'come round', 'come through', 'come across', 'come of']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=venimos,"verb: come, come round, come through"


75,*tenerte* (tener),"*to have you*
",*to have you*,tener,,,no P-O-S info,https://www.linguee.com/english-dutch/search?source=auto&query=tenerte,


76,*seguirá* (seguir),"*will follow*
verb: remain, trail, get on",*will follow*,seguir,"[['remain', 'trail', 'get on', 'push', 'jolly', 'last']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=seguirá,"verb: remain, trail, get on"


77,*razonable*,"*reasonable*
adjective: reasonable, fair, sensible
adverb: reasonably",*reasonable*,razonable,"[['reasonable', 'fair', 'sensible', 'rational', 'right'], ['reasonably']]",adjective adverb,adjective adverb,https://www.linguee.com/english-dutch/search?source=auto&query=razonable,"adjective: reasonable, fair, sensible
adverb: reasonably"


78,*puesta* (puesta puesto poner),"*put*
noun: putting, setting",*put*,puesta puesto poner,"[['putting', 'setting']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=puesta,"noun: putting, setting"


79,*masaje*,"*massage*
noun: massage, rubdown",*massage*,masaje,"[['massage', 'rubdown']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=masaje,"noun: massage, rubdown"


80,*lágrimas* (lágrima),"*tears*
noun: tears",*tears*,lágrima,[['tears']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=lágrimas,noun: tears


81,*gustaria* (gustar),"*would like*
verb: like, taste, love",*would like*,gustar,"[['like', 'taste', 'love', 'please', 'appeal', 'appeal to', 'interest', 'suit']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=gustaria,"verb: like, taste, love"


82,*extranjero*,"*foreign*
adjective: foreign, outlandish
noun: alien, foreigner, stranger",*foreign*,extranjero,"[['foreign', 'outlandish'], ['alien', 'foreigner', 'stranger']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=extranjero,"adjective: foreign, outlandish
noun: alien, foreigner, stranger"


83,*dejaremos* (dejar),"*we will leave*
verb: leave, let, stop",*we will leave*,dejar,"[['leave', 'let', 'stop', 'make', 'allow', 'quit', 'drop', 'put', 'give up', 'abandon', 'leave behind', 'forget', 'put down', 'forsake', 'leave off', 'lend', 'yield', 'leave alone', 'outdistance', 'outstrip', 'produce']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=dejaremos,"verb: leave, let, stop"


84,*apellido*,"*last name*
noun: surname, last name",*last name*,apellido,"[['surname', 'last name']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=apellido,"noun: surname, last name"


85,*alguacil*,"*sheriff*
noun: sheriff, bailiff, constable",*sheriff*,alguacil,"[['sheriff', 'bailiff', 'constable', 'marshal', 'alguazil']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=alguacil,"noun: sheriff, bailiff, constable"


86,*temporal*,"*temporary*
adjective: temporary, temporal, seasonal",*temporary*,temporal,"[['temporary', 'temporal', 'seasonal', 'term']]",adjective,adjective,https://www.linguee.com/english-dutch/search?source=auto&query=temporal,"adjective: temporary, temporal, seasonal"


87,*rompe* (romper),"*breaks*
verb: break, break down, smash",*breaks*,romper,"[['break', 'break down', 'smash', 'break off', 'shatter', 'snap', 'cleave', 'cut through', 'sunder', 'snap off', 'smash down', 'smash in', 'take apart']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=rompe,"verb: break, break down, smash"


88,*mayo*,"*May*
noun: May",*May*,mayo,[['May']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=mayo,noun: May


89,*egoísta*,"*selfish*
adjective: selfish, egoistic, self-interested
noun: egoist",*selfish*,egoísta,"[['selfish', 'egoistic', 'self-interested', 'self-seeking', 'self-indulgent'], ['egoist']]",adjective noun,adjective noun,https://www.linguee.com/english-dutch/search?source=auto&query=egoísta,"adjective: selfish, egoistic, self-interested
noun: egoist"


90,*aceite*,"*oil*
noun: oil, salad oil",*oil*,aceite,"[['oil', 'salad oil']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=aceite,"noun: oil, salad oil"


91,*platos* (plato),"*dishes*
noun: dish, plate, platter",*dishes*,plato,"[['dish', 'plate', 'platter', 'disc', 'disk', 'plateful']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=platos,"noun: dish, plate, platter"


92,*miércoles*,"*Wednesday*
noun: Wednesday, midweek
abbreviation: Wed.",*Wednesday*,miércoles,"[['Wednesday', 'midweek'], ['Wed.']]",noun abbreviation,noun abbreviation,https://www.linguee.com/english-dutch/search?source=auto&query=miércoles,"noun: Wednesday, midweek
abbreviation: Wed."


93,*indios* (indio),"*indians*
noun: India",*indians*,indio,[['India']],noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=indios,noun: India


94,*decimos* (decir),"*we say*
verb: say, tell, speak",*we say*,decir,"[['say', 'tell', 'speak', 'mention', 'call', 'word', 'recite', 'voice']]",verb,verb,https://www.linguee.com/english-dutch/search?source=auto&query=decimos,"verb: say, tell, speak"


95,*bolsas* (bolsa),"*bags*
noun: bag, pouch, stock exchange",*bags*,bolsa,"[['bag', 'pouch', 'stock exchange', 'pocket', 'purse', 'sac', 'bursa', 'holdall', 'bagful', 'stock-market']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=bolsas,"noun: bag, pouch, stock exchange"


96,*anuncio*,"*advertisement*
noun: ad, advert, announcement",*advertisement*,anuncio,"[['ad', 'advert', 'announcement', 'advertisement', 'notice', 'commercial', 'sign', 'bulletin', 'catchword']]",noun,noun,https://www.linguee.com/english-dutch/search?source=auto&query=anuncio,"noun: ad, advert, announcement"


