,index,Dutch,Frequency,cumsum
66,266,staan,84389,77.49545374084187
67,267,wereld,83597,77.54203050989257
68,268,eten,83486,77.58854543436316
69,269,jongens,83194,77.63489766858692
70,270,enige,82779,77.68101868208319
71,271,zelf,82161,77.72679537170094
72,272,want,81819,77.7723815131529
73,273,nemen,80223,77.81707842983118
74,274,heen,80006,77.86165444314112
75,275,zo'n,80002,77.90622822781754
76,276,beste,79491,77.95051730456203
77,277,ken,79485,77.99480303835625
78,278,vandaag,79049,78.03884585109701
79,279,zelfs,78653,78.08266802911947
80,280,ie,77676,78.12594586340519
81,281,gezegd,77384,78.16906100744409
82,282,hadden,76559,78.2117164958199
83,283,vertel,76160,78.25414967800229
84,284,eerst,75850,78.29641014108704
85,285,gevonden,75611,78.3385374433191
86,286,zoon,75210,78.38044132504096
87,287,buiten,74950,78.42220034558417
88,288,samen,74836,78.4638958500721
89,289,denken,74768,78.50555346779025
90,290,geloof,74702,78.54717431305534
91,291,morgen,74153,78.58848927837008
92,292,geleden,74090,78.62976914270692
93,293,meisje,73965,78.67097936224631
94,294,thuis,73452,78.71190375953704
95,295,denkt,73451,78.75282759966937
96,296,rustig,73439,78.79374475390117
97,297,mannen,73358,78.83461677830421
98,298,halen,73344,78.87548100248995
99,299,probleem,73012,78.91616025009368
100,300,hen,72796,78.95671915148746
101,301,stop,72195,78.99694320069514
102,302,eigen,72134,79.0371332632417
103,303,kleine,71038,79.07671268020431
104,304,hoop,71017,79.11628039684096
105,305,wou,69733,79.15513272211834
106,306,vermoord,68779,79.19345351830167
107,307,elke,68753,79.23175982836713
108,308,krijg,68617,79.26999036489299
109,309,horen,68607,79.30821532983505
110,310,gelijk,67986,79.34609429942346
111,311,bijna,67920,79.3839364965588
112,312,zouden,67911,79.42177367926874
113,313,open,67598,79.45943647140588
114,314,orde,67404,79.49699117481741
115,315,begrijp,67348,79.5345146773597
116,316,hoofd,67137,79.57192061948389
117,317,gebeurt,66495,79.60896886592846
118,318,kant,66457,79.64599594035461
119,319,vrienden,66122,79.68283636672362
120,320,houdt,65629,79.71940211401156
121,321,eigenlijk,65503,79.75589765934366
122,322,alsof,65165,79.79220488514349
123,323,pak,64554,79.82817168717347
124,324,geeft,64330,79.86401368572642
125,325,politie,64233,79.89980163991657
126,326,precies,64182,79.93556117902936
127,327,wachten,63368,79.97086719122125
128,328,familie,63300,80.00613531664332
129,329,verder,63214,80.04135552644478
130,330,zat,63005,80.0764592901449
131,331,soms,62608,80.11134186196837
132,332,werken,62578,80.14620771904045
133,333,bel,62257,80.18089472827272
134,334,voel,62192,80.2155455222103
135,335,kind,61911,80.25003975464327
136,336,probeer,61802,80.28447325681286
137,337,ding,61751,80.31887834390511
138,338,minuten,61538,80.35316475626252
139,339,krijgt,61469,80.38741272469173
140,340,zet,61264,80.42154647565316
141,341,vijf,61236,80.45566462617997
142,342,gehad,61099,80.48970644600877
143,343,haal,60818,80.52359170433294
144,344,gemaakt,60509,80.55730480071784
145,345,hè,60004,80.59073653212111
146,346,manier,59982,80.62415600604002
147,347,dagen,59905,80.6575325787637
148,348,zoek,59872,80.69089076526087
149,349,heet,59836,80.72422889405638
150,350,volgende,59563,80.75741491861429
151,351,daarom,59444,80.79053464132502
152,352,gehoord,59228,80.8235340178258
153,353,pas,58649,80.85621079962485
154,354,werkt,58586,80.88885248044598
155,355,vanavond,58415,80.92139888718422
156,356,volgens,57698,80.95354581136436
157,357,best,57222,80.98542752815587
158,358,pijn,56898,81.01712872563242
159,359,kans,56749,81.04874690651042
160,360,eruit,56620,81.08029321395748
161,361,help,56560,81.11180609190174
162,362,plaats,56532,81.1433033694114
163,363,hoeveel,56363,81.17470648715492
164,364,vroeg,55462,81.20560760519851
165,365,oude,55353,81.23644799297874
166,366,stad,55276,81.26724547956374
167,367,zoeken,55211,81.29800675085407
168,368,ogen,54838,81.32856020206886
169,369,jezelf,54738,81.3590579374457
170,370,geloven,54733,81.38955288703063
171,371,moment,54653,81.42000326394522
172,372,kamer,54007,81.45009371654665
173,373,schiet,53529,81.47991784744266
174,374,vier,53510,81.50973139232948
175,375,vindt,53453,81.53951317918867
176,376,word,53363,81.5692448217937
177,377,agent,53276,81.59892799161972
178,378,slecht,53212,81.62857550330943
179,379,verteld,52923,81.65806199622749
180,380,brengen,52308,81.68720583674215
181,381,blij,52283,81.71633574829733
182,382,hulp,52235,81.74543891625028
183,383,welke,51772,81.77428411987354
184,384,blijft,51384,81.80291314604554
185,385,ligt,51345,81.83152044304076
186,386,broer,51262,81.86008149589047
187,387,school,51174,81.88859351880278
188,388,tussen,50710,81.91684702022701
189,389,deur,50693,81.94509104995878
190,390,spreken,50678,81.97332672231487
191,391,plan,50369,82.00139023273168
192,392,dollar,50329,82.02943145681333
193,393,handen,50113,82.05735233468499
194,394,ergens,50095,82.08526318370583
195,395,dr.,50094,82.11317347556829
196,396,klopt,50057,82.14106315257071
197,397,breng,49949,82.16889265646813
198,398,dokter,49555,82.19650263996405
199,399,juist,49519,82.2240925657583
