,index,Dutch,Frequency,cumsum
149,1149,regering,11841,91.95608495481882
150,1150,ouwe,11832,91.96267725276502
151,1151,bestaan,11829,91.96926787923607
152,1152,sheriff,11828,91.97585794854875
153,1153,dak,11822,91.98244467491115
154,1154,zwanger,11811,91.98902527253138
155,1155,gehouden,11809,91.99560475583483
156,1156,zelfmoord,11798,92.00217811039613
157,1157,vreemde,11782,92.00874255042335
158,1158,hopelijk,11776,92.01530364750029
159,1159,adem,11726,92.02183688665825
160,1160,vernietigen,11722,92.0283678971827
161,1161,betrokken,11715,92.0348950075985
162,1162,betaal,11710,92.04141933222239
163,1163,koop,11703,92.04793975673763
164,1164,nek,11699,92.05445795261934
165,1165,brug,11692,92.06097224839242
166,1166,bezoek,11677,92.06747818678978
167,1167,belt,11671,92.07398078223687
168,1168,kwalijk,11655,92.0804744631499
169,1169,ongelooflijk,11602,92.08693861466881
170,1170,bar,11593,92.09339775176231
171,1171,ijs,11592,92.09985633169742
172,1172,overleven,11583,92.10630989720711
173,1173,beiden,11580,92.11276179124168
174,1174,meenemen,11575,92.11921089948434
175,1175,gestorven,11571,92.12565777909349
176,1176,ontslagen,11559,92.13209797280207
177,1177,aantal,11559,92.13853816651067
178,1178,vuile,11550,92.14497334579384
179,1179,geweer,11529,92.15139682475105
180,1180,beurt,11528,92.15781974654988
181,1181,werkelijk,11516,92.16423598244815
182,1182,dichtbij,11505,92.17064608960425
183,1183,zwart,11498,92.1770522966517
184,1184,laatst,11490,92.18345404643209
185,1185,liegt,11459,92.18983852430274
186,1186,voeten,11458,92.196222445015
187,1187,lees,11440,92.20259633687643
188,1188,wisten,11434,92.20896688578759
189,1189,zingen,11423,92.21533130595657
190,1190,toestemming,11412,92.22168959738337
191,1191,gestopt,11393,92.22803730280096
192,1192,zaten,11374,92.23437442220934
193,1193,kort,11367,92.24070764150908
194,1194,gepakt,11363,92.24703863217529
195,1195,knap,11362,92.25336906568312
196,1196,waarop,11308,92.25966941263846
197,1197,betere,11291,92.26596028790134
198,1198,ontdekt,11284,92.27224726305558
199,1199,doorgaan,11269,92.27852588083411
