,index,Dutch,Frequency,cumsum
156,2556,gelopen,4257,97.43106138688009
157,2557,verwachtte,4256,97.43343265294322
158,2558,fabriek,4256,97.43580391900635
159,2559,ontspannen,4255,97.43817462791111
160,2560,beweeg,4252,97.44054366534073
161,2561,stal,4251,97.44291214561196
162,2562,maling,4249,97.44527951156644
163,2563,verdwaald,4247,97.44764576320415
164,2564,donderdag,4246,97.45001145768349
165,2565,doorlopen,4243,97.45237548068769
166,2566,advocaten,4242,97.45473894653351
167,2567,kamers,4241,97.45710185522096
168,2568,verzamelen,4236,97.4594619781165
169,2569,daarop,4236,97.46182210101205
170,2570,duwen,4233,97.46418055243245
171,2571,Boston,4232,97.46653844669447
172,2572,sport,4229,97.46889466948136
173,2573,onbekende,4228,97.47125033510987
174,2574,onderhandelen,4226,97.47360488642163
175,2575,smeris,4225,97.47595888057499
176,2576,opeten,4224,97.47831231756997
177,2577,waarschuw,4222,97.48066464024821
178,2578,weggegaan,4217,97.48301417713454
179,2579,zijne,4217,97.48536371402088
180,2580,museum,4216,97.48771269374883
181,2581,geschenk,4212,97.49005944484327
182,2582,vertrok,4212,97.4924061959377
183,2583,puur,4210,97.49475183271538
184,2584,eventjes,4205,97.49709468370116
185,2585,voort,4199,97.49943419173665
186,2586,meegaan,4199,97.50177369977216
187,2587,Gordon,4196,97.50411153633253
188,2588,beroemd,4195,97.50644881573452
189,2589,gemeenschap,4195,97.5087860951365
190,2590,gevaarlijke,4193,97.51112226022173
191,2591,iemands,4193,97.51345842530695
192,2592,briljant,4193,97.51579459039218
193,2593,koude,4192,97.51813019831901
194,2594,snelle,4190,97.5204646919291
195,2595,alcohol,4189,97.52279862838081
196,2596,achterin,4189,97.52513256483252
197,2597,collega's,4188,97.52746594412585
198,2598,broeders,4185,97.52979765194404
199,2599,gezellig,4183,97.53212824544546
